POA_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
POA4552,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,9,0,3,4,0,15,6,0,0,16,6,0,26,0,0,0,18,0,0,18,10,4,0,37,0,0,44,33,0,0,52,3,0,89,115,0,0,63,0,0,179,63,0,0,21,0,0,89,29,0,0,5,0,0,43,7,0,0,0,0,0,11,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,16,8,0,25,268,20,0,241,24,3,558
POA4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,6,0,0,5,5,0,0,11,0,0,20,7,0,0,11,0,0,24,54,0,0,33,6,0,93,264,0,0,23,0,0,294,108,0,0,8,0,0,113,16,0,0,7,0,0,19,3,0,0,0,0,0,3,3,0,0,0,0,0,5,5,0,0,3,0,0,7,16,0,0,5,0,0,17,483,7,0,120,6,0,614
POA4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,6,0,0,6,0,0,0,10,0,0,8,10,4,0,11,0,0,22,5,0,0,6,0,0,8,4,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,21,0,0,45,0,0,70
POA4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,11,0,8,0,4,5,0,14,5,5,0,8,5,5,23,6,0,0,16,17,0,40,19,4,5,27,6,0,53,83,4,0,30,3,0,122,113,0,0,14,4,0,136,53,0,0,9,0,0,65,14,0,0,3,0,0,19,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,16,306,33,11,126,37,7,522
POA4556,3,11,5,3,0,0,18,0,12,4,4,27,0,51,0,70,0,13,7,0,91,27,36,5,30,19,0,122,12,13,4,22,9,0,58,31,16,3,44,0,0,88,159,23,10,98,21,0,303,766,3,8,191,42,3,1013,1050,0,3,187,20,0,1258,411,0,0,62,3,0,483,168,0,0,39,5,0,211,62,0,0,9,0,0,75,40,0,0,4,0,0,43,23,0,0,11,0,0,39,41,13,5,33,19,11,119,2789,195,46,757,169,20,3970
POA4557,3,9,0,0,0,0,12,0,19,0,0,0,0,21,0,122,4,5,5,0,132,8,23,0,6,0,0,40,8,6,0,20,5,0,41,21,6,0,15,0,0,44,202,9,7,82,9,0,307,582,6,6,114,4,0,713,710,3,0,121,21,7,865,408,0,0,58,3,0,471,114,0,0,17,0,0,137,37,0,0,6,0,0,44,16,0,0,3,0,0,20,6,0,0,7,4,0,21,34,17,0,18,7,3,85,2159,216,20,484,59,18,2951
POA4558,0,30,0,3,0,0,28,0,49,0,4,0,0,50,4,183,0,12,6,0,201,8,78,12,24,15,0,136,18,24,3,31,0,0,78,79,14,17,72,24,3,205,269,16,10,110,10,7,413,847,4,6,207,45,0,1107,733,0,0,127,24,0,881,425,0,0,59,11,0,492,94,0,0,19,3,0,112,41,0,0,5,0,0,54,17,0,0,6,0,0,23,17,0,0,4,0,0,17,36,38,0,29,15,5,122,2587,434,50,699,140,22,3932
POA4559,0,0,0,3,4,0,3,0,0,0,0,0,0,0,4,4,0,5,0,0,12,0,0,0,0,17,0,19,0,0,0,9,6,0,17,9,0,0,10,13,5,34,18,0,0,25,30,0,82,71,0,0,41,17,0,134,101,0,0,24,3,0,136,29,0,0,3,0,0,36,7,0,0,0,0,0,10,4,0,0,4,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,11,3,0,25,252,9,0,146,98,10,513
POA4560,0,10,0,6,3,0,19,0,22,9,4,0,0,37,6,101,12,20,5,0,140,19,55,34,31,8,7,159,19,25,9,51,37,5,144,159,27,20,91,31,8,335,313,15,11,138,25,0,510,704,8,3,239,30,3,983,543,0,4,86,4,4,637,170,0,0,22,0,0,192,46,0,0,8,0,0,58,12,0,0,0,0,0,15,9,0,0,4,0,0,13,8,0,0,3,0,0,12,40,20,4,34,7,8,120,2041,292,103,756,157,30,3380
POA4561,0,4,0,0,0,0,3,0,3,0,0,0,0,3,0,18,0,3,0,0,24,3,7,0,3,4,0,18,0,3,0,6,0,0,10,13,7,0,8,17,0,44,22,0,0,31,14,0,69,66,0,0,41,7,0,110,73,0,0,36,0,0,111,26,0,0,10,0,0,34,11,0,0,3,0,0,20,7,0,0,0,0,0,7,3,0,0,0,0,0,4,4,0,0,0,0,0,9,4,5,0,9,3,0,22,235,43,4,157,47,9,494
POA4562,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,12,0,0,0,13,0,0,12,7,0,0,12,0,0,18,9,0,0,18,0,0,30,27,0,0,29,0,0,61,51,0,0,31,0,0,77,32,0,0,12,0,0,44,21,0,0,0,0,0,27,15,0,0,3,0,0,19,7,0,0,3,0,0,11,7,0,0,0,0,0,7,10,0,0,3,0,0,13,179,0,0,143,8,3,329
POA4563,0,0,0,3,0,0,4,0,3,0,0,0,0,3,0,15,0,6,0,0,23,0,8,0,13,0,0,22,0,8,0,16,5,0,26,18,0,0,13,5,0,31,26,3,0,27,3,0,51,59,0,0,40,0,0,96,106,0,0,25,4,0,146,43,0,0,14,0,0,56,15,0,0,0,0,0,11,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,19,0,3,29,280,43,0,170,23,3,521
POA4564,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,6,9,0,0,15,0,0,0,14,0,0,18,18,0,0,14,0,0,39,141,0,0,51,3,3,202,258,0,5,87,12,0,351,211,0,0,59,20,0,299,107,0,0,26,5,0,133,62,0,0,19,0,0,80,25,0,0,9,0,0,36,18,0,0,0,0,0,17,7,0,0,4,0,0,17,7,0,0,17,0,6,29,859,7,15,316,45,7,1243
POA4565,0,8,0,4,3,0,11,0,9,3,0,0,0,15,3,68,4,4,0,0,77,0,30,0,17,0,0,57,5,13,0,12,0,0,36,20,10,0,31,4,0,69,51,5,0,51,15,0,126,140,5,0,70,9,0,233,221,0,0,69,5,0,289,159,0,0,28,0,0,183,68,0,0,11,0,0,81,24,0,0,3,0,0,27,14,0,0,0,0,0,17,6,0,0,0,0,0,9,15,12,0,19,3,7,54,727,164,14,332,41,15,1290
POA4566,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,13,0,0,0,0,21,0,4,0,3,0,0,7,0,0,0,13,0,0,12,4,0,0,12,0,0,13,32,0,0,30,7,0,66,113,7,0,44,3,0,169,142,0,0,38,5,0,195,87,0,0,11,6,0,103,65,0,0,8,0,0,78,31,0,0,4,0,0,37,28,0,0,9,0,0,30,42,0,0,3,0,0,43,13,4,0,8,0,0,32,563,36,6,184,28,5,815
POA4567,0,12,0,0,0,0,9,0,7,0,0,0,0,9,0,34,0,3,0,0,42,4,9,0,5,0,0,16,0,10,0,14,0,0,22,0,3,0,13,0,0,21,15,4,0,23,3,0,47,147,0,0,50,16,0,211,206,0,0,55,3,0,274,146,0,0,43,6,0,193,116,0,0,22,0,0,140,51,0,0,12,0,0,65,39,0,0,4,0,0,47,76,0,0,27,6,0,103,13,0,0,10,5,0,29,824,72,0,280,31,8,1217
POA4568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,3,0,0,5,0,0,0,16,0,0,21,6,0,0,13,0,0,21,13,0,0,23,0,0,40,28,0,0,6,0,0,37,16,0,0,9,0,0,22,9,0,0,3,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,14,81,0,0,89,6,0,173
POA4569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,5,0,0,6,17,0,0,9,0,0,24,14,0,0,0,0,0,13,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,3,0,26,0,0,70
POA4570,3,8,5,15,4,0,36,0,18,4,7,0,0,30,12,78,9,44,6,4,161,41,63,32,108,27,3,264,128,22,14,122,16,0,307,345,24,15,248,26,3,655,847,4,12,325,32,0,1228,594,0,9,160,17,0,775,89,0,0,25,6,0,118,12,0,0,6,0,0,21,0,0,0,7,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,10,4,68,17,15,143,2097,236,95,1135,160,31,3744
POA4571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,7,0,0,7,0,0,0,3,0,0,4,3,0,0,7,0,0,15,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,30,4,0,44
POA4572,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,14,3,3,0,11,0,0,14,5,0,0,3,0,0,14,11,0,0,11,0,0,23,55,0,3,45,11,0,109,166,0,0,47,5,0,225,98,0,0,22,12,0,135,49,0,0,10,0,0,56,22,0,0,5,0,0,26,8,0,0,0,0,0,12,7,0,0,3,0,0,10,7,0,0,4,0,0,15,11,0,0,0,0,0,18,443,19,5,168,37,4,676
POA4573,0,11,0,0,0,0,15,0,12,4,0,0,0,17,4,54,0,6,0,0,66,4,26,7,23,3,0,68,9,7,0,20,3,4,39,20,4,0,29,3,0,63,156,6,0,89,7,0,254,536,7,8,167,13,0,725,830,5,0,123,30,0,991,580,0,0,63,15,0,660,228,0,0,28,3,0,263,100,0,0,16,0,0,114,39,0,0,10,0,0,54,60,0,0,10,3,0,73,42,10,0,30,3,10,94,2603,146,27,609,89,15,3491
POA4574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,9,0,0,0,0,0,0,0,3,0,0,9,3,0,16,12,0,0,8,6,0,25,10,0,0,8,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,3,0,42,8,0,80
POA4575,0,3,0,4,0,0,11,0,15,0,6,0,0,14,7,66,6,12,0,0,82,11,35,5,16,4,0,77,5,16,3,18,0,0,44,15,14,4,32,0,0,60,143,16,13,97,3,4,277,600,7,3,178,36,4,835,799,0,0,148,30,0,983,483,0,0,56,5,7,555,222,0,0,30,5,0,256,106,0,0,22,0,0,124,37,0,0,5,0,0,44,48,0,0,11,0,0,60,33,10,0,28,0,4,83,2508,178,37,660,96,18,3499
POA4580,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,10,5,5,3,0,26,12,5,0,12,6,0,31,15,0,0,25,5,0,45,56,0,0,39,4,0,98,128,0,0,40,0,0,167,59,0,0,14,0,0,72,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,16,286,29,5,139,22,5,483
POA4581,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,12,13,0,0,7,0,0,15,28,0,0,8,0,0,34,36,0,0,4,0,0,42,26,0,0,6,0,0,31,7,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,14,109,0,0,43,29,0,175
POA4600,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8,0,0,0,11,0,0,0,8,0,0,4,0,0,0,8,0,0,10,6,0,0,4,0,0,11,4,0,0,6,0,0,10,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,28,11,0,58
POA4601,0,0,0,0,7,0,6,0,0,0,0,0,0,0,6,0,0,9,0,0,17,12,0,4,10,3,0,31,12,0,0,12,0,0,24,11,0,0,5,0,0,20,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,37,4,4,45,11,0,106
POA4605,0,17,0,0,12,0,33,0,64,3,0,4,0,71,8,162,31,11,3,0,209,26,41,9,15,8,0,100,39,3,0,20,0,0,69,62,3,0,15,5,0,86,22,0,4,8,0,0,32,6,0,0,6,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,3,19,180,294,45,81,28,4,623
POA4606,0,4,0,0,0,0,7,0,5,0,0,0,0,3,7,3,16,11,6,0,35,16,0,0,5,0,0,27,30,0,0,17,0,0,45,65,0,0,12,0,0,77,15,0,0,9,0,0,30,4,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,14,134,14,18,70,15,0,246
POA4608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,9,0,0,3,0,0,11,11,0,0,0,0,0,14,13,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,44,0,0,17,3,0,63
POA4610,5,9,0,12,7,0,29,0,15,4,8,13,0,34,14,32,5,21,11,0,89,82,20,3,43,7,0,156,108,5,0,57,8,0,178,318,12,0,93,9,3,438,419,4,0,78,6,0,504,160,0,4,21,3,0,182,10,0,0,8,0,0,20,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,15,7,0,20,14,0,60,1141,98,17,348,72,9,1692
POA4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,5
POA4612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,8
POA4613,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,9,3,0,0,8,8,0,19,7,0,0,5,0,0,10,5,0,0,5,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,14,0,0,28,16,0,63
POA4614,0,0,0,0,0,0,3,0,0,0,0,4,0,3,7,8,0,4,8,0,21,10,0,0,6,0,0,18,10,0,0,9,0,0,17,27,0,0,14,0,0,41,8,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,57,10,0,38,13,0,122
POA4615,3,3,0,4,4,0,15,0,5,0,0,7,0,12,14,20,4,21,3,0,70,65,3,7,27,7,0,123,30,5,0,43,9,0,86,103,0,0,53,11,3,168,69,0,0,19,3,0,95,19,0,0,10,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,15,4,5,28,317,44,16,194,46,10,630
POA4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,16,3,0,22
POA4621,0,0,0,0,3,0,6,0,0,0,0,5,0,5,0,7,0,4,0,0,15,5,0,0,8,0,0,19,6,0,0,23,0,0,27,8,0,0,12,0,0,28,3,0,0,7,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,10,0,59,14,0,117
POA4625,0,0,0,0,3,0,8,0,0,0,0,3,0,6,6,18,0,15,5,0,36,9,7,3,10,9,4,39,9,0,0,21,3,0,35,51,0,0,22,12,0,85,27,0,0,12,4,0,36,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,22,104,22,4,83,45,9,270
POA4626,0,4,0,4,6,0,12,3,0,0,3,6,0,13,0,0,6,8,17,0,32,4,0,5,17,3,6,32,12,5,4,14,3,4,39,24,0,0,14,8,0,38,22,0,0,8,3,0,30,4,0,0,5,8,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,77,11,13,71,49,9,226
POA4627,0,0,0,0,5,0,5,0,0,0,0,0,0,3,0,11,12,6,0,0,24,4,8,0,0,3,0,17,0,0,0,4,0,0,3,4,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,6,0,14,13,15,8,18,21,0,73
POA4630,0,3,0,5,0,0,7,0,0,0,7,4,0,8,3,0,0,22,12,0,41,33,0,0,37,9,0,78,17,0,0,11,0,0,28,6,0,0,4,0,0,12,10,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,14,68,7,0,99,27,3,207
POA4650,4,31,0,4,5,0,42,0,30,7,6,0,0,41,10,160,17,40,13,0,241,85,55,22,106,37,6,295,169,26,13,157,31,7,401,467,32,10,297,38,9,851,614,9,9,245,17,5,901,213,11,5,70,0,0,296,16,0,0,6,0,0,24,5,0,0,0,0,0,4,4,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,7,34,19,12,124,1611,388,89,963,158,34,3248
POA4655,4,28,0,9,4,0,44,0,29,0,3,4,0,43,16,177,20,25,14,9,254,34,131,31,70,48,0,306,71,28,7,89,70,3,279,368,52,25,227,44,4,715,1395,30,12,483,75,9,2001,2040,8,7,377,98,9,2534,334,0,0,55,6,0,397,72,0,0,12,5,0,85,22,0,0,9,3,0,33,3,0,0,3,0,0,9,4,0,0,0,0,0,8,5,0,0,3,0,0,9,60,34,13,57,32,15,215,4433,516,132,1420,392,43,6936
POA4659,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,12,0,0,16,10,9,10,9,9,0,45,8,0,0,16,8,0,33,45,0,0,25,3,0,80,61,0,0,30,3,0,97,41,0,0,9,0,0,50,14,0,0,4,0,0,16,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,5,4,13,181,19,17,120,23,6,366
POA4660,0,0,0,0,4,0,12,0,0,0,3,0,0,5,4,5,0,6,7,0,18,3,5,9,17,11,4,44,10,0,0,31,3,0,50,72,0,0,38,10,0,123,146,0,0,36,9,3,198,61,0,0,16,0,0,79,9,0,0,0,0,0,13,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,16,12,0,31,309,12,14,170,64,8,571
POA4662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,4,0,0,3,9,0,0,0,0,0,14,3,0,0,9,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,20,3,3,47
POA4670,4,65,4,27,6,0,106,0,90,13,10,27,0,141,31,317,30,100,42,8,537,134,192,63,188,91,9,673,317,93,16,247,61,0,738,1038,89,13,526,82,10,1764,2230,53,51,801,122,25,3286,1175,14,12,299,43,7,1545,176,3,5,45,15,0,242,37,0,0,13,10,0,67,12,0,0,4,4,0,21,3,0,0,0,0,0,6,0,0,0,0,3,0,4,7,0,0,8,4,0,16,92,64,18,111,40,29,359,5258,977,230,2399,554,87,9497
POA4671,0,0,0,6,6,0,11,0,0,0,3,9,0,11,0,6,0,19,4,0,33,9,8,6,25,3,0,39,10,0,0,22,0,0,39,34,0,0,51,0,0,89,54,0,0,24,3,3,87,4,0,0,3,6,0,13,6,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,0,31,116,15,9,174,40,9,351
POA4673,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,23,0,0,25
POA4674,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,3,0,0,8,0,0,0,6,0,0,8,3,0,0,6,0,0,14,0,0,0,4,0,0,13,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,12,0,0,42,10,0,61
