POA_CODE_2021,MSEO_SEO,MSEO_UOLSE_VWorW,MSEO_UOLSE_NWorNAA,MSEO_UOLSE_Tot,MSEO_NS,MSEO_Tot,MOL_Afrikaans_SEO,MOL_Afrikaans_UOLSE_VWorW,MOL_Afrikaans_UOLSE_NWorNAA,MOL_Afrikaans_UOLSE_Tot,MOL_Afrikaans_NS,MOL_Afrikaans_Tot,MOL_Arabic_SEO,MOL_Arabic_UOLSE_VWorW,MOL_Arabic_UOLSE_NWorNAA,MOL_Arabic_UOLSE_Tot,MOL_Arabic_NS,MOL_Arabic_Tot,MOL_AIndLng_SEO,MOL_AIndLng_UOLSE_VWorW,MOL_AIndLng_UOLSE_NWorNAA,MOL_AIndLng_UOLSE_Tot,MOL_AIndLng_NS,MOL_AIndLng_Tot,MOL_CL_Canton_SEO,MOL_CL_Canton_UOLSE_VWorW,MOL_CL_Canton_UOLSE_NWorNAA,MOL_CL_Canton_UOLSE_Tot,MOL_CL_Canton_NS,MOL_CL_Canton_Tot,MOL_CL_Mandarin_SEO,MOL_CL_Mandarin_UOLSE_VWorW,MOL_CL_Mandarin_UOLSE_NWorNAA,MOL_CL_Mandarin_UOLSE_Tot,MOL_CL_Mandarin_NS,MOL_CL_Mandarin_Tot,MOL_CL_Oth_SEO,MOL_CL_Oth_UOLSE_VWorW,MOL_CL_Oth_UOLSE_NWorNAA,MOL_CL_Oth_UOLSE_Tot,MOL_CL_Oth_NS,MOL_CL_Oth_Tot,MOL_CL_Tot_SEO,MOL_CL_Tot_UOLSE_VWorW,MOL_CL_Tot_UOLSE_NWorNAA,MOL_CL_Tot_UOLSE_Tot,MOL_CL_Tot_NS,MOL_CL_Tot_Tot,MOL_Croatian_SEO,MOL_Croatian_UOLSE_VWorW,MOL_Croatian_UOLSE_NWorNAA,MOL_Croatian_UOLSE_Tot,MOL_Croatian_NS,MOL_Croatian_Tot,MOL_French_SEO,MOL_French_UOLSE_VWorW,MOL_French_UOLSE_NWorNAA,MOL_French_UOLSE_Tot,MOL_French_NS,MOL_French_Tot,MOL_German_SEO,MOL_German_UOLSE_VWorW,MOL_German_UOLSE_NWorNAA,MOL_German_UOLSE_Tot,MOL_German_NS,MOL_German_Tot,MOL_Greek_SEO,MOL_Greek_UOLSE_VWorW,MOL_Greek_UOLSE_NWorNAA,MOL_Greek_UOLSE_Tot,MOL_Greek_NS,MOL_Greek_Tot,MOL_IAL_Bengali_SEO,MOL_IAL_Bengali_UOLSE_VWorW,MOL_IAL_Bengali_UOLSE_NWorNAA,MOL_IAL_Bengali_UOLSE_Tot,MOL_IAL_Bengali_NS,MOL_IAL_Bengali_Tot,MOL_IAL_Guj_SEO,MOL_IAL_Guj_UOLSE_VWorW,MOL_IAL_Guj_UOLSE_NWorNAA,MOL_IAL_Guj_UOLSE_Tot,MOL_IAL_Guj_NS,MOL_IAL_Guj_Tot,MOL_IAL_Hindi_SEO,MOL_IAL_Hindi_UOLSE_VWorW,MOL_IAL_Hindi_UOLSE_NWorNAA,MOL_IAL_Hindi_UOLSE_Tot,MOL_IAL_Hindi_NS,MOL_IAL_Hindi_Tot,MOL_IAL_Nepali_SEO,MOL_IAL_Nepali_UOLSE_VWorW,MOL_IAL_Nepali_UOLSE_NWorNAA,MOL_IAL_Nepali_UOLSE_Tot,MOL_IAL_Nepali_NS,MOL_IAL_Nepali_Tot,MOL_IAL_Punjabi_SEO,MOL_IAL_Punjabi_UOLSE_VWorW,MOL_IAL_Punjabi_UOLSE_NWorNAA,MOL_IAL_Punjabi_UOLSE_Tot,MOL_IAL_Punjabi_NS,MOL_IAL_Punjabi_Tot,MOL_IAL_Sinhal_SEO,MOL_IAL_Sinhal_UOLSE_VWorW,MOL_IAL_Sinhal_UOLSE_NWorNAA,MOL_IAL_Sinhal_UOLSE_Tot,MOL_IAL_Sinhal_NS,MOL_IAL_Sinhal_Tot,MOL_IAL_Urdu_SEO,MOL_IAL_Urdu_UOLSE_VWorW,MOL_IAL_Urdu_UOLSE_NWorNAA,MOL_IAL_Urdu_UOLSE_Tot,MOL_IAL_Urdu_NS,MOL_IAL_Urdu_Tot,MOL_IAL_Oth_SEO,MOL_IAL_Oth_UOLSE_VWorW,MOL_IAL_Oth_UOLSE_NWorNAA,MOL_IAL_Oth_UOLSE_Tot,MOL_IAL_Oth_NS,MOL_IAL_Oth_Tot,MOL_IAL_Tot_SEO,MOL_IAL_Tot_UOLSE_VWorW,MOL_IAL_Tot_UOLSE_NWorNAA,MOL_IAL_Tot_UOLSE_Tot,MOL_IAL_Tot_NS,MOL_IAL_Tot_Tot,MOL_Italian_SEO,MOL_Italian_UOLSE_VWorW,MOL_Italian_UOLSE_NWorNAA,MOL_Italian_UOLSE_Tot,MOL_Italian_NS,MOL_Italian_Tot,MOL_Japan_SEO,MOL_Japan_UOLSE_VWorW,MOL_Japan_UOLSE_NWorNAA,MOL_Japan_UOLSE_Tot,MOL_Japan_NS,MOL_Japan_Tot,MOL_Khmer_SEO,MOL_Khmer_UOLSE_VWorW,MOL_Khmer_UOLSE_NWorNAA,MOL_Khmer_UOLSE_Tot,MOL_Khmer_NS,MOL_Khmer_Tot,MOL_Korean_SEO,MOL_Korean_UOLSE_VWorW,MOL_Korean_UOLSE_NWorNAA,MOL_Korean_UOLSE_Tot,MOL_Korean_NS,MOL_Korean_Tot,MOL_Macedon_SEO,MOL_Macedon_UOLSE_VWorW,MOL_Macedon_UOLSE_NWorNAA,MOL_Macedon_UOLSE_Tot,MOL_Macedon_NS,MOL_Macedon_Tot,MOL_Malayalam_SEO,MOL_Malayalam_UOLSE_VWorW,MOL_Malayalam_UOLSE_NWorNAA,MOL_Malayalam_UOLSE_Tot,MOL_Malayalam_NS,MOL_Malayalam_Tot,MOL_Persian_ED_SEO,MOL_Persian_ED_UOLSE_VWorW,MOL_Persian_ED_UOLSE_NWorNAA,MOL_Persian_ED_UOLSE_Tot,MOL_Persian_ED_NS,MOL_Persian_ED_Tot,MOL_Polish_SEO,MOL_Polish_UOLSE_VWorW,MOL_Polish_UOLSE_NWorNAA,MOL_Polish_UOLSE_Tot,MOL_Polish_NS,MOL_Polish_Tot,MOL_Portuguese_SEO,MOL_Portuguese_UOLSE_VWorW,MOL_Portuguese_UOLSE_NWorNAA,MOL_Portuguese_UOLSE_Tot,MOL_Portuguese_NS,MOL_Portuguese_Tot,MOL_Russian_SEO,MOL_Russian_UOLSE_VWorW,MOL_Russian_UOLSE_NWorNAA,MOL_Russian_UOLSE_Tot,MOL_Russian_NS,MOL_Russian_Tot,MOL_Samoan_SEO,MOL_Samoan_UOLSE_VWorW,MOL_Samoan_UOLSE_NWorNAA,MOL_Samoan_UOLSE_Tot,MOL_Samoan_NS,MOL_Samoan_Tot,MOL_Serbian_SEO,MOL_Serbian_UOLSE_VWorW,MOL_Serbian_UOLSE_NWorNAA,MOL_Serbian_UOLSE_Tot,MOL_Serbian_NS,MOL_Serbian_Tot,MOL_SAL_Filipin_SEO,MOL_SAL_Filipin_UOLSE_VWorW
POA6052,4411,..,..,..,..,4411,..,7,0,7,0,7,..,26,6,37,0,37,..,0,0,0,0,0,..,59,21,79,0,80,..,37,17,55,0,52,..,8,0,8,0,8,..,104,41,144,3,143,..,6,0,8,0,8,..,30,0,30,0,30,..,24,0,26,0,26,..,33,0,35,0,35,..,6,0,6,0,6,..,7,0,7,0,7,..,5,0,12,0,12,..,20,0,20,0,20,..,8,0,7,0,7,..,11,0,14,0,14,..,19,0,17,0,17,..,9,0,9,0,9,..,77,9,87,0,87,..,121,8,131,0,131,..,22,0,18,0,18,..,0,0,0,0,0,..,8,3,11,0,9,..,9,0,13,0,13,..,8,0,11,0,11,..,14,7,19,0,19,..,24,4,26,0,26,..,12,0,11,0,15,..,12,0,12,0,12,..,0,0,0,0,0,..,48,3,47,0,47,..,6
POA6053,5932,..,..,..,..,5932,..,4,0,4,0,4,..,35,11,43,0,43,..,3,0,3,0,3,..,41,14,56,0,56,..,82,24,101,0,101,..,6,3,4,0,4,..,124,46,170,0,170,..,18,0,18,0,18,..,52,3,56,0,55,..,17,0,17,0,18,..,24,0,20,0,20,..,6,0,6,0,6,..,8,0,8,0,8,..,52,3,54,0,54,..,27,0,27,0,27,..,39,10,47,0,42,..,16,0,16,0,16,..,17,0,17,0,17,..,9,0,9,0,10,..,168,11,181,0,179,..,110,11,118,0,120,..,15,8,18,0,18,..,0,0,0,0,0,..,18,0,22,0,22,..,0,0,0,0,0,..,13,0,13,0,13,..,16,3,17,0,17,..,28,8,38,0,40,..,8,0,8,0,12,..,14,0,15,0,15,..,0,0,0,0,0,..,26,6,31,0,31,..,15
POA6054,8134,..,..,..,..,8134,..,8,0,8,0,8,..,44,7,51,4,55,..,9,0,10,0,10,..,41,20,55,0,55,..,71,28,101,0,101,..,3,0,7,0,7,..,119,51,169,0,169,..,40,4,46,0,46,..,40,3,49,6,48,..,16,0,16,0,16,..,15,0,15,0,16,..,6,0,6,0,6,..,12,0,9,0,9,..,28,0,24,0,24,..,19,0,19,0,24,..,33,0,33,0,33,..,27,0,27,0,22,..,35,0,38,0,38,..,14,0,14,0,14,..,167,3,170,0,175,..,95,9,108,0,108,..,16,3,18,0,18,..,5,4,7,0,7,..,9,3,20,0,20,..,15,0,21,0,21,..,22,3,24,0,25,..,14,0,13,0,13,..,32,0,38,0,38,..,19,0,19,0,19,..,9,0,9,4,16,..,3,0,3,0,3,..,59,10,69,0,75,..,34
POA6055,10621,..,..,..,..,10621,..,60,0,60,0,58,..,150,22,173,0,175,..,17,0,18,3,21,..,59,20,77,0,78,..,98,13,115,3,116,..,9,0,12,0,12,..,166,36,198,0,199,..,37,0,40,0,40,..,77,6,89,0,84,..,30,4,37,0,35,..,20,0,20,0,20,..,22,0,22,0,22,..,321,37,358,0,362,..,200,12,219,3,221,..,75,5,82,0,86,..,745,68,818,13,828,..,59,3,64,0,62,..,70,0,70,0,70,..,20,0,20,0,20,..,1516,137,1650,18,1673,..,84,0,88,0,85,..,24,9,30,0,30,..,12,3,18,0,18,..,9,0,8,0,8,..,25,5,28,0,28,..,52,0,53,0,56,..,8,7,18,0,18,..,32,8,32,0,32,..,21,0,24,0,26,..,9,0,16,0,16,..,7,0,7,0,7,..,47,4,47,0,47,..,230
POA6056,16524,..,..,..,..,16524,..,43,0,47,0,47,..,41,4,45,0,45,..,57,0,57,4,61,..,19,6,24,0,24,..,62,39,97,0,97,..,4,0,3,0,3,..,84,43,124,0,124,..,102,11,115,0,117,..,43,0,47,0,47,..,48,0,48,3,54,..,20,3,25,0,22,..,14,0,14,0,14,..,11,0,10,0,10,..,64,6,65,0,65,..,11,0,10,0,10,..,84,7,95,0,95,..,28,0,29,0,31,..,16,0,16,0,16,..,9,0,14,0,14,..,242,19,258,3,263,..,249,29,278,0,280,..,22,5,25,0,25,..,8,5,10,0,10,..,5,5,4,0,4,..,7,0,7,0,8,..,117,3,118,0,122,..,15,0,15,0,17,..,48,3,59,0,59,..,20,7,21,0,21,..,9,0,7,0,7,..,4,0,4,0,4,..,9,4,17,0,17,..,186
POA6057,7237,..,..,..,..,7237,..,15,0,15,0,15,..,14,0,14,0,14,..,14,0,14,0,14,..,7,5,12,0,12,..,16,4,25,5,30,..,0,0,0,0,0,..,28,13,39,5,39,..,6,0,6,0,6,..,11,0,11,0,11,..,16,3,20,0,20,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,3,0,3,..,19,0,19,0,16,..,14,0,16,0,16,..,3,0,3,0,3,..,5,0,5,0,5,..,49,0,57,0,53,..,57,5,57,0,57,..,10,0,12,0,12,..,5,0,5,0,5,..,0,4,5,0,8,..,0,0,0,0,0,..,14,0,14,0,14,..,3,0,3,0,3,..,9,0,9,0,9,..,13,4,15,0,15,..,4,0,4,0,4,..,8,0,8,0,8,..,11,0,11,0,11,..,36
POA6058,5324,..,..,..,..,5324,..,26,3,23,0,23,..,8,4,16,0,14,..,5,0,5,0,5,..,14,3,11,0,11,..,41,5,47,0,52,..,3,0,3,0,3,..,51,11,61,0,64,..,5,0,5,0,5,..,21,0,19,0,19,..,20,0,23,0,23,..,6,0,6,0,6,..,10,0,10,0,10,..,3,0,3,0,3,..,55,4,66,3,63,..,4,0,4,0,4,..,34,3,41,0,44,..,16,0,22,0,19,..,4,0,8,0,8,..,7,4,15,0,15,..,141,12,157,5,163,..,34,3,32,0,32,..,5,0,5,0,5,..,0,0,0,0,0,..,5,7,7,0,7,..,0,0,0,0,0,..,12,0,11,0,11,..,8,0,9,0,9,..,11,0,18,0,18,..,8,0,8,0,8,..,8,0,7,0,7,..,4,0,8,0,8,..,4,0,4,0,4,..,33
POA6059,7580,..,..,..,..,7580,..,17,0,17,0,17,..,111,11,122,0,122,..,4,0,4,0,4,..,176,83,258,6,261,..,240,71,314,5,318,..,34,10,38,0,38,..,450,163,608,7,617,..,33,4,42,0,42,..,50,3,55,0,55,..,19,0,19,0,21,..,142,8,153,4,154,..,4,0,4,0,4,..,52,7,64,0,68,..,47,0,52,0,50,..,13,0,13,0,13,..,56,5,62,0,62,..,24,0,24,0,24,..,126,5,127,0,128,..,7,0,7,0,7,..,336,17,355,6,358,..,410,38,444,0,447,..,21,7,27,0,27,..,4,0,3,0,3,..,19,8,27,0,27,..,193,19,213,3,217,..,42,0,42,0,42,..,64,15,78,0,78,..,44,0,50,3,49,..,23,3,22,6,24,..,19,0,19,0,19,..,0,0,0,0,0,..,82,10,92,0,92,..,18
POA6060,7884,..,..,..,..,7884,..,22,3,22,0,22,..,106,17,121,4,123,..,0,0,0,0,0,..,122,26,149,0,147,..,200,48,249,0,248,..,16,0,17,0,17,..,335,83,413,3,420,..,41,5,42,0,42,..,50,3,58,0,60,..,28,9,28,0,28,..,63,10,78,0,76,..,5,0,5,0,5,..,214,18,235,0,235,..,107,5,110,4,115,..,69,4,73,0,73,..,108,9,117,0,115,..,51,0,51,0,51,..,66,4,72,0,73,..,19,0,18,0,18,..,646,35,689,5,693,..,389,44,433,0,435,..,36,9,46,0,46,..,4,6,11,0,11,..,30,12,50,0,47,..,100,15,116,0,116,..,60,3,62,0,63,..,76,6,82,3,90,..,43,6,48,0,51,..,69,5,78,0,78,..,19,0,19,0,19,..,0,0,0,0,0,..,75,10,84,5,87,..,13
POA6061,9288,..,..,..,..,9288,..,33,0,33,0,33,..,690,153,844,8,850,..,25,0,27,0,27,..,162,71,236,3,236,..,245,101,340,4,347,..,24,3,31,0,31,..,436,175,607,3,613,..,39,13,49,0,48,..,85,0,85,0,86,..,27,4,33,0,28,..,75,19,89,0,91,..,35,0,39,0,39,..,256,25,279,3,287,..,255,13,277,6,282,..,68,0,65,0,68,..,624,48,676,17,687,..,87,0,96,0,96,..,344,12,358,4,366,..,36,5,39,0,39,..,1707,117,1825,24,1852,..,278,29,304,5,309,..,31,3,33,0,33,..,25,6,31,0,32,..,36,8,50,0,51,..,352,62,411,3,414,..,69,9,79,0,78,..,131,35,168,0,170,..,76,9,88,0,88,..,143,12,154,3,154,..,31,8,39,0,39,..,12,0,17,0,18,..,123,17,137,0,137,..,80
POA6062,10717,..,..,..,..,10717,..,18,0,18,0,18,..,161,27,192,0,192,..,9,0,9,0,9,..,294,115,409,0,413,..,398,177,582,11,589,..,59,13,73,0,73,..,751,306,1057,12,1072,..,49,5,52,0,50,..,55,3,53,0,53,..,49,0,49,0,49,..,128,8,139,0,139,..,16,0,16,0,16,..,91,4,91,3,91,..,109,3,109,0,109,..,64,0,69,5,72,..,135,10,147,0,146,..,59,0,61,0,61,..,104,0,109,0,109,..,32,0,35,0,35,..,615,21,642,4,647,..,496,47,547,6,555,..,29,7,32,0,32,..,8,4,9,0,9,..,40,24,61,6,63,..,81,5,87,0,87,..,68,0,70,0,65,..,81,22,97,0,99,..,58,7,65,0,65,..,43,3,53,0,51,..,25,4,30,0,31,..,7,0,7,0,5,..,164,15,177,0,177,..,94
POA6063,4398,..,..,..,..,4398,..,18,0,18,0,18,..,223,24,244,0,244,..,13,0,13,0,13,..,79,31,109,0,109,..,98,32,128,0,128,..,22,6,28,0,28,..,198,68,264,0,264,..,11,5,13,0,13,..,26,0,29,0,29,..,5,0,5,0,5,..,16,0,14,0,14,..,8,0,8,0,8,..,136,12,142,0,144,..,58,0,58,0,58,..,12,4,14,0,14,..,96,6,106,0,105,..,21,0,23,0,23,..,37,0,32,0,33,..,11,5,10,0,10,..,370,26,391,0,394,..,61,4,63,0,63,..,8,0,8,0,8,..,26,9,33,0,33,..,7,0,7,0,7,..,11,0,7,0,7,..,30,0,28,0,28,..,58,17,80,0,80,..,27,4,28,0,28,..,15,0,16,0,16,..,9,0,8,0,8,..,0,0,0,0,0,..,43,15,55,6,61,..,44
POA6064,8908,..,..,..,..,8908,..,19,0,19,0,19,..,303,51,355,0,355,..,14,0,14,0,14,..,80,24,100,0,103,..,92,29,119,0,121,..,17,5,26,0,26,..,181,60,240,5,244,..,25,5,31,0,31,..,48,0,48,0,48,..,21,0,21,0,21,..,47,3,52,0,53,..,21,3,24,0,27,..,45,5,44,0,44,..,38,0,39,0,39,..,9,0,12,0,12,..,60,6,63,0,66,..,20,0,20,0,20,..,48,6,48,0,48,..,8,0,8,0,8,..,248,19,269,0,270,..,155,19,178,0,178,..,6,0,10,0,10,..,57,25,80,0,80,..,4,0,7,0,7,..,335,45,377,0,380,..,15,0,16,0,16,..,60,16,74,0,76,..,37,9,40,0,40,..,27,3,29,0,31,..,14,5,16,0,16,..,0,0,0,0,0,..,98,30,121,0,121,..,67
POA6065,24407,..,..,..,..,24407,..,454,0,457,5,462,..,354,33,391,0,391,..,18,0,22,0,22,..,126,34,158,0,162,..,273,77,351,0,350,..,24,0,25,0,25,..,425,111,534,3,539,..,68,8,74,0,74,..,92,3,97,0,97,..,67,0,68,0,69,..,62,11,73,0,73,..,28,0,28,0,28,..,1128,62,1189,8,1201,..,209,7,221,7,224,..,33,0,27,0,30,..,220,20,243,0,242,..,36,0,36,0,36,..,83,0,86,0,83,..,33,5,37,0,37,..,1769,104,1873,18,1891,..,257,13,272,0,273,..,16,4,23,0,23,..,27,11,39,0,39,..,31,12,38,0,38,..,400,34,435,0,431,..,93,0,95,0,95,..,126,17,146,0,147,..,102,5,106,0,106,..,60,4,66,0,66,..,34,4,43,0,43,..,9,0,9,0,9,..,110,17,125,0,125,..,144
POA6066,6096,..,..,..,..,6096,..,18,0,18,0,18,..,217,29,251,0,246,..,6,0,6,0,6,..,80,27,106,0,109,..,99,33,133,0,134,..,32,0,32,0,32,..,208,64,269,3,270,..,17,4,19,0,19,..,30,0,30,0,31,..,14,0,14,0,14,..,18,3,19,5,25,..,0,0,3,0,3,..,26,0,26,0,29,..,32,0,36,0,36,..,0,0,0,0,0,..,25,0,32,0,32,..,15,0,15,0,15,..,13,0,13,0,13,..,0,0,0,0,0,..,112,8,119,0,119,..,77,0,76,0,76,..,3,0,3,0,3,..,16,10,26,0,26,..,9,0,8,0,8,..,71,13,81,0,81,..,12,0,12,0,7,..,61,8,69,0,69,..,34,3,39,0,39,..,15,0,16,0,16,..,3,0,5,0,5,..,0,0,3,0,3,..,40,7,46,0,46,..,34
POA6067,18,..,..,..,..,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA6068,4,..,..,..,..,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA6069,17427,..,..,..,..,17427,..,267,5,264,0,267,..,176,28,206,0,208,..,36,0,41,0,41,..,31,8,41,3,43,..,99,5,107,3,109,..,4,0,7,0,7,..,140,17,158,8,161,..,21,4,21,0,21,..,92,0,88,5,93,..,50,0,53,0,52,..,26,0,27,0,27,..,23,0,24,0,24,..,178,12,191,0,191,..,160,10,162,4,164,..,5,0,5,0,5,..,476,33,513,10,521,..,55,4,61,0,57,..,53,3,56,4,60,..,17,0,17,0,17,..,962,60,1024,16,1033,..,80,7,87,0,87,..,24,6,33,0,33,..,8,0,9,0,9,..,21,3,26,0,26,..,32,6,40,0,40,..,42,9,45,0,53,..,29,4,32,0,32,..,40,0,40,0,40,..,36,0,36,0,37,..,21,4,27,0,25,..,8,0,8,0,8,..,24,4,24,0,27,..,108
POA6070,1707,..,..,..,..,1707,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0
POA6071,1542,..,..,..,..,1542,..,5,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,8,0,8,..,0,0,0,0,0,..,7,0,8,0,8,..,0,0,0,0,0,..,6,0,6,0,6,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA6072,387,..,..,..,..,387,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA6073,1401,..,..,..,..,1401,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA6074,477,..,..,..,..,477,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
POA6076,9945,..,..,..,..,9945,..,45,0,45,0,45,..,12,3,10,0,10,..,12,0,12,0,12,..,4,0,4,0,3,..,21,0,21,0,24,..,0,0,0,0,0,..,19,0,19,3,25,..,11,0,11,0,16,..,38,0,41,0,43,..,70,5,74,0,74,..,3,3,8,0,8,..,0,4,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,13,0,13,0,13,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,18,4,26,0,23,..,128,14,142,0,142,..,12,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,5,0,5,..,0,0,3,0,3,..,10,0,10,0,10,..,9,0,7,0,11,..,11,0,11,0,11,..,0,0,0,0,0,..,11,0,14,0,14,..,6
POA6077,708,..,..,..,..,708,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0
