POA_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA3678,..,0,7,8,11,11,4,3,0,42,..,5,12,8,29,47,59,45,19,217,3,11,3,5,5,9,9,5,0,42,560,264,214,326,492,513,393,188,39,2998,..,4,183,438,616,695,624,267,44,2876,..,23,104,93,112,100,49,11,0,492,..,0,11,24,54,33,12,9,6,151,1091,..,..,..,..,..,..,..,..,1091,..,287,..,..,..,..,..,..,..,287,..,204,60,31,39,7,3,0,0,341,..,12,10,0,0,23,16,14,11,74,..,12,10,0,3,9,0,0,0,37,..,13,11,20,20,17,14,4,0,105,..,3,24,20,66,119,143,92,32,500,4,18,6,8,6,17,16,6,5,92,1099,572,426,633,928,1020,872,409,92,6048
POA3682,..,0,0,0,0,0,0,0,0,3,..,0,0,3,3,9,4,0,0,16,0,0,0,0,0,0,0,0,0,5,59,28,25,31,60,44,40,5,0,302,..,0,24,34,68,55,52,16,6,250,..,0,15,16,14,15,3,0,0,67,..,0,0,0,9,0,3,3,0,17,124,..,..,..,..,..,..,..,..,124,..,25,..,..,..,..,..,..,..,25,..,18,6,3,0,0,0,0,0,33,..,0,0,0,0,3,3,3,0,14,..,0,0,0,0,0,0,0,0,3,..,0,0,0,6,3,0,0,0,9,..,0,0,3,15,14,13,4,0,48,0,0,0,0,4,0,0,0,0,12,124,49,48,63,108,90,78,23,3,594
POA3683,..,0,0,0,0,10,0,4,0,16,..,0,6,7,14,30,28,30,7,124,0,0,4,0,3,0,0,0,0,11,121,84,56,77,143,147,130,75,15,843,..,5,34,76,143,151,141,86,10,646,..,15,43,30,42,41,16,0,0,186,..,4,3,10,20,8,8,5,3,59,236,..,..,..,..,..,..,..,..,236,..,71,..,..,..,..,..,..,..,71,..,58,22,6,13,4,0,0,0,105,..,5,4,0,3,11,3,3,0,31,..,7,3,0,0,0,0,0,0,11,..,4,0,4,0,16,11,4,0,31,..,0,15,12,31,53,64,40,12,227,0,3,3,0,6,0,3,0,0,28,234,171,123,138,262,289,247,138,27,1625
POA3685,..,3,0,0,0,4,4,0,0,18,..,7,7,9,19,41,46,32,22,186,0,16,4,5,3,6,7,0,0,35,223,147,139,140,176,205,214,92,40,1376,..,0,96,137,181,242,262,116,26,1066,..,21,83,60,59,37,15,0,4,289,..,0,13,29,38,12,9,9,3,123,451,..,..,..,..,..,..,..,..,451,..,100,..,..,..,..,..,..,..,100,..,74,34,14,6,11,0,0,0,139,..,6,5,4,3,4,13,11,0,47,..,7,5,3,0,0,0,0,0,22,..,3,0,0,8,6,14,4,0,37,..,9,17,21,38,76,93,59,30,349,4,20,8,0,6,9,3,7,0,56,457,247,265,275,344,413,410,211,66,2685
POA3687,..,0,0,0,0,5,3,0,0,12,..,3,0,7,10,11,14,7,10,60,0,0,0,0,0,4,5,0,0,9,84,47,40,57,68,76,80,28,14,503,..,0,42,71,70,82,106,51,6,431,..,3,19,16,23,20,14,0,0,93,..,0,3,8,11,7,3,5,3,42,162,..,..,..,..,..,..,..,..,162,..,35,..,..,..,..,..,..,..,35,..,37,18,5,3,4,0,0,0,64,..,0,5,0,0,0,0,3,0,12,..,6,5,0,0,0,0,0,0,8,..,0,0,0,4,8,7,3,0,20,..,3,3,10,24,17,31,17,10,116,0,0,0,0,4,5,10,0,0,18,162,86,87,106,142,141,165,76,24,995
POA3688,..,0,0,0,6,6,0,0,0,15,..,0,4,0,7,18,8,7,5,49,0,0,0,5,0,0,0,0,0,8,100,65,68,83,93,112,57,20,9,603,..,0,42,93,113,129,87,34,8,501,..,18,45,24,37,37,11,0,0,169,..,0,5,7,5,9,0,0,0,24,224,..,..,..,..,..,..,..,..,224,..,50,..,..,..,..,..,..,..,50,..,50,16,8,0,0,0,0,0,73,..,5,0,0,0,0,5,3,0,15,..,0,0,0,0,0,0,0,0,6,..,0,7,0,5,11,4,0,0,25,..,0,12,5,13,27,18,15,10,99,3,6,3,9,0,0,0,0,0,23,233,126,139,152,176,209,117,56,10,1213
POA3690,..,91,77,17,38,61,39,12,0,335,..,85,211,173,278,470,578,423,184,2400,45,54,39,24,34,26,39,16,4,279,3177,1904,2191,2147,2162,2161,1875,1028,306,16940,..,67,1273,2054,2168,2271,2072,985,181,11071,..,460,1189,612,467,335,144,55,7,3264,..,63,372,536,532,231,121,106,45,2009,6273,..,..,..,..,..,..,..,..,6273,..,1453,..,..,..,..,..,..,..,1453,..,1152,451,180,124,68,14,0,0,1988,..,173,124,49,54,109,98,53,28,682,..,125,111,44,28,8,9,0,0,320,..,200,233,66,100,131,88,15,3,828,..,163,489,406,574,850,908,593,254,4231,78,105,84,84,65,49,78,30,11,582,6352,3956,4326,4028,4111,4051,3532,1836,522,32701
POA3691,..,11,22,4,6,10,0,0,0,72,..,6,28,30,31,60,79,69,26,324,10,11,12,12,8,9,11,4,0,79,1405,512,776,853,692,694,501,224,53,5724,..,12,612,1093,928,985,778,318,42,4762,..,123,471,262,232,141,58,16,0,1305,..,10,51,92,90,38,21,8,9,321,2769,..,..,..,..,..,..,..,..,2769,..,468,..,..,..,..,..,..,..,468,..,320,144,36,30,8,0,0,0,530,..,26,13,3,9,14,9,10,12,106,..,36,27,8,10,6,7,0,0,85,..,41,54,8,20,21,8,6,0,149,..,19,79,66,92,142,151,96,31,682,26,26,24,21,17,20,19,5,0,165,2791,1079,1476,1599,1409,1377,1064,458,98,11341
POA3695,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,7,6,0,0,8,0,0,0,0,3,0,0,0,0,8,48,25,17,21,41,46,35,6,4,247,..,0,14,36,47,61,52,17,4,227,..,0,4,8,10,5,7,0,0,36,..,0,0,0,7,5,0,0,0,12,80,..,..,..,..,..,..,..,..,80,..,23,..,..,..,..,..,..,..,23,..,22,11,0,0,0,0,0,0,41,..,0,0,0,0,0,3,0,0,7,..,0,4,0,0,0,4,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,4,6,0,6,13,6,0,28,0,0,0,0,3,0,6,0,0,8,80,46,38,50,72,74,83,24,3,472
POA3697,..,0,0,0,0,3,0,0,0,4,..,0,0,0,3,8,9,0,8,28,0,0,0,0,0,0,0,0,0,3,41,21,17,29,31,56,45,15,5,257,..,0,18,31,43,61,68,15,0,240,..,0,12,14,5,14,4,4,0,47,..,0,0,10,3,4,0,6,0,12,85,..,..,..,..,..,..,..,..,85,..,30,..,..,..,..,..,..,..,30,..,12,0,5,0,0,0,0,0,17,..,0,0,0,0,0,0,3,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,7,..,0,0,5,10,23,17,4,8,66,0,0,0,0,0,0,0,0,0,7,85,41,29,54,60,98,92,28,12,513
POA3698,..,0,0,0,0,6,0,0,0,3,..,0,0,0,0,12,18,12,8,51,0,0,0,7,0,0,3,0,0,14,62,25,28,60,54,72,80,34,9,429,..,0,14,72,72,73,106,51,11,395,..,3,25,19,28,12,10,6,0,100,..,0,0,3,11,3,3,0,0,23,135,..,..,..,..,..,..,..,..,135,..,42,..,..,..,..,..,..,..,42,..,8,7,3,0,0,0,0,0,26,..,0,0,0,0,0,6,0,0,12,..,4,0,0,0,0,0,0,0,3,..,4,10,0,6,4,0,0,0,18,..,0,9,9,5,24,38,25,12,126,4,0,3,6,6,3,9,0,0,22,137,62,71,107,123,131,164,84,24,908
POA3699,..,4,3,0,0,8,0,0,0,20,..,0,0,4,8,26,31,16,8,101,0,0,0,4,0,0,0,0,0,10,65,41,49,56,49,70,76,32,15,459,..,0,26,49,34,41,70,33,7,267,..,10,35,23,25,14,8,4,0,116,..,0,0,14,12,11,3,0,3,48,137,..,..,..,..,..,..,..,..,137,..,29,..,..,..,..,..,..,..,29,..,13,3,4,4,4,3,0,0,25,..,7,3,0,0,4,7,0,0,11,..,6,6,0,5,0,0,0,0,11,..,15,17,0,0,5,7,0,0,42,..,3,10,17,13,45,43,30,13,173,3,0,3,3,0,0,3,4,0,20,135,84,102,109,91,122,149,59,30,875
POA3700,..,0,0,0,0,3,0,0,0,8,..,0,4,0,12,20,17,18,15,80,3,6,0,3,0,5,0,0,0,12,99,54,57,60,86,85,88,42,26,605,..,3,47,60,95,113,124,54,10,514,..,8,38,18,27,12,13,0,0,117,..,3,3,13,14,11,4,3,5,53,212,..,..,..,..,..,..,..,..,212,..,43,..,..,..,..,..,..,..,43,..,30,13,8,5,9,0,0,0,58,..,10,0,0,0,7,3,0,0,16,..,5,0,0,0,5,0,0,0,3,..,0,3,4,0,6,0,6,0,12,..,4,16,3,21,46,35,31,18,174,4,10,0,7,4,3,0,5,0,34,219,115,117,113,161,203,176,99,32,1236
POA3701,..,4,0,0,0,0,0,0,0,6,..,0,3,0,3,11,11,15,3,50,0,0,0,0,0,4,0,0,0,8,77,33,34,50,65,91,77,36,5,462,..,0,25,65,72,137,128,44,9,470,..,5,14,19,23,16,8,0,0,83,..,0,0,7,6,0,0,0,0,14,145,..,..,..,..,..,..,..,..,145,..,33,..,..,..,..,..,..,..,33,..,22,3,3,4,0,0,0,0,31,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,3,0,0,3,..,3,0,3,0,0,0,0,0,17,..,0,10,6,5,27,33,21,4,116,0,0,5,9,3,6,0,4,0,31,146,69,62,104,115,189,179,72,17,943
POA3704,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,12,..,0,0,0,0,5,0,0,0,12,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,4,0,3,10,3,0,0,22
POA3705,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,6,0,0,12,0,3,0,0,0,0,0,0,0,0,9,10,7,4,17,24,17,6,0,94,..,0,3,4,18,26,24,12,0,84,..,0,4,0,4,3,0,4,0,22,..,0,0,0,0,4,0,0,0,9,14,..,..,..,..,..,..,..,..,14,..,10,..,..,..,..,..,..,..,10,..,3,5,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,4,..,0,3,0,5,9,4,0,3,25,0,3,3,0,0,0,0,0,0,9,17,12,13,10,30,38,40,9,4,186
POA3707,..,0,0,0,0,3,0,0,0,5,..,0,5,9,10,22,26,35,17,135,0,0,0,0,0,3,3,8,0,24,128,60,58,87,88,143,113,94,31,793,..,3,33,82,97,178,139,96,23,654,..,12,52,38,27,18,16,6,0,170,..,0,7,14,12,10,0,3,3,52,270,..,..,..,..,..,..,..,..,270,..,53,..,..,..,..,..,..,..,53,..,33,16,8,8,4,0,0,0,70,..,5,0,0,4,0,4,8,0,27,..,5,4,0,0,0,0,0,0,15,..,0,3,0,4,5,3,0,0,21,..,0,18,7,24,60,63,51,26,251,0,0,6,3,7,9,4,7,0,44,274,127,141,152,176,283,235,175,55,1620
POA3708,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,10,9,0,0,31,..,0,0,4,3,10,3,3,0,28,..,0,3,0,0,4,7,0,0,16,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,4,5,15,8,3,0,53
POA3709,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,7,4,0,3,19,0,0,0,0,0,0,0,0,0,6,8,7,4,7,13,33,37,4,3,111,..,0,3,8,9,33,47,17,0,120,..,0,0,4,4,8,3,0,0,17,..,0,0,0,5,0,0,0,0,10,21,..,..,..,..,..,..,..,..,21,..,7,..,..,..,..,..,..,..,7,..,0,3,6,0,0,0,0,0,11,..,0,0,0,3,0,0,0,0,5,..,0,0,0,0,0,5,0,0,5,..,0,0,8,0,0,4,0,0,11,..,0,5,0,10,12,12,0,7,49,0,0,0,0,0,6,0,0,0,3,19,12,10,17,26,59,73,25,5,254
POA3711,..,0,0,0,0,0,0,0,0,9,..,0,0,0,4,7,12,5,0,31,0,0,0,0,0,0,0,0,0,3,35,14,24,22,42,46,49,13,10,256,..,0,13,27,40,61,60,13,6,215,..,7,21,9,12,14,8,3,3,68,..,0,0,4,0,0,0,0,0,16,65,..,..,..,..,..,..,..,..,65,..,19,..,..,..,..,..,..,..,19,..,9,5,3,0,6,0,0,0,21,..,0,0,0,0,0,6,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,6,8,4,0,15,..,0,4,4,10,15,25,12,5,67,0,4,3,0,0,0,0,0,0,8,65,33,52,48,65,98,99,36,11,509
POA3712,..,0,0,0,0,0,0,0,0,8,..,0,0,0,0,11,9,3,0,26,0,0,0,0,0,3,0,0,0,3,20,17,11,17,21,36,35,16,0,161,..,0,5,12,13,30,30,17,0,109,..,3,8,7,13,6,8,3,0,52,..,0,0,0,6,0,0,0,0,8,32,..,..,..,..,..,..,..,..,32,..,5,..,..,..,..,..,..,..,5,..,7,0,0,3,0,0,0,0,16,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,4,6,0,0,16,..,0,0,3,12,15,23,12,0,66,0,3,0,0,0,3,0,0,0,8,32,25,23,23,41,64,71,32,7,319
POA3713,..,5,0,9,6,3,0,0,0,22,..,0,4,5,10,16,12,17,16,64,0,5,0,4,0,8,0,0,0,16,40,36,28,38,60,89,58,42,20,410,..,0,11,29,47,93,82,48,4,323,..,4,16,10,20,9,9,3,0,70,..,0,0,6,9,11,0,7,6,38,96,..,..,..,..,..,..,..,..,96,..,22,..,..,..,..,..,..,..,22,..,16,9,4,8,3,0,0,0,36,..,3,0,0,0,7,0,4,0,16,..,3,0,0,0,0,0,0,0,0,..,3,11,9,6,11,3,0,0,45,..,0,14,17,35,38,57,28,22,204,0,10,6,3,3,16,0,6,0,34,96,64,70,78,122,179,162,89,30,890
POA3714,..,0,10,3,0,4,9,0,0,36,..,0,18,14,21,59,90,63,36,305,0,0,7,3,5,3,3,0,0,34,243,131,144,192,209,291,328,161,54,1753,..,7,67,198,217,306,350,206,27,1371,..,33,86,72,75,43,42,9,0,364,..,8,16,21,31,30,17,10,10,144,498,..,..,..,..,..,..,..,..,498,..,133,..,..,..,..,..,..,..,133,..,76,36,20,25,9,3,0,0,172,..,6,3,0,7,10,16,3,3,53,..,5,3,0,3,3,0,0,0,25,..,9,30,5,12,10,13,0,0,75,..,8,24,26,48,123,160,108,52,547,4,14,17,5,14,9,14,8,4,73,503,294,288,352,434,546,613,341,88,3457
POA3715,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,22,16,9,16,20,28,31,6,0,156,..,0,8,14,18,43,54,9,0,150,..,0,10,11,14,4,0,7,0,52,..,0,0,4,3,6,0,0,0,11,48,..,..,..,..,..,..,..,..,48,..,3,..,..,..,..,..,..,..,3,..,6,0,3,4,0,0,0,0,19,..,0,0,0,0,0,4,4,0,5,..,3,4,0,0,0,0,0,0,3,..,0,0,3,5,0,0,0,0,8,..,0,0,0,9,13,6,3,0,30,0,3,0,0,0,0,5,0,0,10,48,20,26,32,45,63,73,26,4,329
POA3717,..,3,8,0,6,7,7,0,0,35,..,0,3,9,24,47,55,49,24,215,0,6,0,0,5,5,6,0,0,32,210,130,116,153,212,276,259,135,42,1527,..,0,61,134,182,312,323,172,24,1211,..,20,73,76,80,70,35,12,0,360,..,0,13,28,42,20,12,16,7,137,438,..,..,..,..,..,..,..,..,438,..,102,..,..,..,..,..,..,..,102,..,93,34,25,15,14,0,0,0,179,..,10,7,0,0,15,10,12,9,57,..,9,4,6,0,3,0,0,0,26,..,8,14,3,8,18,19,5,0,80,..,9,22,28,65,108,105,86,29,458,0,17,9,8,6,9,15,0,0,62,438,274,228,305,406,563,522,302,70,3100
POA3718,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,6,5,0,5,8,11,9,8,0,36,..,0,0,4,3,9,11,11,0,40,..,0,0,0,3,5,0,0,0,9,..,0,0,0,0,0,6,0,4,6,7,..,..,..,..,..,..,..,..,7,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,7,0,11,0,0,0,0,0,0,0,0,0,0,4,6,0,9,10,17,17,13,3,79
POA3719,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,3,0,0,17,0,0,0,0,0,0,0,0,0,3,21,14,9,13,30,42,30,12,0,184,..,0,11,19,37,53,43,30,4,190,..,0,7,9,4,8,9,0,0,44,..,0,0,0,4,0,6,0,0,16,42,..,..,..,..,..,..,..,..,42,..,14,..,..,..,..,..,..,..,14,..,12,5,4,3,0,0,0,0,21,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,..,0,0,0,6,6,21,4,4,40,0,3,0,0,0,4,0,0,0,8,42,23,26,30,61,80,77,34,8,376
POA3720,..,0,0,0,3,0,6,0,0,4,..,0,0,0,4,0,8,3,0,28,0,0,6,0,0,0,0,0,0,10,30,24,30,20,37,58,66,11,4,285,..,0,8,19,42,85,84,20,0,264,..,3,29,9,13,15,9,3,0,82,..,0,4,8,4,3,0,0,0,15,61,..,..,..,..,..,..,..,..,61,..,25,..,..,..,..,..,..,..,25,..,10,13,6,0,0,0,0,0,26,..,0,4,0,0,0,0,0,0,7,..,3,3,0,3,0,0,0,0,13,..,0,0,0,5,0,0,0,0,8,..,0,4,7,14,20,25,9,5,79,0,7,0,0,7,3,3,0,0,20,62,46,61,39,95,125,131,36,5,604
POA3722,..,8,15,0,0,9,0,3,0,43,..,10,18,15,38,86,97,92,54,410,12,8,14,5,4,8,6,7,0,63,490,176,259,339,319,446,374,240,76,2717,..,0,119,350,360,486,481,237,28,2066,..,34,173,126,83,78,51,17,0,568,..,5,19,53,53,38,16,18,14,210,963,..,..,..,..,..,..,..,..,963,..,164,..,..,..,..,..,..,..,164,..,124,48,25,19,20,0,0,0,238,..,6,9,0,3,12,16,9,10,75,..,7,21,3,9,0,0,0,0,41,..,17,39,4,3,19,7,4,0,104,..,23,43,36,78,142,144,141,77,673,20,12,26,15,7,14,17,15,0,119,980,390,503,623,613,811,729,443,122,5220
POA3723,..,8,13,0,3,5,3,0,0,35,..,0,6,3,29,35,34,26,13,149,0,3,5,0,4,13,4,3,0,34,190,92,89,143,187,260,220,85,18,1292,..,4,38,161,175,282,326,109,27,1118,..,21,51,61,62,85,42,13,0,332,..,3,4,13,29,20,4,3,0,81,386,..,..,..,..,..,..,..,..,386,..,63,..,..,..,..,..,..,..,63,..,46,27,10,11,3,0,0,0,99,..,11,0,0,7,3,9,3,0,33,..,6,9,4,0,0,0,0,0,24,..,20,28,6,5,6,9,0,0,77,..,0,19,26,68,104,106,44,13,383,0,11,6,9,10,21,10,8,4,78,390,181,184,295,358,522,496,185,47,2662
POA3725,..,0,0,0,0,4,0,0,0,5,..,0,0,0,3,4,4,0,0,21,0,0,0,0,0,3,3,0,0,3,42,17,22,32,33,63,52,10,0,280,..,0,21,42,55,60,75,19,3,268,..,0,8,9,8,17,8,5,0,52,..,0,0,0,0,0,0,0,0,10,100,..,..,..,..,..,..,..,..,100,..,18,..,..,..,..,..,..,..,18,..,16,7,4,0,3,0,0,0,28,..,0,0,0,0,0,0,0,0,5,..,0,5,0,0,4,4,0,0,13,..,0,3,0,0,3,0,0,0,11,..,5,0,6,4,10,20,7,3,58,0,0,0,0,0,5,6,0,0,15,102,42,46,64,67,109,112,27,8,579
POA3726,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,3,5,0,0,18,0,0,0,0,0,0,0,0,0,6,29,19,10,20,31,27,33,15,3,185,..,0,13,19,39,28,50,21,5,168,..,0,7,5,8,16,0,0,0,34,..,0,0,0,4,3,0,0,0,7,59,..,..,..,..,..,..,..,..,59,..,14,..,..,..,..,..,..,..,14,..,17,6,6,0,0,0,0,0,26,..,0,0,0,0,0,3,0,0,7,..,0,0,0,3,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,..,0,0,0,7,9,13,5,4,42,0,0,0,0,0,0,0,0,0,7,59,31,17,30,63,65,74,31,7,378
POA3727,..,0,0,0,0,3,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,8,14,19,28,14,12,0,128,..,0,6,10,13,34,13,18,0,111,..,0,8,11,12,7,0,3,0,40,..,0,0,6,4,0,0,0,0,16,33,..,..,..,..,..,..,..,..,33,..,7,..,..,..,..,..,..,..,7,..,11,4,0,0,0,0,0,0,20,..,0,0,0,0,0,0,4,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,6,3,0,0,9,..,0,0,0,0,8,7,0,0,21,0,0,0,0,0,0,0,0,0,0,33,28,25,26,32,58,31,28,8,270
POA3728,..,0,0,0,0,3,0,0,0,9,..,0,3,0,5,10,3,4,0,30,0,0,0,0,0,0,0,0,0,6,62,29,35,28,34,62,39,23,3,310,..,0,20,37,33,62,65,30,0,252,..,8,19,11,6,15,4,4,0,62,..,0,8,3,16,4,4,0,0,35,127,..,..,..,..,..,..,..,..,127,..,14,..,..,..,..,..,..,..,14,..,23,9,7,0,4,0,0,0,40,..,3,0,0,0,9,0,3,0,12,..,0,6,0,0,0,0,0,0,4,..,3,0,0,3,3,4,0,0,14,..,0,4,9,13,28,18,9,5,77,3,0,0,0,0,0,6,0,0,9,133,55,61,62,76,120,96,44,5,647
POA3730,..,14,14,5,11,14,18,7,0,78,..,9,25,33,54,95,166,152,76,600,3,8,14,5,6,16,20,11,5,89,712,361,426,445,533,658,752,436,149,4465,..,6,244,473,593,788,969,541,110,3726,..,71,230,145,146,107,76,40,3,809,..,12,73,80,96,31,33,20,21,368,1449,..,..,..,..,..,..,..,..,1449,..,300,..,..,..,..,..,..,..,300,..,284,83,42,30,29,7,0,0,466,..,15,7,0,14,28,18,15,13,110,..,22,23,4,3,0,0,3,0,56,..,30,40,10,16,29,38,11,0,172,..,15,65,70,137,193,260,247,108,1101,12,14,24,17,17,33,35,14,8,173,1466,778,791,839,1050,1239,1439,889,264,8747
POA3732,..,0,0,4,0,0,0,0,0,7,..,0,0,0,0,5,6,6,0,23,0,0,0,0,5,0,0,0,0,6,46,23,32,32,43,39,35,21,3,264,..,0,21,33,42,42,43,27,3,220,..,6,11,13,15,19,5,0,0,77,..,0,0,4,8,0,0,0,0,25,93,..,..,..,..,..,..,..,..,93,..,21,..,..,..,..,..,..,..,21,..,17,0,4,0,0,0,0,0,22,..,3,0,0,0,5,6,0,0,11,..,0,0,0,0,0,0,0,0,3,..,3,8,4,0,3,5,0,0,12,..,0,8,0,4,17,18,12,3,60,3,0,0,5,5,0,4,0,0,11,95,53,50,55,80,82,79,44,10,550
