POA_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
POA3885,0,0,0,0,0,0,5,0,4,0,0,0,0,5,4,0,3,0,0,0,8,5,0,0,0,0,0,8,10,5,0,0,6,0,13,7,10,7,0,4,0,28,8,13,9,0,0,0,24,5,7,3,3,4,0,30,12,12,4,0,0,0,27,8,13,4,0,0,0,22,3,11,0,0,0,0,19,3,3,0,0,0,0,15,0,4,0,0,0,0,8,4,3,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,3,4,3,0,0,0,13,66,97,36,17,12,0,231
POA3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,4,0,0,0,0,3,0,0,3,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,11,4,3,0,0,33
POA3887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,5,0,0,0,24
POA3888,6,9,0,0,0,0,14,4,4,0,0,0,0,6,3,3,0,0,0,0,14,3,7,0,0,0,0,17,3,6,0,0,0,0,20,9,19,0,3,5,0,33,10,10,3,3,0,0,36,8,10,3,0,0,0,21,9,6,0,0,0,0,18,9,9,0,0,0,0,16,0,0,0,0,0,0,3,9,3,0,0,0,0,13,0,0,0,0,0,0,4,4,0,0,0,0,0,4,7,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,5,9,4,0,0,0,0,15,86,101,24,14,15,0,248
POA3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,4,0,0,0,0,17
POA3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,15
POA3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,4
POA3892,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,3,0,0,0,9,0,5,0,0,0,0,7,0,3,5,0,0,0,8,0,0,0,0,0,0,4,0,3,5,0,0,0,10,0,0,0,0,4,0,5,0,0,0,0,0,0,4,3,6,0,0,0,0,5,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,29,29,11,0,5,0,70
POA3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,3,0,0,19
POA3896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,15,0,3,0,0,33
POA3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,5,0,0,0,0,0,0,10,4,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,0,0,0,0,5,21,16,6,0,3,0,45
POA3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7
POA3902,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,10,6,0,0,0,0,0,7,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,0,0,0,0,41
POA3903,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,0,0,0,0,10,3,0,0,0,0,0,9,3,6,0,0,0,0,11,4,14,0,0,0,0,13,0,3,0,0,0,0,11,0,4,0,0,0,0,8,0,0,3,0,0,0,8,0,4,0,0,0,0,7,0,0,0,0,0,0,6,0,7,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,33,46,13,5,4,0,102
POA3904,3,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,0,0,0,9,5,0,0,0,0,0,6,4,0,0,0,0,0,5,9,4,0,0,0,0,13,10,5,3,0,0,0,16,6,12,0,5,0,0,19,0,11,0,0,0,0,10,7,6,0,0,0,0,15,0,7,0,0,0,0,11,3,3,0,0,0,0,7,0,5,0,0,0,0,4,0,0,3,0,0,0,5,0,8,0,0,0,0,3,8,7,0,0,0,0,10,5,0,0,0,0,0,5,3,0,0,0,0,0,5,0,0,5,0,0,0,9,71,60,13,8,5,0,161
POA3909,7,6,0,3,0,0,23,9,6,0,0,3,0,15,13,4,6,3,3,0,22,11,6,5,0,0,0,19,12,6,10,3,4,0,31,24,16,13,10,11,0,72,24,29,13,9,10,0,80,27,38,15,10,6,0,95,20,22,5,3,0,0,63,20,21,7,0,6,0,55,6,9,9,5,0,0,26,26,26,3,3,4,0,55,3,7,4,0,0,0,14,4,7,0,0,0,0,16,8,7,0,0,0,0,17,5,9,0,5,0,0,27,0,5,0,0,0,0,13,0,0,0,0,0,0,6,12,11,12,0,4,0,34,233,239,108,62,46,5,686
POA3910,40,25,32,3,4,0,110,16,9,9,0,0,0,37,21,10,21,5,3,5,57,12,9,5,5,6,0,38,27,19,21,9,14,0,95,35,46,36,7,38,3,163,39,54,38,19,14,4,178,71,95,47,19,19,0,253,67,118,44,9,28,4,269,79,159,48,26,21,4,337,75,143,37,18,14,3,293,111,265,65,16,19,4,477,65,122,31,11,8,0,233,59,104,16,6,4,0,189,81,177,42,11,9,0,322,69,186,54,10,6,0,330,14,56,23,4,3,0,100,18,25,5,3,0,0,57,51,88,63,21,8,3,232,956,1712,642,196,224,29,3761
POA3911,8,5,7,0,6,0,25,0,0,0,0,0,0,7,3,0,0,0,3,0,8,0,6,0,0,0,0,7,5,0,4,4,0,0,18,8,0,3,0,0,0,12,8,4,0,0,3,0,27,15,7,8,0,5,0,39,15,12,8,4,0,0,34,15,16,5,3,5,0,53,14,10,3,0,0,0,24,16,25,6,0,4,0,51,14,16,0,0,0,0,33,4,11,3,0,0,0,18,11,18,6,0,0,0,34,20,29,13,0,0,0,69,8,13,3,3,0,0,25,3,7,0,3,0,0,18,5,20,5,4,0,0,34,171,200,101,28,34,0,537
POA3912,30,17,13,3,8,3,74,10,6,3,0,3,0,28,20,10,15,0,11,0,55,9,6,12,4,4,0,35,27,9,13,9,8,0,58,36,26,20,5,12,0,97,38,24,26,12,14,0,106,47,50,47,15,11,0,179,47,68,36,10,13,0,168,49,94,34,15,6,3,210,34,87,16,4,6,0,153,82,139,38,8,10,0,279,46,95,13,4,5,0,157,29,41,8,8,5,0,94,41,130,28,5,0,0,219,63,125,35,7,9,5,236,30,36,12,0,6,0,80,8,29,12,0,4,0,58,48,56,30,3,5,0,148,694,1040,411,130,135,19,2428
POA3913,12,0,3,0,0,0,20,3,0,0,0,0,0,0,4,0,7,0,0,0,7,0,0,0,0,0,0,4,9,0,5,0,0,0,14,13,0,7,0,9,0,35,12,3,4,0,11,0,31,11,8,9,3,0,0,33,9,10,10,0,3,0,31,9,20,14,0,6,0,46,13,20,0,0,6,0,42,17,32,6,0,0,0,56,5,16,11,0,4,0,36,6,7,5,0,0,0,22,12,16,9,5,0,0,39,8,23,12,6,3,0,47,0,5,5,4,0,0,17,9,9,3,0,0,0,18,9,14,3,0,0,0,28,159,188,103,32,47,0,533
POA3915,6,11,5,7,3,0,31,7,0,5,0,0,0,13,9,8,0,0,3,0,24,3,5,0,0,4,0,13,9,11,3,0,5,0,31,13,13,6,5,5,0,47,22,21,6,13,12,0,71,21,37,15,14,5,0,88,37,46,13,15,10,0,123,38,70,13,7,8,6,139,29,50,17,0,5,0,103,44,55,16,11,6,0,134,20,32,6,0,0,0,54,8,16,5,3,0,0,27,30,29,10,6,3,0,70,14,35,10,0,4,0,63,8,13,0,0,0,0,24,5,12,5,0,0,0,23,23,15,6,8,7,3,66,355,457,146,92,88,8,1148
POA3916,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,3,0,0,0,6,0,0,0,0,0,0,4,7,0,0,0,0,0,4,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,4,0,0,0,0,8,0,0,7,0,0,0,6,6,5,0,0,0,0,15,0,7,0,0,0,0,8,41,20,10,3,3,0,75
POA3918,10,4,4,0,0,0,19,0,0,0,0,0,0,4,4,3,5,0,0,0,14,0,0,5,0,4,0,8,8,0,7,0,0,0,19,13,4,8,0,0,0,26,15,13,6,0,3,0,34,4,14,6,6,8,0,34,10,16,5,0,0,0,36,19,32,8,0,0,0,60,7,20,9,3,7,0,46,20,21,16,5,4,0,62,8,20,0,0,0,0,32,9,16,4,0,0,0,26,17,24,11,0,4,0,52,15,31,10,0,0,0,62,8,11,0,0,0,0,22,3,5,3,0,0,0,12,15,7,9,0,3,0,41,176,238,113,35,39,3,614
POA3919,7,3,0,0,5,0,11,0,0,0,0,0,0,4,3,0,0,0,0,0,7,5,0,0,0,0,3,4,3,6,0,3,4,0,14,9,9,3,9,4,0,33,4,9,7,0,4,0,29,13,19,12,8,6,4,55,10,25,7,3,3,0,54,24,22,5,4,5,0,56,14,28,8,9,0,0,58,22,38,8,4,3,0,64,6,18,0,0,0,0,27,0,8,0,0,0,0,13,7,15,3,4,0,0,28,7,8,0,0,0,0,16,0,3,0,0,0,0,4,0,4,0,0,0,0,4,13,9,4,3,8,0,30,150,207,65,43,39,4,513
POA3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,9
POA3922,18,6,3,0,0,0,24,8,0,3,0,0,0,12,10,9,4,0,0,0,23,8,3,5,3,4,0,17,13,6,5,0,6,0,34,29,14,0,0,0,0,59,26,17,9,5,9,0,65,31,28,9,10,7,0,92,21,34,7,6,4,0,77,27,54,8,13,7,0,105,19,29,4,3,0,0,54,29,33,8,0,4,0,74,4,11,4,0,0,0,23,10,7,4,4,0,0,22,14,23,5,0,0,0,42,8,28,6,5,0,0,49,4,9,0,3,0,0,21,0,8,6,0,0,0,18,24,7,0,4,7,0,44,308,332,100,52,52,7,853
POA3923,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,5,0,0,0,0,0,3,3,0,0,0,0,0,6,8,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,8,5,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,7,5,5,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,37,21,7,4,5,0,70
POA3925,9,3,0,0,0,0,14,5,0,0,0,0,0,3,3,4,0,0,0,0,8,0,0,0,0,6,0,9,7,7,0,4,4,0,25,4,8,7,3,3,0,25,8,11,3,0,6,0,29,14,19,7,5,0,0,54,13,18,6,4,0,0,39,7,24,0,0,0,0,40,8,29,9,0,0,0,40,14,23,5,0,0,0,43,3,4,0,3,0,0,12,10,6,0,0,0,0,12,6,16,0,3,0,0,23,8,14,0,0,0,0,31,0,4,0,0,0,0,8,0,3,0,0,0,0,6,11,14,3,0,0,0,34,140,216,57,25,25,0,458
POA3926,3,0,4,0,0,0,12,4,0,0,0,0,0,9,4,0,0,0,0,0,4,4,0,0,0,0,0,5,0,0,0,0,0,0,6,3,8,4,0,0,0,12,4,3,7,0,4,0,19,5,7,3,0,0,0,18,10,11,0,0,3,0,21,12,11,10,0,6,0,37,5,8,0,3,0,0,20,8,21,4,0,0,0,31,0,9,4,0,0,0,14,9,14,0,0,0,0,21,11,22,5,0,3,0,43,8,27,12,0,3,0,55,8,8,0,0,0,0,19,6,15,6,0,4,0,33,0,8,6,3,0,0,24,113,178,63,9,19,4,387
POA3927,0,3,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,3,0,0,0,0,9,0,0,6,0,0,0,6,0,6,0,0,0,0,5,0,0,0,0,0,0,3,0,4,0,0,3,0,13,0,9,0,0,0,0,7,4,16,4,0,3,0,23,3,4,0,0,0,0,10,3,10,0,0,0,0,12,5,9,5,0,4,0,17,10,9,0,0,0,0,25,0,6,3,0,0,0,4,3,6,0,0,0,0,11,5,5,4,0,0,0,15,44,79,28,3,15,0,175
POA3928,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,5,8,3,0,0,0,11,0,0,0,0,0,0,3,10,10,9,0,0,0,41
POA3929,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,4,0,0,0,0,3,9,4,4,0,0,0,17,6,0,0,0,0,0,6,30,16,15,0,4,0,68
POA3930,39,37,23,0,6,0,101,0,4,0,0,0,0,12,17,6,10,3,3,0,39,7,7,4,0,0,0,18,13,15,15,0,3,0,43,22,20,14,0,7,0,59,24,29,26,7,10,0,100,26,30,36,5,0,0,99,10,43,19,4,0,0,88,21,40,35,6,5,0,111,12,36,18,4,4,0,82,44,110,48,10,10,0,219,17,57,25,5,8,0,98,13,58,28,9,4,0,106,40,160,40,7,10,0,260,66,346,86,14,12,0,513,43,172,49,7,0,0,267,33,174,41,17,5,0,278,37,64,43,5,6,0,159,503,1400,560,115,89,3,2667
POA3931,44,20,17,4,7,3,103,7,3,8,0,3,0,20,17,5,13,3,3,0,39,18,6,9,10,7,0,48,39,5,12,3,12,0,77,26,16,24,12,25,0,102,31,28,24,10,17,0,108,33,45,23,12,13,3,134,44,67,36,7,15,0,166,54,85,36,21,26,0,221,44,82,28,12,9,0,176,78,154,50,18,7,4,306,38,109,20,12,11,0,188,34,80,13,9,3,0,135,56,158,46,14,8,0,280,92,174,47,7,14,0,331,42,56,33,0,10,4,145,31,48,23,3,0,0,110,47,53,30,7,15,0,149,755,1197,494,175,202,18,2845
POA3933,6,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,5,3,0,0,0,0,0,3,3,6,0,0,0,0,7,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,8,6,8,7,0,0,0,18,3,3,7,0,3,0,17,7,10,7,0,0,0,27,3,3,0,0,0,0,8,34,44,32,3,9,0,127
POA3934,49,11,20,6,7,0,99,14,3,7,5,0,0,22,13,7,13,0,4,0,38,11,9,8,0,3,0,26,22,10,13,0,4,0,49,20,12,19,10,5,0,72,35,37,15,8,8,0,113,24,39,23,10,13,0,110,28,58,35,8,10,0,136,33,70,23,13,13,4,146,23,69,31,7,6,0,133,37,165,66,10,13,0,296,24,81,32,3,3,0,153,32,85,15,8,3,0,146,50,158,41,8,4,0,263,72,252,83,22,12,0,438,21,89,30,8,0,0,142,30,89,25,5,3,0,154,32,60,40,13,7,0,154,579,1312,536,142,119,15,2697
POA3936,30,11,8,0,7,0,57,16,3,0,0,0,0,21,16,6,0,0,5,0,26,22,0,3,0,6,0,37,17,5,5,0,3,0,32,9,15,6,3,4,0,38,22,13,8,4,0,0,56,23,19,11,0,6,0,65,33,22,14,3,3,0,77,29,36,13,14,11,0,110,28,27,6,4,3,0,77,48,71,23,11,9,0,158,20,24,12,0,4,0,57,14,30,10,0,3,0,64,30,51,14,12,3,0,111,52,64,27,4,8,0,151,20,22,6,0,0,0,50,20,16,17,0,0,0,50,26,21,11,0,7,0,75,475,449,209,74,85,6,1306
POA3937,3,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,6,7,0,5,0,0,0,8,0,4,0,0,0,0,9,0,0,0,0,0,0,4,4,6,3,4,0,0,12,0,5,0,0,0,0,9,8,7,9,0,0,0,17,0,8,0,0,0,0,7,4,3,0,0,0,0,5,0,7,0,0,0,0,13,6,11,6,0,0,0,16,3,6,0,0,0,0,14,9,11,4,0,0,0,21,3,5,0,0,0,0,12,49,70,32,8,3,4,168
POA3938,13,6,0,0,0,0,12,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,0,0,0,0,0,10,5,6,0,0,0,0,16,9,3,4,0,4,0,21,8,3,7,0,3,0,26,7,6,0,4,0,0,14,4,11,0,7,0,0,20,9,13,8,0,0,0,37,11,9,0,0,0,0,18,7,5,4,0,0,0,18,10,18,4,0,0,0,29,8,13,6,0,4,0,33,5,4,0,0,0,0,18,0,4,0,0,0,0,4,9,9,0,5,0,0,21,119,119,50,16,20,0,323
POA3939,21,5,5,3,3,0,40,9,0,4,0,0,0,22,19,3,4,0,5,0,30,13,3,7,0,8,0,25,21,9,8,0,7,0,39,34,16,14,6,11,0,87,30,32,15,3,11,0,100,33,26,18,18,14,4,111,28,42,12,4,15,0,102,31,51,22,3,8,0,119,47,51,11,11,6,0,127,61,95,29,11,6,0,202,25,67,8,4,3,0,108,23,35,8,0,0,0,66,29,54,20,8,0,0,106,45,51,23,5,4,0,125,19,24,4,0,5,0,44,11,13,11,4,0,0,41,25,29,23,4,8,0,89,515,619,235,85,115,16,1578
