POA_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
POA5083,0,16,..,283,40,326,0,332,..,72,15,84,0,87,..,17,0,18,0,18,..,6,0,6,0,6,..,8,0,15,0,15,..,0,0,0,0,0,..,13,0,17,0,17,..,14,4,14,0,14,..,5,0,9,0,9,..,7,0,8,0,8,..,4,0,9,0,9,..,0,0,0,0,0,..,15,3,22,0,22,..,4,0,4,0,4,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,22,0,22,0,22,..,26,0,26,0,26,..,7,6,10,0,10,..,10,0,13,0,13,..,8,0,8,0,8,..,70,16,88,0,88,..,86,19,102,3,108,..,971,176,1147,12,1152,..,14,8,18,79,96,2809,981,181,1166,85,4061,5476,..,..,..,..,5476,..,4,0,4,0,4,..,69,3,78,0,79,..,0,0,0,0,0,..,58,15,77,0,82,..,181,50,229,3,231
POA5084,0,13,..,511,48,565,10,575,..,47,7,53,0,52,..,15,0,11,0,11,..,26,16,42,0,42,..,10,5,14,0,14,..,0,4,5,0,5,..,31,5,29,0,29,..,66,34,97,0,97,..,20,6,22,0,22,..,12,0,12,0,12,..,10,4,9,0,9,..,0,0,0,0,0,..,26,9,34,0,34,..,29,0,33,0,33,..,12,0,5,0,5,..,34,0,34,0,34,..,12,0,12,0,12,..,94,0,90,0,90,..,14,9,17,0,17,..,19,0,21,0,21,..,17,13,26,0,26,..,0,0,4,0,4,..,239,114,349,0,350,..,488,275,761,5,772,..,1964,652,2613,20,2633,..,47,21,70,249,320,2014,2006,672,2681,274,4966,4241,..,..,..,..,4241,..,6,0,6,0,6,..,167,62,230,0,230,..,18,0,20,0,20,..,102,43,147,0,153,..,140,50,189,0,189
POA5085,0,45,..,1587,160,1751,13,1763,..,132,16,149,0,149,..,22,0,22,0,22,..,30,18,46,0,44,..,43,7,56,0,54,..,3,0,3,0,3,..,110,9,114,0,116,..,63,27,98,0,98,..,58,10,72,0,69,..,19,0,18,0,18,..,30,10,35,0,35,..,4,0,4,0,5,..,25,3,37,0,37,..,101,0,105,0,102,..,16,5,15,0,15,..,104,0,106,0,108,..,33,0,38,0,36,..,250,8,263,0,261,..,84,11,101,0,97,..,49,0,46,0,50,..,32,4,40,0,40,..,14,0,16,0,16,..,249,93,342,0,344,..,629,196,827,12,843,..,4381,808,5181,54,5238,..,59,19,80,548,629,6386,4435,827,5264,601,12255,12620,..,..,..,..,12620,..,46,6,48,0,48,..,254,33,292,0,291,..,24,0,24,0,24,..,373,80,450,4,455,..,820,224,1043,12,1050
POA5086,0,28,..,1300,135,1430,17,1449,..,106,8,118,0,121,..,13,0,13,0,13,..,23,17,41,0,41,..,61,10,75,0,75,..,3,0,3,0,3,..,62,10,67,0,67,..,56,14,69,0,69,..,51,9,55,0,55,..,15,0,15,0,15,..,28,12,41,0,41,..,0,0,0,0,0,..,23,9,37,0,37,..,38,0,47,0,47,..,18,0,22,0,22,..,64,3,68,0,65,..,15,0,16,0,16,..,142,7,149,0,148,..,58,9,65,0,65,..,32,3,38,0,37,..,19,0,19,0,19,..,10,0,9,0,9,..,128,28,157,0,160,..,310,78,379,10,395,..,3108,516,3630,45,3669,..,47,11,58,280,341,4976,3155,529,3686,324,8983,9668,..,..,..,..,9668,..,16,0,16,0,16,..,184,23,203,5,211,..,29,0,29,0,29,..,224,79,300,4,306,..,556,166,719,11,730
POA5087,0,22,..,808,85,895,5,908,..,191,26,218,0,223,..,10,5,11,0,10,..,9,0,14,0,14,..,47,7,49,0,49,..,0,0,0,0,0,..,28,4,32,0,32,..,27,9,35,0,35,..,41,5,51,0,51,..,12,0,12,0,12,..,28,5,31,0,31,..,0,0,0,0,0,..,4,0,3,0,3,..,19,0,19,0,19,..,6,0,5,0,5,..,37,0,37,0,37,..,21,0,21,0,22,..,80,0,83,0,84,..,46,0,49,0,49,..,24,0,25,0,25,..,10,0,10,0,10,..,0,0,0,0,0,..,47,13,63,0,63,..,211,39,248,5,254,..,2176,332,2508,25,2528,..,21,6,33,188,224,3590,2195,342,2537,210,6340,7142,..,..,..,..,7142,..,5,0,5,0,5,..,74,7,76,0,76,..,3,0,8,0,8,..,136,30,166,0,166,..,611,151,759,12,772
POA5088,0,3,..,246,27,276,4,275,..,46,6,52,0,52,..,9,0,9,0,9,..,0,0,4,0,4,..,6,0,5,0,5,..,0,0,0,0,0,..,8,0,8,0,7,..,6,0,5,0,5,..,18,0,18,0,18,..,0,0,0,0,0,..,7,4,10,0,10,..,0,0,0,0,0,..,4,0,4,0,4,..,12,0,12,0,12,..,6,0,7,0,7,..,35,0,35,0,34,..,3,0,3,0,3,..,57,0,52,0,54,..,6,5,10,0,10,..,15,0,17,0,17,..,0,0,0,0,0,..,9,0,9,0,9,..,8,3,13,0,13,..,70,16,84,4,87,..,592,82,676,9,685,..,10,0,10,71,80,1119,603,82,681,76,1882,2213,..,..,..,..,2213,..,7,0,7,0,7,..,22,8,29,0,29,..,0,0,0,0,0,..,20,7,27,0,27,..,52,17,67,0,67
POA5089,0,4,..,65,4,78,5,83,..,103,11,113,0,113,..,0,0,0,0,0,..,0,0,0,0,0,..,13,3,18,0,22,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,30,0,30,..,25,0,30,0,30,..,0,0,0,0,0,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,5,0,5,..,4,0,4,0,8,..,13,0,13,0,14,..,7,0,7,0,7,..,7,3,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,65,4,65,0,73,..,508,56,563,12,570,..,9,0,16,71,87,2788,519,55,575,81,3441,5654,..,..,..,..,5654,..,45,0,51,0,51,..,66,4,73,0,69,..,6,0,6,0,6,..,24,8,26,0,26,..,78,15,94,0,96
POA5090,0,5,..,182,16,204,0,203,..,99,14,119,0,119,..,4,0,4,0,4,..,0,0,0,0,0,..,16,7,13,0,13,..,0,0,0,0,0,..,10,0,11,0,11,..,15,7,21,0,21,..,8,7,14,0,14,..,4,0,4,0,4,..,10,0,14,0,14,..,0,0,0,0,0,..,5,0,5,0,5,..,8,0,8,0,8,..,3,0,3,0,3,..,24,0,24,0,24,..,3,0,3,0,3,..,35,0,35,0,35,..,12,0,12,0,12,..,9,0,9,0,9,..,0,0,3,0,3,..,0,0,0,0,0,..,11,0,13,0,13,..,95,17,113,3,121,..,659,89,753,12,764,..,18,0,18,180,194,3377,671,98,767,188,4337,6381,..,..,..,..,6381,..,10,0,10,0,10,..,60,4,64,0,67,..,0,0,0,0,0,..,11,6,18,0,18,..,68,18,90,7,91
POA5091,0,0,..,27,0,27,0,25,..,24,4,31,0,32,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,8,0,8,..,5,0,4,0,4,..,6,0,8,0,8,..,0,0,0,0,0,..,9,0,5,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,14,0,14,0,14,..,12,0,12,0,12,..,0,0,0,0,0,..,7,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,31,0,37,0,37,..,226,19,246,3,253,..,9,0,9,68,79,3628,234,21,252,68,3951,7218,..,..,..,..,7218,..,14,0,14,0,15,..,23,4,25,0,25,..,0,0,0,0,0,..,6,3,8,0,8,..,28,9,33,0,37
POA5092,0,12,..,677,66,749,11,759,..,69,8,72,0,72,..,22,0,19,0,19,..,7,0,7,0,8,..,42,11,54,0,54,..,16,0,16,0,16,..,40,3,39,0,39,..,51,14,68,0,68,..,19,3,22,0,22,..,5,0,5,0,5,..,21,8,28,0,28,..,0,0,0,0,0,..,12,3,14,0,14,..,35,0,30,0,33,..,18,0,16,0,16,..,34,6,43,0,40,..,17,0,17,0,17,..,104,4,112,4,114,..,35,0,40,0,40,..,29,4,30,0,31,..,17,4,23,0,23,..,0,0,3,0,3,..,34,6,40,0,40,..,248,44,297,4,297,..,1897,280,2177,21,2198,..,35,9,38,225,258,6693,1929,288,2215,243,9151,13377,..,..,..,..,13377,..,42,0,42,0,42,..,204,33,236,0,233,..,20,0,23,0,23,..,82,20,105,0,105,..,318,93,413,6,424
POA5093,0,15,..,391,37,425,5,426,..,57,12,70,0,70,..,0,0,6,0,6,..,0,3,3,0,3,..,13,3,14,0,14,..,0,0,0,0,0,..,20,0,20,0,20,..,11,0,12,0,11,..,23,4,24,0,24,..,4,0,6,0,6,..,10,4,10,0,10,..,0,0,0,0,0,..,8,4,15,0,15,..,30,0,29,0,29,..,0,0,0,0,0,..,28,0,31,0,31,..,18,0,18,0,18,..,74,0,74,0,74,..,29,3,33,0,33,..,14,0,14,0,14,..,9,4,12,0,12,..,0,0,0,0,0,..,27,15,45,0,44,..,191,61,257,4,263,..,1097,192,1291,15,1301,..,11,5,21,151,164,3241,1109,197,1309,159,4702,6492,..,..,..,..,6492,..,4,0,4,0,4,..,171,22,194,0,194,..,0,0,0,0,0,..,44,8,56,0,56,..,84,16,99,0,99
POA5094,0,0,..,33,0,34,0,39,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,36,18,49,0,49,..,21,10,29,4,31,..,144,45,195,4,196,..,5,0,5,17,23,198,158,45,203,18,420,439,..,..,..,..,439,..,0,0,0,0,0,..,18,4,28,0,28,..,4,0,4,0,4,..,11,4,19,0,19,..,10,3,10,0,10
POA5095,0,30,..,905,86,987,13,1001,..,83,7,93,0,93,..,12,0,12,0,12,..,61,26,85,0,85,..,22,9,35,0,35,..,4,0,10,0,10,..,59,0,59,0,59,..,39,14,53,0,57,..,60,11,68,0,68,..,14,0,11,0,11,..,30,3,32,0,33,..,0,0,0,0,0,..,62,8,71,0,67,..,61,0,61,0,61,..,17,0,23,0,23,..,102,0,102,0,102,..,41,0,41,0,41,..,217,0,220,0,220,..,75,9,83,0,83,..,59,0,59,0,62,..,29,11,41,0,41,..,17,0,13,0,13,..,452,240,686,5,688,..,586,166,754,16,767,..,3567,748,4316,46,4368,..,60,22,81,323,410,5873,3628,769,4401,371,10643,11798,..,..,..,..,11798,..,41,0,41,0,41,..,347,48,394,5,402,..,16,0,16,0,16,..,290,64,356,5,356,..,567,147,711,9,720
POA5096,0,11,..,333,52,382,0,388,..,86,7,98,0,96,..,10,0,6,0,6,..,18,5,23,0,23,..,7,0,12,0,12,..,16,0,16,0,15,..,16,3,18,0,18,..,30,15,47,0,47,..,37,5,39,0,39,..,6,3,7,0,7,..,23,0,18,0,18,..,0,0,0,0,0,..,20,3,28,0,28,..,20,0,20,0,20,..,9,0,7,0,7,..,48,0,48,0,48,..,4,0,4,0,4,..,87,0,87,0,87,..,22,0,26,0,24,..,12,5,13,0,13,..,0,3,5,0,5,..,11,0,11,0,11,..,64,27,84,0,84,..,291,117,409,5,415,..,1391,293,1688,19,1705,..,41,6,50,193,241,4856,1433,305,1736,209,6803,9824,..,..,..,..,9824,..,13,0,13,0,13,..,285,28,317,4,322,..,15,0,15,0,15,..,35,13,50,0,50,..,90,11,101,0,102
POA5097,0,0,..,166,14,183,0,183,..,68,57,130,5,129,..,17,0,12,0,12,..,4,0,4,0,4,..,27,5,31,0,31,..,9,0,9,0,9,..,11,0,15,0,15,..,9,9,14,0,14,..,13,0,13,0,13,..,6,0,6,0,6,..,25,0,25,0,25,..,0,0,0,0,0,..,11,0,11,0,11,..,18,0,18,0,13,..,0,0,0,0,0,..,22,0,22,0,22,..,8,0,8,0,6,..,46,0,46,0,48,..,24,3,27,0,27,..,10,0,10,0,10,..,0,5,5,0,5,..,0,0,3,0,3,..,7,0,12,0,10,..,109,22,132,3,135,..,762,143,903,12,916,..,14,3,17,142,162,5923,776,146,918,162,7000,11844,..,..,..,..,11844,..,16,0,16,0,16,..,92,3,96,0,96,..,3,0,3,0,3,..,39,5,44,0,44,..,93,21,116,0,114
POA5098,0,14,..,502,53,556,4,557,..,58,9,63,0,63,..,0,0,0,0,0,..,10,4,15,0,15,..,18,6,17,0,17,..,0,0,0,0,0,..,39,5,40,0,40,..,27,16,46,0,46,..,35,7,44,0,44,..,7,0,10,0,10,..,7,3,13,0,13,..,0,0,0,0,0,..,10,3,10,0,10,..,76,0,78,0,78,..,3,0,3,0,3,..,84,5,90,0,90,..,11,0,12,0,12,..,181,9,190,0,190,..,46,12,52,0,52,..,10,0,10,0,10,..,13,5,16,0,16,..,3,0,3,0,3,..,83,28,115,0,115,..,361,104,469,9,474,..,1640,301,1943,16,1953,..,55,26,78,217,298,4270,1701,322,2023,230,6529,8505,..,..,..,..,8505,..,14,4,21,0,20,..,149,27,168,0,170,..,13,0,13,0,13,..,57,18,73,0,74,..,60,14,73,0,73
POA5106,0,0,..,0,0,0,0,0,..,0,3,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,4,8,0,8,..,0,0,0,0,0,47,4,4,8,0,52,79,..,..,..,..,79,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA5107,0,13,..,854,102,954,13,964,..,52,8,58,0,63,..,5,0,5,0,5,..,201,128,326,0,326,..,0,0,0,0,0,..,4,0,4,0,4,..,68,5,73,3,77,..,35,31,64,0,64,..,54,11,71,0,71,..,9,0,8,0,8,..,22,6,26,0,26,..,5,0,5,0,5,..,34,8,43,0,43,..,85,0,85,0,90,..,14,0,14,0,14,..,124,4,134,0,130,..,16,0,23,0,21,..,240,12,251,3,257,..,71,10,84,0,84,..,37,0,37,0,37,..,15,7,19,0,19,..,9,5,17,0,17,..,434,300,735,4,737,..,665,249,914,12,920,..,3116,973,4090,36,4127,..,59,29,86,305,390,4779,3173,1001,4175,344,9298,9599,..,..,..,..,9599,..,6,0,6,0,6,..,239,46,282,5,286,..,18,4,21,0,20,..,70,27,95,0,95,..,91,49,142,0,144
POA5108,0,13,..,751,334,1078,10,1088,..,219,51,271,4,276,..,10,0,10,0,10,..,366,255,618,0,621,..,4,7,9,0,9,..,10,0,14,0,14,..,61,7,70,0,70,..,75,42,120,0,120,..,80,24,105,0,109,..,13,0,15,0,15,..,8,0,13,0,13,..,6,0,6,0,6,..,95,28,124,0,124,..,137,8,149,0,149,..,14,4,20,0,20,..,243,5,251,0,253,..,48,5,52,0,59,..,449,22,475,3,478,..,163,42,206,6,207,..,30,5,35,0,35,..,53,28,85,0,87,..,7,3,12,0,12,..,536,410,945,5,952,..,1472,712,2187,29,2208,..,4961,2157,7121,67,7187,..,163,62,230,1007,1237,13287,5124,2226,7348,1074,21716,26626,..,..,..,..,26626,..,18,0,20,0,20,..,482,186,665,3,677,..,67,0,67,0,67,..,55,14,72,0,68,..,143,71,214,0,215
POA5109,0,11,..,284,104,390,4,393,..,112,23,135,0,141,..,6,0,6,0,6,..,19,14,31,0,31,..,6,0,7,0,7,..,7,0,9,0,9,..,22,4,20,0,20,..,31,16,52,0,52,..,22,10,34,0,34,..,3,0,3,0,3,..,16,0,19,0,19,..,3,0,3,0,3,..,25,7,27,0,33,..,38,0,38,0,38,..,10,5,14,0,14,..,46,0,46,0,46,..,10,0,10,0,10,..,104,4,104,0,104,..,47,4,53,0,56,..,15,0,15,0,15,..,10,0,11,0,11,..,9,3,4,0,4,..,83,65,151,0,151,..,509,227,736,14,753,..,1620,547,2165,25,2190,..,69,30,96,336,430,7794,1695,572,2264,359,10421,15466,..,..,..,..,15466,..,6,0,6,0,6,..,212,68,283,4,286,..,10,0,10,0,10,..,17,7,22,0,22,..,65,16,82,3,85
POA5110,0,8,..,101,30,128,3,136,..,37,20,56,0,60,..,0,0,0,0,0,..,167,105,275,0,274,..,0,0,0,0,0,..,3,0,0,3,3,..,14,0,14,0,14,..,3,9,15,0,15,..,24,6,29,0,29,..,8,0,8,0,8,..,7,0,7,0,7,..,8,0,8,0,8,..,13,3,16,0,16,..,38,5,39,0,40,..,3,0,3,0,3,..,38,0,38,0,38,..,7,4,11,0,11,..,86,3,90,0,92,..,22,3,20,0,20,..,4,0,6,0,6,..,11,5,10,0,10,..,0,0,4,0,4,..,191,170,363,4,367,..,223,109,333,3,335,..,1034,490,1523,18,1542,..,28,12,43,212,251,2936,1067,505,1565,233,4734,5807,..,..,..,..,5807,..,0,0,0,0,0,..,88,10,100,0,100,..,8,0,8,0,8,..,5,5,10,0,10,..,30,14,44,0,44
POA5111,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,55,5,0,5,0,63,314,..,..,..,..,314,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4
POA5112,0,3,..,309,263,569,5,577,..,39,12,47,0,46,..,5,0,5,0,5,..,27,18,46,0,46,..,0,0,0,0,0,..,0,3,3,0,3,..,7,0,10,0,10,..,41,13,53,0,53,..,25,4,25,0,25,..,0,0,4,0,4,..,27,4,30,0,30,..,0,0,4,0,4,..,11,0,14,0,14,..,37,4,42,0,42,..,5,0,5,0,5,..,39,0,39,0,42,..,9,0,9,0,9,..,91,8,97,5,94,..,27,10,36,0,36,..,5,0,6,0,6,..,25,5,34,0,34,..,17,0,21,0,21,..,36,19,53,0,53,..,529,304,837,10,846,..,1390,717,2108,26,2130,..,81,26,113,668,783,7325,1469,749,2221,697,10241,14729,..,..,..,..,14729,..,23,0,23,0,23,..,182,67,246,0,247,..,14,4,18,0,18,..,13,4,16,0,16,..,28,18,47,0,47
POA5113,0,0,..,78,33,116,0,114,..,10,3,15,0,15,..,3,0,3,0,3,..,30,23,55,0,60,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,30,9,35,0,35,..,9,3,13,0,13,..,4,0,3,0,3,..,21,7,23,0,23,..,0,0,0,0,0,..,14,4,16,0,16,..,27,0,26,0,26,..,44,8,50,0,50,..,45,0,45,0,45,..,24,8,30,0,31,..,142,14,156,0,155,..,35,13,47,0,47,..,8,0,5,0,5,..,17,0,17,0,17,..,16,0,13,0,13,..,35,29,70,0,70,..,554,237,794,11,809,..,1100,403,1503,19,1526,..,67,7,76,710,787,7516,1162,411,1576,733,9826,14956,..,..,..,..,14956,..,7,0,7,0,7,..,84,17,104,0,103,..,32,0,35,0,35,..,4,3,11,0,11,..,23,4,33,0,33
POA5114,0,5,..,252,70,318,4,324,..,51,12,64,0,67,..,5,0,5,0,5,..,44,20,62,0,62,..,8,0,8,0,8,..,3,0,3,0,3,..,26,0,27,0,27,..,13,10,22,0,22,..,13,4,21,0,21,..,0,0,3,0,3,..,33,3,43,5,42,..,3,0,3,0,3,..,16,0,20,0,20,..,59,5,66,0,62,..,19,0,19,0,19,..,96,6,103,0,103,..,19,7,25,0,27,..,194,15,214,4,212,..,37,0,38,0,38,..,4,0,9,0,9,..,19,9,24,0,24,..,3,0,4,0,4,..,41,13,55,0,55,..,915,232,1149,22,1169,..,1883,440,2318,31,2350,..,83,14,95,762,855,15546,1967,450,2416,793,18755,30660,..,..,..,..,30660,..,45,0,45,0,45,..,123,19,139,4,146,..,38,4,40,0,39,..,20,5,25,0,25,..,61,18,82,0,85
