POA_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA4211,0,6,16,44,15,12,3,0,0,89,0,4,0,28,53,22,11,3,0,127,0,24,47,208,123,101,55,12,3,580,0,3,3,19,13,21,27,5,4,98,0,0,3,16,8,7,6,5,0,52,0,12,13,67,46,72,77,47,16,341,0,7,8,22,20,21,15,5,0,99,8,35,84,249,135,102,65,32,5,716,0,7,4,25,9,15,18,6,3,79,4,4,0,54,17,18,13,0,4,115,0,19,19,89,35,23,10,0,0,197,0,0,0,11,10,5,9,0,0,30,0,28,12,91,33,35,36,7,5,245,0,6,13,39,13,14,3,4,0,89,0,5,5,23,21,19,20,17,0,96,0,0,6,29,20,10,14,0,0,76,8,50,70,451,257,256,216,146,57,1509,120,355,267,724,348,293,263,207,107,2682,3564,8511,7265,16679,8741,7458,5894,3381,1011,62508
POA4212,0,7,6,27,8,6,0,0,0,47,0,0,5,12,10,13,8,0,0,51,6,13,23,80,36,34,34,4,0,218,0,0,0,14,10,13,18,6,3,71,0,0,0,3,8,4,8,0,0,27,0,11,15,26,50,65,55,41,9,281,0,3,3,22,9,18,14,4,0,70,5,43,103,164,196,139,93,37,9,775,0,8,5,13,14,10,3,3,0,61,0,5,5,64,12,12,5,0,0,112,7,14,5,37,17,6,0,0,0,83,0,0,5,4,3,11,3,3,0,27,3,8,23,32,20,20,30,20,6,173,0,6,5,44,22,0,6,6,0,80,0,6,4,17,19,16,28,10,8,103,0,0,0,29,27,14,5,0,0,84,4,57,73,249,198,163,144,86,36,1012,56,155,169,361,263,191,178,145,63,1583,1526,3811,3914,7282,5015,4609,4118,2385,810,33470
POA4213,0,0,0,0,5,0,0,0,0,10,0,3,5,6,24,9,7,0,0,59,0,9,14,50,27,21,9,8,0,130,0,3,0,11,12,14,16,7,0,73,0,0,0,0,3,0,3,0,0,10,0,9,12,30,42,38,32,20,5,185,0,4,0,3,9,4,10,6,0,35,0,45,73,189,154,113,45,21,10,651,0,0,0,9,4,4,4,4,0,23,0,3,4,10,10,9,5,0,0,36,0,8,3,27,21,3,0,0,0,61,0,0,0,0,0,3,0,3,0,7,0,26,26,58,33,21,27,7,0,200,0,7,3,16,11,5,0,0,0,42,0,6,9,16,18,16,9,6,4,80,0,0,0,25,11,16,8,3,0,64,0,39,36,166,127,118,126,70,27,707,64,193,158,365,184,163,121,60,21,1328,1818,4759,3753,7261,4789,3942,2850,1481,498,31153
POA4214,6,0,18,52,3,7,0,3,0,93,0,0,7,15,20,21,13,0,0,66,0,10,52,227,101,78,50,6,4,529,0,0,0,8,14,13,20,8,4,58,0,0,0,5,9,6,5,0,0,23,0,3,6,37,36,40,59,45,5,218,0,4,12,36,16,21,10,4,0,91,0,26,52,147,74,75,54,24,7,461,0,20,14,40,23,12,6,9,0,121,3,10,17,83,24,22,14,8,0,172,0,4,19,81,33,18,3,0,0,156,0,0,0,13,12,4,3,0,0,34,3,32,20,57,23,16,14,13,0,187,0,8,50,55,26,17,13,0,0,172,0,0,5,6,11,9,15,4,0,50,0,0,5,20,9,16,7,3,0,66,4,71,110,356,189,168,133,94,27,1154,74,182,308,548,249,217,181,267,232,2248,1966,4663,5293,9758,5344,4774,3749,2392,924,38871
POA4215,0,7,11,57,5,7,4,0,0,82,0,3,25,26,33,25,17,4,0,129,12,47,104,535,156,123,77,20,9,1077,0,0,10,21,7,15,35,22,15,118,0,0,3,5,5,10,5,5,0,40,0,5,10,41,28,63,59,65,27,298,4,3,21,35,7,12,15,5,0,102,0,16,55,152,61,68,44,26,0,422,0,0,29,39,13,13,10,3,0,110,4,5,32,214,22,13,9,4,0,301,5,21,52,187,71,22,16,0,0,376,0,0,0,12,15,15,14,12,3,81,6,18,28,82,21,46,35,8,0,254,0,21,60,134,52,22,10,3,0,293,0,0,8,22,11,9,19,4,0,75,0,0,23,43,6,19,10,0,0,99,15,113,249,928,314,289,285,218,87,2495,140,330,598,1271,528,491,462,327,182,4323,2122,4405,7904,16445,6719,6378,5802,3913,1738,55425
POA4216,0,8,8,55,15,6,0,3,0,100,0,0,5,16,16,30,17,4,0,92,3,19,43,111,64,80,30,9,0,368,0,0,3,11,11,21,23,22,5,94,0,0,0,3,0,9,4,3,0,19,0,12,11,32,38,63,82,66,26,321,0,6,8,7,17,22,11,0,0,73,0,10,44,110,99,88,77,37,11,467,0,0,0,9,8,6,7,4,4,42,0,0,6,44,12,9,17,0,0,82,3,7,17,73,36,9,9,0,0,148,0,3,0,6,12,10,13,6,0,52,5,7,23,37,19,21,32,3,4,145,0,5,12,40,24,3,9,0,0,86,0,0,3,13,12,13,23,16,5,84,0,0,5,19,11,16,19,0,0,77,6,60,66,358,201,236,202,138,44,1301,66,212,228,541,352,335,376,263,108,2479,1448,3479,3759,8080,5347,5841,6244,4148,1367,39714
POA4217,0,0,9,18,4,8,0,0,0,44,0,0,10,10,25,18,12,4,0,86,4,18,64,224,72,57,28,9,0,484,0,4,3,46,10,17,26,12,0,123,0,0,0,3,4,3,3,0,0,19,0,3,11,39,26,56,68,43,7,252,0,10,9,25,18,26,14,3,0,96,0,18,48,132,85,88,65,29,9,474,0,0,0,24,3,18,12,11,0,73,10,16,23,132,49,30,25,7,3,288,0,20,15,118,29,21,9,4,0,214,0,0,0,24,14,10,5,3,0,69,4,29,32,83,28,44,38,14,4,281,3,12,29,45,38,24,20,4,4,172,0,0,7,15,9,6,16,8,3,69,0,0,5,15,9,6,14,4,0,54,12,66,175,1006,228,247,265,161,53,2214,106,262,502,1605,577,616,560,339,137,4695,1472,3524,4944,13164,5983,6135,5804,3335,849,45197
POA4218,0,0,0,4,0,0,0,0,0,5,0,0,6,13,25,21,5,5,0,71,0,4,12,95,31,45,29,9,0,227,0,0,0,27,8,12,28,11,9,97,0,0,0,4,0,0,0,0,3,12,0,7,6,42,34,30,37,25,5,185,0,17,7,21,9,7,10,3,6,74,0,10,40,154,67,62,28,14,7,385,0,0,0,10,6,5,5,4,0,24,4,0,16,42,22,5,21,12,0,109,0,17,0,69,20,10,3,0,0,132,0,0,0,3,10,12,3,0,0,27,5,22,29,102,30,28,13,12,0,246,0,8,16,34,27,9,5,0,0,96,0,7,0,25,11,9,10,8,4,64,0,0,3,9,7,5,10,0,0,33,10,47,68,557,165,160,156,104,43,1320,78,158,241,802,301,358,261,177,59,2435,1495,3244,3917,10770,4700,4517,3799,2148,784,35371
POA4220,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,13,9,5,0,57,0,5,9,53,24,37,11,14,0,158,0,0,0,12,9,9,12,6,3,56,0,0,0,0,5,0,0,0,0,4,0,0,0,30,22,25,34,33,11,159,0,4,5,12,9,10,7,4,0,45,0,17,14,109,58,45,45,20,6,311,0,0,0,0,0,0,0,3,0,7,0,0,0,14,4,0,3,0,0,26,0,14,11,25,12,0,0,0,0,64,0,0,0,8,9,0,0,0,0,24,8,15,16,91,30,24,26,9,0,212,0,4,3,18,4,5,3,0,0,35,0,5,6,20,23,9,8,10,0,78,0,0,0,4,9,4,8,3,0,33,3,28,28,354,79,82,103,74,36,789,55,142,165,636,229,225,171,147,66,1829,1695,3507,3325,9477,4387,3719,3492,2112,865,32574
POA4221,0,0,0,0,0,0,0,0,0,0,0,6,0,15,19,17,4,3,0,57,0,8,11,40,18,18,8,0,0,95,0,5,0,26,3,3,3,6,9,59,0,0,4,0,0,0,0,0,0,6,0,0,7,29,22,26,28,26,11,146,0,5,0,6,6,0,0,0,0,16,0,16,22,91,53,24,29,15,5,254,0,0,0,0,0,0,4,3,0,8,0,0,4,3,0,0,4,0,0,12,0,8,6,24,7,5,0,0,0,56,0,0,0,0,0,0,4,0,0,6,4,17,18,59,14,23,17,17,4,158,0,5,3,5,4,3,0,3,0,25,0,0,3,15,3,8,7,0,0,38,0,0,0,6,5,3,3,3,0,18,5,11,21,190,56,55,74,48,12,471,73,130,143,418,190,152,129,132,69,1437,1524,3468,3193,7888,3866,3472,3050,1735,698,28889
POA4223,0,0,0,0,0,3,0,0,0,3,0,0,0,7,5,12,0,0,0,24,0,3,0,16,6,9,4,0,0,50,0,0,0,7,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,16,10,11,14,7,3,71,0,0,0,4,0,3,6,0,0,11,0,6,9,23,24,30,15,5,4,110,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,6,0,0,4,10,3,0,0,0,0,25,0,0,0,0,3,0,0,0,0,7,3,10,18,35,22,20,17,0,0,132,0,0,0,0,0,0,0,0,0,3,0,3,0,13,8,4,7,6,0,33,0,0,0,3,3,0,0,0,0,15,4,15,17,79,52,34,24,21,7,257,29,70,45,169,97,95,67,51,27,638,846,1997,1585,3534,2145,2036,1681,940,397,15156
POA4224,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,16,0,0,0,25,4,9,3,0,0,47,0,0,0,5,0,5,5,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,9,9,7,0,53,0,3,0,0,0,0,0,0,0,8,0,4,3,21,8,7,5,3,0,47,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,6,3,0,0,0,0,13,0,0,0,0,0,0,5,0,0,5,0,8,5,19,7,5,5,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,15,0,0,0,0,3,0,0,0,0,10,0,6,5,54,13,13,10,4,7,119,12,53,38,130,61,58,35,34,12,433,422,840,705,2127,925,883,703,375,204,7175
POA4225,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,4,0,15,0,4,4,23,3,11,4,0,0,46,0,0,0,5,0,3,4,4,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,3,8,4,35,0,0,0,0,0,0,3,0,0,5,0,0,4,14,10,4,9,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,6,4,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,5,12,19,7,15,12,0,0,71,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,6,5,0,0,14,0,0,0,0,0,0,3,0,0,5,0,0,17,113,16,19,23,15,4,209,9,13,41,212,75,68,94,49,41,615,276,435,727,2364,945,1369,1325,613,322,8374
POA4226,0,0,0,8,0,0,0,0,0,17,0,0,4,12,23,7,4,0,0,45,3,10,20,112,74,59,30,9,0,323,0,0,3,8,13,5,31,12,12,82,0,0,0,0,3,0,3,5,0,12,0,11,10,35,29,49,55,46,12,245,0,4,5,22,13,16,13,6,0,73,3,44,89,206,136,114,87,27,12,704,0,0,15,19,4,10,12,6,0,67,5,10,20,79,44,18,20,8,0,202,0,12,23,70,30,16,12,3,0,160,0,0,0,9,8,3,6,3,0,29,0,23,21,64,20,27,30,5,0,198,0,3,7,36,13,14,5,0,0,82,0,3,3,16,16,8,15,9,8,80,0,0,0,22,15,11,12,6,0,77,7,46,80,363,165,154,143,101,52,1112,49,144,183,404,175,137,199,158,178,1632,1745,4442,4860,9676,4742,4236,3897,2533,1131,37266
POA4227,0,0,9,9,0,0,0,0,0,23,0,7,9,7,18,5,6,0,0,47,0,10,19,104,38,38,23,6,3,254,0,0,0,14,8,7,19,5,0,52,0,0,0,0,6,0,0,0,0,8,0,6,9,20,24,22,17,11,4,115,0,15,4,11,10,5,6,0,0,46,0,46,55,154,92,62,30,13,3,461,0,3,13,24,8,7,13,0,3,64,0,7,8,45,19,5,4,0,0,80,0,11,11,38,19,15,5,0,0,93,0,0,0,0,3,6,0,0,0,9,3,18,16,55,19,18,4,0,0,132,0,4,0,31,11,15,7,0,0,64,0,7,4,11,11,0,4,3,5,38,0,0,3,23,9,3,5,0,0,46,0,44,60,288,121,76,88,72,30,783,66,151,146,329,151,70,55,40,13,1029,1310,3432,3323,6912,3502,2212,1833,1026,361,23904
POA4228,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,13,0,4,0,6,3,0,0,3,0,21,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,12,9,3,0,32,0,0,0,0,3,0,0,0,0,6,0,10,7,30,15,15,5,3,0,78,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,9,6,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,24,18,12,18,12,0,93,12,36,31,64,54,33,19,15,14,280,271,884,612,1183,827,808,602,261,141,5585
POA4270,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,6,0,0,9,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,5,4,0,0,18,0,0,0,0,5,5,0,0,0,5,0,0,0,10,6,9,0,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,8,4,18,9,11,12,9,3,72,10,42,25,65,40,29,23,11,4,242,245,637,509,1007,741,630,415,170,32,4388
POA4272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,8,0,0,28,0,0,0,8,0,4,0,0,0,16,0,0,0,0,6,0,6,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,22,16,11,3,63,0,3,0,0,4,0,5,0,0,16,0,6,13,14,23,17,21,12,0,99,0,0,0,3,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,7,8,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,10,0,18,6,11,11,6,0,77,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,9,7,4,0,22,0,0,0,0,3,4,3,3,0,14,0,4,7,46,35,41,42,25,15,218,17,48,36,96,79,73,60,39,16,467,339,982,706,1410,1195,1288,1278,720,197,8105
POA4275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,11,3,5,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7,0,0,0,0,5,3,0,0,0,7,0,0,0,17,10,8,12,3,0,53,11,37,47,94,64,45,25,15,0,338,202,535,407,964,635,557,392,167,32,3895
POA4280,0,0,0,0,0,0,0,0,0,5,0,3,6,6,16,7,5,4,0,48,0,6,6,38,7,23,14,0,0,90,0,0,0,6,0,0,0,0,0,11,0,0,0,4,0,0,3,3,0,14,0,0,6,15,19,29,17,19,0,104,0,0,4,0,5,3,4,0,0,21,0,8,7,56,28,33,10,4,0,140,0,0,0,3,0,0,0,0,0,11,0,0,4,5,3,0,0,3,0,22,0,8,4,33,4,0,0,0,0,51,0,0,0,0,0,0,0,0,0,5,0,0,5,14,7,7,5,5,0,44,0,0,5,23,8,10,4,3,0,43,0,0,0,7,7,3,0,0,0,14,0,0,4,17,15,7,0,0,0,41,0,6,25,135,60,71,51,26,7,378,66,207,159,330,194,128,69,32,8,1199,1468,3507,2862,5638,3070,2352,1552,663,143,21258
POA4285,0,0,0,0,0,0,0,0,0,0,0,0,5,13,13,11,5,4,0,46,0,3,9,33,21,12,11,3,0,90,0,0,0,4,0,6,0,0,0,11,0,0,0,4,0,0,3,0,0,5,0,0,0,10,21,18,32,19,9,104,0,0,0,4,6,6,0,0,0,13,0,0,10,29,20,15,12,4,3,99,0,0,0,0,0,0,6,5,3,8,0,0,0,3,0,0,0,0,0,3,0,3,3,11,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,7,5,13,8,12,13,3,0,53,0,0,0,0,0,0,0,0,0,5,0,0,0,4,9,6,0,0,0,20,0,0,0,6,4,3,5,0,0,27,0,11,9,63,44,56,51,23,13,273,47,164,137,324,206,166,164,84,33,1324,1232,3173,2483,4877,3140,2826,2407,1205,415,21763
POA4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,5,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,10,0,6,3,15,6,10,12,8,9,65,29,103,51,243,137,163,128,56,19,938
POA4300,0,14,10,73,21,6,6,0,0,128,0,9,30,63,46,14,6,4,0,171,4,90,167,503,284,133,62,16,0,1269,0,0,0,48,15,14,23,7,7,112,0,47,84,257,161,175,89,39,0,853,3,9,12,66,52,78,58,23,9,313,0,17,11,31,14,19,6,0,0,99,5,40,96,280,159,81,40,14,0,710,5,18,18,144,46,34,26,4,4,296,0,5,3,68,16,5,5,0,0,104,0,7,13,78,23,11,7,5,0,143,0,0,0,10,3,9,3,0,0,28,11,36,25,66,44,21,19,4,0,237,3,25,41,350,217,209,114,17,10,990,0,11,6,24,21,16,8,13,0,98,0,13,28,118,46,17,6,0,0,230,17,187,342,1081,484,316,213,125,24,2780,236,556,414,1076,371,225,144,79,16,3121,5743,11894,8989,22502,8516,5738,3484,1506,299,68675
POA4301,0,13,0,33,4,6,0,0,0,54,0,3,14,36,24,6,9,0,0,87,3,65,114,246,134,54,17,6,0,631,0,0,0,10,3,8,5,5,0,28,0,51,96,309,192,187,90,17,9,955,0,0,0,22,9,18,27,16,4,93,0,0,0,15,5,0,0,0,0,28,0,9,21,49,30,20,13,3,0,150,3,3,10,37,13,9,3,0,0,74,3,0,0,22,0,3,3,0,0,28,0,9,9,43,8,10,0,0,0,82,0,0,0,0,4,0,0,0,0,7,0,6,17,31,16,14,4,3,0,97,3,0,13,69,50,53,29,8,3,227,0,0,0,3,0,0,5,0,0,9,0,3,16,36,8,11,4,0,0,85,18,209,443,977,298,205,102,54,9,2325,177,409,322,767,170,141,103,36,10,2138,3500,6717,5509,11549,3642,2913,1819,687,190,36527
POA4303,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,3,0,12,0,0,7,17,13,3,5,3,0,44,0,0,0,0,0,0,0,7,0,5,0,3,3,10,24,29,19,3,0,95,0,0,0,0,0,0,4,3,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,3,0,0,0,7,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,4,0,17,8,8,0,4,0,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,21,38,16,11,10,12,0,121,30,110,60,155,60,46,20,28,8,517,229,607,526,1099,535,468,337,265,104,4173
POA4304,0,0,0,0,0,0,0,0,0,0,0,0,4,11,15,5,4,0,0,39,0,14,20,67,32,26,13,3,0,173,0,0,0,5,0,0,3,3,0,18,0,5,15,29,24,26,20,3,0,116,0,0,0,3,3,12,18,15,3,54,0,0,0,5,5,5,0,0,0,11,0,0,8,23,15,7,3,3,0,61,0,0,0,13,3,0,0,0,0,20,0,0,0,12,0,0,3,0,0,19,0,4,4,17,6,0,4,0,0,31,0,0,0,0,4,0,0,0,0,3,0,3,0,11,10,4,7,0,0,40,0,0,0,12,11,7,10,0,0,47,0,0,0,0,0,4,3,11,3,20,0,0,0,5,5,3,0,0,0,10,0,16,16,119,51,37,20,25,9,287,67,175,135,328,135,110,95,46,26,1124,1076,2428,2163,4926,2278,2103,1616,899,335,17815
POA4305,0,0,6,10,3,5,5,0,0,25,0,9,13,29,40,23,10,6,3,140,0,20,44,158,109,58,38,5,4,444,0,0,3,5,6,3,7,3,3,24,0,11,26,59,42,25,15,11,0,198,0,0,5,23,29,62,46,43,9,211,0,0,0,11,7,11,4,0,0,37,0,10,24,75,34,26,18,6,0,183,0,4,3,23,9,4,4,6,0,58,0,0,6,21,3,7,0,0,0,34,0,5,7,48,24,13,6,6,0,102,0,0,0,9,0,3,0,0,0,12,0,17,18,44,22,23,16,6,0,151,0,0,4,35,11,10,7,0,0,68,0,0,0,0,12,18,12,3,0,52,0,0,0,15,7,5,5,0,0,32,3,37,56,236,94,85,103,49,17,670,179,427,427,922,381,338,285,280,183,3423,3981,9176,8305,17053,7941,7430,5611,3480,1386,64356
POA4306,0,6,0,29,4,3,8,0,0,50,0,0,3,17,22,17,9,0,0,79,0,12,30,131,51,25,15,3,0,265,0,0,0,3,4,3,9,3,0,31,0,4,5,24,15,5,3,0,0,54,0,5,6,24,31,40,41,19,0,163,0,7,0,13,12,9,5,0,0,42,0,24,42,151,106,75,24,16,3,448,0,0,0,19,6,9,5,0,0,40,0,0,3,22,0,0,0,0,0,32,0,3,3,16,16,0,5,0,0,42,0,0,0,0,0,0,0,0,0,4,8,6,23,45,17,22,10,4,0,140,0,5,6,22,13,3,0,0,0,58,0,0,7,7,14,7,8,8,0,54,0,0,14,38,33,13,0,0,0,104,0,39,60,261,117,97,60,27,4,674,76,204,358,568,223,180,136,69,15,1821,3058,6715,5819,12761,5946,4922,3242,1299,241,43997
POA4307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,9,4,9,7,23,10,20,10,9,0,86,79,203,188,359,231,233,184,87,15,1575
POA4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,6,10,8,3,5,0,37,21,14,24,66,36,48,40,31,13,294,179,449,320,717,443,546,396,247,67,3366
