POA_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA4424,62,11,22,37,27,22,20,14,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,11,20,41,28,22,20,14,0,220
POA4425,36,10,4,21,18,24,27,9,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,3,0,0,11,41,11,7,21,22,24,23,9,0,154
POA4426,15,22,12,14,17,19,18,11,8,133,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,5,0,18,0,0,4,7,3,0,0,3,0,20,15,22,16,17,22,21,22,17,8,153
POA4427,43,27,16,27,39,41,40,33,9,274,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,6,3,0,0,0,5,5,5,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,8,3,0,31,6,0,0,4,5,3,8,3,0,34,48,28,17,32,39,47,46,37,8,304
POA4428,120,39,77,64,78,88,61,39,8,587,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,5,5,47,59,50,36,17,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,48,62,58,44,23,0,0,247,5,5,48,62,58,42,23,0,0,248,123,47,123,135,135,135,86,43,8,834
POA4454,126,54,99,72,110,100,73,33,19,681,0,0,0,0,0,0,0,0,0,0,0,5,4,3,6,0,3,0,0,23,0,0,0,0,0,0,9,0,0,6,5,19,65,97,79,79,28,0,0,372,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,72,95,82,85,35,3,0,408,5,21,72,95,88,85,35,3,3,408,126,78,170,170,194,184,115,34,16,1094
POA4455,1829,1042,1055,1073,1014,943,605,351,137,8052,0,3,4,6,0,3,9,4,0,23,9,0,9,0,10,25,44,3,0,95,0,0,6,3,3,8,30,5,0,60,50,98,109,133,157,154,92,36,3,834,0,0,4,5,3,0,4,0,0,17,0,0,0,0,3,4,4,0,0,7,0,0,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,63,106,124,144,176,197,184,48,0,1036,64,107,127,147,175,192,190,51,0,1059,1894,1150,1182,1221,1184,1137,797,404,141,9117
POA4461,7,0,0,3,4,11,13,6,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,7,0,0,3,8,9,15,6,0,41
POA4462,18,4,15,16,13,16,20,15,3,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,18,4,15,15,13,16,20,15,3,126
POA4465,227,113,117,116,128,166,179,87,29,1158,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,8,24,4,0,37,0,0,0,0,0,0,11,3,0,18,0,12,10,8,7,22,29,3,0,93,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,4,7,34,71,11,0,161,4,12,12,4,10,34,71,14,0,161,230,127,128,127,140,202,246,104,29,1323
POA4467,17,13,15,15,26,28,12,7,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,8,0,0,24,0,4,0,0,0,9,8,0,0,27,17,22,15,15,31,35,19,12,0,165
POA4468,28,23,22,18,36,47,33,16,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,3,3,7,14,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,9,17,0,0,45,0,0,10,3,3,7,17,0,0,49,28,23,30,22,36,58,48,18,4,271
POA4470,543,292,424,308,345,490,328,146,93,2974,0,3,0,0,0,0,0,0,0,11,0,0,0,0,3,19,33,12,0,65,0,0,0,0,0,12,37,18,0,61,25,19,41,29,56,75,77,6,3,332,0,0,0,0,5,0,13,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,20,24,40,33,63,117,151,42,3,495,20,24,43,33,63,114,157,40,8,502,568,319,468,333,406,609,483,185,98,3471
POA4472,199,111,132,141,137,207,186,120,55,1293,0,0,0,4,0,0,0,0,0,11,0,3,0,0,0,10,24,3,0,43,0,3,7,0,3,0,23,5,0,38,7,15,11,15,23,31,41,8,6,161,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,18,14,29,45,90,27,7,257,7,22,18,19,31,46,90,25,7,268,208,131,154,159,170,255,279,145,57,1556
POA4474,12,6,14,4,10,16,9,5,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,3,0,19,0,0,0,0,0,10,8,3,0,19,12,6,14,4,10,25,19,5,0,89
POA4477,102,31,47,56,76,85,51,35,17,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,3,11,8,5,26,18,0,5,84,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,9,29,22,0,5,103,0,4,7,13,9,29,24,0,5,103,106,41,52,63,88,109,75,35,19,585
POA4478,88,49,56,51,55,63,64,29,4,460,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,6,0,10,0,0,0,0,3,0,7,4,0,17,3,7,3,8,6,23,35,5,5,100,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,8,17,33,44,11,5,142,8,10,9,9,18,33,44,11,5,144,94,63,58,59,72,98,111,40,4,606
POA4479,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,12,0,0,0,17
POA4480,123,39,80,60,78,100,50,20,10,555,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,19,32,4,0,55,0,0,0,0,0,11,12,0,0,24,4,8,9,19,24,29,24,13,0,130,0,0,0,0,0,0,5,4,0,9,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,19,24,62,76,24,0,214,4,8,10,19,25,62,74,24,3,221,129,46,90,76,103,159,126,41,11,774
POA4481,11,26,17,10,20,17,14,7,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,24,0,0,0,0,0,5,4,4,0,7,0,9,4,0,12,17,21,0,0,63,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,13,4,0,11,31,45,8,0,111,0,13,4,0,11,31,45,8,0,111,13,38,21,13,27,48,50,20,0,226
POA4482,9,12,17,12,18,7,11,0,0,91,0,0,6,0,0,0,0,0,0,0,0,4,5,0,3,0,0,0,0,10,0,0,6,0,7,9,10,0,0,25,0,3,5,5,11,14,12,0,0,62,0,0,0,0,0,3,6,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,5,14,8,23,25,27,3,0,116,3,5,17,4,23,25,27,3,0,113,16,17,36,20,41,38,35,8,0,208
POA4486,108,58,67,67,93,101,73,42,8,612,0,0,0,0,0,0,4,0,0,9,0,5,4,3,3,13,3,0,0,32,0,0,0,0,0,0,3,5,0,16,4,6,5,3,4,11,19,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,9,11,10,24,24,6,6,99,7,10,9,11,9,24,29,9,6,110,116,68,78,75,95,122,102,50,9,722
POA4487,647,364,396,314,401,397,270,142,52,2979,0,4,0,0,0,0,0,0,0,8,0,0,5,0,0,17,18,4,0,40,0,0,0,3,0,11,31,13,0,58,12,39,34,32,42,47,36,8,4,251,0,0,0,3,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,0,18,37,36,43,48,76,101,31,4,392,18,42,36,47,45,76,102,38,4,396,670,409,429,355,442,465,366,176,56,3376
POA4488,41,11,13,36,35,27,28,11,0,214,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,13,0,0,0,0,0,4,3,0,0,3,12,4,4,5,0,11,13,7,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,5,3,14,33,7,0,83,15,11,7,5,3,14,33,7,0,84,54,20,21,45,40,41,64,17,0,296
POA4489,13,3,7,5,12,23,6,3,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,10,0,0,0,0,0,3,8,0,0,12,16,4,7,5,12,23,14,3,0,79
POA4490,324,119,167,138,182,216,157,93,33,1434,0,3,0,0,0,0,4,0,0,6,4,5,0,0,6,17,34,7,3,76,3,0,3,0,0,9,40,21,0,86,10,7,11,5,15,39,61,14,0,164,0,0,0,0,0,9,13,0,0,26,8,0,0,4,4,0,0,0,0,14,0,0,0,0,0,0,9,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,23,12,15,15,28,78,155,51,3,385,22,21,15,12,32,78,154,47,3,396,346,137,186,160,212,297,315,143,37,1830
POA4491,10,0,12,8,5,16,16,4,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,0,16,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,4,9,0,0,18,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,16,3,0,42,0,4,0,0,0,13,18,3,0,45,10,4,13,8,13,32,36,12,0,123
POA4492,55,40,48,45,25,46,26,4,0,290,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,8,12,3,0,34,0,4,0,0,4,4,15,7,0,28,0,4,12,17,30,31,28,3,0,124,0,0,5,7,13,6,0,0,0,35,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,20,28,55,52,53,9,0,226,0,10,20,28,55,52,53,9,0,226,55,55,65,71,76,101,79,14,0,521
POA4493,3,0,3,0,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,4,0,0,7,6,0,6,0,0,5,5,3,0,23
POA4494,33,11,29,27,19,13,7,4,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,4,0,0,0,10,33,11,29,27,19,21,10,4,0,159
POA4496,46,15,21,38,27,20,23,8,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,3,0,0,24,0,3,5,0,7,3,3,0,0,26,47,23,30,36,33,27,28,8,0,218
POA4497,49,28,32,34,47,46,29,9,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,22,0,0,0,0,0,0,3,0,0,4,0,3,3,0,4,8,21,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,5,19,30,8,0,70,0,7,5,6,5,19,30,8,0,71,47,31,33,34,49,66,53,15,0,338
POA4498,53,12,32,31,20,24,5,6,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,0,3,0,3,0,0,0,12,57,12,34,34,21,27,5,6,0,191
POA4500,9584,5601,6131,6639,5818,4801,3610,1689,428,44294,4,6,4,0,0,3,0,0,0,22,0,4,3,0,3,4,11,5,0,38,0,4,8,0,3,0,7,0,0,17,103,149,143,77,94,66,55,35,9,723,3,0,0,0,0,0,4,0,0,5,0,0,0,0,0,3,4,0,0,4,0,0,0,0,0,0,5,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,158,149,77,101,75,84,41,12,809,112,161,155,76,100,81,80,47,16,827,9696,5760,6287,6718,5920,4879,3691,1731,447,45123
POA4501,1107,739,863,777,715,588,490,286,131,5701,0,0,0,3,0,0,5,0,0,10,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,0,0,0,3,12,31,24,6,10,16,7,4,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,31,9,14,16,14,4,0,136,15,36,29,11,14,22,20,4,3,145,1118,776,891,787,731,606,505,299,131,5849
POA4502,1677,1160,1067,1117,1265,1054,721,290,63,8421,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,10,20,40,31,20,18,14,12,9,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,31,20,15,14,10,11,0,181,22,42,31,22,18,18,16,11,0,186,1703,1206,1101,1144,1284,1075,738,301,62,8612
POA4503,11578,6410,8702,7472,6016,4647,3586,1875,642,50928,16,3,10,4,5,7,9,7,4,60,0,3,10,9,7,11,10,0,0,49,0,0,4,3,0,3,9,0,0,33,157,197,150,103,92,63,63,25,13,863,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,7,0,0,0,3,0,4,0,0,0,6,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,161,204,164,119,100,90,90,26,15,971,175,205,174,122,104,95,94,32,17,1028,11750,6618,8874,7598,6116,4748,3680,1905,661,51960
POA4504,5100,2886,2576,3025,2954,1798,1208,563,158,20269,4,3,0,0,3,0,0,0,0,22,6,3,3,0,3,3,5,0,0,27,0,0,5,0,0,5,5,0,0,19,48,76,45,23,23,24,25,11,6,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,82,50,30,33,32,35,22,9,341,58,86,49,35,34,37,37,22,11,360,5159,2976,2625,3057,2994,1830,1238,586,164,20630
POA4505,5058,3359,3422,3023,3215,2842,2455,1424,415,25212,0,4,0,0,0,11,9,6,0,33,5,3,4,0,0,0,0,4,0,12,0,0,4,0,0,0,0,7,0,15,77,94,77,57,41,41,39,12,10,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,96,85,62,48,51,47,22,10,495,84,105,87,63,46,60,47,20,10,528,5140,3462,3514,3087,3260,2900,2503,1448,421,25737
