POA_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
POA3945,170,0,0,6,0,178,166,0,0,0,0,166,19,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,40,0,0,0,0,41,8,0,0,0,0,8,8,0,0,0,0,8,394,0,0,5,0,401
POA3946,54,0,0,0,0,53,46,0,0,0,0,46,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,117
POA3950,798,44,0,8,0,853,712,13,0,0,0,732,168,36,0,0,0,201,23,11,0,0,0,37,6,12,0,0,0,11,80,11,0,0,0,96,11,5,0,5,0,24,0,4,0,0,0,4,298,77,0,5,0,377,22,15,0,0,0,36,36,5,0,0,0,42,1868,157,0,13,4,2039
POA3951,183,0,0,0,0,183,133,0,0,0,0,133,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,14,0,0,0,0,14,4,0,0,0,0,4,354,0,0,0,0,354
POA3953,1401,37,6,4,0,1447,1006,6,0,0,0,1011,322,16,6,0,0,342,44,0,3,0,0,46,23,0,14,0,0,34,134,6,3,0,0,148,20,0,0,8,0,33,12,0,0,0,0,15,558,27,32,17,0,630,64,7,0,0,0,69,62,0,0,0,0,66,3090,76,32,22,5,3216
POA3954,79,0,0,0,0,79,48,0,0,0,0,48,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,144
POA3956,642,4,0,0,3,648,387,5,0,0,0,394,80,0,0,0,0,86,0,7,0,0,0,7,0,0,0,0,0,0,60,0,0,0,0,61,11,0,0,0,0,11,6,0,0,0,0,6,159,7,0,0,0,167,27,0,0,0,0,28,26,0,0,0,0,26,1236,15,5,0,6,1260
POA3957,46,0,0,0,0,46,46,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,4,0,0,0,0,4,3,0,0,0,0,3,109,0,0,0,0,109
POA3958,41,0,0,0,0,41,30,0,0,0,0,30,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,13,5,0,0,0,0,5,3,0,0,0,0,3,96,0,0,0,0,96
POA3959,283,0,0,0,0,286,123,0,0,0,0,126,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,3,0,0,0,0,6,0,0,0,0,0,0,43,0,0,0,0,46,22,0,0,0,0,22,10,0,0,0,0,13,479,0,0,0,0,484
POA3960,627,6,10,3,0,646,232,0,3,0,0,237,77,18,15,0,0,110,7,0,7,0,0,20,0,0,11,0,0,15,46,0,0,0,0,47,15,0,0,9,0,26,0,0,0,0,0,0,149,19,34,7,0,217,25,0,8,0,0,38,22,0,3,0,0,31,1054,34,61,13,0,1164
POA3962,189,0,0,10,0,201,119,0,0,8,0,120,23,0,4,0,0,30,0,0,8,0,0,6,0,0,0,0,0,0,16,0,0,0,0,14,6,0,0,0,0,10,0,0,0,0,0,0,45,0,9,3,0,64,14,0,0,0,0,14,12,0,0,0,0,13,373,0,9,15,0,406
POA3964,38,0,0,0,0,38,28,0,0,0,0,28,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,0,9,77,0,0,0,0,77
POA3965,66,0,0,3,0,67,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3,0,106
POA3966,110,0,0,0,0,110,70,0,0,0,0,70,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,21,0,0,0,0,22,7,0,0,0,0,7,5,0,0,0,0,5,215,0,0,0,0,217
POA3967,25,0,0,0,0,25,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,13,5,0,0,0,0,5,0,0,0,0,0,0,48,0,0,0,0,48
POA3971,852,38,11,23,4,925,432,6,4,0,0,443,113,10,12,0,0,137,29,8,8,0,0,43,5,3,5,0,0,22,77,0,0,0,0,81,13,0,0,3,0,18,4,0,0,0,0,4,239,26,33,5,0,298,45,3,0,0,0,51,37,0,0,4,0,43,1603,75,49,28,3,1764
POA3975,701,19,0,0,0,723,2997,120,0,0,0,3119,686,118,0,0,0,807,6,0,0,0,0,3,8,8,22,0,0,36,119,4,0,0,0,123,25,5,0,0,0,22,6,0,0,0,0,6,841,134,24,0,0,997,18,0,0,0,0,18,77,5,0,0,0,82,4633,283,28,0,4,4940
POA3976,1749,86,3,0,0,1837,3300,202,25,0,0,3528,1470,128,19,0,0,1614,110,25,4,0,0,140,23,3,0,0,0,23,364,24,0,0,0,394,79,7,0,0,0,83,18,0,0,0,0,16,2060,179,29,0,4,2270,83,26,0,0,0,108,150,13,0,0,0,168,7344,498,64,0,4,7918
POA3977,5860,852,141,0,3,6851,18367,1430,72,0,9,19888,5480,1000,140,4,8,6630,272,61,28,0,0,365,43,18,3,0,0,61,1077,137,21,0,0,1242,183,32,3,0,0,221,33,15,0,0,0,45,7088,1264,193,4,13,8563,285,261,103,0,3,652,422,80,14,0,0,520,32025,3891,520,4,26,36470
POA3978,1115,18,0,0,0,1137,8373,161,0,0,8,8543,2473,144,6,0,11,2628,3,0,0,0,0,3,9,0,0,0,0,9,256,5,0,0,0,269,47,0,0,0,0,47,15,0,0,0,0,15,2806,149,6,0,5,2969,195,0,0,0,0,196,168,0,0,0,3,169,12645,332,8,0,19,13009
POA3979,54,0,0,0,0,54,46,0,0,0,0,46,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,6,0,0,0,0,6,3,0,0,0,0,3,118,0,0,0,0,121
POA3980,377,0,0,0,0,382,656,0,0,0,0,656,78,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,54,14,0,0,0,0,13,0,0,0,0,0,0,142,0,3,0,0,149,8,0,0,0,0,8,18,0,0,0,0,18,1202,0,3,0,0,1208
POA3981,510,0,36,0,0,549,901,4,16,0,0,928,135,3,40,0,0,182,0,0,23,0,0,25,0,0,0,0,0,0,75,0,5,0,0,85,20,0,0,0,0,20,0,0,4,0,0,5,234,3,77,0,0,312,32,0,0,0,0,34,31,0,0,0,0,29,1709,9,124,4,5,1855
POA3984,1031,6,12,43,0,1094,1209,5,9,0,3,1224,277,4,11,0,0,290,0,3,3,0,0,8,0,0,0,0,0,0,146,0,3,0,0,146,12,0,0,3,0,19,0,0,0,0,0,3,431,10,20,3,0,469,44,0,0,0,0,51,63,0,0,4,0,72,2791,19,43,58,3,2914
POA3987,168,0,0,0,0,174,292,0,0,0,0,287,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34,9,0,0,0,0,9,7,0,0,0,0,7,508,3,0,0,0,510
POA3988,188,0,0,0,0,190,149,0,0,0,0,148,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,24,5,0,0,0,0,5,0,0,0,0,0,0,39,0,0,0,0,35,16,0,0,0,0,16,13,0,0,0,0,10,401,0,0,4,0,403
POA3990,22,0,0,0,0,22,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,45
POA3991,62,0,0,0,0,66,55,0,0,0,0,55,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19,9,0,0,0,0,9,6,0,0,0,0,6,146,0,0,0,0,146
POA3992,182,0,0,0,0,182,223,0,0,0,0,228,26,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,59,12,0,0,0,0,12,14,0,0,0,0,14,501,0,0,0,0,502
POA3995,2107,59,7,83,8,2264,1281,24,0,0,0,1306,608,39,0,0,0,648,85,68,7,0,0,157,18,15,12,0,0,46,240,9,0,3,0,252,12,5,0,0,0,22,4,0,0,3,0,6,965,136,15,13,3,1131,74,11,0,0,0,84,93,6,0,4,0,108,4518,233,23,105,9,4886
POA3996,1382,95,4,0,0,1480,639,24,0,0,0,672,262,43,0,0,0,310,5,32,0,0,0,37,0,8,0,0,0,16,105,8,0,0,0,111,7,0,0,0,0,8,0,0,0,0,0,0,384,96,3,0,0,483,35,4,0,0,0,38,31,12,0,0,0,38,2466,230,9,0,0,2709
POA4000,193,54,1033,3,9,1288,197,43,1208,0,0,1447,252,86,4057,5,27,4435,3,36,58,0,0,99,0,0,62,0,0,66,83,28,751,0,21,882,5,18,281,0,9,317,0,0,20,0,0,25,352,171,5224,9,64,5817,7,0,106,0,0,113,20,6,88,0,6,112,763,271,7652,15,71,8773
POA4005,547,68,1231,0,0,1842,514,77,1336,4,0,1924,250,96,2911,8,8,3276,3,24,196,0,0,227,0,3,70,0,5,73,96,19,653,0,4,764,3,0,115,0,0,120,4,4,10,0,0,23,348,148,3947,8,18,4473,17,3,41,0,0,64,15,5,100,0,4,121,1442,299,6653,11,25,8435
POA4006,133,36,848,0,7,1022,171,64,1500,0,7,1745,151,147,7312,0,34,7646,0,8,297,0,0,311,0,0,295,0,0,296,60,30,932,0,9,1033,6,3,246,0,4,259,0,0,36,0,0,38,218,200,9125,0,45,9585,6,3,151,0,0,168,4,3,122,0,8,138,543,302,11748,0,69,12657
POA4007,842,115,681,0,5,1644,755,140,782,0,9,1678,311,195,2097,0,4,2607,0,27,68,0,0,101,0,0,17,0,0,18,62,70,340,0,6,474,7,0,88,0,0,91,0,0,19,0,0,22,383,296,2626,0,7,3311,26,15,59,0,0,105,19,8,48,0,5,80,2024,576,4191,3,26,6814
POA4008,36,0,0,0,0,38,36,0,0,0,0,39,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,105,0,4,3,0,110
POA4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4010,82,14,128,0,7,231,144,13,186,0,0,342,97,25,665,0,0,785,0,0,43,0,0,43,0,0,13,0,0,14,35,3,99,0,0,138,3,0,38,0,0,39,0,0,0,0,0,5,135,25,858,0,0,1026,9,0,55,0,5,61,5,0,12,0,0,23,372,57,1243,3,12,1677
POA4011,1160,134,419,5,0,1710,1445,188,559,0,0,2194,397,280,1259,10,9,1953,3,3,63,0,0,70,0,0,11,0,0,14,118,52,210,0,0,381,6,9,12,0,0,32,0,0,3,0,0,4,524,352,1556,10,9,2451,46,13,21,0,0,84,26,3,28,0,0,53,3197,691,2581,11,11,6492
POA4012,1468,129,393,0,0,1998,2205,356,782,0,0,3347,832,446,2114,0,0,3401,66,69,233,0,0,368,8,5,65,0,0,78,208,55,274,0,0,538,12,6,29,0,0,45,0,0,13,0,0,13,1113,591,2729,0,6,4441,43,6,46,0,0,100,21,10,57,0,0,90,4864,1096,4021,3,9,9982
POA4013,317,29,25,0,0,373,525,108,72,3,0,710,174,142,234,0,0,548,3,61,46,0,0,108,0,19,18,0,0,42,65,18,31,0,0,120,0,3,0,0,0,10,4,0,0,0,0,8,248,245,329,0,0,828,11,4,5,0,0,16,11,4,3,0,0,18,1113,394,437,5,3,1950
POA4014,1216,22,11,0,0,1249,1925,91,38,0,0,2051,792,105,31,3,3,935,41,21,14,0,0,81,4,19,6,0,0,28,199,9,14,0,0,222,18,16,0,0,0,37,9,0,3,0,0,9,1065,175,68,3,5,1310,48,8,0,0,0,56,32,7,0,0,3,35,4288,292,108,6,6,4706
POA4017,3895,166,111,3,0,4178,5501,174,100,0,0,5775,1654,264,310,17,6,2249,177,17,169,0,5,365,9,7,25,0,0,45,456,41,84,8,0,584,30,45,33,0,0,109,13,3,9,0,0,24,2335,380,630,22,10,3377,92,74,30,0,0,194,116,36,64,109,0,320,11938,827,934,138,10,13840
POA4018,923,412,6,0,4,1350,1456,462,21,0,0,1933,738,522,41,0,6,1308,52,87,12,0,0,149,19,27,30,0,0,76,106,110,10,0,0,216,22,133,8,0,3,165,0,8,0,0,0,10,940,882,105,0,13,1934,115,161,0,0,0,277,47,40,6,0,0,95,3475,1960,128,0,18,5583
POA4019,2000,110,460,62,6,2635,2275,100,232,5,0,2611,1276,216,623,3,0,2125,95,135,282,0,0,512,4,7,31,0,0,43,352,46,158,7,0,555,28,0,27,23,0,84,4,0,12,0,0,15,1762,412,1126,30,4,3338,65,0,17,8,0,95,61,7,32,4,3,113,6165,633,1869,102,14,8787
POA4020,2432,258,1120,63,0,3875,2396,115,377,5,0,2891,1490,255,789,4,0,2539,120,89,274,0,0,480,7,8,76,0,0,93,287,57,156,3,0,506,16,6,28,13,0,64,6,7,17,0,0,23,1920,423,1343,21,9,3711,79,89,155,5,0,320,78,27,64,3,0,177,6906,909,3057,91,16,10974
POA4021,961,218,10,0,0,1192,994,94,6,5,0,1089,534,268,10,0,0,811,98,29,50,0,0,178,3,3,0,0,0,11,177,62,3,0,0,240,8,38,0,0,0,50,7,5,0,0,0,14,825,404,68,0,0,1301,25,8,0,0,0,37,41,15,0,0,0,61,2852,748,77,5,0,3676
POA4022,523,255,11,0,0,791,632,57,8,0,0,694,566,153,15,0,0,735,118,24,36,0,0,177,0,4,6,0,0,18,79,20,0,0,0,104,7,4,0,0,0,9,0,0,0,0,0,3,776,208,65,0,0,1043,13,231,0,0,0,243,19,32,0,0,0,47,1962,781,80,0,0,2822
POA4025,26,0,0,0,0,23,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,6,0,0,0,6,16,0,0,0,0,0,0,11,0,0,0,6,20,0,0,0,0,0,0,0,0,0,7,0,3,46,0,0,3,11,62
POA4030,985,46,277,0,0,1306,1447,105,569,0,0,2123,652,154,2411,3,3,3222,19,11,215,0,4,250,10,0,70,0,0,75,198,18,350,4,0,570,12,0,48,0,0,60,7,0,9,0,0,13,890,185,3106,6,6,4196,41,8,33,0,0,80,33,4,45,0,0,79,3395,350,4021,4,12,7777
POA4031,921,70,152,0,0,1143,1626,177,290,0,0,2097,604,249,925,0,0,1778,24,34,120,0,0,184,3,6,10,0,0,14,157,52,187,0,0,393,7,10,32,0,0,48,4,4,3,0,0,9,802,345,1279,0,0,2433,29,6,53,0,0,87,30,4,18,0,0,53,3405,610,1797,0,0,5811
POA4032,1090,171,423,0,0,1689,1126,252,403,0,0,1774,735,410,1748,0,5,2895,153,132,186,0,0,467,14,14,47,0,0,74,169,67,191,0,3,423,9,38,43,0,0,97,4,5,13,0,0,23,1074,665,2227,0,6,3980,30,32,250,0,3,320,46,12,56,0,0,115,3365,1131,3364,0,14,7869
POA4034,4510,756,104,11,0,5386,5167,668,172,0,5,6002,2176,890,729,0,5,3800,241,189,159,0,0,592,19,36,14,0,0,75,503,196,64,0,0,768,56,207,8,148,0,422,10,17,0,3,0,29,3006,1542,972,151,13,5685,113,305,85,0,3,509,115,79,34,10,4,244,12906,3351,1369,175,18,17821
POA4035,2948,293,23,0,0,3267,4049,199,8,0,0,4262,693,367,22,0,0,1079,14,3,0,0,0,18,5,4,0,0,0,8,174,70,10,0,0,252,75,43,0,0,0,124,0,6,0,0,0,5,957,493,32,0,3,1482,39,182,42,0,0,263,62,30,7,0,0,91,8059,1192,108,0,3,9364
POA4036,639,3,0,0,0,651,1124,11,0,0,0,1136,346,86,3,0,0,436,28,0,0,0,0,33,3,3,0,0,0,6,113,10,3,0,0,127,11,11,0,0,0,27,0,0,0,0,0,6,500,123,8,0,0,629,16,0,0,0,0,18,32,0,0,0,0,32,2310,138,9,0,0,2462
POA4037,701,0,0,0,0,702,1489,4,0,0,0,1494,141,4,0,0,0,146,9,0,0,0,0,9,0,0,0,0,0,0,47,0,3,0,0,47,47,0,0,0,0,47,0,0,0,0,0,0,247,4,3,0,0,252,7,0,0,0,0,7,17,0,0,0,0,17,2459,16,5,0,0,2478
POA4051,2206,210,192,0,0,2614,2905,393,429,0,0,3729,1088,577,1438,0,12,3112,73,69,374,0,0,522,4,20,30,0,0,54,291,98,222,0,4,615,105,79,84,0,7,273,6,3,4,0,0,16,1571,842,2162,0,19,4591,63,16,40,0,0,118,40,17,45,0,0,99,6782,1486,2869,3,21,11161
POA4053,4355,233,184,0,4,4774,5785,533,307,0,3,6629,2248,956,921,0,8,4140,438,158,221,0,0,818,22,14,79,0,0,119,576,125,150,0,0,847,218,120,115,0,0,443,8,3,6,0,0,17,3513,1374,1491,0,8,6388,99,16,32,0,0,144,115,24,13,0,0,153,13867,2174,2036,0,18,18093
POA4054,1299,139,54,0,0,1487,1947,139,32,0,0,2122,732,120,17,0,0,867,294,10,20,0,0,323,5,3,0,0,0,7,154,32,6,0,0,190,22,20,0,0,0,46,6,0,0,0,0,6,1212,177,43,0,0,1440,34,145,12,0,0,194,33,16,0,0,0,51,4533,615,150,0,0,5296
POA4055,2253,41,53,0,0,2351,3523,29,73,0,0,3629,753,25,64,0,0,845,57,0,0,0,0,59,0,3,0,0,0,3,143,10,20,0,0,171,276,0,10,0,0,290,3,0,0,0,0,3,1232,36,101,0,0,1367,23,60,5,0,0,88,33,3,3,0,0,45,7069,170,233,0,0,7474
POA4059,631,59,165,0,0,856,920,95,366,0,0,1388,685,162,1493,0,19,2364,0,17,74,0,0,91,13,4,81,0,5,103,160,28,241,0,0,437,10,4,72,0,4,92,3,0,3,0,0,11,876,219,1968,0,24,3091,23,5,40,0,0,67,18,0,39,0,3,67,2470,379,2582,0,28,5465
POA4060,1286,11,148,0,0,1438,1661,13,198,0,0,1879,437,42,483,0,5,962,14,0,17,0,0,26,0,0,11,0,0,11,119,18,88,0,0,227,7,0,3,0,0,23,0,0,0,0,0,6,585,60,602,0,4,1249,32,0,7,0,0,40,22,0,7,0,0,31,3583,90,956,5,4,4637
POA4061,2142,132,20,0,0,2292,2493,135,15,0,5,2652,520,97,12,0,0,636,32,0,0,0,0,34,0,0,0,0,0,0,167,21,0,0,0,193,13,18,0,0,0,35,0,0,0,0,0,0,738,142,12,0,6,900,32,0,0,0,0,42,35,3,0,0,0,36,5438,406,54,0,8,5914
POA4064,804,58,184,0,5,1052,957,84,278,4,0,1325,606,184,1107,16,3,1914,3,36,33,0,0,73,5,0,39,0,0,42,192,40,211,4,0,449,12,0,30,0,0,44,4,3,5,0,0,13,817,256,1424,23,8,2528,22,4,20,0,0,45,21,12,19,0,0,53,2628,416,1919,21,9,4994
POA4065,963,128,64,4,0,1165,1373,85,42,0,0,1504,335,64,142,0,0,549,12,0,0,0,0,13,0,0,5,0,0,5,90,12,50,0,0,154,4,0,7,0,0,10,0,0,0,0,0,0,434,81,213,0,0,731,22,16,4,0,5,47,20,3,4,0,0,33,2816,315,334,4,3,3479
POA4066,864,41,824,0,5,1733,1020,46,837,0,3,1900,466,68,2692,0,32,3255,0,0,27,0,0,25,5,0,4,0,0,10,159,14,542,0,10,729,9,0,64,0,3,76,0,0,6,0,0,10,643,80,3331,0,47,4102,21,0,68,0,0,92,9,0,28,0,3,54,2549,170,5094,0,66,7875
POA4067,525,65,458,0,4,1046,326,60,315,0,0,699,270,118,1217,0,9,1614,0,0,6,0,0,5,0,0,4,0,0,3,115,26,267,0,5,416,15,0,22,0,5,42,0,0,3,0,0,5,407,143,1522,3,15,2090,21,0,31,0,8,64,18,0,23,0,0,43,1297,271,2347,3,23,3936
POA4068,1807,173,818,0,3,2801,1608,207,861,0,3,2675,709,280,2326,0,15,3324,4,19,65,0,0,95,0,3,21,0,0,26,206,54,417,0,0,679,17,5,84,0,0,105,4,0,8,0,0,16,945,360,2931,0,22,4246,56,11,112,0,0,177,29,5,38,0,0,76,4438,757,4748,0,28,9977
POA4069,4535,161,55,0,0,4756,5007,87,25,0,0,5125,992,86,14,0,4,1107,9,0,0,0,0,15,11,4,6,0,0,24,317,21,14,0,0,350,18,5,0,0,0,22,5,3,0,0,0,12,1362,115,35,0,3,1521,94,58,23,0,0,175,65,7,0,0,0,77,11071,427,144,3,12,11653
POA4070,1118,83,6,0,0,1210,2153,34,3,0,0,2187,398,18,0,0,0,418,5,0,0,0,0,5,6,0,0,0,0,6,101,3,0,0,0,108,9,0,0,0,0,9,4,0,0,0,0,4,518,20,0,0,0,540,30,0,0,0,0,35,26,4,0,0,0,28,3852,144,7,0,0,4003
POA4073,1045,68,28,0,0,1146,1274,94,0,0,0,1366,311,47,3,0,0,364,17,0,0,0,0,17,0,0,3,0,0,3,59,29,0,0,0,93,10,25,0,0,0,40,0,0,0,0,0,4,399,104,10,0,0,514,15,0,63,0,0,78,13,0,6,0,0,21,2747,268,111,3,0,3132
POA4074,2844,184,10,0,0,3032,3537,164,4,0,0,3703,1008,150,4,0,0,1160,14,0,0,0,0,14,4,0,0,0,0,11,253,44,0,0,0,294,9,22,4,0,0,40,0,0,0,0,0,0,1289,211,11,0,0,1520,78,4,25,0,0,109,56,3,0,0,0,59,7803,568,49,0,0,8420
POA4075,2374,153,222,0,5,2755,2966,347,260,5,6,3574,994,413,619,5,7,2038,55,105,108,0,0,262,3,0,14,0,0,26,229,68,93,0,0,394,18,51,10,0,0,77,11,0,0,0,0,9,1307,637,844,10,13,2809,62,66,63,0,9,198,40,11,12,0,0,62,6746,1215,1398,11,28,9397
POA4076,431,5,4,0,0,440,491,11,0,0,0,499,320,110,10,0,0,440,53,0,0,0,0,51,14,0,0,0,0,21,143,19,3,0,0,161,25,33,0,0,0,56,0,0,0,0,0,5,545,166,17,0,0,735,29,0,0,0,0,28,30,4,0,0,0,34,1528,189,23,0,5,1739
POA4077,1898,156,24,20,3,2099,2693,280,19,0,5,2994,1415,1545,17,3,24,3005,1086,220,91,0,0,1396,38,65,6,0,0,120,585,127,14,0,0,726,239,266,0,78,7,591,28,26,3,4,0,59,3391,2246,139,87,30,5894,116,248,29,0,0,397,197,97,15,0,6,310,8290,3036,216,107,42,11694
POA4078,1915,100,23,0,0,2040,3759,70,13,0,0,3839,1499,317,49,0,0,1862,281,31,0,0,0,308,8,4,0,0,0,15,357,55,14,0,0,429,73,84,12,0,0,168,6,0,0,0,0,10,2225,487,73,0,0,2787,59,14,18,0,0,97,91,12,12,0,0,117,8050,689,144,0,0,8886
POA4101,891,64,1545,5,3,2512,706,104,1965,0,7,2787,507,224,6147,9,28,6909,3,5,272,0,0,286,6,0,60,0,0,64,236,54,1167,4,12,1473,24,0,290,0,5,316,0,0,38,0,4,41,773,284,7979,11,42,9084,41,3,153,0,0,203,34,0,112,0,8,159,2441,466,11751,17,73,14745
POA4102,386,0,90,0,0,481,459,4,269,0,0,739,340,13,1788,0,3,2136,8,10,214,0,0,230,3,0,37,0,0,46,151,0,255,0,7,412,13,0,87,0,0,100,3,0,7,0,0,10,517,18,2388,0,7,2930,27,0,38,0,0,62,8,0,85,0,0,97,1390,31,2879,0,8,4310
POA4103,841,100,160,0,0,1111,1085,279,433,0,0,1802,579,425,1292,0,3,2302,11,83,184,0,0,277,0,8,49,0,0,57,243,81,244,0,0,569,9,13,15,0,0,40,8,7,3,0,0,11,848,616,1789,0,8,3263,30,13,14,0,0,56,29,10,13,0,4,59,2838,1020,2415,5,8,6289
POA4104,508,64,117,0,0,684,524,174,163,0,0,861,177,238,387,0,0,805,5,13,132,0,0,148,0,17,28,0,0,45,64,30,52,0,0,149,5,0,5,0,0,10,0,0,3,0,0,4,253,297,607,0,3,1162,104,5,132,0,0,238,15,3,18,0,0,32,1396,548,1039,0,4,2980
