POA_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
POA4507,7,3,4,14,34,115,329,519,191,1215,0,0,5,3,6,7,12,6,7,49,28,22,55,75,126,185,301,274,171,1245,347,485,925,1352,2110,3624,5208,3288,956,18302
POA4508,10,8,27,32,71,112,232,250,85,831,0,6,15,11,14,26,12,3,7,99,66,85,186,191,156,124,155,161,133,1256,587,1191,2143,2450,2534,2412,2135,1159,435,15052
POA4509,9,3,29,39,29,48,106,157,94,524,0,0,18,17,10,18,23,11,3,98,72,91,245,243,167,101,73,96,73,1151,1079,2218,5259,6615,5184,2845,1949,1103,426,26671
POA4510,32,22,97,119,211,256,624,750,324,2425,5,7,56,43,46,42,33,31,17,275,219,253,575,481,455,395,476,410,297,3563,1628,3306,7533,6707,6423,6292,6169,3617,1188,42868
POA4511,5,0,6,5,16,34,131,158,43,396,0,0,0,0,4,0,0,6,7,22,19,15,42,52,57,53,94,66,18,416,222,395,737,983,1259,1315,1877,1039,212,8039
POA4512,0,0,0,4,8,19,35,31,14,110,0,0,0,0,0,0,0,3,0,10,14,22,32,31,43,33,46,28,12,253,98,193,373,449,550,564,423,172,52,2880
POA4514,3,8,26,22,21,34,89,102,36,343,0,0,0,5,11,5,0,4,0,19,20,32,113,135,99,70,65,31,26,591,210,477,1443,1234,1151,1079,945,379,118,7037
POA4515,0,0,3,7,18,15,46,74,38,204,0,0,5,3,6,0,0,0,3,12,27,19,54,103,66,66,48,39,16,436,112,172,526,639,559,606,575,259,82,3539
POA4516,0,0,5,0,11,12,42,35,9,119,0,0,0,0,0,0,0,3,0,4,7,7,20,24,31,16,13,19,4,155,117,255,470,539,697,570,414,179,42,3286
POA4517,0,0,0,0,0,8,10,16,3,32,0,0,0,0,0,0,0,0,0,3,0,3,19,12,0,12,6,10,3,77,30,45,106,117,106,138,117,77,20,758
POA4518,0,3,0,4,12,11,48,78,33,185,0,0,0,0,3,0,0,4,0,18,18,14,47,39,38,44,41,30,3,265,145,271,601,714,768,755,671,329,91,4352
POA4519,4,4,12,12,21,32,77,108,35,298,0,0,0,0,0,0,0,6,0,16,21,42,94,54,71,74,73,54,38,527,254,520,1121,1132,1190,1241,1111,607,197,7367
POA4520,6,4,0,3,9,12,33,88,24,176,4,0,0,4,0,0,3,0,0,14,23,27,34,63,97,72,79,48,8,451,385,620,828,1638,2600,2073,1528,708,140,10523
POA4521,0,4,0,5,3,5,33,47,21,117,0,0,0,0,3,4,0,3,0,11,19,7,27,46,53,31,37,28,7,245,128,176,454,651,902,797,583,230,52,3981
POA4550,0,0,5,3,8,14,37,34,18,118,0,0,0,0,0,0,0,0,0,3,5,4,20,32,38,29,28,32,9,186,114,278,626,567,724,706,547,257,57,3883
POA4551,17,12,38,47,91,168,444,818,467,2095,4,3,9,18,9,24,23,27,10,129,168,151,365,416,419,425,465,490,409,3294,1714,3251,7163,8192,8816,8605,8583,5678,2140,54139
POA4552,6,0,3,3,5,11,44,84,50,198,0,0,0,0,0,0,4,0,3,13,21,28,58,71,63,99,113,74,41,560,171,232,539,801,1157,1614,1844,988,302,7646
POA4553,4,0,4,7,10,17,43,50,10,152,4,0,0,0,3,4,0,0,0,20,34,33,87,105,109,43,43,29,8,488,342,718,1610,1603,1462,1101,744,293,70,7947
POA4554,4,0,0,4,3,0,9,18,4,44,0,0,0,0,4,0,0,0,0,9,10,6,18,31,20,17,17,5,3,135,60,75,175,232,335,332,256,79,17,1559
POA4555,0,0,3,4,7,9,29,67,53,173,0,0,0,0,3,5,3,0,6,17,16,23,42,49,53,64,38,26,23,333,193,382,747,942,1156,1065,862,461,188,5993
POA4556,7,0,13,15,44,49,191,361,233,912,4,5,14,3,10,7,3,0,10,60,166,189,295,249,239,201,269,290,335,2224,1610,2825,4814,5524,6262,5432,5291,3692,1694,37141
POA4557,3,3,12,15,23,30,57,83,35,262,0,0,5,11,6,9,5,3,0,40,43,57,165,143,138,130,108,45,32,859,501,1120,2591,2893,2913,2527,1986,863,240,15631
POA4558,6,9,15,10,25,72,137,223,143,639,0,0,12,8,9,10,3,7,9,62,54,114,305,231,216,238,274,309,292,2016,469,1487,3511,2688,2626,3163,3263,2014,904,20130
POA4559,3,0,3,9,7,17,46,61,23,180,0,0,5,0,9,5,5,6,0,28,24,20,30,53,46,48,50,49,37,353,213,351,700,941,1143,1030,834,423,119,5755
POA4560,10,4,21,33,56,121,220,412,261,1132,0,7,11,11,18,15,23,13,9,110,88,91,231,285,265,236,223,210,153,1778,896,1670,4145,4610,4574,4808,4451,2779,1017,28944
POA4561,7,0,8,16,13,14,40,56,21,169,0,0,0,5,4,3,0,0,0,15,18,19,45,61,72,58,38,23,12,337,212,381,980,1111,1258,1318,906,369,87,6622
POA4562,0,4,0,3,12,9,33,41,21,126,0,0,0,0,3,3,0,0,3,15,28,26,31,65,86,66,45,36,8,399,205,299,576,1077,1525,1459,1118,444,82,6788
POA4563,3,3,0,9,13,20,58,97,58,263,0,0,0,5,0,3,0,3,0,10,20,21,58,71,90,102,80,71,82,600,231,351,677,1063,1373,1561,1592,833,257,7946
POA4564,5,0,0,5,8,23,60,97,44,247,0,0,9,0,0,0,0,0,3,15,31,47,72,86,102,104,95,89,39,661,273,548,1105,1277,1561,1939,1760,942,306,9708
POA4565,3,5,6,13,19,47,105,132,80,410,0,0,3,3,10,0,7,4,0,26,45,37,69,112,146,136,144,182,188,1055,351,560,1033,1533,2116,2344,2359,1493,581,12369
POA4566,0,0,4,4,8,10,25,68,38,158,0,0,0,4,0,0,4,0,4,8,16,14,51,44,57,66,83,92,42,470,143,265,519,786,1142,1329,1725,1185,352,7436
POA4567,3,0,3,0,3,19,34,30,19,111,0,3,5,3,3,7,0,4,0,24,28,31,94,102,121,87,84,78,72,696,207,419,1032,1330,1841,1926,1891,886,254,9799
POA4568,3,5,0,0,3,12,28,27,17,100,0,0,0,0,0,4,0,0,0,8,10,9,17,27,29,43,29,23,0,188,75,134,263,397,592,666,538,250,47,2976
POA4569,0,0,0,0,5,8,4,6,5,33,0,0,0,0,0,0,0,0,0,0,5,4,21,19,24,25,12,4,3,114,35,54,153,231,259,326,213,86,28,1382
POA4570,15,10,41,63,126,241,616,766,352,2226,0,3,8,11,18,24,26,29,3,129,179,128,396,408,479,496,452,321,131,2989,1304,2006,4539,4983,6095,7286,6359,3255,1012,36835
POA4571,0,0,0,0,6,0,4,7,4,26,0,0,0,0,0,0,0,0,0,5,3,4,9,10,16,20,15,0,0,85,18,17,79,84,155,177,125,44,8,721
POA4572,0,0,0,3,6,0,16,29,22,74,0,0,0,3,0,0,3,0,0,5,14,12,56,28,47,48,35,24,25,293,97,264,654,434,598,700,536,266,109,3665
POA4573,3,5,10,15,10,35,89,147,142,455,3,3,10,9,5,8,4,10,4,52,69,51,161,271,223,159,157,121,40,1248,735,1203,2944,4585,4717,4061,3426,1709,621,24000
POA4574,0,0,0,0,3,7,11,19,6,53,0,0,0,0,0,0,0,0,0,0,4,7,6,16,19,8,18,8,3,91,39,49,127,153,185,270,228,97,21,1162
POA4575,11,0,11,13,18,46,139,245,183,669,0,5,0,8,13,5,9,10,7,53,52,81,254,178,167,183,179,190,99,1394,666,1485,3358,3418,3699,3762,3173,2069,859,22489
POA4580,0,5,0,13,13,33,139,149,40,387,0,0,0,0,0,4,7,3,4,21,21,5,20,37,53,81,100,96,30,441,94,100,231,306,527,990,1553,744,159,4693
POA4581,0,0,0,0,4,9,21,12,0,46,0,0,0,6,0,0,0,0,0,3,10,8,21,14,23,37,23,15,0,152,22,43,122,128,202,300,290,120,13,1237
POA4600,0,0,0,0,3,12,21,24,10,57,0,0,0,0,0,0,0,0,4,0,4,4,6,10,11,15,6,8,4,75,23,22,56,85,134,174,167,71,16,744
POA4601,0,0,0,5,0,11,22,38,9,78,0,0,0,0,0,0,0,0,0,0,4,4,14,11,13,17,24,17,4,98,28,41,100,110,155,193,171,99,20,918
POA4605,4,5,10,17,18,41,91,104,59,352,0,0,0,0,0,0,0,0,5,14,37,31,38,45,60,68,62,44,10,393,180,279,470,429,568,631,591,311,122,3582
POA4606,0,0,0,0,9,21,63,68,54,222,0,0,0,0,0,4,0,0,0,5,10,13,17,13,25,35,26,49,19,209,49,114,217,192,309,360,359,290,97,1980
POA4608,0,0,0,0,3,4,24,20,4,54,0,0,0,0,0,0,0,0,0,0,4,7,7,9,13,14,23,11,0,77,25,29,62,91,129,163,151,74,6,736
POA4610,5,3,22,24,38,74,207,300,156,831,0,0,15,3,6,10,9,9,3,57,67,51,153,118,151,146,147,109,55,1004,460,851,1816,1619,1782,1967,1888,1037,368,11803
POA4611,0,0,0,0,0,0,4,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,19,3,5,13,10,18,13,29,11,0,107
POA4612,0,0,0,0,0,0,7,7,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,14,10,3,5,41,7,9,11,26,30,32,58,24,4,204
POA4613,0,0,0,0,3,11,26,29,8,78,0,0,0,0,0,0,0,0,0,0,5,8,5,18,17,19,18,10,0,110,17,31,71,74,108,151,159,85,20,721
POA4614,0,0,4,4,6,13,27,40,14,105,0,0,0,0,0,0,0,0,4,3,5,0,9,5,15,25,25,25,4,107,27,44,77,102,141,187,241,152,33,999
POA4615,0,7,5,25,30,71,174,181,42,525,0,0,0,0,4,0,5,5,4,19,44,35,88,82,97,159,170,97,37,802,182,258,551,669,944,1257,1397,662,158,6073
POA4620,0,0,0,0,0,7,16,14,4,47,0,0,0,0,0,0,0,0,0,0,4,0,5,3,12,14,16,6,0,65,10,21,36,23,69,100,84,49,11,391
POA4621,0,0,5,0,14,19,47,54,19,157,0,0,0,0,0,0,0,0,0,5,9,10,19,19,29,28,27,37,11,193,35,62,124,159,240,287,319,217,45,1490
POA4625,0,0,3,5,7,15,63,68,23,187,0,0,0,0,3,5,0,0,4,13,15,25,34,41,44,40,48,35,16,290,76,162,265,251,352,387,386,246,72,2189
POA4626,0,5,13,9,8,14,36,53,22,161,0,0,3,0,0,3,5,0,0,10,10,7,60,29,21,30,28,24,5,210,48,94,319,213,250,272,226,145,52,1618
POA4627,0,0,0,0,5,8,15,20,4,57,0,0,0,0,0,0,4,0,0,7,7,5,3,12,24,12,14,18,3,98,25,40,59,90,117,134,116,67,13,664
POA4630,0,0,0,3,7,16,64,75,52,215,0,0,0,0,0,6,0,0,0,6,12,8,16,17,26,31,43,25,17,197,55,88,184,232,292,375,369,207,102,1900
POA4650,22,30,59,75,120,238,594,665,348,2135,3,0,9,5,24,17,39,21,10,125,127,115,241,270,295,357,441,328,167,2355,946,1665,3217,3500,4267,5457,5786,2892,930,28652
POA4655,29,24,65,91,157,303,913,1129,504,3200,7,0,10,17,20,33,39,41,15,183,160,149,342,392,477,535,776,788,394,4018,1497,2530,5593,6416,7849,9856,11560,6995,2105,54403
POA4659,3,3,3,4,28,41,132,115,47,379,0,0,0,0,3,0,3,3,0,20,14,15,37,28,40,95,105,66,27,430,80,146,288,326,583,1122,1364,608,143,4662
POA4660,0,0,14,11,25,51,182,162,62,500,0,0,0,6,5,5,8,11,4,42,37,29,70,71,113,142,156,96,30,745,179,261,612,612,1003,1527,1715,774,157,6839
POA4662,0,0,0,0,6,0,20,11,0,39,0,0,0,0,0,0,0,0,0,0,4,13,9,7,11,14,10,13,0,83,19,44,73,75,91,132,132,51,11,637
POA4670,40,35,92,151,251,449,1260,1817,908,5009,0,25,68,45,63,69,50,74,35,424,236,269,697,587,678,764,772,733,367,5101,2245,4237,9051,8872,10226,11719,11537,7380,2462,67725
POA4671,0,0,9,8,26,70,151,136,36,443,0,0,0,4,0,0,3,4,0,18,29,34,58,48,111,158,135,62,13,647,142,238,463,563,861,1229,1101,487,97,5190
POA4673,0,0,0,5,4,11,16,16,0,51,0,0,0,0,0,0,0,0,0,0,6,0,3,10,14,8,11,10,0,62,26,17,42,61,106,134,123,47,7,567
POA4674,0,0,4,0,5,19,43,27,3,110,0,0,0,0,0,4,0,0,0,5,10,4,9,22,46,40,37,11,3,178,34,40,81,137,267,381,299,100,15,1354
POA4676,0,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,11,8,0,0,32,3,5,0,18,28,51,37,12,4,148
POA4677,0,0,0,3,12,24,53,54,10,162,0,0,0,0,0,0,0,0,0,6,18,11,45,87,108,96,75,32,5,480,77,107,304,520,688,856,657,215,36,3452
POA4678,0,0,0,0,7,9,15,23,6,55,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,23,12,4,0,60,12,13,55,66,119,192,138,69,11,685
POA4680,24,10,51,76,128,213,440,486,212,1639,4,7,11,6,28,21,24,15,6,117,178,196,528,518,537,477,303,213,100,3051,1535,2946,7268,7445,7743,6978,4398,1936,595,40837
POA4694,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,12,7,5,9,8,25,27,12,5,0,101
POA4695,0,0,0,0,0,11,22,20,8,57,0,0,0,0,0,0,3,0,0,8,7,6,20,14,17,17,29,6,8,114,20,37,103,134,149,169,161,44,14,836
POA4697,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,5,0,0,30,11,0,9,17,38,25,19,7,0,118
POA4699,0,0,0,0,0,0,9,16,4,23,0,0,0,0,0,0,0,0,0,4,0,3,0,4,10,6,4,3,0,39,21,14,16,59,67,55,65,27,10,337
POA4700,0,3,13,28,45,94,173,330,216,907,0,0,3,0,14,8,14,12,10,69,80,105,170,162,188,180,146,157,103,1295,524,1162,2297,1888,2191,2170,1571,1123,557,13483
POA4701,18,13,62,102,158,196,457,727,357,2094,0,5,43,39,31,46,27,17,14,228,176,240,519,479,413,312,269,285,237,2934,1299,2845,6158,5722,5174,5068,3912,2363,980,33530
POA4702,9,9,36,56,72,166,391,403,107,1257,3,3,0,14,4,18,13,16,9,81,159,142,386,465,375,393,338,205,78,2548,863,1677,3842,4033,3606,4029,2928,1337,302,22608
POA4703,4,0,9,27,37,82,227,358,160,898,3,0,5,3,6,4,8,10,5,36,89,98,270,271,327,341,194,134,73,1798,708,1154,2605,3003,3338,3709,2941,1562,535,19545
POA4704,0,0,0,0,0,0,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,4,5,12,16,16,21,17,14,0,104
POA4705,0,0,0,0,0,7,10,5,0,22,0,0,0,0,0,0,0,0,0,0,6,6,8,8,18,16,11,5,0,59,11,19,55,38,78,67,42,16,3,329
POA4706,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,7,8,9,11,11,6,3,59
POA4707,0,0,0,0,3,6,16,8,4,28,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,14,3,3,0,33,7,10,22,20,37,57,34,21,5,213
POA4709,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,8,14,7,9,0,0,0,46,18,69,118,135,95,74,9,0,0,510
POA4710,3,0,8,7,9,10,75,98,26,240,0,0,0,0,0,0,0,0,3,3,13,13,36,61,60,56,57,48,41,382,126,157,483,547,571,804,796,444,146,4066
POA4711,0,0,0,0,6,9,22,25,5,64,0,0,0,0,0,0,0,0,0,5,9,3,3,18,27,21,19,0,0,95,59,98,145,210,295,297,203,70,13,1387
POA4712,0,0,0,0,0,6,6,5,4,17,0,0,0,0,0,0,0,0,4,4,0,0,0,4,3,7,0,5,0,27,0,10,35,15,44,40,27,15,9,196
POA4713,7,4,0,0,10,5,14,6,0,52,0,0,0,0,0,0,0,0,0,0,9,4,15,3,4,0,0,0,0,38,65,71,172,98,107,69,36,8,0,628
POA4714,0,0,0,7,16,43,92,77,26,266,0,0,0,0,0,3,3,5,0,18,18,22,50,44,65,87,80,51,19,443,74,142,216,259,384,568,534,245,65,2485
POA4715,0,0,8,20,14,30,64,113,51,301,0,3,0,3,0,6,5,0,3,18,60,55,135,111,118,116,91,60,40,787,248,403,955,983,915,863,494,331,139,5338
POA4716,0,0,0,3,0,3,14,22,3,51,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,9,14,6,0,47,21,34,76,102,107,118,103,61,8,636
POA4717,0,0,8,8,13,17,29,11,3,84,0,6,0,0,0,0,0,0,0,10,44,85,157,152,106,84,31,4,3,667,167,341,843,811,638,424,162,52,7,3449
POA4718,0,0,3,0,7,8,37,28,11,95,0,0,0,0,0,0,0,0,0,4,26,32,69,90,72,46,31,25,0,401,69,169,378,377,298,295,213,88,15,1906
POA4719,0,0,0,0,4,7,9,33,8,56,0,0,0,0,3,0,0,0,0,0,4,9,14,14,16,32,19,15,11,132,21,59,143,127,123,161,115,78,25,862
POA4720,4,5,12,22,25,41,64,78,16,259,0,4,8,11,9,3,8,4,0,48,61,101,243,235,160,165,71,44,34,1120,441,1008,2363,2368,1888,1550,710,282,81,10683
POA4721,0,0,3,3,4,16,46,49,18,144,0,0,5,3,0,5,0,5,0,13,19,39,81,75,81,79,35,19,10,437,100,252,598,548,490,506,309,163,54,3021
POA4722,0,0,3,3,0,12,10,33,17,78,0,0,0,0,0,0,0,0,0,3,9,10,44,43,30,36,22,9,10,204,28,77,226,233,195,242,131,93,43,1271
POA4723,0,0,0,0,4,10,7,11,4,40,0,0,0,0,0,4,4,0,0,11,10,17,38,40,28,43,30,15,3,223,35,83,219,200,170,218,158,53,16,1153
POA4724,0,0,0,0,0,4,9,19,5,43,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,9,3,13,7,49,15,39,70,68,84,89,53,38,12,468
POA4725,0,0,0,0,0,11,23,28,17,79,0,0,0,0,0,0,0,0,3,5,9,8,17,21,22,30,17,28,9,165,42,62,181,161,202,208,162,130,43,1205
POA4726,0,0,5,0,7,4,11,7,0,28,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,6,0,0,0,14,11,17,37,44,53,60,33,23,3,276
POA4727,0,0,0,3,3,0,3,3,0,15,0,0,0,0,0,0,0,4,0,0,3,4,9,15,11,9,0,0,0,51,4,13,27,58,45,52,30,10,0,249
POA4728,0,0,0,0,3,0,0,6,5,15,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,3,5,0,0,21,0,10,29,29,27,28,27,18,4,165
POA4730,0,0,3,5,5,25,41,35,21,139,0,0,0,0,0,0,3,4,0,5,22,24,47,49,42,75,41,39,38,377,88,204,412,403,370,463,317,144,88,2493
POA4731,0,0,0,0,3,6,13,8,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,4,0,19,3,11,28,13,25,42,46,12,0,186
POA4732,0,0,0,5,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,4,0,0,21,7,6,14,22,26,19,26,6,0,124
POA4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,19,3,12,26,21,26,30,15,4,0,132
POA4735,0,0,0,0,0,13,18,25,4,65,0,0,0,0,0,0,0,0,0,8,7,5,20,19,16,21,24,17,0,128,26,41,96,116,129,150,127,80,21,786
POA4736,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,4,0,0,0,13,3,11,11,20,16,23,12,6,0,108
POA4737,3,3,3,6,13,50,111,141,49,389,0,0,0,0,0,0,0,4,3,19,45,40,126,149,117,108,105,62,25,781,265,406,880,1040,1131,1193,943,434,130,6431
POA4738,0,0,0,0,0,14,36,15,0,67,0,0,0,0,0,0,0,0,0,0,0,0,10,22,15,23,27,7,0,110,15,37,97,157,152,204,200,51,8,923
POA4739,0,0,0,0,0,4,7,18,4,37,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,13,3,5,4,43,9,15,32,27,43,75,55,30,6,286
POA4740,18,22,68,93,150,340,788,1113,523,3120,0,10,23,27,30,35,34,29,17,207,323,505,1201,1136,1104,991,639,534,359,6788,2296,5187,11470,11519,11358,10861,7450,3996,1592,65736
POA4741,0,0,3,3,14,34,106,118,27,301,0,0,0,0,4,3,0,4,4,13,82,64,227,184,216,194,100,57,10,1134,225,324,824,892,1102,1251,817,378,73,5886
POA4742,0,0,0,0,0,11,9,5,0,31,0,0,0,0,0,0,0,0,0,4,6,40,82,76,65,52,22,5,0,350,27,80,217,196,174,177,84,26,9,985
POA4743,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,8,43,28,22,17,0,3,0,117,12,25,115,113,91,59,16,9,0,436
POA4744,5,8,6,6,23,23,16,9,0,90,0,0,0,0,9,0,0,0,0,8,60,191,505,320,268,187,49,14,3,1585,241,641,1880,1722,1303,779,214,41,13,6840
POA4745,0,0,0,3,5,5,7,4,4,25,0,0,0,0,0,4,7,0,0,10,19,81,167,106,96,62,36,9,0,578,76,235,542,447,417,327,139,27,3,2209
POA4746,0,0,0,0,0,0,8,0,0,10,0,0,0,0,3,0,0,0,0,6,22,88,209,114,104,67,12,0,0,612,36,178,468,345,299,202,34,7,0,1570
POA4750,0,5,6,4,0,16,41,38,10,109,0,0,0,3,0,0,0,0,0,9,19,29,88,91,87,71,25,14,8,427,162,299,784,875,833,813,433,167,28,4401
POA4751,6,0,3,0,3,16,52,69,20,173,0,0,5,0,0,0,0,0,0,12,17,35,55,60,81,61,34,23,15,368,136,277,647,526,646,648,404,176,57,3519
POA4753,0,0,6,6,6,10,32,35,10,102,0,0,0,0,5,6,0,0,0,6,17,17,64,66,78,49,23,8,4,331,112,253,668,734,623,474,258,105,16,3244
POA4754,0,0,5,0,3,9,27,37,10,97,0,0,0,0,0,0,4,3,0,3,29,25,40,62,60,38,31,18,5,296,88,145,299,334,317,278,219,113,48,1828
POA4756,0,0,0,0,0,9,10,9,4,32,0,0,0,0,0,0,0,0,0,0,10,4,13,12,22,20,12,8,4,106,16,17,55,58,118,110,89,42,8,518
POA4757,0,0,0,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,6,0,11,12,12,12,3,5,0,52,9,8,28,38,54,66,47,17,3,271
POA4798,0,0,0,0,3,6,4,27,11,43,0,0,0,0,0,5,0,0,0,0,6,0,3,16,19,12,11,20,3,94,23,24,44,79,101,126,65,69,12,533
POA4799,0,0,0,0,0,6,15,11,0,43,0,0,0,0,0,0,0,0,0,5,6,5,9,19,21,26,17,6,0,99,24,23,63,101,142,200,177,71,8,809
POA4800,3,0,5,13,20,37,96,133,76,378,0,0,0,0,4,9,3,8,0,25,43,30,115,115,153,152,125,62,31,819,265,353,962,1233,1465,1511,1263,578,188,7815
POA4802,0,3,8,9,13,40,35,36,8,148,0,0,8,3,8,6,4,0,0,32,64,165,440,271,248,215,133,52,4,1593,347,1066,2693,2004,1821,1622,1095,377,44,11083
POA4804,0,0,0,4,6,10,33,35,12,105,0,0,0,0,0,3,0,0,0,7,12,22,97,57,81,84,35,17,4,413,51,98,322,219,344,328,231,103,35,1737
POA4805,0,10,19,27,50,77,139,190,94,595,0,0,18,3,11,9,7,12,7,73,59,68,178,182,193,197,157,104,32,1173,273,575,1482,1353,1453,1717,1389,732,235,9210
POA4806,0,0,0,6,10,16,77,92,64,271,0,0,0,0,3,0,5,0,0,15,27,20,38,31,49,53,36,47,17,318,124,155,329,355,509,556,532,328,156,3038
POA4807,0,0,14,23,30,47,148,268,132,663,0,5,7,8,9,4,8,4,7,59,65,93,177,139,140,119,104,80,49,962,282,623,1283,1158,1371,1513,1330,813,315,8678
POA4808,0,0,0,0,6,3,10,17,3,38,0,0,0,0,0,0,0,0,0,4,7,0,17,12,11,17,20,11,7,99,23,44,108,127,145,180,150,71,14,872
POA4809,0,0,0,8,0,8,15,31,9,63,0,0,0,0,0,0,0,0,0,0,3,3,11,10,13,19,7,6,6,85,35,44,88,106,132,156,150,71,14,790
POA4810,6,0,5,26,41,75,120,134,91,498,0,0,11,8,8,6,9,10,4,56,80,168,350,304,301,265,190,98,50,1804,497,1602,3461,2801,3141,3150,2145,1017,353,18168
POA4811,4,12,22,48,39,60,93,159,56,495,4,0,3,6,9,9,7,0,0,44,47,116,162,119,104,105,72,54,27,804,368,1272,2331,1986,1799,1499,1068,584,167,11074
POA4812,13,10,21,29,48,110,124,218,128,707,0,3,16,19,17,20,9,10,5,97,73,123,252,220,193,187,142,154,123,1472,559,1329,2691,2367,2459,2428,1747,1060,497,15145
POA4814,10,16,50,77,83,127,306,439,219,1321,6,10,41,40,37,53,33,16,9,249,299,800,695,467,404,303,257,212,150,3587,2157,4894,6332,5675,5692,4908,3639,2127,747,36166
POA4815,13,10,26,29,53,108,195,248,69,758,0,0,5,11,15,10,17,13,0,75,145,139,306,260,244,180,116,87,21,1499,804,1542,2743,2585,2759,2343,1833,1023,254,15890
POA4816,24,10,18,20,37,88,158,111,21,474,0,0,4,4,0,4,8,6,0,26,44,50,115,121,182,174,136,61,16,889,266,451,1020,1002,1271,1499,1264,479,74,7323
POA4817,14,11,24,35,48,89,189,279,126,822,6,5,9,21,30,28,18,18,5,134,107,135,256,259,235,164,127,98,67,1461,981,2008,4121,4070,4103,3604,2690,1196,362,23142
POA4818,4,5,25,27,45,96,188,169,56,611,3,3,7,4,5,12,12,8,8,72,88,117,397,355,310,179,114,55,7,1627,844,2068,5477,4897,3757,3016,2038,721,168,22983
POA4819,0,0,0,0,3,5,13,16,9,47,0,0,0,0,0,0,0,0,0,0,14,13,33,29,30,57,48,23,8,247,40,56,181,228,291,587,568,203,46,2203
POA4820,9,5,15,12,37,70,181,202,95,609,0,0,0,3,3,16,8,3,0,41,117,70,158,190,207,162,180,118,34,1234,345,511,1073,1169,1374,1365,1275,713,237,8062
POA4821,0,0,0,5,8,11,30,25,13,100,0,0,0,0,0,0,0,0,0,3,9,19,31,9,31,36,23,15,7,175,38,89,210,129,193,191,170,104,31,1152
POA4822,0,0,0,0,0,8,13,13,3,39,0,0,0,0,0,0,0,0,0,4,5,3,24,12,16,19,19,15,3,113,23,50,130,87,85,122,75,34,6,614
POA4823,0,0,5,0,0,5,9,10,5,30,0,0,0,0,0,0,0,0,0,3,10,24,44,40,32,25,7,3,0,179,50,97,176,140,104,130,60,26,5,784
POA4824,4,0,5,4,11,25,45,16,9,123,0,0,3,0,5,4,4,3,0,19,23,45,116,85,77,72,37,24,0,478,108,269,591,519,406,408,232,90,19,2646
POA4825,29,16,57,63,85,102,164,123,34,667,0,8,10,4,18,23,20,13,5,108,122,179,382,317,283,239,119,80,26,1739,656,1425,3444,2741,2357,1996,950,479,118,14168
