POA_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
POA4515,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,5,11,17,16,15,3,0,76,0,0,0,0,0,0,0,0,0,0
POA4516,0,0,0,4,3,0,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,6,0,9,0,0,4,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,0,21,0,6,0,34,38,33,19,6,0,138,0,0,0,0,0,0,0,0,0,0
POA4517,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,4,5,3,4,10,3,0,36,0,0,0,0,0,0,0,0,0,0
POA4518,0,0,3,3,4,0,8,4,0,26,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,11,0,0,0,0,0,3,5,6,3,22,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,4,0,26,0,10,14,45,52,37,33,10,0,202,0,0,0,0,0,0,0,0,0,0
POA4519,0,0,0,6,0,10,12,10,0,37,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,3,7,37,3,8,6,0,0,59,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,15,0,0,0,6,0,0,4,4,6,14,0,0,0,5,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,4,0,0,0,11,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,9,9,16,15,5,47,0,16,30,99,68,66,61,32,4,378,0,0,0,0,0,0,0,0,0,0
POA4520,0,4,7,18,23,12,26,5,6,92,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,10,0,0,0,16,14,4,3,3,0,45,0,0,0,3,3,0,0,0,0,10,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,8,6,5,0,47,0,0,0,10,0,6,5,6,0,25,0,0,0,0,6,0,0,0,0,7,4,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,10,13,15,16,0,0,56,0,13,12,66,101,95,47,18,0,351,0,0,0,0,0,0,0,0,0,0
POA4521,0,0,0,9,3,8,13,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,8,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,10,0,36,0,0,3,31,38,36,18,4,0,126,0,0,0,0,0,0,0,0,0,0
POA4550,0,0,0,9,9,11,9,9,0,41,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,4,0,0,14,0,11,11,53,48,39,39,13,0,220,0,0,0,0,0,0,0,0,0,0
POA4551,0,6,8,57,34,38,66,84,25,316,0,0,0,5,3,4,3,0,3,25,0,10,7,15,6,3,9,0,0,48,7,39,50,388,62,23,20,18,8,615,0,0,3,22,4,6,17,0,5,56,0,0,0,16,3,0,0,0,0,28,0,0,0,4,0,0,0,0,0,7,0,18,15,32,41,20,35,23,8,195,0,3,4,27,10,18,29,30,13,139,0,8,12,29,22,10,6,0,0,90,0,12,6,54,6,3,0,0,0,77,0,0,0,0,3,5,0,0,0,6,0,5,4,23,24,22,15,9,5,96,0,0,0,0,6,5,14,20,4,49,0,0,3,8,0,5,8,0,0,29,0,0,0,8,10,0,0,7,0,31,0,7,27,169,9,4,0,0,0,219,0,0,9,20,21,28,73,53,28,230,23,198,261,758,587,541,486,271,69,3204,0,0,0,0,5,5,4,0,3,13
POA4552,0,4,0,5,13,19,28,15,5,85,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,8,0,0,3,10,6,0,0,6,4,33,0,0,0,0,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,8,8,0,27,3,0,0,0,0,8,3,0,0,15,0,0,3,4,3,3,0,0,0,16,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,8,3,18,13,0,53,0,0,4,29,62,57,67,35,0,264,0,0,0,0,0,0,0,0,0,0
POA4553,0,0,0,7,7,9,9,8,3,38,0,0,0,0,0,0,0,0,0,0,0,3,0,8,6,0,0,0,0,16,0,3,11,84,8,0,5,0,0,118,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,6,0,0,14,0,0,0,3,3,0,0,0,3,14,0,0,0,4,5,0,0,0,0,6,0,3,0,23,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,16,0,0,0,5,11,9,10,5,0,32,6,22,45,162,89,70,41,5,3,442,0,0,0,0,0,0,0,0,0,0
POA4554,0,0,0,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,17,12,29,12,3,0,80,0,0,0,0,0,0,0,0,0,0
POA4555,0,0,0,4,3,0,7,9,4,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,10,0,0,0,0,0,10,0,0,0,3,5,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,8,4,0,4,0,33,0,0,0,0,0,3,5,0,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,4,3,0,25,0,0,9,66,50,76,47,16,6,272,0,0,0,0,0,0,0,0,0,0
POA4556,0,0,7,42,33,42,60,70,30,279,0,0,0,0,5,0,9,0,3,18,0,5,8,16,0,12,6,0,0,55,0,20,44,196,23,13,8,14,6,331,0,3,3,26,6,5,6,0,6,59,0,7,5,36,4,5,0,0,0,55,0,0,0,3,0,0,0,0,0,4,0,4,11,29,27,10,13,14,9,127,0,6,7,15,9,4,20,19,8,87,0,6,9,24,11,6,4,0,0,58,5,20,4,120,8,0,3,0,0,150,0,0,0,0,7,0,0,0,0,9,0,6,8,25,22,17,13,7,0,96,0,0,0,0,4,0,3,4,5,21,0,4,10,15,0,6,3,3,0,33,0,0,0,0,4,0,0,0,0,5,0,4,32,143,3,0,0,0,0,187,0,6,5,8,16,21,56,54,26,183,3,98,158,462,400,360,311,186,62,2049,0,0,0,0,0,0,0,0,0,4
POA4557,0,0,3,14,16,9,19,12,4,74,0,0,0,0,0,0,0,0,0,4,0,6,0,6,5,0,6,0,0,25,0,21,29,169,15,5,4,0,0,250,4,8,0,16,5,0,0,0,0,36,0,0,0,7,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,6,27,6,10,7,3,0,69,0,3,0,24,6,8,9,6,0,55,0,3,7,12,8,0,0,0,0,32,0,7,3,43,5,0,0,0,0,69,0,0,0,0,0,0,0,0,0,8,0,0,3,19,3,4,9,0,0,37,0,0,0,0,0,4,4,4,0,7,0,0,4,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,11,39,6,0,0,0,0,55,0,0,7,7,7,11,15,8,5,59,9,70,109,307,222,213,155,62,21,1165,0,0,0,0,0,0,0,0,0,0
POA4558,0,0,3,28,7,20,46,28,7,150,0,0,0,4,0,5,0,3,4,15,0,3,0,6,4,3,3,0,0,20,3,18,47,213,13,17,6,11,0,328,0,0,9,11,3,0,0,0,0,33,0,0,0,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,8,12,4,6,53,0,0,4,14,5,9,9,6,5,56,0,0,0,23,11,4,3,0,0,49,0,0,3,105,6,0,0,0,0,116,0,0,0,0,0,0,0,0,0,10,0,3,6,12,3,10,4,3,0,35,0,0,0,0,0,0,8,3,4,14,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,5,0,0,0,9,0,4,55,162,0,0,0,0,0,219,0,0,0,10,5,5,23,11,16,77,0,24,83,250,148,190,210,120,39,1081,0,0,0,0,0,0,0,0,0,0
POA4559,0,0,0,10,11,3,9,9,0,39,0,0,0,0,0,3,0,5,0,7,0,0,6,3,0,0,0,0,0,9,0,0,0,8,7,0,0,0,6,17,0,0,5,0,5,0,0,0,0,7,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,4,4,0,6,3,6,11,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,3,3,4,9,9,0,23,0,9,16,65,67,58,43,18,3,280,0,0,0,0,0,0,0,0,0,0
POA4560,0,3,5,26,16,39,52,56,15,220,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,3,3,4,0,17,0,10,12,98,16,12,15,11,0,176,0,0,0,11,7,8,9,0,6,43,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,19,16,7,9,6,3,63,0,0,0,8,4,3,10,8,5,33,0,4,5,13,11,5,0,0,0,49,0,3,4,17,3,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,4,14,18,5,3,0,46,0,0,0,0,0,3,3,3,5,11,0,0,0,5,0,3,0,0,0,11,0,0,0,3,0,0,4,0,0,6,0,3,3,17,0,0,0,0,0,34,0,0,4,10,12,17,44,38,19,147,3,28,93,364,256,247,234,96,33,1349,0,0,0,0,0,0,0,0,0,0
POA4561,0,0,3,10,0,14,13,10,0,51,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,5,0,9,3,6,6,5,0,26,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,13,0,0,0,0,0,4,0,0,3,10,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,10,10,9,4,45,0,11,9,85,68,56,32,15,5,283,0,0,0,0,0,0,0,0,0,0
POA4562,0,0,0,11,6,24,17,8,4,85,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,11,0,0,0,0,3,0,0,8,0,15,0,0,0,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,6,4,0,0,23,0,0,0,0,3,0,0,0,0,15,0,0,3,8,5,5,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,13,10,22,6,0,67,0,10,10,56,67,84,65,31,3,328,0,0,0,0,0,0,0,0,0,0
POA4563,0,0,0,10,7,12,16,11,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,5,8,0,0,4,0,0,14,0,0,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,17,0,6,0,5,0,3,3,0,0,13,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,16,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,7,8,19,14,3,59,0,6,15,50,72,78,84,39,9,349,0,0,0,0,0,0,0,0,0,0
POA4564,0,0,3,15,6,9,14,11,3,72,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,4,3,0,0,6,0,4,3,38,8,0,4,4,0,61,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,4,10,0,0,0,30,0,0,0,4,0,4,9,3,10,23,0,0,5,9,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,3,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,9,0,0,0,4,0,0,21,15,4,49,0,12,24,97,81,114,101,42,3,477,0,0,0,0,0,0,0,0,0,0
POA4565,0,0,0,15,18,23,37,30,15,145,0,5,0,0,0,3,11,0,0,17,0,0,0,0,0,6,0,0,0,10,0,4,0,26,3,9,5,8,3,54,0,0,0,6,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,10,5,4,0,32,0,0,0,14,6,4,6,4,4,39,0,0,0,4,6,0,0,0,0,21,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,9,27,21,9,78,0,19,19,103,109,122,133,65,20,604,0,0,0,0,0,0,0,0,0,0
POA4566,0,3,3,11,3,14,21,32,3,85,0,0,0,0,0,0,5,7,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,20,4,0,4,4,0,27,0,4,0,7,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,7,8,0,31,0,0,3,15,6,4,6,7,3,47,0,0,0,6,0,0,0,0,0,13,0,4,0,14,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,0,0,28,0,0,0,3,7,7,25,14,8,61,0,11,20,58,59,102,116,65,3,440,0,0,0,0,0,0,0,0,0,3
POA4567,4,0,0,34,19,26,26,11,6,137,0,0,0,0,0,0,0,0,0,11,0,9,4,5,6,0,0,0,0,25,0,0,3,12,6,5,3,3,0,35,0,3,0,6,0,5,0,0,0,23,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,18,7,7,7,4,0,52,0,0,4,29,5,6,12,0,0,58,3,7,4,16,11,0,4,3,0,36,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,0,15,0,0,0,0,0,0,0,4,0,12,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,3,12,9,10,14,7,4,54,4,12,31,92,99,112,90,53,3,494,0,0,0,0,0,0,0,0,0,0
POA4568,0,0,0,0,5,12,11,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,18,0,7,6,22,18,27,24,11,0,119,0,0,0,0,0,0,0,0,0,0
POA4569,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,9,0,0,0,12,14,6,11,3,0,57,0,0,0,0,0,0,0,0,0,0
POA4570,0,0,6,15,26,50,55,55,10,222,0,0,0,0,0,0,0,3,0,9,0,0,0,0,6,5,0,0,0,14,0,5,9,83,6,9,8,5,0,121,5,4,0,8,10,3,15,0,6,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,3,4,12,7,0,41,0,0,0,9,6,13,11,6,0,36,0,0,0,11,3,7,4,0,0,27,0,4,0,14,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,3,0,0,35,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,4,6,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,6,18,29,57,44,11,166,3,25,51,181,236,288,281,91,22,1186,0,0,0,0,0,0,0,0,0,0
