POA_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
POA4169,223,4,0,0,0,0,0,21,248,872,10,0,0,0,0,0,78,960,1011,24,15,0,0,0,0,96,1151,698,93,37,6,0,0,0,75,915,353,131,93,28,8,0,0,51,666,216,90,93,37,3,0,0,30,472,164,96,93,44,15,5,3,19,437,121,76,173,72,14,10,7,28,483,104,53,133,81,19,4,0,25,422,75,47,118,81,13,9,8,29,371,56,55,111,57,16,8,0,13,317,36,40,108,64,15,4,0,12,285,34,14,57,40,24,10,7,15,195,10,10,29,30,14,4,0,7,110,19,7,35,17,29,11,11,17,140,4003,743,1086,556,172,58,36,517,7168
POA4170,660,6,0,0,0,0,0,37,708,1046,25,9,0,0,0,0,97,1176,1155,83,24,12,0,0,0,88,1362,861,277,172,35,3,0,4,73,1419,464,294,441,103,22,3,5,66,1390,293,183,430,152,21,9,0,39,1127,210,179,390,170,25,6,7,30,1015,195,158,338,142,38,7,3,34,916,160,104,263,125,35,10,10,25,728,96,84,200,119,28,12,6,34,577,87,59,152,86,21,11,10,24,443,47,38,138,69,36,7,7,22,353,28,15,65,49,23,14,8,13,224,19,10,41,38,18,16,11,9,151,18,15,57,73,20,20,14,23,240,5324,1518,2706,1176,303,117,72,613,11828
POA4171,514,0,0,0,0,0,0,35,543,456,3,4,0,0,0,0,28,488,467,39,6,0,0,0,0,40,558,367,138,74,11,0,5,0,22,627,247,150,229,68,19,0,0,27,738,182,118,271,112,11,0,4,26,728,152,118,286,110,26,10,0,22,715,136,90,280,135,28,4,7,23,717,104,100,236,109,26,6,0,18,603,82,74,153,105,32,10,4,16,469,49,41,112,93,27,8,3,13,355,35,27,93,53,19,6,3,17,244,20,18,65,38,20,5,3,10,172,7,3,39,21,10,10,0,4,97,13,8,26,20,12,8,5,3,112,2831,933,1869,879,237,77,32,300,7163
POA4172,119,0,0,0,0,0,0,10,131,162,4,0,0,0,0,0,6,170,190,20,7,3,0,0,0,13,230,129,59,37,13,0,0,0,17,255,82,45,62,28,3,5,0,12,229,50,30,73,22,5,3,0,9,193,39,32,75,29,8,4,0,3,202,33,30,60,22,6,0,0,7,170,22,24,51,21,4,3,0,3,133,29,19,48,16,7,3,0,5,119,9,12,27,21,14,3,0,6,82,7,3,25,10,8,4,0,0,65,4,4,11,12,3,9,4,0,48,0,0,0,5,3,0,3,3,23,0,0,3,4,8,0,4,0,21,876,286,479,205,79,40,20,99,2076
POA4173,181,0,0,0,0,0,0,11,188,197,7,8,0,0,0,0,11,220,210,41,16,4,0,0,0,18,303,150,101,88,14,4,0,0,12,370,86,93,125,46,8,0,0,18,371,54,61,99,34,10,3,0,10,280,60,39,106,53,9,0,0,6,274,63,49,82,44,15,0,4,10,270,44,46,104,65,30,6,0,11,299,34,35,94,62,24,10,0,8,265,31,21,96,36,11,4,0,9,211,20,26,92,51,20,5,8,9,230,11,3,64,31,16,6,0,8,144,3,7,22,10,17,0,4,6,73,3,3,17,21,15,0,11,0,75,1138,542,1013,467,191,39,35,148,3570
POA4174,67,0,0,0,0,0,0,9,80,63,11,0,0,0,0,0,6,81,76,27,12,0,4,0,0,3,124,57,36,30,7,0,0,0,5,136,22,35,48,3,8,6,0,7,133,25,18,30,17,0,0,0,6,94,26,24,37,23,9,0,4,3,120,15,17,34,14,4,0,0,0,86,15,7,33,16,3,3,6,0,95,5,3,25,16,0,3,0,6,61,7,4,27,12,3,0,0,5,62,3,5,15,5,7,0,0,5,43,0,0,8,10,3,0,0,0,21,0,0,0,3,4,0,0,0,14,0,0,5,3,3,0,0,5,11,391,200,299,130,56,22,14,52,1161
POA4178,666,9,0,0,0,0,0,45,722,562,48,14,0,0,0,0,49,671,477,119,51,21,3,0,0,38,706,339,242,199,60,10,11,7,32,892,196,213,352,106,27,8,6,39,946,161,194,376,147,55,12,11,41,1000,165,150,405,186,52,12,13,52,1032,184,164,367,163,45,17,8,48,998,153,125,334,152,45,15,12,39,880,133,113,295,159,71,22,7,39,833,92,89,244,158,62,18,9,39,704,72,56,249,173,73,13,15,37,688,43,42,166,121,50,19,12,41,501,33,24,80,84,45,22,19,43,351,33,43,89,83,62,38,34,107,492,3317,1621,3222,1615,605,208,144,672,11405
POA4179,558,0,0,0,0,0,0,25,582,422,11,7,0,0,0,0,33,470,290,70,33,5,0,0,0,28,430,202,134,135,36,9,3,3,23,541,145,135,319,97,22,0,3,25,747,112,120,383,118,28,6,4,18,793,131,140,357,133,38,3,9,25,836,140,146,322,145,42,15,7,23,831,128,105,262,127,37,12,9,14,690,72,70,239,140,50,3,3,18,599,68,59,186,116,46,14,8,19,512,46,39,171,115,33,15,8,24,450,36,43,111,100,49,14,0,26,376,20,12,70,77,33,22,8,33,284,19,15,56,67,38,33,22,57,302,2397,1094,2652,1275,418,147,78,389,8449
POA4183,35,0,0,0,0,0,0,10,44,27,0,0,0,0,0,0,4,32,13,3,3,4,0,0,0,5,32,11,13,11,8,0,0,0,3,41,10,13,19,10,0,0,0,4,54,11,9,17,9,10,0,0,9,56,18,11,14,18,11,0,0,9,79,7,6,32,16,3,0,0,3,71,13,13,22,17,3,6,4,8,74,9,7,26,35,17,0,0,11,106,17,7,35,21,7,3,0,6,103,9,8,24,18,11,4,0,6,88,4,3,12,17,7,0,0,7,57,0,0,0,3,8,3,7,0,24,0,3,3,4,7,0,4,7,21,179,95,228,171,74,19,16,102,887
POA4184,115,0,0,0,0,0,0,25,140,57,10,0,0,0,0,0,9,81,31,20,10,8,0,0,0,8,77,35,20,16,8,6,0,0,17,96,40,24,21,22,11,5,0,15,148,35,29,31,26,17,4,3,22,164,54,27,57,37,14,9,4,31,237,71,51,66,47,32,3,0,26,297,80,53,132,66,30,15,3,35,421,84,70,176,115,54,20,5,37,567,79,68,189,126,45,19,11,42,574,64,49,155,123,50,16,4,48,508,23,31,95,82,44,12,7,36,326,4,10,38,30,18,6,3,11,117,6,10,9,17,12,8,7,11,81,783,460,1009,709,333,121,54,375,3846
POA4205,133,4,0,0,0,0,0,12,152,137,26,10,0,0,0,0,13,181,96,35,32,13,0,0,0,28,207,54,38,45,17,0,0,5,16,181,40,29,56,14,4,5,0,14,164,29,22,53,36,10,4,6,9,162,27,16,46,25,21,5,5,12,159,33,29,45,42,17,5,5,12,184,25,17,50,38,13,3,3,9,158,22,25,61,32,23,15,0,31,204,17,29,70,60,23,7,5,18,229,20,17,107,58,30,4,0,31,263,16,10,78,57,21,10,8,45,250,7,9,51,44,34,16,12,49,224,5,16,47,41,29,14,15,116,273,656,318,740,483,235,95,63,416,3001
POA4207,1702,26,7,0,0,0,0,242,1971,1613,306,137,21,4,0,0,231,2312,1252,551,464,194,49,7,8,254,2776,693,566,687,363,149,58,24,219,2762,400,389,724,395,166,65,48,213,2404,274,287,650,382,178,72,62,140,2041,280,312,654,394,180,84,63,162,2122,266,236,691,396,200,86,59,129,2064,173,219,650,446,189,63,56,118,1918,150,175,594,448,200,59,46,83,1746,116,125,537,407,184,51,34,92,1543,100,129,532,360,160,70,44,97,1491,77,76,314,259,128,47,46,84,1034,45,41,174,161,95,41,30,52,649,36,34,109,99,74,32,46,46,483,7169,3465,6918,4331,1957,747,551,2167,27305
POA4208,818,3,0,0,0,0,0,54,873,543,45,28,3,0,0,0,48,667,377,151,114,37,13,3,0,41,733,210,212,304,128,29,14,9,53,950,131,159,394,200,65,15,9,40,1026,96,137,387,226,74,22,13,37,992,82,104,342,190,66,19,14,38,858,78,102,298,165,44,28,11,29,756,72,80,234,153,64,14,8,26,650,48,56,191,126,53,20,7,17,523,32,42,177,112,53,15,4,17,448,23,29,185,99,47,10,7,6,414,11,15,74,75,37,14,4,6,240,7,10,25,38,20,9,4,15,127,6,6,24,31,16,5,6,10,92,2541,1147,2790,1582,583,190,93,441,9366
POA4209,2187,14,0,0,0,0,0,235,2442,2146,268,114,12,3,0,0,266,2814,1742,664,519,159,40,7,3,305,3438,952,794,1029,401,132,30,14,241,3596,486,522,1161,505,181,63,49,216,3191,301,367,956,538,217,74,61,157,2669,242,350,904,442,221,61,47,132,2406,209,275,779,467,151,70,46,114,2106,130,216,568,355,145,46,35,70,1557,81,159,516,288,130,50,27,67,1317,65,117,420,267,125,27,22,60,1108,60,89,336,201,93,26,15,42,865,33,45,194,131,68,24,18,50,557,3,24,85,57,41,7,10,28,258,7,17,42,51,20,11,16,64,223,8652,3914,7626,3887,1567,489,369,2043,28542
POA4210,716,3,0,0,0,0,0,52,774,538,47,10,4,0,0,0,36,633,361,119,92,14,3,0,0,44,638,224,194,234,66,13,8,0,38,774,135,176,353,163,37,6,10,39,929,114,126,414,156,75,16,8,38,945,101,147,385,170,64,12,5,42,935,103,109,345,173,48,13,6,15,817,97,88,259,142,44,15,9,30,686,62,83,213,134,43,23,9,27,590,34,57,188,100,49,15,4,11,455,27,37,168,99,31,14,9,16,388,16,24,76,67,28,14,5,11,237,10,11,36,34,20,0,3,4,123,3,6,25,21,14,12,4,7,80,2534,1235,2798,1339,466,141,67,415,8996
POA4211,1741,13,0,0,0,0,0,137,1890,1400,77,23,9,0,0,0,119,1625,1205,303,193,47,17,0,0,123,1894,798,485,561,165,39,14,3,122,2192,433,442,917,329,97,23,15,139,2377,310,353,917,343,123,45,30,96,2212,289,376,921,413,133,45,13,118,2307,322,317,816,445,172,49,22,91,2234,243,293,751,392,152,27,21,70,1957,200,231,710,427,177,53,25,58,1877,165,194,578,376,156,37,21,70,1595,132,166,588,331,124,32,19,74,1473,78,99,393,280,96,22,16,77,1063,58,59,187,177,91,30,18,71,691,46,67,121,121,62,40,28,71,556,7419,3473,7688,3855,1443,415,232,1432,25957
POA4212,907,3,0,0,0,0,0,97,1012,757,34,12,0,0,0,0,67,871,548,121,62,9,5,0,0,53,798,348,209,222,65,15,0,0,39,909,213,210,363,110,30,14,3,60,1009,156,196,454,176,48,10,4,57,1095,168,188,569,237,56,17,10,76,1338,172,191,555,239,69,20,9,76,1336,164,183,500,199,77,17,7,72,1227,147,158,463,223,87,30,7,39,1148,129,157,435,218,75,21,7,52,1088,110,125,443,223,77,21,11,48,1056,73,78,278,181,72,15,5,41,742,46,32,125,101,54,33,11,34,430,23,44,127,111,82,36,19,56,505,3951,1951,4621,2101,747,217,99,877,14567
POA4213,972,4,0,0,0,0,0,75,1048,629,36,10,3,0,0,0,54,726,412,115,65,23,0,0,0,46,665,277,189,241,79,22,5,0,48,862,164,192,411,205,39,16,3,58,1092,125,191,509,244,64,17,4,59,1220,120,193,552,267,72,23,9,52,1292,149,172,442,227,93,13,13,51,1165,121,163,412,218,72,17,9,38,1054,113,148,351,224,71,27,16,32,974,72,91,272,176,73,25,6,38,756,41,73,255,195,70,25,12,32,695,32,38,167,97,45,9,13,38,441,19,18,105,61,42,7,6,29,293,16,25,64,57,37,15,12,79,310,3263,1646,3865,2070,719,198,107,729,12600
POA4214,1095,6,0,0,0,0,0,104,1211,1086,45,11,3,0,0,0,132,1288,742,151,82,21,0,0,0,90,1101,439,271,279,77,22,0,0,78,1173,283,241,466,148,48,13,16,58,1271,177,266,540,208,60,17,10,76,1349,212,233,538,240,91,24,12,73,1416,162,234,576,254,70,29,18,63,1406,173,183,545,230,99,23,4,76,1330,152,175,438,239,81,26,15,47,1171,96,151,394,204,68,16,9,41,981,114,114,369,240,77,18,12,61,1005,84,66,241,159,69,23,7,70,722,35,53,139,109,59,36,14,99,545,30,44,124,115,56,20,27,177,586,4880,2238,4731,2254,796,237,149,1245,16538
POA4215,1276,4,0,0,0,0,0,160,1438,2292,78,17,3,0,0,0,272,2662,2033,247,96,20,6,0,0,282,2686,1215,468,247,72,22,7,3,210,2248,660,424,399,129,45,15,4,139,1818,443,371,415,167,68,16,17,149,1649,396,372,503,230,76,22,27,141,1761,381,371,535,239,79,24,25,132,1778,345,326,521,271,76,33,11,127,1721,290,246,548,295,101,36,11,122,1645,240,215,515,319,116,34,15,121,1579,199,208,557,303,123,45,16,151,1604,131,127,392,286,115,48,19,139,1255,83,59,243,236,90,47,22,125,910,90,80,254,206,118,66,51,240,1095,10064,3611,5243,2788,1029,379,223,2518,25851
POA4216,839,4,0,0,0,0,0,77,920,825,43,11,0,0,0,0,92,966,656,140,74,9,0,0,0,91,982,434,231,204,66,5,7,0,81,1029,274,252,331,114,20,5,3,70,1077,226,225,412,147,45,5,4,70,1134,276,232,493,204,59,20,9,100,1387,277,267,537,217,58,8,7,79,1456,303,243,571,260,78,22,10,90,1583,245,250,583,308,100,17,17,105,1636,227,194,711,344,104,22,9,103,1712,204,193,663,372,131,28,13,122,1736,122,131,457,291,124,29,11,104,1266,77,71,253,222,116,34,17,96,885,62,84,192,185,101,53,23,118,811,5042,2569,5491,2742,957,253,123,1402,18575
POA4217,852,0,0,0,0,0,0,105,960,1273,34,8,0,0,0,0,243,1565,1409,119,44,6,5,0,0,296,1877,1037,250,185,39,5,4,0,233,1747,606,279,335,102,17,7,4,185,1531,329,253,398,148,40,10,3,139,1317,305,254,468,193,48,13,11,142,1427,305,285,539,213,58,25,10,150,1585,306,237,554,223,65,23,5,170,1588,274,247,490,275,80,19,12,157,1553,204,199,535,261,96,17,9,126,1444,209,171,524,285,78,20,13,145,1447,132,121,411,221,70,25,8,110,1089,71,54,169,124,53,25,12,65,575,36,43,122,89,48,15,17,70,447,7350,2562,4784,2189,662,181,103,2339,20164
POA4218,718,0,0,0,0,0,0,69,790,1137,11,0,0,0,0,0,125,1279,1343,99,37,7,0,0,0,193,1676,942,250,155,42,5,0,0,128,1523,424,254,332,112,30,7,0,88,1250,262,202,382,164,42,4,4,78,1131,235,188,431,171,49,9,0,83,1179,233,187,446,196,46,3,4,64,1185,199,181,432,215,56,9,10,98,1195,196,162,406,209,60,7,8,85,1142,136,105,379,210,56,19,10,67,973,114,95,379,238,80,16,6,71,991,76,70,261,144,55,20,10,66,707,38,39,120,111,58,18,7,44,434,42,45,120,102,56,30,21,53,464,6097,1900,3883,1913,596,143,77,1315,15919
POA4220,735,4,0,0,0,0,0,51,789,870,18,0,0,0,0,0,103,997,1014,104,37,9,0,0,0,119,1274,751,267,168,34,5,0,0,111,1341,388,243,414,108,28,3,3,89,1285,238,185,472,172,26,10,5,70,1170,185,209,442,163,51,13,3,61,1125,199,166,409,177,48,13,3,43,1062,161,134,397,171,54,13,0,65,991,159,119,368,209,56,16,7,48,978,125,119,384,204,79,16,0,59,981,105,78,380,205,58,15,4,59,909,69,67,221,171,85,8,12,46,682,26,28,169,107,46,15,15,57,460,50,48,135,112,63,32,20,89,552,5065,1779,3994,1860,598,147,82,1071,14596
POA4221,697,0,0,0,0,0,0,64,766,761,24,4,0,0,0,0,80,864,760,94,39,16,0,0,0,68,978,539,215,164,42,5,0,0,76,1049,290,193,385,137,30,3,5,75,1124,183,140,448,160,29,13,7,52,1026,149,163,413,181,67,11,13,42,1032,154,136,352,195,49,16,7,48,953,132,127,365,170,65,17,9,40,922,117,111,396,211,62,14,3,33,940,101,86,341,198,75,19,9,34,859,84,80,293,195,56,19,9,32,769,57,56,175,139,60,20,15,52,561,31,31,97,91,52,14,15,35,370,38,37,103,90,55,34,23,51,421,4098,1485,3572,1824,602,177,105,784,12643
POA4223,368,0,0,0,0,0,0,35,397,325,16,0,0,0,0,0,20,361,255,45,23,7,0,0,0,21,352,192,100,102,37,9,4,0,28,469,100,106,212,63,15,3,0,44,545,93,80,223,97,26,6,5,25,544,80,92,238,109,39,12,5,33,603,83,61,195,112,36,4,4,19,517,83,73,212,80,29,8,0,26,513,78,49,209,133,41,12,4,20,543,43,43,208,113,27,12,8,17,472,52,40,154,83,32,15,8,27,406,24,15,104,71,33,4,8,17,287,20,12,51,54,39,15,5,20,224,12,23,44,50,25,4,3,81,245,1814,751,1981,1014,357,99,42,439,6492
POA4224,156,0,0,0,0,0,0,8,166,167,5,0,0,0,0,0,14,189,197,30,10,0,0,0,0,21,267,153,73,56,15,4,0,0,20,320,70,49,97,29,3,0,0,27,274,46,43,112,30,13,0,0,11,257,41,43,86,45,4,7,0,15,241,43,25,79,46,11,0,0,13,212,40,39,78,47,18,4,0,13,242,35,38,66,59,19,0,0,20,232,30,22,76,45,14,0,3,15,199,10,12,72,35,14,0,4,5,163,12,6,47,27,8,4,0,21,128,0,11,24,14,9,3,5,20,74,11,5,24,17,14,9,10,34,123,1014,398,826,401,135,34,26,255,3079
POA4225,127,0,0,0,0,0,0,9,135,249,11,0,0,0,0,0,34,291,311,34,14,0,0,0,0,54,406,225,63,35,8,0,0,0,34,366,114,51,47,13,5,0,0,10,240,70,36,52,17,3,0,0,16,201,57,37,62,23,4,4,0,18,207,63,41,68,34,12,0,3,24,253,70,47,118,63,18,6,0,16,339,66,55,136,77,28,5,4,20,386,51,35,126,85,32,8,0,18,349,16,36,99,60,35,0,6,20,273,18,14,71,36,23,5,0,19,187,13,12,28,37,12,4,0,18,124,10,9,40,38,16,11,8,48,181,1452,478,879,498,197,45,30,363,3931
POA4226,1125,0,0,0,0,0,0,69,1199,1155,34,9,0,0,0,0,93,1295,888,129,79,8,0,0,0,78,1177,608,285,229,56,8,0,0,52,1253,319,295,518,134,38,3,3,63,1381,208,259,517,183,57,9,4,48,1289,169,252,543,226,46,10,4,50,1303,160,222,576,201,63,12,8,45,1291,172,206,451,208,75,15,13,39,1168,134,162,463,242,64,18,8,41,1134,118,154,398,213,70,15,6,49,1023,101,138,471,227,91,17,3,54,1101,65,76,295,177,54,17,4,76,777,49,48,182,112,66,20,10,83,571,45,67,153,134,85,22,24,175,710,5328,2322,4900,2133,708,167,90,1023,16665
POA4227,745,4,0,0,0,0,0,49,800,802,34,5,0,0,0,0,65,899,614,86,57,5,5,0,0,51,820,423,183,193,45,8,0,0,57,915,198,191,368,102,25,3,3,50,940,147,163,428,157,55,12,0,37,996,114,186,421,166,50,16,5,51,1005,99,156,358,159,41,11,3,35,867,65,105,229,138,49,10,5,17,616,58,90,229,135,34,12,3,23,589,52,81,229,121,44,15,7,24,566,33,57,204,101,36,15,0,25,462,30,34,116,83,32,12,6,27,330,13,21,66,56,25,8,4,31,231,14,14,49,41,21,16,9,67,235,3410,1406,2942,1302,424,119,47,612,10265
POA4228,152,0,0,0,0,0,0,13,168,120,3,0,0,0,0,0,12,132,62,10,3,3,0,0,0,6,88,46,31,23,12,6,0,0,9,129,29,18,78,39,6,0,4,15,190,21,22,91,41,5,0,3,9,200,26,31,94,38,17,0,4,12,216,30,20,89,39,12,4,0,11,205,21,27,82,44,19,5,3,8,208,23,29,75,56,18,7,0,10,218,6,15,70,39,10,3,4,14,149,16,9,49,35,16,0,0,7,139,4,5,27,22,7,5,3,6,81,0,6,12,8,7,3,3,5,46,3,10,14,17,9,5,6,35,102,571,230,706,385,136,38,19,184,2275
POA4270,127,0,0,0,0,0,0,12,139,88,0,0,0,0,0,0,11,105,48,17,15,0,0,0,0,10,91,38,22,28,16,0,0,0,14,129,21,33,52,22,4,0,0,10,145,21,23,64,35,9,0,0,11,175,28,18,84,32,11,7,0,9,193,27,21,57,37,11,4,8,5,179,19,17,60,28,11,4,0,12,152,19,13,59,27,18,0,0,7,141,15,17,28,24,14,0,5,4,105,3,7,35,18,16,3,0,4,89,5,0,15,19,10,7,0,0,57,0,0,6,6,3,0,4,0,28,0,0,4,3,3,0,0,4,13,456,196,513,269,124,36,21,122,1745
POA4272,208,0,0,0,0,0,0,30,237,88,6,0,0,0,0,0,12,102,73,17,21,0,0,0,0,12,131,58,23,43,11,5,4,0,12,156,42,41,84,33,8,0,0,18,227,40,36,84,33,12,3,0,18,236,40,35,112,56,9,0,0,15,275,58,56,135,54,15,7,0,23,347,65,42,100,88,19,6,0,23,347,67,35,117,73,30,6,0,17,347,51,55,128,83,24,8,4,21,374,46,29,100,72,19,5,6,9,301,26,20,87,40,24,8,4,24,232,11,8,45,33,16,9,6,15,144,16,7,23,26,19,5,3,8,112,898,420,1092,616,208,63,23,245,3560
POA4275,96,0,0,0,0,0,0,21,120,72,0,0,0,0,0,0,10,85,60,17,12,0,0,0,0,6,100,34,24,22,13,3,0,0,13,111,30,22,45,31,8,3,0,12,155,16,27,34,31,14,3,0,8,133,23,24,58,29,15,0,0,22,176,28,22,42,34,11,6,0,9,149,24,23,54,24,0,0,0,14,146,12,15,56,26,16,3,0,7,144,12,13,37,26,3,0,4,4,102,4,9,27,20,7,0,4,7,81,5,0,6,6,10,4,0,3,42,0,0,3,8,0,0,0,0,24,0,0,3,0,8,0,0,0,17,426,203,422,247,108,24,19,154,1589
POA4280,677,3,0,0,0,0,0,83,766,469,66,32,3,0,0,0,47,610,273,141,139,45,12,5,0,31,646,174,147,238,114,34,15,3,50,780,84,105,282,148,57,19,8,54,764,85,127,249,158,60,34,20,43,769,64,96,284,175,67,22,17,44,776,71,93,272,157,68,29,10,54,749,61,49,257,140,57,21,21,38,640,42,48,206,136,51,19,9,27,544,33,36,143,111,57,12,11,25,422,20,31,124,85,52,10,11,22,354,17,7,66,59,33,12,6,8,215,3,8,22,36,12,9,4,17,114,0,11,18,18,9,8,7,0,86,2075,977,2333,1388,578,220,133,535,8242
POA4285,635,9,0,0,0,0,0,65,715,376,50,23,4,3,0,0,33,495,230,115,107,40,10,3,0,45,552,148,114,185,88,16,3,7,47,609,118,84,247,132,64,17,7,43,714,95,80,234,157,72,22,16,40,708,93,111,248,176,80,41,26,53,826,97,95,261,181,88,19,10,37,783,85,72,243,166,89,29,13,43,736,69,63,231,178,79,21,20,33,695,59,55,196,139,88,30,8,46,622,42,49,200,143,79,20,3,34,568,25,36,106,92,56,21,9,38,378,15,8,39,39,39,20,25,29,218,10,17,30,33,39,21,29,69,249,2096,963,2347,1559,787,276,181,663,8871
