POA_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
POA3988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,12,11,63,8,6,0,0,0,0,0,0,0,0,0,0,5,93,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,14,3,61,3,4,6,0,4,0,0,0,0,0,0,0,3,83,0,3,13,26,45,25,23,7,3,0,0,3,0,0,7,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
POA3996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,8,0,6,5,0,0,0,0,0,0,0,25,0,14,9,0,0,0,0,6,4,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,53,3,7,0,4,0,0,0,0,0,0,0,0,0,73,0,0,7,12,21,13,10,3,0,0,0,0,0,0,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
POA4000,9,7,4,18,3,5,4,122,0,0,0,0,4,4,7,6,0,0,0,0,0,0,0,13,0,0,0,10,14,7,17,8,0,0,3,17,6,0,0,83,0,12,10,0,0,3,9,34,6,0,3,21,15,0,0,123,0,0,0,0,12,16,39,17,16,18,20,50,33,6,9,242,0,0,0,5,12,33,168,123,38,46,53,91,39,6,20,618,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,13,0,3,0,5,22,16,34,27,9,22,24,23,19,3,4,219,0,0,0,0,0,0,4,12,6,18,30,33,11,0,7,124,0,4,0,0,8,7,5,0,0,0,3,0,0,0,0,36,0,7,13,42,65,96,156,71,12,16,15,20,19,14,15,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,4,0,3,4,0,0,29
POA4005,0,0,0,4,0,5,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,17,9,21,19,9,0,0,3,7,0,5,119,9,64,56,7,3,3,11,20,3,8,6,5,4,0,5,188,0,0,5,4,0,11,6,6,0,7,8,8,12,12,0,84,0,0,0,4,3,6,20,8,3,0,0,9,4,0,0,66,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,7,4,22,4,21,9,3,0,3,0,0,0,0,90,0,0,0,0,0,0,0,13,11,10,41,32,5,0,11,127,0,5,7,4,9,3,0,3,0,6,0,5,0,0,0,42,0,6,24,71,120,105,110,61,12,10,10,15,9,9,9,566,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
POA4006,6,15,8,19,6,0,0,123,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,14,0,4,5,5,13,9,36,27,9,10,16,6,13,4,6,155,0,5,12,0,0,3,7,47,6,4,14,18,0,0,10,135,0,0,0,0,4,28,38,36,11,12,12,17,3,4,5,172,0,0,0,0,16,18,61,74,20,18,20,25,11,8,3,276,0,0,0,0,3,0,3,0,0,6,0,0,0,4,4,20,0,5,0,9,12,18,49,26,14,10,14,4,0,4,0,167,0,0,0,0,0,0,7,17,12,13,35,24,0,0,0,112,0,5,3,0,8,0,5,10,4,4,0,5,0,0,0,44,0,5,23,54,95,172,233,144,29,23,35,40,28,14,17,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,31
POA4007,4,11,9,3,0,0,0,95,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,10,0,7,9,6,14,10,18,7,0,4,0,0,0,0,0,67,6,20,23,0,0,4,6,10,0,9,4,0,0,0,9,95,0,0,0,4,3,8,13,9,4,0,3,11,9,0,0,76,0,0,0,0,7,12,24,22,3,8,12,5,0,0,0,96,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,6,0,11,14,19,9,0,0,0,0,0,0,0,72,0,0,0,0,0,0,3,6,4,3,5,4,0,0,0,24,0,12,4,0,6,3,4,5,3,0,0,6,0,0,0,26,0,5,19,66,106,116,163,81,6,5,16,9,11,9,13,634,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,5,3,3,0,5,0,0,0,23
POA4008,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,0,24,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4010,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,5,0,0,23,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,4,6,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,3,8,0,6,8,12,0,0,0,41,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,20,29,39,12,4,5,5,10,3,3,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4011,3,0,3,5,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,13,7,17,4,0,0,0,0,0,0,5,59,0,17,7,0,8,0,0,16,0,0,0,5,0,0,0,56,0,0,4,7,0,4,13,12,0,0,4,0,0,0,4,50,0,0,0,0,8,4,16,12,0,0,3,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,8,12,12,0,0,0,0,7,3,0,51,0,0,0,0,0,4,10,28,13,64,94,83,21,0,3,320,0,7,4,0,0,3,4,7,0,0,0,0,0,0,0,26,0,5,20,51,95,89,111,56,0,0,6,8,9,7,16,476,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,7
POA4012,0,4,3,0,0,0,0,44,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,4,5,3,13,10,25,12,3,0,0,5,0,0,0,86,0,35,22,9,5,3,7,18,3,8,7,0,0,0,4,113,0,3,0,0,5,10,29,18,4,5,3,0,0,0,0,86,0,0,0,0,0,13,41,16,0,8,0,3,0,0,8,93,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,12,0,24,10,0,0,0,0,4,0,5,72,0,0,0,0,0,0,22,54,24,69,97,122,26,0,7,425,0,4,0,5,6,3,6,0,0,0,0,0,0,0,0,28,0,0,28,96,148,149,237,113,11,14,12,5,11,4,21,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,4,4,0,0,3,0,19
POA4013,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,23,17,29,55,57,12,0,0,196,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,43,39,37,20,0,0,3,0,0,0,3,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8
POA4014,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,20,24,3,0,0,0,0,0,0,62,0,6,0,5,0,0,0,0,6,0,0,0,0,0,6,27,0,0,0,0,0,3,19,10,0,0,0,0,0,0,0,35,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,8,8,0,0,0,0,3,0,6,37,0,0,0,0,0,0,38,28,7,4,9,19,0,0,0,103,3,9,5,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,52,77,89,150,76,5,14,15,10,0,5,10,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4017,0,3,4,0,0,0,0,32,0,0,0,0,0,0,7,0,56,25,0,30,7,0,0,133,0,8,13,16,20,17,55,22,0,0,0,0,0,0,3,159,5,31,17,6,9,5,3,0,6,0,0,0,0,0,3,87,0,0,0,0,0,20,17,7,0,0,0,0,0,0,0,54,0,0,0,0,0,3,21,5,0,0,0,0,0,0,5,38,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,11,0,0,10,10,14,7,10,9,0,0,0,0,0,0,6,62,0,0,0,0,0,0,44,46,3,3,3,9,0,0,0,111,3,31,16,6,4,6,11,10,4,0,0,0,0,0,0,94,5,4,36,170,323,256,369,188,21,30,24,19,7,12,35,1502,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13,3,0,0,3,0,0,0,0,19
POA4018,0,0,7,0,7,0,0,62,0,0,0,0,0,0,4,4,24,7,9,6,7,0,0,62,0,0,0,0,0,0,10,5,0,0,0,3,0,0,0,25,6,21,11,0,3,6,3,9,0,0,0,0,0,0,0,58,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,37,0,0,0,0,0,6,18,3,0,0,0,0,0,0,0,32,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,5,7,6,4,24,0,4,0,0,0,0,0,0,47,0,0,0,0,0,5,96,37,5,12,7,14,5,0,0,188,0,12,0,0,7,0,0,0,0,0,0,0,0,0,5,27,0,3,16,40,88,112,170,86,23,7,17,9,6,4,18,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,6,0,4,0,0,0,0,0,21
POA4019,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,5,4,8,9,4,27,9,0,4,0,0,0,0,0,80,0,13,17,3,8,0,4,6,0,0,0,0,0,0,3,54,0,0,0,0,3,11,7,12,0,0,0,0,0,0,0,27,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,10,5,3,0,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,33,7,0,3,3,7,3,0,0,0,0,0,0,0,67,0,4,35,136,236,221,307,110,16,15,24,18,17,6,31,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
POA4020,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,16,21,9,32,12,0,0,0,0,0,0,9,119,0,19,26,0,6,0,8,3,3,0,0,0,0,0,0,64,0,0,0,3,0,7,15,0,0,0,0,0,0,0,0,31,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,11,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,14,0,3,8,8,5,3,6,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,9,63,11,12,19,5,20,0,0,0,0,0,0,6,8,154,3,10,48,180,318,248,337,188,14,17,24,23,13,10,41,1477,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,3,0,4,3,0,0,0,0,0,0,0,20,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,6,0,0,0,0,5,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,14,4,0,0,0,3,0,0,0,0,0,0,0,7,30,0,0,14,59,110,108,139,93,10,16,3,10,4,0,26,582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4022,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,4,7,0,0,0,0,0,0,0,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,3,0,0,0,0,0,0,0,0,0,0,25,3,3,11,36,90,61,136,62,7,5,8,8,9,3,9,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4030,4,9,0,4,0,0,0,49,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,9,0,4,9,3,18,11,3,0,0,0,0,0,0,68,4,41,56,12,4,4,8,13,5,3,3,5,0,0,15,185,0,0,0,0,3,16,18,12,4,9,5,6,5,0,3,82,0,0,0,0,3,11,30,19,11,6,11,9,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,18,7,12,8,0,3,10,6,0,0,0,73,0,0,0,0,0,0,28,58,39,55,103,90,21,3,6,404,0,0,0,0,3,6,10,7,0,0,0,0,0,0,0,33,0,0,15,38,106,109,140,77,11,6,9,16,3,11,7,564,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,8,0,0,0,18
POA4031,6,0,0,0,4,0,0,44,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,3,7,5,16,5,0,5,0,5,0,0,0,44,4,38,33,14,0,6,4,4,3,4,0,0,0,0,0,106,0,0,0,0,9,12,9,14,0,3,0,0,0,0,0,35,0,0,0,3,3,11,20,17,4,0,0,3,0,0,0,51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,7,3,4,16,8,0,0,3,3,0,0,0,48,0,0,0,0,0,0,12,9,3,9,18,7,0,0,4,67,0,3,5,4,4,0,4,0,0,0,0,0,0,0,0,25,0,3,12,50,91,81,110,31,3,11,15,9,11,4,8,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,18
POA4032,8,3,0,10,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,13,20,7,4,0,0,0,0,0,51,5,69,41,15,4,0,0,17,0,0,0,3,0,0,3,170,0,0,0,0,6,22,17,6,0,4,5,0,11,0,0,73,0,0,0,0,3,7,61,36,14,5,11,15,5,0,5,164,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,4,0,0,3,11,14,15,31,21,8,4,7,5,4,0,0,134,0,0,0,0,0,0,25,25,17,28,36,33,4,0,0,176,0,7,4,5,0,0,3,7,0,0,0,0,0,0,0,27,5,4,19,55,129,111,170,93,11,12,15,15,7,11,26,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,10,7,0,6,11,9,0,0,53
POA4034,11,10,7,10,3,0,0,142,0,0,0,0,0,6,16,7,9,4,0,9,0,0,0,43,0,8,12,13,15,13,38,25,3,3,3,3,0,0,4,142,10,119,89,18,6,0,10,16,0,0,3,3,0,0,19,291,0,0,0,0,13,16,43,17,4,5,6,0,3,0,0,109,0,0,0,0,7,18,67,27,3,4,0,0,0,0,4,134,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,18,0,0,17,20,37,30,42,19,0,0,3,3,3,0,9,180,0,0,0,0,0,7,110,69,11,29,32,30,11,0,4,303,4,40,10,11,8,3,13,3,0,0,0,0,0,0,9,95,3,7,47,191,322,364,524,253,37,33,52,31,13,21,50,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,18,4,0,12,0,3,0,0,0,55
POA4035,14,5,3,9,0,5,3,184,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,8,0,0,13,4,21,0,37,27,0,3,0,5,0,0,3,113,12,53,40,13,10,0,4,9,0,0,0,0,0,0,0,150,0,3,0,0,0,4,16,4,0,3,0,0,0,0,0,39,0,0,0,0,0,13,30,15,3,3,5,0,0,0,0,65,0,0,0,4,0,5,0,0,0,9,0,0,0,0,0,12,0,0,4,20,23,21,32,14,4,0,0,4,4,0,0,137,0,0,0,0,0,6,21,6,0,0,0,3,0,0,3,38,5,23,9,7,6,0,5,3,0,0,0,0,0,0,0,70,5,3,23,98,183,141,199,94,19,4,24,13,9,3,21,825,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,4,5,0,0,4,0,4,0,0,19
