POA_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
POA3976,8,117,172,561,139,60,25,5,0,1078,861,1370,1041,1094,442,403,224,97,11,5555,0,0,0,13,4,0,0,0,0,26,0,0,3,46,18,31,14,4,0,111,0,0,0,4,0,0,0,0,0,0,0,10,20,96,48,46,18,8,0,253,0,0,0,0,4,0,0,0,0,6,0,0,0,7,9,12,14,5,0,56,6,7,5,58,23,26,9,8,0,132,0,0,0,12,13,17,15,6,5,73,0,0,8,6,4,5,5,4,0,39,0,0,0,17,30,44,21,19,12,140,0,5,0,36,21,31,16,7,0,122,0,0,0,0,0,0,0,0,0,4,0,0,0,8,7,0,4,3,0,26,0,0,3,3,0,9,18,8,0,43,0,3,0,9,0,3,0,0,0,14,5,33,104,454,151,128,72,17,6,970,0,5,0,23,6,3,6,3,0,43,0,20,39,40,6,3,0,0,0,114
POA3977,10,148,364,1005,261,140,38,4,0,1971,4827,7859,4518,8394,3334,2639,1574,708,207,34061,0,8,10,50,15,4,0,0,0,89,0,0,4,36,17,20,3,5,0,90,0,0,0,11,0,0,0,0,0,20,0,10,21,127,55,35,16,5,0,270,0,0,4,12,10,5,0,0,0,37,0,0,0,30,26,30,22,18,0,133,3,22,22,133,74,49,35,8,5,349,0,0,0,32,13,22,20,15,0,96,0,6,32,39,9,12,11,11,0,113,0,61,87,237,260,361,278,206,51,1536,0,6,28,148,72,48,24,4,0,321,0,5,3,0,4,4,3,4,0,23,0,0,8,20,16,20,36,29,8,132,0,0,12,20,12,27,29,19,3,121,0,3,0,29,9,9,5,4,0,58,29,359,594,3723,696,262,180,53,10,5900,0,5,5,36,16,4,6,0,0,76,0,28,54,77,9,7,4,0,0,174
POA3978,4,32,86,265,62,24,6,3,0,483,2458,2713,1033,2767,562,348,219,116,20,10236,0,8,4,39,7,3,0,0,0,53,0,4,0,13,3,4,0,0,0,22,0,0,0,4,3,0,0,0,0,6,0,0,0,30,7,3,7,0,0,50,0,0,0,5,0,0,0,0,0,6,0,0,0,7,10,3,0,0,0,27,0,8,9,60,28,15,15,0,0,129,0,0,0,10,0,3,0,3,0,18,0,16,13,53,10,10,6,0,0,117,0,37,35,96,53,62,39,34,3,367,0,0,13,58,24,10,9,3,0,122,0,0,0,6,0,0,0,0,0,11,0,0,6,8,4,4,11,0,0,32,0,0,3,9,7,9,3,0,0,36,0,0,0,11,4,5,4,0,0,19,19,219,373,2781,346,115,73,18,5,3945,0,4,0,15,8,7,0,0,0,37,0,6,14,32,10,0,0,0,0,61
POA3979,0,0,0,0,0,0,0,0,0,0,8,24,12,35,26,25,21,5,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3980,0,0,0,0,0,0,0,0,0,0,103,256,195,380,202,183,152,54,10,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,23,16,12,7,76,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3981,0,0,0,4,0,0,0,0,0,5,179,356,282,587,289,250,165,95,25,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,12,15,3,4,54,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA3984,0,0,0,0,0,0,0,0,0,0,227,365,301,713,380,388,337,154,30,2898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,0,14,29,47,57,27,11,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,0,21,0,0,0,0,0,0,6,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3987,0,0,0,0,0,0,0,0,0,0,44,112,78,143,101,93,47,17,10,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,14,9,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3988,0,0,0,0,0,0,0,0,0,0,25,69,51,109,55,61,52,18,3,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3990,0,0,0,0,0,0,0,0,0,0,0,4,5,7,5,16,3,7,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3991,0,0,0,0,0,0,0,0,0,0,10,13,23,30,24,24,27,10,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3992,0,0,0,0,0,0,0,0,0,0,41,71,58,122,62,76,69,25,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,5,9,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3995,0,0,0,0,0,0,0,0,0,0,230,581,520,901,542,622,618,346,107,4470,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,23,28,52,78,67,22,271,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,0,4,3,0,0,41,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA3996,0,0,0,0,0,0,0,0,0,0,144,348,241,437,266,372,482,241,59,2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,12,3,29,56,30,11,148,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,8,0,0,0,0,0,6,6,4,0,18,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4000,3,0,0,12,0,0,0,0,0,16,178,200,935,1902,615,513,320,117,23,4810,0,0,5,7,0,0,0,0,0,10,0,0,0,9,0,5,0,0,0,9,0,0,16,155,3,3,0,0,0,185,0,0,0,0,0,3,0,0,0,8,0,0,3,28,10,6,4,0,0,50,0,0,0,21,0,0,0,0,0,19,0,3,245,180,27,15,19,4,0,508,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,3,0,55,135,65,85,36,25,0,406,0,0,4,6,6,0,0,0,0,19,0,0,16,39,4,5,6,0,0,63,0,0,4,33,4,6,6,5,0,61,0,0,0,4,0,0,0,0,0,7,0,6,56,35,14,6,5,0,0,120,20,49,70,398,13,12,3,3,0,583,0,0,24,21,3,0,0,0,0,59,0,4,0,50,4,0,3,0,0,60
POA4005,0,0,0,0,0,0,0,0,0,0,275,398,535,2263,780,666,510,211,39,5681,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,3,56,3,5,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,5,0,28,0,5,6,0,0,47,0,0,0,11,0,0,0,0,0,24,0,3,0,30,10,13,10,4,6,77,0,0,0,5,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,5,18,155,67,87,59,24,4,421,0,0,0,13,0,3,3,0,0,21,0,0,0,16,5,5,0,0,0,34,0,0,0,20,6,11,9,4,0,49,0,0,0,0,0,0,0,0,0,7,0,6,0,13,4,4,5,0,0,34,4,4,3,27,5,6,6,3,0,57,0,0,0,7,4,0,4,0,0,14,0,4,0,17,8,0,0,0,0,36
POA4006,0,0,0,0,0,0,0,0,0,0,256,223,1103,3719,739,489,284,170,43,7031,0,0,0,12,0,0,0,0,0,17,0,0,0,4,0,0,0,0,0,14,0,6,21,190,7,0,0,0,0,223,0,0,0,0,0,0,0,0,0,4,4,0,3,46,15,0,5,0,0,73,0,0,0,16,9,0,0,0,0,29,0,7,51,110,7,13,9,3,0,206,0,0,0,0,0,0,0,6,0,6,0,0,0,10,0,0,0,0,0,12,0,8,52,268,67,71,37,13,7,522,0,0,0,12,0,0,0,0,0,19,0,0,6,61,5,3,3,0,0,71,0,0,3,25,9,4,0,0,3,43,0,0,0,8,0,0,4,0,0,8,0,3,15,40,4,4,4,0,0,73,7,18,34,249,12,3,3,6,0,334,0,0,6,28,3,0,0,0,0,35,4,0,4,48,3,0,0,0,0,59
POA4007,0,0,0,0,0,0,0,0,0,0,246,480,633,1472,700,654,461,223,84,4945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,31,3,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,3,0,0,6,8,6,0,0,0,31,0,0,0,3,3,0,0,0,0,6,0,0,10,42,4,11,7,3,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,13,0,12,23,99,43,65,47,29,4,326,0,0,0,8,9,0,3,6,0,17,0,4,0,16,5,0,0,0,0,29,0,0,0,8,0,4,0,8,0,25,0,0,0,0,0,0,3,3,0,5,0,6,6,14,9,4,6,0,3,39,3,0,19,77,11,8,7,7,0,130,0,0,0,4,0,3,0,0,0,5,0,3,0,36,9,0,8,0,0,55
POA4008,0,0,0,6,0,0,0,0,0,6,3,7,8,28,9,18,17,8,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,18
POA4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4010,0,0,0,0,0,0,0,0,0,0,51,83,160,514,118,80,73,36,18,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,8,37,12,14,9,8,3,89,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9,0,0,7,19,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
POA4011,0,0,0,4,0,0,0,0,0,4,415,735,735,1488,741,646,416,217,68,5444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,21,4,3,0,0,0,30,0,0,0,4,0,0,0,0,0,3,0,0,0,16,3,0,0,0,0,29,0,0,0,4,0,0,0,0,0,8,0,0,0,22,0,4,0,0,0,30,0,0,0,0,0,4,0,0,0,5,0,0,0,5,6,0,0,0,0,8,3,17,24,94,71,63,51,11,8,341,0,0,0,11,0,8,0,0,0,13,0,3,0,7,0,0,0,0,0,16,0,0,0,8,6,4,3,5,0,25,0,0,0,0,0,0,0,0,0,4,0,6,3,12,4,0,3,0,0,28,0,16,19,126,21,6,5,5,0,200,0,0,0,0,0,0,3,0,0,4,0,3,0,18,4,0,0,0,0,22
POA4012,0,0,0,5,0,0,0,0,0,5,697,1101,1013,2731,1114,798,546,206,81,8283,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,18,3,7,0,0,0,26,0,4,0,3,0,0,3,0,0,10,0,3,6,25,5,9,0,0,0,48,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,9,0,11,32,127,78,76,45,21,3,401,0,0,0,24,12,12,4,3,0,47,0,0,0,7,0,3,0,0,0,21,0,0,0,10,7,9,3,5,0,34,0,0,0,0,0,0,3,0,0,7,0,0,0,15,0,3,0,0,0,17,5,28,37,238,33,15,8,3,0,374,0,0,5,6,3,0,0,0,0,10,0,3,0,7,8,0,0,0,0,23
POA4013,0,0,0,0,0,0,0,0,0,0,145,232,201,606,231,184,100,52,6,1761,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,13,20,9,0,0,76,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,10,57,0,0,6,0,0,75,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,5
POA4014,0,0,0,0,0,0,0,0,0,0,459,795,546,1496,594,490,343,171,73,4951,0,0,5,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,85,48,31,17,20,9,222,0,0,0,10,7,5,0,0,0,26,0,0,0,15,0,0,0,0,0,22,0,0,5,7,4,0,4,3,0,18,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,8,0,0,6,91,22,15,6,3,3,150,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,7
POA4017,0,0,0,6,0,0,0,0,0,7,1057,2336,1815,3201,1915,1635,1308,601,191,14057,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,5,12,7,3,3,0,0,36,0,0,0,0,3,0,0,0,0,7,0,0,5,19,4,13,9,6,4,61,0,0,0,0,0,0,0,7,0,5,0,0,4,4,0,0,3,0,0,13,7,53,40,155,189,166,126,105,24,849,0,3,0,20,15,16,14,10,0,81,0,0,0,4,0,5,3,0,0,19,0,0,0,15,15,14,15,12,3,72,0,0,0,4,0,0,0,4,0,13,0,4,4,5,5,9,4,0,0,29,0,23,49,220,53,25,26,3,0,400,0,0,0,5,0,6,8,0,0,15,0,0,4,6,3,0,0,0,0,13
POA4018,0,0,4,6,0,0,0,4,0,21,487,708,412,938,319,282,287,255,91,3776,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,12,0,0,0,12,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,6,21,9,8,8,3,6,67,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,29,31,29,29,24,14,178,0,0,0,32,11,8,16,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,5,3,8,21,0,0,0,0,0,0,0,0,0,3,0,0,0,13,3,8,11,3,3,32,8,35,90,558,77,24,26,9,0,818,0,0,6,5,3,0,0,0,0,16,0,3,0,19,8,3,0,0,0,30
POA4019,0,0,0,0,0,0,0,0,0,0,475,976,851,1577,1004,1031,902,430,114,7353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,6,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,11,0,16,38,76,98,123,123,95,24,586,0,0,0,6,10,4,0,0,0,25,0,0,0,4,5,4,7,0,0,17,0,3,0,3,12,12,12,12,3,51,0,0,0,0,0,0,0,3,0,5,0,4,0,0,4,0,0,0,0,6,0,0,4,22,5,0,3,6,5,38,0,0,4,0,0,0,3,0,0,11,0,0,0,4,0,5,0,0,0,4
