SA2_CODE_2021,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Com_Hp_DS_Sp_ho,R_Com_Hp_DS_SD_ro_t_h_t,R_Com_Hp_DS_Flt_apt,R_Com_Hp_DS_Ot_dwel,R_Com_Hp_DS_NS,R_Com_Hp_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
303031064,892,14,0,12,0,922,1633,94,0,0,0,1727,370,100,0,0,0,467,0,0,0,0,0,0,6,5,0,0,0,10,86,5,0,0,0,90,14,6,0,17,0,38,0,4,0,0,0,3,465,123,7,17,4,613,57,0,0,0,0,55,26,4,0,5,0,38,3072,241,7,31,4,3352
303031065,729,110,166,0,0,1003,833,36,239,0,0,1110,529,88,659,0,0,1273,44,22,59,0,0,124,18,0,21,0,0,37,159,25,91,0,3,282,20,17,64,0,0,98,3,0,4,0,0,6,768,156,901,0,11,1825,29,30,53,0,0,112,26,10,27,0,0,68,2385,341,1380,0,14,4123
303031066,1240,109,17,0,0,1367,1111,193,22,0,0,1327,359,268,10,0,0,634,14,47,0,0,0,55,8,6,0,0,0,14,125,50,3,0,0,178,13,59,0,0,0,72,6,0,0,0,0,9,515,431,11,0,0,962,46,44,4,0,0,92,20,8,0,0,0,30,2934,785,60,0,3,3781
303041067,431,17,20,0,0,470,457,55,41,0,7,559,356,80,132,0,9,573,82,72,24,0,0,176,15,0,30,0,0,44,149,14,10,0,0,173,17,14,4,0,0,33,4,0,0,0,0,4,616,189,200,0,9,1014,17,0,4,0,0,21,16,0,0,0,0,24,1537,268,270,0,14,2085
303041068,837,47,94,0,0,987,1185,215,168,0,0,1569,431,279,492,0,5,1201,11,86,150,0,0,241,4,4,29,0,0,35,168,39,92,0,0,302,7,14,10,0,0,33,5,0,3,0,0,11,628,408,781,0,10,1827,25,4,5,0,0,38,19,8,11,0,0,40,2701,690,1057,0,12,4458
303041069,541,71,11,0,0,628,253,44,5,0,0,303,173,133,27,0,3,335,0,0,0,0,0,0,3,7,3,0,0,16,95,28,3,0,0,130,16,40,7,0,0,68,7,0,0,0,0,5,296,209,45,0,7,561,23,61,18,0,0,104,14,19,4,0,0,34,1124,408,91,0,7,1627
303041070,655,8,6,0,5,670,1091,41,16,0,0,1148,372,64,77,0,0,516,44,5,0,0,0,51,4,0,0,0,0,6,148,0,32,0,0,184,13,0,3,0,0,22,3,0,0,0,0,4,576,80,114,3,0,775,25,0,3,0,0,27,24,0,3,0,0,27,2372,123,142,9,7,2645
303041071,1182,26,7,0,0,1217,1658,35,5,0,0,1695,451,15,31,0,0,492,43,0,12,0,0,58,0,0,5,0,0,11,145,18,13,0,0,169,7,10,0,0,0,21,0,0,0,0,0,0,642,45,60,0,0,743,25,5,0,0,0,32,22,0,0,0,0,22,3531,110,73,0,0,3707
303051072,749,51,3,19,0,820,1138,107,4,4,7,1257,406,206,29,0,3,647,35,13,0,0,6,49,0,3,4,0,0,10,77,44,3,0,0,131,11,59,0,11,0,90,5,5,0,0,0,7,540,331,36,12,11,936,13,0,0,0,0,14,23,5,5,0,0,34,2464,496,44,37,10,3051
303051073,1840,221,0,0,0,2064,2157,700,0,0,0,2859,803,818,10,0,0,1629,17,11,0,0,0,25,9,16,0,0,0,19,173,121,0,0,0,299,22,150,0,0,0,168,0,5,0,0,0,11,1018,1119,10,0,3,2153,68,17,0,0,0,79,57,32,0,0,0,93,5138,2083,15,0,8,7245
303051074,386,0,0,0,0,393,1820,10,12,0,7,1843,600,89,0,0,6,691,5,0,0,0,0,5,0,0,0,0,0,0,75,3,0,0,0,75,35,8,0,5,0,37,4,0,0,0,0,3,712,96,0,3,6,818,6,0,0,0,0,12,33,0,0,0,0,36,2962,104,12,4,11,3100
303051075,1064,96,0,0,0,1160,2355,179,0,0,0,2531,612,193,4,0,0,814,0,0,0,0,0,0,0,4,0,0,0,4,109,27,0,0,0,136,4,25,0,0,0,27,6,4,0,0,0,5,737,252,4,0,0,992,30,64,0,0,0,94,34,16,0,0,0,48,4216,608,4,0,0,4828
303051076,674,12,12,0,0,703,930,47,25,0,0,1002,663,178,61,0,9,906,310,58,15,0,0,388,34,8,0,0,0,43,224,18,12,0,0,261,35,22,3,0,0,61,9,0,0,0,0,10,1276,284,97,6,8,1670,42,3,0,0,0,49,59,9,0,0,4,71,2974,359,139,0,17,3491
303061077,826,52,7,0,0,879,940,83,4,0,0,1029,282,167,0,0,0,448,33,0,0,0,0,33,3,4,0,0,0,5,65,27,0,0,0,95,5,44,0,0,0,49,0,0,0,0,0,4,390,245,3,0,0,637,23,44,20,0,0,84,42,5,0,0,0,47,2215,423,33,0,4,2676
303061078,1089,192,0,0,0,1284,1113,431,6,0,0,1541,743,425,0,0,0,1167,43,7,0,0,0,55,8,6,0,0,0,16,199,114,3,0,0,315,29,169,0,0,0,202,14,12,0,0,0,23,1044,736,3,0,5,1783,38,28,4,0,0,68,40,17,0,0,0,56,3321,1402,6,0,5,4733
303061079,953,67,0,0,0,1020,557,66,9,0,0,625,558,128,7,3,0,694,55,23,0,0,0,81,16,3,4,0,0,16,245,30,8,0,4,289,37,16,0,0,0,54,6,0,0,0,0,5,909,208,12,3,4,1138,40,30,0,0,0,70,44,11,0,0,0,56,2502,375,20,3,4,2910
303061080,1889,140,3,11,0,2046,1565,197,0,0,0,1770,844,250,0,0,3,1099,45,24,9,0,0,77,16,12,0,0,0,30,263,63,3,0,0,341,62,69,0,55,0,185,4,0,0,0,0,9,1233,425,9,61,4,1737,70,13,0,0,0,80,83,5,6,5,0,99,4848,780,15,78,3,5724
304011081,983,60,10,0,0,1048,1083,43,0,0,0,1129,267,41,4,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,74,9,0,0,0,83,3,0,4,0,0,15,0,0,0,0,0,0,349,57,11,0,0,410,20,5,25,0,0,46,14,0,0,0,0,15,2444,162,48,0,0,2653
304011082,881,38,0,0,0,915,1039,20,0,0,0,1051,355,14,0,0,0,366,9,0,0,0,0,9,0,0,0,0,0,0,103,9,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,461,22,0,0,0,486,30,0,0,0,0,31,19,0,0,0,0,19,2431,71,0,0,0,2508
304011083,329,44,0,0,0,381,679,52,0,0,0,734,228,62,0,0,0,289,3,0,0,0,0,3,4,0,0,0,0,6,46,17,0,0,0,67,7,12,0,0,0,15,0,0,0,0,0,0,283,92,0,0,0,376,12,4,0,0,0,10,15,0,0,0,0,19,1321,196,0,0,0,1519
304011084,1071,91,28,0,0,1191,1311,126,0,0,0,1434,329,61,3,0,0,389,18,0,0,0,0,18,0,0,3,0,0,3,66,34,0,0,0,101,9,34,0,0,0,48,0,0,0,0,0,4,427,126,10,0,0,565,15,0,63,0,0,78,17,0,6,0,0,27,2839,343,111,3,0,3296
304011085,619,21,0,0,0,643,644,9,0,0,0,647,122,15,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,22,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,148,15,0,0,0,160,13,0,0,0,0,13,0,0,0,0,0,3,1422,46,0,0,0,1473
304021086,943,83,3,0,0,1032,1895,34,0,0,0,1928,377,18,0,0,0,393,0,0,0,0,0,0,6,0,0,0,0,6,91,3,0,0,0,95,5,0,0,0,0,5,4,0,0,0,0,4,485,20,0,0,0,511,31,0,0,0,0,30,22,4,0,0,0,23,3371,144,6,0,0,3525
304021087,971,15,33,0,0,1024,886,0,19,0,0,906,102,29,9,0,4,147,0,0,0,0,0,0,0,0,3,0,0,9,60,4,4,0,0,64,6,0,0,0,0,6,0,3,0,0,0,7,165,38,20,0,3,228,19,8,21,0,0,47,11,9,0,0,0,18,2046,67,95,0,9,2215
304021088,1488,43,0,0,0,1526,1492,26,4,0,0,1520,377,17,0,0,4,403,0,0,0,0,0,0,3,0,0,0,0,3,90,6,3,0,0,91,0,0,0,0,0,0,4,0,0,0,0,4,470,23,3,0,4,499,38,0,0,0,0,41,19,0,0,0,0,19,3502,87,11,0,4,3604
304021089,561,0,3,0,0,565,591,0,0,0,0,592,121,0,0,0,0,121,11,0,0,0,0,11,13,0,0,0,0,13,37,0,4,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,178,0,4,0,0,178,5,0,0,0,0,5,6,0,0,0,0,6,1343,0,8,0,0,1351
304021090,1060,97,13,0,0,1174,1445,61,3,0,0,1509,362,48,3,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,112,9,4,0,0,127,11,0,0,0,0,4,5,0,0,0,0,5,484,61,6,0,0,551,26,0,0,0,0,23,21,0,0,0,0,21,3043,222,29,0,0,3293
304021091,641,13,6,0,0,662,871,0,3,0,0,880,64,0,0,0,0,65,0,0,0,0,0,0,0,3,0,0,0,3,37,0,0,0,0,36,4,0,0,0,0,3,0,0,0,0,0,0,103,4,0,0,0,109,13,43,0,0,0,54,10,3,0,0,0,15,1648,65,12,0,0,1722
304031092,889,25,26,0,0,938,1034,41,9,0,0,1097,286,23,57,0,0,366,6,0,0,0,0,6,0,0,0,0,0,0,79,3,6,0,0,94,4,19,0,0,0,18,0,0,0,0,0,0,377,45,66,0,0,486,13,11,0,0,0,30,9,0,0,0,0,13,2321,130,113,0,0,2564
304031093,514,21,95,0,0,631,579,54,72,0,0,707,165,45,174,0,0,396,12,29,45,0,0,88,0,0,0,0,0,0,34,7,35,0,0,79,0,5,3,0,0,12,0,0,0,0,0,0,212,90,268,0,0,573,16,0,36,0,0,59,11,0,6,0,0,12,1345,174,473,0,0,1983
304031094,1000,96,348,0,0,1444,776,109,390,0,0,1270,393,179,1220,0,4,1806,0,3,40,0,0,46,0,0,4,0,0,11,106,26,196,0,0,328,11,0,53,0,0,67,5,0,6,0,0,9,519,215,1526,0,6,2271,35,0,26,0,0,66,21,5,13,0,0,39,2344,431,2302,0,10,5092
304031095,584,83,98,0,0,763,592,96,174,5,0,871,165,119,386,5,0,685,0,61,43,0,0,110,0,0,13,0,0,13,49,17,44,0,0,118,3,5,4,0,0,15,0,0,0,0,0,3,221,204,498,10,4,940,7,11,20,0,0,47,4,5,6,0,0,17,1412,404,797,8,5,2631
304031096,525,65,458,0,4,1046,326,60,315,0,0,699,270,118,1217,0,9,1614,0,0,6,0,0,5,0,0,4,0,0,3,115,26,267,0,5,416,15,0,22,0,5,42,0,0,3,0,0,5,407,143,1522,3,15,2090,21,0,31,0,8,64,18,0,23,0,0,43,1297,271,2347,3,23,3936
304031097,411,70,481,0,3,967,365,87,482,0,0,933,215,87,1121,0,9,1435,0,14,23,0,0,46,0,6,16,0,0,17,67,25,239,0,0,332,3,0,34,0,0,39,0,0,3,0,0,7,287,138,1438,0,7,1872,14,6,77,0,0,101,6,0,24,0,0,33,1090,301,2499,0,19,3908
304041098,505,46,70,0,0,624,743,138,156,0,0,1033,349,182,472,0,0,1004,49,32,252,0,0,330,0,17,12,0,0,31,69,24,68,0,0,159,108,68,62,0,7,243,0,0,4,0,0,3,577,324,868,0,10,1776,15,11,15,0,0,45,16,4,15,0,0,32,1853,526,1123,0,12,3512
304041099,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
304041100,622,55,60,0,0,741,889,18,32,0,0,935,468,41,17,0,0,527,267,3,20,0,0,290,5,5,0,0,0,7,85,5,8,0,0,99,8,8,0,0,0,20,6,0,0,0,0,3,837,65,45,0,0,951,25,152,25,0,0,204,26,13,4,0,0,44,2398,307,170,0,0,2876
304041101,696,21,92,0,0,808,1096,26,95,0,0,1219,452,44,207,0,0,700,50,0,99,0,0,153,9,0,76,0,0,83,121,5,47,0,0,172,106,0,23,0,0,128,7,0,0,0,0,3,740,48,451,0,0,1242,22,0,8,0,0,32,20,0,0,0,0,17,2576,92,645,0,0,3316
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,2118,128,20,0,0,2266,2470,128,15,0,5,2619,512,92,12,0,0,625,32,0,0,0,0,34,0,0,0,0,0,0,163,21,0,0,0,186,13,18,0,0,0,35,0,0,0,0,0,0,725,134,12,0,6,881,32,0,0,0,0,42,36,0,0,0,0,32,5389,392,54,0,8,5840
304041104,1047,3,55,0,0,1109,1659,0,73,0,0,1728,438,13,62,0,0,513,52,0,0,0,0,55,0,0,0,0,0,0,69,3,23,0,0,91,267,0,10,0,0,277,0,0,0,0,0,0,825,17,98,0,0,940,9,0,0,0,0,9,23,0,3,0,0,25,3560,26,224,0,0,3810
305011105,80,8,842,0,5,931,96,8,831,0,0,935,123,8,2891,0,20,3037,0,0,4,0,0,6,0,0,15,0,0,15,45,0,492,0,8,557,3,0,164,0,6,176,0,0,14,0,0,14,173,7,3583,0,34,3802,4,0,87,0,0,93,6,3,60,0,3,66,357,23,5401,4,44,5832
305011106,15,14,243,0,0,270,25,16,676,0,0,717,29,25,2993,0,8,3057,3,8,162,0,0,166,0,0,171,0,0,171,5,4,436,0,0,455,0,0,150,0,4,158,0,0,19,0,0,19,36,42,3933,0,12,4027,0,0,30,0,0,33,0,0,62,0,6,62,78,73,4936,0,19,5107
305011107,363,22,235,0,0,624,323,29,237,0,3,592,177,43,621,0,0,846,5,0,75,0,0,78,5,0,11,0,0,15,86,15,192,0,3,294,10,0,17,0,0,20,0,0,6,0,0,4,278,59,927,0,0,1263,14,0,16,0,0,26,15,0,16,0,0,36,989,104,1437,5,5,2541
305011108,98,11,747,15,0,871,141,18,658,0,3,823,140,62,1959,3,7,2169,0,11,162,0,0,169,3,0,22,0,0,27,59,9,378,4,5,457,4,0,84,0,0,99,0,0,6,0,0,6,212,77,2611,5,9,2924,7,0,26,0,0,36,4,0,40,0,0,51,458,114,4094,30,19,4709
305011109,470,55,861,0,0,1387,405,64,689,4,0,1158,225,86,1869,8,9,2205,5,24,185,0,0,215,0,3,62,0,5,70,79,13,474,0,4,564,5,0,45,0,0,53,4,0,10,0,0,16,315,129,2645,8,16,3115,15,3,26,0,0,47,14,5,75,0,7,101,1211,259,4307,11,26,5808
305011110,89,7,650,0,4,756,56,25,756,0,4,844,62,39,3096,3,15,3218,0,0,38,0,0,35,0,0,22,0,0,27,26,10,530,0,6,574,5,0,187,0,5,199,0,0,22,0,4,22,100,52,3895,3,25,4071,3,0,59,0,0,70,4,0,54,0,0,62,253,84,5423,3,34,5798
305011111,110,43,173,0,0,335,99,32,357,0,0,486,127,80,1157,5,6,1379,0,36,48,0,0,92,0,0,47,0,0,46,34,23,253,0,10,320,4,18,111,0,0,139,0,0,9,0,0,5,169,156,1625,6,22,1979,0,0,18,0,0,23,12,4,27,0,4,44,389,235,2198,8,28,2860
305011112,461,43,659,0,0,1159,357,53,976,0,3,1390,272,142,2448,3,9,2876,0,5,167,0,0,165,4,0,29,0,0,29,129,32,450,4,6,619,10,0,88,0,0,95,0,0,11,0,0,15,413,177,3192,8,19,3804,24,0,82,0,0,103,9,6,39,0,5,61,1270,278,4940,11,25,6521
305021113,321,35,40,0,0,396,523,84,80,0,0,690,161,107,205,0,0,471,3,18,29,0,0,50,0,0,0,0,0,3,27,20,20,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,197,145,252,0,0,600,3,0,3,0,0,5,11,0,5,0,0,21,1064,266,387,0,0,1722
305021114,450,105,242,0,0,799,611,146,238,0,0,992,187,136,458,0,7,778,0,0,29,0,0,29,0,0,0,0,0,7,61,33,107,0,0,196,0,10,17,0,0,26,0,0,5,0,0,11,248,184,614,0,7,1052,11,0,9,0,0,18,9,0,11,0,0,21,1330,428,1120,0,7,2880
305021115,293,14,142,0,4,452,395,38,183,0,0,618,311,55,692,0,4,1061,4,4,96,0,0,104,0,0,11,0,0,10,74,9,119,0,7,208,14,0,25,0,0,45,0,0,3,0,0,7,408,73,947,0,12,1444,18,0,9,0,0,24,18,3,14,0,0,36,1129,135,1289,0,15,2566
305021116,395,34,50,0,0,474,557,73,79,0,0,714,187,97,237,0,0,527,0,9,45,0,0,53,0,0,3,0,0,5,42,12,45,0,0,108,4,0,3,0,0,9,0,0,0,0,0,0,239,117,342,0,0,700,5,3,6,0,0,14,8,0,3,0,0,18,1201,228,475,0,0,1915
305021117,665,165,119,0,0,955,1225,539,335,0,3,2093,498,720,713,0,3,1940,58,94,123,0,0,274,0,0,16,0,0,23,106,79,69,0,0,255,8,13,4,0,0,17,0,0,4,0,0,6,672,905,932,0,8,2517,20,8,10,0,0,43,19,14,15,0,0,51,2597,1639,1409,0,4,5656
305021118,487,44,70,0,0,601,856,83,97,0,4,1038,303,89,276,0,5,669,13,27,10,0,0,50,0,0,0,0,0,4,65,11,37,0,0,114,3,0,9,0,0,10,0,0,0,0,0,0,385,132,333,0,5,851,5,0,6,0,0,10,14,4,3,0,0,22,1754,264,505,0,5,2522
305031119,126,14,149,0,7,295,181,18,226,0,0,419,100,30,777,0,0,911,0,0,14,0,0,14,0,0,14,0,0,13,39,7,121,0,0,163,3,0,41,0,0,44,0,0,0,0,0,5,145,35,965,0,0,1146,4,0,55,0,5,62,5,5,23,0,0,26,464,64,1410,3,18,1952
305031120,498,64,58,0,0,616,660,102,151,0,0,910,244,157,371,0,4,783,22,15,44,0,0,83,5,0,8,0,0,10,77,20,61,0,0,162,0,3,8,0,0,6,3,0,0,0,0,7,351,199,498,0,4,1051,13,0,6,0,0,14,11,4,10,0,0,17,1523,365,716,0,4,2609
305031121,435,47,183,0,0,664,371,63,222,0,0,657,136,80,570,0,5,791,0,18,53,0,0,71,0,0,3,0,0,3,25,23,84,0,0,134,6,0,20,0,0,25,0,0,3,0,0,8,164,123,732,0,5,1024,16,3,22,0,0,41,11,4,17,0,0,33,996,236,1176,4,8,2425
305031122,668,97,369,0,0,1138,751,142,533,0,0,1430,208,212,1199,10,11,1632,4,3,56,0,0,66,0,0,11,0,0,7,62,28,202,0,0,294,4,0,12,0,0,19,0,0,3,0,0,3,272,248,1487,10,11,2024,32,3,23,0,0,57,17,4,25,0,0,48,1744,494,2440,9,13,4693
305031123,424,42,8,0,0,475,623,44,18,0,0,687,163,35,88,0,0,284,0,0,4,0,0,0,0,0,0,0,0,0,45,21,28,0,0,85,0,6,13,0,0,17,0,0,0,0,0,0,209,60,135,0,0,400,15,3,0,0,0,21,9,5,0,0,0,7,1277,148,157,0,0,1590
305031124,344,54,334,0,3,739,321,56,338,0,5,720,153,100,915,0,3,1173,0,9,16,0,0,29,0,0,14,0,0,17,31,47,178,0,0,258,0,0,49,0,0,54,0,0,7,0,0,9,187,156,1181,0,3,1532,10,15,22,0,3,52,4,3,17,0,0,25,861,285,1902,0,16,3066
305031125,479,41,50,0,0,575,678,48,27,0,0,753,185,72,40,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,49,21,12,0,0,83,6,10,3,0,0,18,0,0,0,0,0,0,248,103,56,0,0,407,19,3,0,0,0,26,10,0,3,0,0,10,1436,197,141,0,0,1773
305031126,337,33,168,0,0,535,446,59,322,0,0,830,411,193,1280,0,17,1903,0,0,61,0,0,58,4,8,78,0,5,87,106,42,200,0,4,349,10,11,63,0,4,83,3,0,3,0,0,7,526,255,1680,0,25,2492,17,0,24,0,0,38,9,3,38,0,9,55,1331,357,2227,0,35,3953
305031127,362,48,24,0,0,432,429,74,59,0,0,565,182,148,336,0,3,667,3,21,59,0,0,80,0,6,0,0,0,8,53,22,38,0,0,112,0,0,4,0,0,4,0,0,0,0,0,4,234,190,437,0,3,864,4,0,25,0,0,30,7,6,10,0,0,25,1046,317,554,0,3,1917
305031128,117,27,961,0,3,1107,140,33,1447,0,5,1622,56,49,5199,0,24,5330,0,0,138,0,0,133,0,0,125,0,0,125,35,10,647,0,6,699,0,0,157,0,0,159,0,0,25,0,0,28,95,60,6289,0,34,6477,8,0,139,0,0,149,4,0,83,0,3,85,360,119,8916,0,42,9445
305031129,406,23,13,0,0,443,423,40,43,0,0,503,147,52,160,0,3,357,0,4,20,0,0,23,0,0,0,0,0,0,45,18,30,0,0,90,0,0,0,0,0,3,0,0,0,0,0,0,190,68,214,0,4,483,14,5,0,0,0,16,4,3,4,0,0,12,1040,131,277,0,4,1449
305031130,458,18,74,0,0,549,640,48,206,0,0,890,376,80,938,0,0,1387,10,3,143,0,0,156,3,0,24,0,0,30,115,7,110,0,0,230,3,0,16,0,0,23,7,0,0,0,0,6,506,99,1233,0,0,1838,15,0,6,0,0,21,14,0,20,0,0,36,1635,162,1538,0,0,3341
305031131,558,30,208,0,0,795,856,58,366,0,0,1284,284,75,1506,0,0,1869,9,3,102,0,4,121,5,0,49,0,0,50,87,10,237,4,0,340,8,0,27,0,0,37,0,0,7,0,0,7,389,88,1924,6,5,2420,23,3,29,0,0,60,20,0,22,0,0,44,1851,180,2550,3,9,4596
305041132,1306,12,148,0,0,1464,1698,27,198,0,0,1916,445,50,483,0,5,976,14,0,17,0,0,26,0,0,11,0,0,11,122,18,88,0,0,227,7,0,3,0,0,23,5,0,0,0,0,3,593,72,602,0,4,1271,32,0,7,0,0,40,25,0,7,0,0,28,3654,112,956,5,4,4729
305041133,311,6,248,0,0,563,375,9,267,0,0,652,165,6,703,0,5,889,0,0,4,0,0,4,0,0,3,0,0,3,51,4,156,0,0,212,3,0,7,0,0,10,3,0,0,0,0,3,218,17,878,0,5,1119,0,0,20,0,0,27,5,0,8,0,3,14,915,32,1419,0,9,2378
305041134,984,128,69,4,0,1182,1393,76,42,0,0,1511,344,63,154,0,0,559,12,0,5,0,0,13,0,0,0,0,0,0,88,12,55,0,0,160,5,0,7,0,0,16,0,0,0,0,0,0,444,78,221,0,0,742,22,16,3,0,5,45,20,3,4,0,0,33,2862,298,336,4,3,3503
305041135,792,68,184,0,5,1046,957,99,281,4,0,1331,609,185,1107,16,3,1919,3,36,31,0,0,76,5,0,44,0,0,44,193,40,205,4,0,442,11,0,30,0,0,46,4,3,5,0,0,13,812,264,1430,23,8,2535,22,4,25,0,0,47,21,12,19,0,0,53,2608,439,1925,21,9,5011
305041136,391,34,33,0,0,459,613,62,86,0,0,752,377,59,384,0,3,815,0,17,33,0,0,51,13,0,9,0,0,16,88,9,74,0,0,174,3,0,8,0,0,16,0,0,0,0,0,0,480,82,509,0,3,1077,9,0,21,0,0,35,9,0,9,0,0,19,1507,175,656,0,3,2344
305041137,536,36,553,0,5,1123,616,32,554,0,3,1204,295,59,1925,0,28,2300,0,0,24,0,0,19,4,0,5,0,0,9,107,11,366,0,10,493,7,0,53,0,3,60,0,0,0,0,0,9,416,67,2372,0,41,2893,20,0,48,0,5,70,10,0,19,0,0,35,1589,135,3552,0,52,5320
306011138,541,0,0,25,0,564,908,0,0,0,0,911,259,0,0,0,0,261,21,0,0,0,0,21,0,0,0,0,0,0,64,0,0,0,0,70,9,0,0,19,0,30,3,0,0,0,0,3,359,0,0,19,0,381,12,0,0,0,0,12,28,0,0,6,0,27,1843,0,0,54,0,1897
306011139,1317,68,159,6,11,1562,1479,45,88,0,9,1622,558,83,249,0,57,939,22,0,19,0,0,35,6,0,0,0,0,3,156,25,47,0,15,238,8,4,26,0,14,59,3,0,0,0,0,4,752,106,339,0,82,1287,35,0,3,3,3,44,29,3,4,0,3,44,3606,229,600,14,108,4552
306011140,371,21,59,0,0,458,437,42,110,0,0,590,87,59,127,0,0,273,3,0,3,0,0,5,0,0,0,0,0,0,67,22,35,0,0,126,7,6,0,0,0,11,3,0,0,0,0,4,162,87,163,0,0,414,11,0,0,0,0,12,9,0,6,0,0,15,983,154,338,0,3,1483
306011141,1132,13,36,13,19,1212,2161,36,66,0,0,2272,473,54,88,0,0,613,30,7,5,0,0,50,4,0,0,0,0,4,182,15,26,0,3,226,41,0,12,8,3,64,3,0,0,0,0,4,730,72,136,7,10,954,26,0,0,0,0,37,27,0,0,0,0,27,4079,122,244,30,28,4499
306011142,1280,90,128,8,13,1514,2308,85,99,0,13,2504,980,150,223,0,0,1350,44,12,16,0,0,74,6,23,0,0,0,28,234,54,72,0,0,362,38,30,43,0,0,110,11,0,0,0,0,13,1315,267,359,0,7,1943,43,0,4,0,0,55,50,9,7,0,5,68,5000,441,594,13,30,6079
306011143,502,144,62,12,0,719,590,164,52,3,0,806,178,369,147,0,0,695,19,15,7,0,0,33,0,5,7,0,0,15,115,108,39,4,0,263,11,16,19,0,0,40,3,7,0,0,0,8,317,515,219,4,8,1052,12,4,0,0,0,20,24,15,6,0,0,44,1438,842,337,16,7,2648
306021144,463,0,6,0,0,464,1202,5,5,0,0,1212,555,13,28,0,0,594,78,0,8,0,0,93,14,0,0,0,0,14,119,0,6,0,0,134,55,0,0,0,0,52,0,0,5,0,0,4,827,19,48,0,0,889,18,0,0,0,0,18,34,0,0,0,0,37,2536,24,53,0,0,2618
306021145,182,94,467,16,15,772,255,131,387,0,9,779,167,437,1048,10,33,1688,5,119,85,7,5,219,0,21,18,0,4,52,131,98,237,17,13,493,15,21,57,0,8,99,3,4,8,0,0,17,325,700,1450,39,53,2568,15,7,27,0,0,50,25,20,23,3,40,110,797,953,2350,60,125,4288
