SA2_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
305031126,1331,3727,7,16,349,792,357,803,340,685,502,940,828,1634,552,1126,0,7,2227,4393,0,0,0,0,0,0,0,0,0,0,35,52,3953,8979,455,..,4405,8979
305031127,1046,3050,22,31,295,677,317,711,173,282,347,609,34,49,0,0,0,0,554,937,0,0,0,0,0,0,0,0,0,0,3,3,1917,4704,227,..,2142,4704
305031128,360,956,4,4,119,238,119,241,175,321,1055,1863,3842,6680,3832,6242,14,19,8916,15119,0,4,0,0,0,0,0,0,0,4,42,80,9445,16401,1224,..,10666,16401
305031129,1040,3129,0,0,131,280,131,280,108,169,160,273,17,23,0,0,0,0,277,463,0,0,0,0,0,0,0,0,0,0,4,3,1449,3875,83,..,1534,3875
305031130,1635,4503,6,16,161,339,162,349,358,586,570,973,591,1054,15,32,4,5,1538,2653,0,0,0,0,0,0,0,5,0,5,0,7,3341,7515,318,..,3660,7515
305031131,1851,5391,35,76,145,315,180,387,826,1404,781,1319,941,1717,0,0,3,4,2550,4446,0,0,0,0,0,0,3,16,3,16,9,13,4596,10248,390,..,4981,10248
305041132,3654,11220,4,10,104,225,112,235,363,633,484,851,106,188,0,0,0,5,956,1671,5,5,0,0,0,0,0,0,5,5,4,6,4729,13135,292,..,5012,13135
305041133,915,2702,0,0,32,72,32,72,152,251,640,1158,281,482,347,623,0,0,1419,2515,0,0,0,0,0,0,0,0,0,0,9,11,2378,5306,332,..,2715,5306
305041134,2862,8713,18,19,285,529,298,546,238,386,91,149,11,23,0,0,0,0,336,558,0,0,0,0,0,0,4,3,4,3,3,15,3503,9836,220,..,3730,9836
305041135,2608,7362,20,21,424,841,439,863,408,647,495,817,261,437,759,1315,8,21,1925,3235,0,0,0,0,0,0,21,39,21,39,9,22,5011,11515,507,..,5514,11515
305041136,1507,4128,4,10,175,347,175,355,301,520,203,318,156,249,0,0,0,0,656,1096,0,0,0,0,0,0,0,5,0,5,3,5,2344,5587,147,..,2489,5587
305041137,1589,4512,6,11,130,283,135,295,482,859,1145,2127,895,1620,1026,1840,0,0,3552,6451,0,0,0,0,0,0,0,0,0,0,52,89,5320,11351,596,..,5920,11351
306011138,1843,5219,0,4,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,37,60,18,23,0,0,3,9,54,87,0,3,1897,5313,92,..,1990,5313
306011139,3606,9012,100,172,130,247,229,417,64,109,344,631,183,304,0,0,0,12,600,1048,6,10,3,3,0,3,0,0,14,14,108,198,4552,10692,805,..,5357,10692
306011140,983,2618,91,153,65,140,154,294,282,505,54,95,0,0,0,0,0,0,338,604,0,0,0,0,0,0,0,0,0,0,3,8,1483,3520,118,..,1606,3520
306011141,4079,11954,120,238,0,6,122,240,242,441,0,0,0,0,0,0,4,6,244,449,20,44,9,6,0,0,0,0,30,49,28,46,4499,12741,256,..,4757,12741
306011142,5000,13568,243,450,197,312,441,761,294,520,246,442,55,86,0,0,0,0,594,1046,0,0,12,26,0,0,0,0,13,27,30,59,6079,15463,598,..,6672,15463
306011143,1438,3447,316,547,524,821,842,1367,96,173,153,268,84,136,0,0,4,6,337,586,0,10,17,25,0,0,0,0,16,30,7,15,2648,5442,354,..,3001,5442
306021144,2536,7582,11,37,12,24,24,58,46,87,3,6,0,0,0,0,3,9,53,101,0,0,0,0,0,0,0,0,0,0,0,0,2618,7747,162,..,2783,7747
306021145,797,2159,158,225,800,1516,953,1739,440,766,1148,2079,347,660,414,769,5,7,2350,4271,0,0,9,20,3,3,43,84,60,106,125,200,4288,8479,1289,..,5576,8479
306021146,2569,6694,329,453,50,85,386,537,85,133,201,394,0,0,0,0,0,0,289,533,15,27,5,12,0,0,3,10,24,46,0,3,3269,7811,214,..,3482,7811
306021147,3296,9654,0,0,68,117,67,118,277,487,0,0,0,0,0,0,0,5,279,487,10,8,0,0,0,0,0,0,12,12,6,13,3658,10283,228,..,3888,10283
306021148,3154,8625,63,104,0,10,63,115,49,78,0,0,0,0,0,0,0,0,49,78,8,12,0,0,5,10,0,0,10,32,12,12,3290,8859,279,..,3567,8859
306021149,2919,8198,219,386,201,386,423,775,52,68,126,227,0,0,0,0,0,0,179,295,0,0,0,0,0,0,0,0,0,0,0,3,3516,9274,270,..,3787,9274
306021150,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,..,0,7
306021151,933,2553,152,282,177,330,330,611,870,1562,182,356,0,0,0,0,0,4,1052,1921,40,54,43,95,9,16,0,3,94,161,10,19,2419,5268,259,..,2677,5268
306021152,838,2261,116,213,172,294,289,507,899,1628,125,165,0,0,0,0,0,0,1023,1793,9,19,0,0,0,0,0,0,9,17,7,10,2168,4594,241,..,2416,4594
306021153,3002,8153,5,11,0,0,5,11,36,67,0,0,0,0,0,0,0,0,36,67,0,0,0,0,0,0,0,0,0,0,0,0,3041,8232,137,..,3182,8232
306021154,1045,2660,283,480,255,443,531,921,537,866,456,783,28,59,0,0,0,0,1027,1705,0,0,9,12,5,4,19,33,29,48,17,21,2650,5358,338,..,2990,5358
306021155,1242,3495,200,378,31,46,233,424,41,84,128,266,0,0,0,0,0,0,167,353,4,3,28,37,0,0,5,9,31,51,4,9,1678,4324,121,..,1796,4324
306021156,2480,6291,404,715,25,50,432,767,362,563,23,35,21,25,0,0,5,5,407,624,0,0,0,0,0,0,0,0,0,0,12,21,3328,7705,297,..,3627,7705
306021157,897,2477,244,423,209,385,454,812,288,537,19,41,147,331,0,0,0,0,461,913,10,18,25,45,0,0,0,0,35,62,8,21,1858,4277,165,..,2021,4277
306031158,1603,3968,23,34,0,6,26,39,6,7,0,0,0,0,0,0,0,0,6,7,19,38,0,3,4,7,8,19,35,62,3,5,1666,4082,245,..,1914,4082
306031159,2787,7001,316,577,138,273,450,847,157,307,10,29,17,27,0,0,0,0,187,361,21,35,0,0,4,4,24,57,47,93,14,29,3484,8341,417,..,3897,8341
306031160,2827,6939,23,40,3,9,32,53,13,27,0,0,0,0,0,0,5,9,11,37,33,71,9,16,0,0,5,7,50,99,22,37,2935,7162,546,..,3480,7162
306031161,3546,8529,175,319,66,132,239,455,273,475,18,34,3,3,0,0,5,7,302,528,70,126,33,44,3,13,10,19,113,206,32,61,4237,9772,987,..,5226,9772
306031162,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,..,3,4
306031163,345,1951,27,82,0,0,27,82,52,204,0,0,4,14,0,0,0,0,56,219,0,0,0,0,52,150,0,0,55,149,0,0,486,2403,14,..,502,2403
306041164,2235,5423,87,157,14,27,101,178,104,180,0,0,4,0,0,0,0,0,111,181,23,45,0,0,11,14,13,22,49,80,24,54,2515,5925,473,..,2987,5925
306041165,1081,2735,192,364,254,512,444,879,382,699,13,13,0,0,0,0,0,0,389,714,33,75,17,27,0,0,15,23,62,122,41,68,2015,4514,528,..,2543,4514
306051166,3882,9457,260,388,38,55,299,439,213,311,0,0,0,0,0,0,0,0,213,311,55,107,8,11,7,9,13,17,83,145,27,48,4499,10392,432,..,4929,10392
306051167,1971,4488,3,7,4,11,15,20,28,55,0,0,0,0,0,0,0,0,28,55,21,59,4,3,5,8,3,8,35,84,25,62,2078,4708,464,..,2544,4708
306051168,1583,3970,31,74,0,0,31,73,43,104,0,0,0,0,0,0,0,0,43,104,16,24,5,10,4,6,46,106,66,141,12,20,1735,4308,173,..,1910,4308
306051169,3219,7909,32,47,3,0,34,52,59,74,0,0,0,0,0,0,0,0,60,75,36,67,37,46,4,7,0,3,72,118,29,57,3408,8220,610,..,4017,8220
306051170,3795,9840,36,53,12,13,40,65,311,532,0,0,0,0,0,9,0,0,311,537,75,149,4,0,23,27,8,9,103,185,26,51,4281,10682,391,..,4672,10682
307011171,1386,3421,129,277,6,5,136,280,20,34,0,0,0,0,0,0,0,0,20,34,19,37,8,13,6,6,0,0,33,60,11,26,1588,3824,362,..,1956,3824
307011172,2525,6717,316,551,30,60,341,612,44,98,0,0,0,0,0,0,0,7,46,99,14,16,0,5,4,6,0,0,20,36,6,17,2944,7472,593,..,3532,7472
307011173,1917,4982,175,276,27,52,208,324,55,97,0,0,0,0,0,0,0,0,55,97,13,36,0,0,0,0,3,10,21,46,11,23,2210,5474,238,..,2444,5474
307011174,1473,3490,24,45,0,3,30,50,8,15,0,0,0,0,0,0,0,0,8,15,11,22,5,3,0,0,0,0,16,25,18,32,1545,3615,331,..,1875,3615
307011175,1268,3088,119,196,13,29,130,223,28,48,0,0,3,3,0,0,0,0,29,52,10,21,0,3,3,5,5,3,17,36,18,44,1465,3440,580,..,2043,3440
307011176,2262,5479,191,318,28,59,222,379,13,27,0,0,0,0,0,0,0,0,13,27,0,5,3,4,0,7,3,12,17,30,6,9,2518,5925,589,..,3106,5925
307011177,1979,4921,13,24,0,6,14,31,8,9,0,0,0,0,0,0,0,0,8,9,27,57,0,0,4,8,3,7,37,74,17,38,2063,5079,496,..,2553,5079
307011178,1323,3096,43,89,0,0,43,89,10,12,0,0,0,0,0,0,0,0,10,12,15,24,3,5,10,21,3,3,30,55,14,16,1416,3277,548,..,1968,3277
307021179,3298,7966,53,74,16,36,72,107,9,10,0,0,0,0,0,0,0,0,9,10,25,38,15,21,5,3,8,15,50,73,14,21,3443,8189,559,..,4003,8189
307021180,2517,6644,122,186,0,0,122,186,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,6,5,3,5,7,10,20,10,20,2659,6876,262,..,2927,6876
307021181,1113,2667,23,38,0,0,23,38,0,0,0,0,0,0,0,0,0,0,3,3,14,25,7,11,14,36,0,3,42,70,4,30,1183,2807,222,..,1411,2807
307021182,1887,4946,69,101,8,14,75,115,0,4,0,0,0,0,0,0,0,0,0,4,11,22,8,11,7,10,3,5,28,49,3,9,1991,5130,206,..,2194,5130
307021183,5604,14713,324,449,50,90,372,533,8,15,0,0,0,0,0,0,0,4,13,21,24,44,10,13,0,11,21,33,55,92,17,32,6064,15384,882,..,6946,15384
307031184,1816,4526,37,49,0,0,37,49,8,12,0,0,0,0,0,0,0,0,8,12,0,3,0,12,4,4,4,7,16,33,11,13,1888,4628,186,..,2069,4628
307031185,1591,3850,10,23,0,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,6,19,7,15,1619,3900,302,..,1925,3900
307031186,1820,4380,20,22,3,4,21,29,0,0,0,0,0,0,0,0,0,0,0,0,18,18,6,18,0,0,5,6,29,47,9,18,1881,4472,354,..,2226,4472
307031187,1950,4362,200,258,13,20,206,279,42,64,0,0,0,0,0,0,0,0,42,64,0,0,0,0,0,0,7,13,9,15,7,15,2212,4729,416,..,2625,4729
307031188,2177,5409,15,27,0,0,15,27,0,0,0,0,0,0,0,0,0,0,0,0,13,18,21,32,9,9,0,0,39,62,17,36,2246,5539,503,..,2749,5539
307031189,5301,12962,590,863,42,93,638,961,112,161,0,0,0,0,0,0,0,3,113,163,14,35,3,3,6,13,7,24,31,74,28,51,6109,14204,649,..,6753,14204
308011190,2074,5615,35,64,19,29,55,90,114,223,0,0,0,0,0,0,0,0,114,223,9,9,0,3,0,0,3,6,14,26,8,19,2270,5974,982,..,3251,5974
308011191,2330,5909,28,55,6,15,34,68,26,31,0,0,0,0,0,0,0,0,26,31,56,87,18,27,22,33,0,0,104,151,69,157,2559,6314,982,..,3541,6314
308011192,3772,10950,307,552,199,361,499,905,387,635,4,6,0,0,0,0,0,0,396,642,8,25,0,0,0,9,4,16,22,56,38,72,4736,12622,943,..,5674,12622
308031205,2212,5495,168,273,207,321,383,597,124,202,0,0,0,0,0,0,0,4,127,208,5,9,0,0,6,4,5,5,15,23,4,7,2735,6318,396,..,3126,6318
308031206,654,1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,0,0,0,0,0,7,13,25,0,4,670,1689,57,..,724,1689
308031207,1958,4741,92,135,9,25,100,156,134,200,0,5,0,0,0,0,0,3,138,209,19,34,0,0,9,9,5,5,26,53,8,20,2231,5173,412,..,2640,5173
308031208,3035,7884,70,107,38,60,102,173,273,394,0,0,0,0,0,0,3,10,276,407,0,0,0,0,0,3,0,0,0,3,0,8,3417,8473,312,..,3736,8473
308031209,1393,4120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,5,3,3,3,1400,4129,85,..,1484,4129
308031210,3970,11194,63,88,18,29,78,117,48,89,0,0,0,0,0,0,0,0,46,89,22,40,5,10,0,0,0,8,34,53,9,10,4137,11461,404,..,4536,11461
308031211,1605,4138,71,148,37,49,108,194,91,178,0,0,0,0,0,0,0,0,93,176,0,0,0,0,0,0,0,0,0,0,5,4,1813,4519,169,..,1979,4519
308031212,1131,2362,14,16,4,4,10,17,9,8,0,0,0,0,0,0,0,0,9,8,4,13,0,0,0,0,9,13,14,35,4,18,1168,2433,338,..,1508,2433
308031213,3315,8886,397,724,12,26,412,753,71,129,0,0,0,0,0,0,5,3,72,139,5,7,0,0,0,0,0,0,5,7,3,14,3811,9792,266,..,4079,9792
308031214,1761,4356,189,290,10,21,204,311,49,70,0,0,0,0,0,4,11,19,62,96,0,0,0,0,0,0,0,0,4,5,4,6,2025,4774,214,..,2238,4774
308031215,2297,6191,190,341,17,34,205,370,33,52,0,0,0,0,0,0,0,0,33,52,15,28,15,27,0,0,0,0,34,56,10,20,2575,6686,195,..,2770,6686
308031216,2127,4948,112,186,31,65,142,254,122,181,0,0,0,0,0,0,4,6,128,194,0,0,0,0,0,0,0,0,0,0,0,8,2396,5404,310,..,2704,5404
308031217,990,2311,14,25,63,84,74,108,109,171,11,18,22,31,98,167,0,5,241,394,0,0,0,0,0,0,6,9,3,8,16,31,1323,2845,290,..,1616,2845
308031218,1201,3129,3,3,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,3,10,13,0,0,4,5,0,0,11,17,3,5,1222,3162,206,..,1425,3162
308031219,1417,3818,5,14,3,3,5,21,0,0,0,0,0,0,0,0,0,0,0,0,9,20,5,9,4,12,6,12,25,52,8,13,1451,3903,317,..,1770,3903
308031220,961,2520,3,6,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,4,0,0,0,11,20,0,0,976,2549,172,..,1146,2549
308031221,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,20,..,30,16
308031222,2301,5671,158,238,112,180,276,421,262,421,13,16,0,0,0,0,3,7,271,444,3,8,4,3,0,0,0,0,7,11,11,27,2869,6574,462,..,3329,6574
308031223,6210,16032,390,572,126,206,516,782,421,683,82,148,104,184,8,14,0,3,624,1031,59,84,24,40,5,6,3,0,92,136,28,69,7473,18046,1167,..,8634,18046
308041528,2901,7305,24,38,3,13,31,51,39,54,0,0,0,0,0,0,0,4,41,59,19,37,4,4,0,0,3,7,31,50,13,37,3015,7501,782,..,3799,7501
308041529,1748,4458,68,115,13,28,85,142,109,190,0,0,0,0,0,0,13,26,122,214,14,29,5,3,0,0,0,0,23,29,0,7,1980,4848,346,..,2320,4848
308051530,2347,5368,46,88,27,47,73,133,53,92,20,28,7,14,0,0,0,3,81,140,42,86,13,18,3,3,4,18,59,119,20,32,2576,5799,1159,..,3739,5799
308051531,3131,8416,124,312,42,57,166,363,220,367,25,34,33,50,0,0,6,3,280,454,71,123,0,0,8,9,0,0,78,135,5,11,3661,9385,445,..,4108,9385
308051532,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,0,0,0,0,14,27,0,5,21,40,0,..,21,40
308051533,4496,12429,204,322,153,270,356,595,98,160,0,0,0,0,0,0,0,0,98,160,4,4,0,0,0,0,0,0,4,4,3,4,4965,13195,572,..,5538,13195
308051534,1527,3676,121,174,305,513,428,687,384,608,80,95,152,236,31,52,0,0,650,986,11,15,16,32,0,0,0,3,28,49,11,16,2653,5414,689,..,3340,5414
308051535,3495,9984,83,235,39,82,126,315,15,34,0,0,0,0,0,0,0,11,15,42,80,127,0,18,3,5,0,0,86,149,18,32,3733,10526,494,..,4227,10526
308051536,1234,3199,26,42,33,56,55,95,19,28,0,0,0,0,0,0,0,0,19,28,0,0,0,0,0,0,0,0,0,0,0,0,1309,3325,189,..,1500,3325
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
308051538,2045,5510,15,26,79,157,91,181,83,155,0,0,0,0,0,0,0,0,83,155,0,0,0,0,0,0,0,0,0,0,4,9,2223,5856,205,..,2422,5856
308051539,1535,3682,26,58,70,136,102,193,260,385,78,121,18,37,55,82,0,0,410,618,0,0,0,0,0,0,0,0,0,0,0,0,2046,4492,332,..,2377,4492
309011224,2356,6516,33,89,153,317,194,409,187,373,100,163,0,0,173,286,0,0,457,819,0,0,0,0,0,0,0,0,0,0,4,0,3008,7748,433,..,3442,7748
309011225,1263,3244,97,198,461,1047,560,1244,280,469,902,1645,289,531,465,831,8,11,1946,3492,10,18,0,0,0,0,6,14,16,32,10,18,3797,8026,1021,..,4817,8026
309011226,3794,10676,632,1110,777,1665,1409,2777,0,0,0,0,139,286,0,0,5,12,140,295,0,0,0,0,0,0,0,0,0,0,3,10,5343,13755,274,..,5622,13755
309011227,609,1685,98,206,466,1034,568,1241,908,1686,1925,3461,745,1400,1414,2461,0,4,4987,9007,0,0,0,0,0,0,0,0,0,0,51,89,6211,12031,3032,..,9241,12031
309011228,2952,8611,304,543,1341,2584,1647,3131,125,308,26,46,0,0,172,321,3,4,328,678,92,127,0,0,0,0,0,3,93,131,0,7,5030,12547,427,..,5452,12547
309011229,966,2741,603,1232,363,831,969,2069,313,536,447,823,320,590,39,88,0,0,1125,2035,9,15,0,0,0,0,0,4,7,20,10,25,3075,6891,543,..,3619,6891
309021230,385,1003,24,57,185,392,214,446,530,901,874,1547,376,662,483,922,0,0,2263,4034,24,45,38,65,0,0,4,7,66,110,17,17,2944,5619,1205,..,4145,5619
309021231,2032,5663,201,384,813,1892,1019,2269,524,936,615,1153,531,1003,67,118,12,21,1743,3228,0,0,0,0,0,0,9,19,9,19,9,18,4817,11199,1007,..,5822,11199
309021232,2521,7272,485,868,487,1070,975,1946,32,52,0,0,0,0,0,0,8,20,35,67,0,0,0,0,0,0,0,0,0,0,9,4,3534,9286,163,..,3704,9286
309021233,3453,10041,149,300,603,1358,749,1652,165,195,12,20,0,0,0,0,6,12,184,228,0,0,0,0,0,0,0,0,0,0,3,7,4390,11932,227,..,4617,11932
309021234,2719,7767,469,929,842,1908,1315,2837,756,1344,979,1678,577,1046,231,416,11,26,2554,4512,26,37,3,6,0,0,3,12,33,52,21,30,6644,15201,1147,..,7795,15201
309031235,3279,8997,44,71,591,1459,639,1534,32,57,0,0,0,0,0,0,3,6,34,63,0,0,0,0,0,0,0,0,0,0,4,22,3966,10618,170,..,4139,10618
309031236,873,2322,138,264,658,1558,800,1821,210,357,910,1560,420,747,1023,2138,0,0,2567,4802,17,28,5,9,0,0,0,0,25,39,21,32,4283,9017,459,..,4738,9017
309031237,2261,5155,1266,2528,643,1398,1910,3927,206,273,0,0,0,0,0,0,0,3,207,276,207,279,0,0,0,0,0,0,207,279,4,5,4590,9639,244,..,4835,9639
309031238,1548,4088,2106,4104,1857,3915,3962,8017,445,713,1005,1682,417,691,684,1246,6,16,2557,4353,7,3,3,3,0,0,18,35,25,46,43,65,8137,16559,771,..,8910,16559
309031239,2286,5925,460,795,671,1372,1126,2169,108,157,70,123,379,720,50,101,3,3,617,1106,0,0,3,6,0,0,0,0,3,6,15,41,4050,9240,546,..,4594,9240
309031240,1797,4785,313,520,729,1537,1049,2059,154,232,461,780,354,625,151,265,0,15,1121,1914,0,0,0,0,0,0,0,0,0,0,0,0,3971,8751,471,..,4443,8751
309041241,1469,3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,14,33,36,0,0,0,3,3,10,39,50,6,24,1522,4031,191,..,1706,4031
309041242,5188,14045,121,181,25,53,151,240,18,38,9,13,0,0,0,3,7,5,34,63,8,17,4,10,5,17,23,51,43,96,21,49,5431,14487,570,..,6004,14487
309051243,2174,6882,26,45,23,67,51,109,3,4,0,0,0,3,0,0,23,51,21,54,0,0,0,0,3,11,0,3,3,18,3,15,2259,7077,109,..,2364,7077
309051244,5207,16002,125,271,893,2284,1017,2559,0,0,0,0,0,0,0,0,37,73,39,73,13,17,25,26,0,0,0,0,28,42,9,22,6306,18694,211,..,6516,18694
309051245,2023,6692,265,577,452,1088,718,1663,0,0,30,58,0,0,0,0,0,5,34,65,0,0,0,0,0,0,0,0,0,0,4,10,2780,8433,84,..,2868,8433
309061246,2697,7562,236,459,1515,3365,1747,3827,62,128,247,450,154,289,0,0,0,5,461,875,268,349,0,0,0,0,5,8,273,355,6,5,5187,12617,271,..,5453,12617
309061247,2641,7382,5,13,102,218,111,226,222,467,0,0,0,0,0,0,3,12,222,477,0,0,0,0,0,0,0,0,0,0,4,5,2988,8091,111,..,3098,8091
309061248,5212,15218,371,600,1158,2673,1533,3273,737,1231,104,117,50,56,0,0,15,38,913,1446,8,13,132,171,0,0,0,0,142,182,3,17,7804,20130,368,..,8168,20130
309061249,4435,14408,280,662,959,2551,1238,3211,0,0,0,0,0,0,0,0,6,14,8,15,0,0,0,0,0,0,0,0,0,0,0,6,5684,17649,214,..,5898,17649
309061250,2383,7676,86,130,46,68,130,194,0,0,0,0,0,0,0,0,24,61,24,61,0,0,0,0,0,5,0,0,0,5,3,17,2539,7953,84,..,2624,7953
309071251,4522,14604,576,1477,1044,2553,1623,4028,7,15,32,70,0,0,0,0,6,11,38,95,0,0,3,8,0,0,0,0,3,8,20,61,6208,18793,294,..,6502,18793
309071252,5181,15725,612,1104,300,728,915,1831,24,47,170,244,54,98,3,13,8,24,257,424,12,20,0,0,0,3,0,0,11,26,4,17,6369,18016,297,..,6667,18016
309071253,3347,8728,66,154,1006,2166,1072,2324,50,80,353,729,475,918,124,220,4,8,1005,1955,0,0,120,193,0,0,0,0,121,193,86,179,5628,13374,867,..,6495,13374
309071254,1584,4261,10,18,0,0,10,18,8,8,0,0,0,0,0,0,3,5,3,12,3,13,32,53,0,0,4,3,40,70,0,6,1643,4361,96,..,1733,4361
309071256,4665,14940,929,1783,229,475,1160,2255,21,61,0,0,0,0,0,0,5,18,31,78,0,0,0,0,0,0,0,0,0,0,7,12,5865,17283,257,..,6121,17283
309071552,3123,9514,163,366,72,171,233,534,14,31,0,0,0,0,0,0,3,8,20,40,0,0,0,0,0,0,4,11,4,11,5,7,3386,10102,111,..,3493,10102
309071553,3418,10910,83,159,64,165,147,327,47,101,0,0,0,0,0,0,11,28,55,126,0,0,0,0,0,0,0,0,0,0,15,47,3639,11406,119,..,3760,11406
309071554,2550,7705,151,321,377,920,528,1238,82,249,0,0,0,0,0,0,11,10,93,253,0,0,0,0,0,0,0,0,0,0,6,19,3179,9222,136,..,3312,9222
309071555,2644,8561,182,430,247,587,427,1021,13,31,0,0,0,0,0,0,0,0,15,30,0,0,0,0,0,0,0,0,0,0,4,7,3087,9620,142,..,3231,9620
309071556,3342,10839,79,129,7,13,89,141,0,0,0,0,0,0,0,0,6,10,6,10,0,0,0,0,0,0,0,5,0,6,4,6,3443,11002,116,..,3557,11002
309071557,4751,15442,543,1277,902,2357,1443,3636,21,44,0,0,0,0,0,0,0,3,17,46,41,69,6,9,0,0,0,0,51,75,8,5,6268,19203,247,..,6512,19203
309071558,1762,5560,267,583,174,425,441,1009,0,0,0,0,0,0,0,0,0,0,3,0,0,0,17,37,0,0,0,0,20,36,0,5,2222,6615,133,..,2360,6615
309081259,1027,2973,23,31,393,852,412,881,74,90,0,0,0,0,105,125,0,0,177,217,0,0,0,0,0,0,0,0,0,0,3,0,1624,4065,115,..,1739,4065
309081260,1246,3564,342,876,732,1711,1079,2589,62,67,97,157,45,77,55,106,0,4,262,412,0,0,0,0,0,0,0,0,0,0,5,12,2588,6573,111,..,2699,6573
309081262,2703,7781,460,947,1607,3992,2066,4935,30,57,504,935,415,827,553,1035,0,3,1496,2858,0,0,0,0,0,0,0,0,0,0,8,11,6273,15578,314,..,6588,15578
309081559,4035,11720,307,620,980,2476,1285,3106,0,0,229,496,23,42,228,332,3,5,486,874,0,0,0,0,0,0,0,0,0,0,10,12,5820,15709,242,..,6064,15709
309081560,1082,2884,20,54,1647,3870,1676,3920,24,36,225,406,198,354,355,630,5,7,798,1425,0,0,0,0,0,0,0,0,0,0,5,4,3557,8238,239,..,3795,8238
309091263,3058,8746,677,1016,261,578,943,1599,348,712,26,53,62,109,0,0,11,28,452,903,0,0,4,5,0,0,0,0,4,5,30,70,4494,11326,339,..,4830,11326
309091264,1753,5414,138,318,183,375,320,697,5,4,0,0,0,0,0,0,4,18,9,20,0,0,0,0,0,0,0,0,0,0,0,4,2080,6133,70,..,2149,6133
309091265,2500,7626,56,144,154,406,213,548,4,7,19,29,0,0,13,27,11,24,44,90,0,0,0,0,0,0,0,0,0,0,4,9,2763,8276,88,..,2850,8276
309091540,1051,2866,497,957,686,1473,1181,2432,663,1115,1363,2368,1658,2950,1859,3411,0,7,5540,9852,18,41,3,15,0,0,10,24,37,79,19,33,7827,15257,957,..,8790,15257
309091541,2630,7091,656,1255,1408,3320,2059,4571,312,616,670,1168,693,1255,1216,2245,3,9,2895,5289,0,0,0,5,0,0,5,13,4,19,43,66,7629,17037,708,..,8346,17037
309101267,2089,6336,423,903,550,1332,967,2237,10,46,0,0,241,470,96,184,0,5,355,702,0,0,0,0,0,0,0,0,0,0,23,47,3432,9323,298,..,3733,9323
309101268,1312,3737,3,7,320,656,321,661,0,0,0,0,147,273,0,0,0,3,148,276,0,0,0,0,0,0,0,0,0,0,0,8,1783,4682,141,..,1927,4682
309101269,62,172,4,13,80,198,88,210,65,117,225,434,112,204,1210,2214,0,0,1624,2972,8,15,26,37,0,0,0,0,29,57,18,32,1820,3445,924,..,2740,3445
