SA2_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
310041566,0,33,0,33,..,19,0,17,0,17,..,13,0,14,0,14,..,75,35,109,0,110,..,497,70,568,12,578,..,1786,224,2011,25,2036,..,66,7,72,537,610,6543,1849,233,2083,562,9191
311011305,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,5,0,5,0,5,..,86,6,96,7,103,..,398,28,428,11,439,..,40,3,41,1198,1235,12998,435,32,466,1207,14674
311021306,0,0,0,0,..,9,7,14,0,14,..,11,0,12,0,12,..,23,11,32,0,32,..,191,37,223,3,231,..,709,111,819,14,834,..,26,6,29,915,942,6652,728,117,846,931,8425
311021307,0,5,0,5,..,25,6,35,0,35,..,113,31,143,0,146,..,14,4,16,0,16,..,412,79,489,3,493,..,1400,247,1654,12,1666,..,50,13,64,1329,1395,10534,1451,263,1711,1345,13594
311021308,0,8,0,5,..,10,5,20,0,20,..,12,0,15,0,15,..,30,18,47,0,47,..,372,90,464,3,474,..,1387,229,1617,16,1633,..,48,5,49,491,536,7373,1432,232,1669,507,9549
311021309,0,3,0,3,..,9,4,18,0,15,..,0,6,4,0,4,..,14,9,21,0,21,..,115,23,135,0,135,..,394,76,469,6,474,..,23,4,23,291,322,4945,417,82,494,297,5736
311021310,0,5,0,5,..,15,5,14,0,16,..,10,0,8,0,8,..,10,5,11,0,11,..,160,36,196,8,204,..,652,85,739,19,757,..,27,4,23,341,364,7892,672,87,763,355,9016
311031311,3,18,0,23,..,20,4,20,4,23,..,14,5,16,0,16,..,90,29,120,0,120,..,781,157,940,18,957,..,3636,569,4205,72,4271,..,78,14,97,1282,1376,13513,3719,580,4299,1344,19166
311031312,0,11,0,11,..,21,0,23,0,23,..,13,8,19,0,19,..,48,16,67,0,67,..,518,127,642,14,660,..,1914,378,2287,24,2318,..,54,12,60,682,746,5101,1959,390,2353,710,8161
311031313,0,17,0,17,..,4,0,4,0,4,..,10,0,10,0,15,..,35,33,70,0,70,..,618,155,768,20,788,..,1721,298,2014,40,2059,..,39,12,52,678,725,6080,1756,312,2071,720,8869
311031314,0,14,0,14,..,10,9,17,0,17,..,0,0,0,0,0,..,32,21,52,0,53,..,797,237,1035,14,1051,..,1925,430,2357,30,2389,..,103,15,118,993,1114,8654,2034,445,2477,1026,12158
311031315,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
311031316,0,15,0,15,..,4,0,12,0,12,..,11,3,16,0,16,..,161,60,218,3,222,..,234,32,270,8,276,..,1562,273,1841,21,1861,..,28,9,36,397,440,6524,1597,279,1876,422,8832
311031317,5,23,0,23,..,19,6,26,0,26,..,18,0,22,0,20,..,58,31,83,0,83,..,1616,613,2232,9,2243,..,3905,1047,4950,45,4989,..,122,42,169,1349,1518,9485,4022,1092,5116,1387,15988
311031318,0,0,0,0,..,4,0,6,0,6,..,0,0,0,0,0,..,16,13,26,0,26,..,77,25,105,0,105,..,337,72,412,0,411,..,18,4,18,144,159,3852,354,73,425,147,4428
311031319,6,12,0,12,..,20,0,24,0,24,..,18,4,21,0,21,..,79,27,105,0,105,..,709,137,851,20,865,..,3121,567,3691,42,3740,..,88,22,116,473,592,11703,3216,595,3805,518,16032
311041322,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,4,3,8,0,8,..,138,24,167,4,169,..,417,84,504,5,504,..,18,3,23,402,425,7671,438,87,525,406,8608
311041567,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,112,32,151,0,151,..,268,53,329,0,327,..,16,0,16,498,517,5785,291,53,346,496,6632
311041568,0,8,0,8,..,6,0,10,0,10,..,0,0,0,0,0,..,11,4,15,0,14,..,266,44,307,5,312,..,804,99,905,5,913,..,28,6,37,179,215,8925,837,102,938,183,10051
311041569,0,16,0,16,..,6,4,12,0,12,..,0,0,0,0,0,..,55,36,88,0,88,..,194,42,237,8,249,..,676,134,806,8,819,..,19,0,21,339,363,6462,699,130,831,347,7637
311041570,0,0,0,0,..,17,3,18,0,18,..,3,0,3,0,3,..,20,9,36,0,36,..,186,42,231,0,228,..,684,113,800,4,806,..,57,4,66,909,976,16236,747,119,861,915,18013
311041571,0,6,0,4,..,8,6,10,0,10,..,0,0,0,0,0,..,15,3,16,0,16,..,356,47,405,11,409,..,1025,132,1156,16,1173,..,48,6,53,645,696,8832,1074,139,1212,658,10706
311051323,4,15,0,18,..,8,3,16,0,16,..,4,0,4,0,4,..,7,12,20,0,23,..,436,81,516,6,525,..,1309,279,1586,27,1614,..,67,7,74,767,843,9674,1371,287,1657,795,12125
311051324,0,8,0,8,..,0,0,0,0,0,..,5,0,5,0,5,..,18,8,24,0,24,..,150,29,176,0,184,..,690,69,766,7,775,..,20,0,16,208,228,8074,708,73,786,217,9076
311051325,4,7,0,7,..,16,0,21,0,19,..,21,0,18,0,18,..,67,20,89,0,89,..,266,39,306,4,313,..,1108,156,1255,23,1280,..,27,3,30,425,447,9854,1132,152,1283,442,11588
311051326,0,26,0,29,..,12,8,18,0,22,..,3,5,11,0,11,..,43,25,72,0,72,..,819,260,1074,16,1092,..,2428,585,3007,31,3039,..,93,24,115,1146,1262,7471,2516,608,3129,1178,11776
311051327,0,16,0,16,..,15,0,15,0,20,..,11,3,18,0,18,..,37,7,42,0,48,..,307,47,359,13,369,..,1474,204,1679,25,1707,..,43,6,46,318,370,10002,1514,211,1725,346,12073
311051328,0,11,0,11,..,9,0,12,0,12,..,10,0,15,0,19,..,22,11,33,0,29,..,414,118,534,3,535,..,1353,292,1642,24,1665,..,42,4,44,808,848,5298,1391,296,1688,827,7815
311061329,0,19,0,19,..,12,8,15,0,15,..,6,0,6,0,5,..,27,8,35,0,35,..,215,23,237,0,241,..,1192,164,1359,18,1373,..,27,0,32,217,248,5274,1222,166,1390,231,6897
311061330,0,16,0,16,..,16,9,19,0,19,..,7,0,7,0,7,..,27,15,34,0,34,..,886,392,1276,16,1297,..,2042,612,2663,31,2693,..,120,35,152,1129,1284,6391,2165,649,2812,1166,10371
311061331,0,32,0,32,..,4,0,6,0,6,..,6,0,0,0,0,..,18,16,32,0,32,..,883,581,1465,13,1476,..,1578,740,2321,12,2334,..,58,34,92,632,723,3302,1638,774,2416,646,6356
311061332,0,37,0,37,..,28,15,45,0,45,..,11,4,15,0,15,..,39,5,47,0,47,..,377,41,418,8,424,..,2435,360,2798,27,2823,..,54,4,56,421,481,12083,2486,364,2850,454,15394
311061333,0,33,0,33,..,20,10,28,0,28,..,7,4,12,0,12,..,19,7,26,0,26,..,690,174,863,12,874,..,1774,388,2165,20,2184,..,91,24,113,773,890,7333,1872,411,2279,790,10408
311061334,0,13,0,10,..,24,6,29,0,29,..,14,3,19,0,22,..,54,10,64,0,64,..,253,43,298,6,306,..,1410,229,1642,22,1663,..,44,0,47,314,360,7823,1452,228,1684,335,9842
311061335,3,23,0,23,..,4,8,11,0,11,..,24,4,26,0,26,..,54,7,61,0,61,..,357,44,401,10,413,..,2637,431,3068,35,3100,..,39,7,47,260,308,3404,2679,436,3112,294,6809
311061336,7,68,0,68,..,25,8,35,0,35,..,15,0,15,0,15,..,55,42,97,0,97,..,1583,700,2285,28,2312,..,3234,1048,4285,54,4339,..,127,46,175,1427,1597,7042,3365,1095,4457,1484,12982
312011337,4,12,0,12,..,17,6,23,0,23,..,11,0,12,0,12,..,33,21,58,0,58,..,236,34,270,10,278,..,667,166,841,13,850,..,44,3,44,960,1002,8026,713,171,881,971,9874
312011338,0,6,0,6,..,11,3,15,0,15,..,0,0,0,0,0,..,5,4,3,0,3,..,65,4,69,4,69,..,286,20,310,12,321,..,26,0,31,2356,2383,6023,310,21,340,2368,8730
312011339,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,30,4,28,0,28,..,115,15,128,4,129,..,7,0,11,476,492,3271,126,13,134,486,3893
312011340,0,0,0,0,..,9,4,14,0,14,..,0,0,0,0,0,..,0,3,3,0,3,..,23,3,29,0,30,..,110,17,128,0,130,..,9,0,14,622,635,3130,120,21,138,623,3898
312011341,0,3,0,3,..,16,4,22,0,22,..,0,0,0,0,0,..,4,0,7,0,7,..,82,11,96,0,92,..,548,46,601,3,607,..,40,3,40,1684,1724,7097,587,54,638,1691,9425
312021342,0,6,0,6,..,32,6,41,0,35,..,0,0,0,0,0,..,8,0,11,0,11,..,200,21,225,3,226,..,900,77,977,19,998,..,78,8,83,1157,1244,13587,984,83,1066,1173,15824
312021343,0,9,0,9,..,5,0,5,0,5,..,0,0,0,0,0,..,6,0,8,0,10,..,52,3,55,0,55,..,233,22,250,5,255,..,16,0,18,373,393,3110,248,17,273,377,3756
312021344,0,17,0,17,..,21,3,26,0,26,..,5,0,5,0,5,..,0,0,0,0,0,..,191,13,200,5,216,..,763,44,804,12,819,..,38,6,40,1088,1122,11552,798,50,849,1097,13495
312021345,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,9,0,0,0,0,9
312021346,0,9,0,9,..,22,8,29,0,29,..,0,0,0,0,0,..,12,7,20,0,20,..,84,4,88,0,88,..,588,70,661,4,664,..,20,5,28,677,703,2661,608,75,686,683,4026
312021347,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,38,3,39,0,39,..,5,0,5,82,89,487,40,3,39,82,615
312021348,0,14,0,14,..,13,5,17,0,17,..,0,0,0,0,0,..,5,6,14,0,14,..,169,19,187,4,189,..,888,94,984,13,995,..,32,0,38,650,689,9876,925,92,1018,662,11558
312021349,0,6,0,6,..,8,4,16,0,16,..,3,0,3,0,3,..,12,0,12,0,12,..,51,9,57,0,57,..,361,37,399,6,404,..,22,0,29,495,523,5357,382,42,429,498,6283
312021350,0,3,0,3,..,5,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,6,..,96,8,101,5,107,..,589,47,635,7,647,..,16,6,26,468,493,4807,612,47,659,476,5941
312021351,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,45,3,51,0,51,..,133,8,136,0,136,..,15,0,18,1048,1059,7702,144,6,153,1048,8897
312021352,0,0,0,0,..,23,5,26,0,26,..,0,0,0,0,0,..,0,0,0,0,0,..,89,9,100,0,98,..,267,24,298,0,295,..,29,0,30,1209,1238,10284,297,29,326,1208,11822
312021353,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,56,6,63,3,62,..,148,16,166,6,170,..,14,0,19,824,844,7172,165,17,179,830,8181
312021354,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,4,..,55,5,58,0,64,..,219,21,238,3,247,..,23,3,23,467,488,5353,243,19,262,468,6084
312021355,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,72,5,69,0,71,..,174,13,185,0,186,..,35,7,45,261,308,2961,218,16,234,260,3455
312021356,0,0,0,0,..,23,8,28,0,28,..,0,0,0,0,0,..,20,3,24,0,24,..,88,10,101,9,106,..,561,64,631,10,635,..,38,3,40,517,555,5720,604,64,668,530,6918
312021357,0,0,0,0,..,5,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,66,9,73,0,76,..,139,17,153,3,162,..,14,0,14,742,753,7542,157,17,167,745,8457
312021358,0,3,0,3,..,9,0,9,0,9,..,0,0,0,0,0,..,5,0,5,0,5,..,97,14,109,0,109,..,538,37,573,9,579,..,14,0,15,547,565,5215,551,39,592,557,6364
312031359,0,9,0,9,..,42,6,46,0,46,..,9,0,9,0,9,..,36,10,41,0,41,..,181,11,184,5,190,..,1225,64,1296,14,1300,..,36,4,38,1754,1790,11428,1262,69,1333,1765,14523
312031360,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
312031361,0,0,0,0,..,15,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,54,9,59,0,59,..,217,19,236,0,235,..,22,0,28,773,799,7830,243,16,263,776,8858
313011362,0,0,0,0,..,21,6,24,0,28,..,5,0,5,0,5,..,17,4,20,0,20,..,141,18,163,3,167,..,504,64,565,12,572,..,41,4,41,709,751,15146,540,67,610,715,16469
313011363,0,0,0,0,..,20,9,29,0,27,..,10,0,12,0,12,..,5,0,4,0,4,..,180,27,203,3,208,..,666,100,765,15,777,..,54,0,51,951,1003,18833,716,101,813,963,20612
313021364,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,11,4,14,0,14,..,70,8,73,3,80,..,382,47,422,3,427,..,19,10,30,205,230,6005,399,50,450,208,6658
313021366,0,3,0,3,..,49,46,93,0,93,..,7,0,5,0,5,..,30,17,44,5,46,..,263,43,300,6,308,..,1317,351,1677,9,1684,..,94,11,100,1432,1533,20407,1413,365,1781,1440,23625
313021367,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,51,10,60,3,66,..,168,29,198,3,202,..,12,0,12,158,165,3926,184,29,206,164,4290
313021368,0,0,0,0,..,19,18,33,0,33,..,0,0,0,0,0,..,10,0,13,0,13,..,154,17,170,8,177,..,722,173,888,11,903,..,29,4,34,550,586,9590,752,173,928,562,11078
313021369,0,0,0,0,..,0,0,6,0,6,..,0,0,0,0,0,..,22,10,33,0,33,..,22,4,28,0,30,..,142,33,175,4,176,..,6,0,6,211,220,3833,148,33,179,218,4228
313021572,0,9,0,9,..,22,36,59,0,59,..,0,0,0,0,0,..,37,22,61,0,61,..,266,54,317,4,324,..,1353,367,1720,16,1737,..,70,14,87,1283,1373,14631,1423,383,1805,1302,17736
313021573,0,0,0,0,..,22,19,43,0,43,..,0,0,0,0,0,..,24,3,33,0,33,..,132,20,149,0,153,..,643,119,763,4,773,..,45,9,52,887,941,10462,680,131,812,889,12165
313031370,0,0,0,0,..,4,0,5,0,5,..,0,0,0,0,0,..,4,0,7,0,7,..,49,12,62,3,67,..,602,69,669,16,686,..,18,0,20,578,600,4516,617,70,689,594,5799
313031371,0,0,0,0,..,5,0,9,0,9,..,0,0,0,0,0,..,4,0,0,0,0,..,62,6,65,0,65,..,183,13,200,0,200,..,26,0,26,1841,1871,7033,215,13,225,1841,9100
313041372,0,0,0,0,..,26,7,31,0,31,..,0,0,0,0,0,..,19,0,19,0,19,..,197,26,223,5,226,..,837,98,935,7,949,..,54,3,58,752,811,14727,891,101,994,763,16488
313041373,0,0,0,0,..,34,6,41,0,46,..,0,0,0,0,0,..,27,7,34,0,34,..,308,39,338,5,345,..,1356,160,1521,18,1538,..,85,0,83,1386,1471,19676,1442,162,1605,1407,22686
313041374,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,4,0,4,..,48,4,54,0,57,..,237,59,293,4,297,..,13,0,18,249,263,5308,252,59,309,253,5867
313041375,0,11,0,11,..,14,0,14,0,17,..,7,4,10,0,10,..,10,0,10,0,11,..,229,27,254,5,261,..,1104,129,1228,10,1241,..,60,0,64,624,685,18983,1162,133,1291,634,20914
313041376,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,18,4,17,3,20,..,113,12,120,3,124,..,0,0,4,122,124,3016,113,14,123,121,3260
313051377,0,4,0,4,..,18,4,18,0,18,..,0,0,0,0,0,..,5,0,5,0,5,..,91,11,102,0,101,..,437,46,476,4,481,..,22,0,26,402,426,7503,453,44,502,407,8415
313051378,0,0,0,0,..,18,0,16,0,16,..,0,0,5,0,5,..,27,0,32,0,32,..,113,17,129,9,136,..,647,54,702,15,716,..,36,6,38,681,718,10538,681,57,743,696,11974
313051379,0,0,0,0,..,20,0,20,0,25,..,8,0,8,0,8,..,14,7,19,0,19,..,111,11,119,3,128,..,601,86,687,6,694,..,33,0,37,594,632,9102,637,91,722,604,10434
313051380,0,0,0,0,..,32,0,34,0,34,..,0,0,0,0,0,..,22,7,25,0,25,..,256,42,298,8,306,..,1163,137,1304,11,1313,..,80,7,82,872,960,15117,1245,146,1391,885,17385
313051574,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,31,3,33,0,33,..,0,0,0,92,95,190,26,3,34,92,309
313051575,0,5,0,5,..,19,3,23,0,23,..,13,0,9,0,9,..,21,0,20,0,20,..,190,22,217,4,217,..,1014,86,1097,6,1108,..,50,0,50,495,546,13598,1063,86,1150,505,15257
314011382,0,10,0,10,..,42,11,48,0,48,..,9,0,9,0,12,..,5,0,10,0,10,..,157,18,172,4,171,..,1188,96,1284,8,1293,..,36,0,37,254,293,14829,1221,98,1318,265,16410
314011383,0,22,0,22,..,39,4,42,0,42,..,6,0,6,0,6,..,21,3,21,0,21,..,241,25,271,8,277,..,1621,117,1732,19,1751,..,44,3,44,380,424,17466,1662,113,1779,396,19643
314011384,0,0,0,0,..,9,0,11,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,81,3,82,4,83,..,298,19,313,0,319,..,15,0,12,486,507,8391,312,18,334,492,9213
314011385,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,74,7,81,4,85,..,479,27,502,5,505,..,22,3,24,102,128,7187,500,29,527,106,7822
314011386,0,17,0,17,..,33,9,46,0,46,..,0,0,0,0,0,..,16,5,14,0,14,..,252,31,281,9,291,..,1519,123,1641,26,1664,..,59,8,66,479,543,22104,1572,136,1713,500,24313
314011387,0,0,0,0,..,19,6,26,0,26,..,0,0,0,0,0,..,3,0,3,0,3,..,123,5,129,0,129,..,561,27,586,3,587,..,22,0,19,335,356,11439,576,25,601,337,12385
314021389,0,29,0,29,..,21,3,22,0,22,..,9,0,9,0,9,..,29,6,38,0,38,..,478,55,531,13,544,..,3520,343,3860,58,3920,..,89,3,93,695,791,18377,3606,347,3954,756,23089
314021576,0,5,0,5,..,8,0,8,0,8,..,0,0,0,0,0,..,4,0,4,0,4,..,132,15,144,4,148,..,562,50,616,7,624,..,20,3,22,286,309,4348,585,56,638,294,5275
314021577,0,18,0,18,..,51,0,57,0,54,..,4,0,8,0,8,..,25,9,35,0,34,..,451,88,536,4,543,..,1683,216,1895,18,1910,..,109,12,123,989,1111,18726,1789,226,2020,1004,21749
314021578,0,47,0,51,..,29,3,36,0,39,..,11,0,11,0,11,..,32,7,42,0,42,..,423,38,461,13,474,..,3408,339,3753,59,3812,..,66,10,75,507,586,10527,3479,354,3828,564,14921
314021579,5,62,0,57,..,48,3,50,0,51,..,5,0,10,0,10,..,41,8,43,0,43,..,497,51,544,22,564,..,3750,331,4079,48,4124,..,100,13,112,681,788,18114,3845,339,4190,729,23030
314031391,0,6,0,10,..,8,0,9,0,9,..,0,0,0,0,0,..,8,3,11,0,11,..,196,45,242,3,249,..,917,129,1047,10,1057,..,17,4,25,344,365,8842,943,133,1072,356,10271
314031392,0,14,0,14,..,4,4,7,0,7,..,0,0,0,0,0,..,7,5,8,0,8,..,104,17,123,0,125,..,502,61,566,11,574,..,20,5,24,316,339,6182,523,65,587,320,7095
314031393,0,4,0,4,..,16,0,16,0,16,..,4,0,4,0,4,..,16,4,17,0,17,..,105,11,112,0,115,..,470,44,513,12,520,..,11,0,11,255,274,7939,489,44,527,267,8735
314031394,0,12,0,12,..,35,4,35,0,35,..,0,0,0,0,0,..,23,3,26,0,26,..,389,97,484,8,490,..,1788,319,2112,12,2121,..,75,3,77,674,753,10873,1861,327,2185,688,13747
315011395,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,682,218,895,17,914,..,683,221,900,17,916,..,12,0,13,66,76,102,695,220,913,80,1101
315011396,0,0,0,0,..,8,0,11,0,11,..,0,0,0,0,0,..,7,4,12,0,12,..,1478,62,1538,93,1627,..,1685,89,1772,96,1870,..,63,18,76,1122,1201,4733,1744,107,1847,1218,7803
315011397,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,13,0,13,0,13,..,0,0,0,131,131,834,13,0,13,131,981
315011398,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,319,0,325,16,335,..,331,0,332,23,361,..,13,0,14,175,193,1138,341,6,347,203,1691
315011399,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,1611,303,1919,90,2003,..,1631,303,1939,90,2024,..,41,6,45,291,339,420,1672,315,1983,375,2781
315011400,0,0,0,0,..,8,5,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,41,4,48,4,49,..,394,47,444,9,448,..,14,0,16,1742,1761,3997,410,46,460,1751,6204
315011401,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,1332,201,1537,48,1584,..,1406,206,1615,48,1666,..,87,9,92,244,339,1419,1490,220,1706,295,3421
315011402,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,2814,623,3440,69,3515,..,2839,637,3478,78,3554,..,49,37,91,223,310,262,2891,678,3568,294,4124
315011403,0,6,0,6,..,14,0,13,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,225,11,242,7,245,..,346,27,373,4,385,..,50,3,54,490,548,3170,406,31,430,498,4097
315021404,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,395,3,402,8,409,..,482,9,489,17,503,..,23,5,28,445,472,3950,506,4,512,464,4921
315021405,0,26,0,26,..,18,3,27,0,27,..,0,3,7,0,7,..,12,4,21,0,21,..,535,31,567,10,572,..,1660,120,1778,17,1797,..,113,12,127,1656,1789,14735,1772,135,1903,1679,18317
315021406,0,4,0,4,..,0,0,4,0,4,..,0,0,0,0,0,..,3,5,7,0,7,..,36,6,36,0,33,..,168,8,176,5,178,..,14,0,14,642,660,3212,180,8,191,645,4044
315021407,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,51,3,52,0,52,..,6,0,6,465,472,2566,60,3,59,465,3095
315031408,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,17,0,17,..,72,6,76,0,76,..,13,0,13,443,460,4217,89,6,94,443,4749
315031409,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,49,78,125,0,127,..,36,4,40,0,40,..,139,82,224,0,223,..,3,5,7,468,470,3280,146,85,225,468,3971
315031410,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,19,0,19,..,59,6,59,0,63,..,4,0,4,320,319,1770,63,6,66,316,2156
315031411,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,23,5,25,0,25,..,61,8,69,0,69,..,9,0,9,158,163,2481,68,8,78,158,2713
315031412,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,45,4,52,0,52,..,108,13,121,0,124,..,10,0,12,443,449,3072,118,12,134,445,3647
316011413,0,0,0,0,..,22,7,29,0,29,..,0,0,0,0,0,..,6,0,6,0,5,..,157,14,173,6,175,..,864,56,921,19,937,..,65,0,65,758,821,16203,929,56,986,768,17960
316011414,0,10,0,10,..,39,5,46,0,46,..,0,0,0,0,0,..,30,0,28,0,28,..,162,15,170,0,170,..,1064,84,1148,16,1165,..,37,5,45,660,704,15631,1102,91,1192,679,17501
316011415,0,0,0,0,..,23,3,32,0,30,..,3,0,4,0,4,..,35,15,46,0,46,..,127,8,138,3,140,..,855,75,933,15,952,..,32,4,32,427,465,10542,894,74,971,445,11950
316011416,0,12,0,12,..,32,3,39,0,35,..,4,0,8,0,3,..,59,10,66,0,66,..,157,5,164,6,166,..,1125,97,1225,12,1234,..,24,3,26,652,678,9630,1152,99,1254,668,11544
316021417,0,0,0,0,..,6,3,11,0,11,..,0,0,0,0,0,..,14,0,14,0,14,..,101,7,109,0,109,..,364,36,402,0,398,..,33,3,36,306,344,9291,396,37,435,311,10043
316021418,0,0,0,0,..,4,3,10,0,10,..,5,0,5,0,5,..,13,0,13,0,13,..,52,0,58,0,58,..,330,38,367,4,374,..,19,0,23,422,442,6147,349,34,387,427,6956
316021419,0,5,0,5,..,3,4,7,0,7,..,4,0,4,0,4,..,7,0,7,0,7,..,65,12,73,3,69,..,437,48,482,3,487,..,19,0,18,448,467,6017,459,48,505,451,6973
316021421,0,0,0,0,..,42,6,47,0,47,..,3,0,3,0,3,..,18,5,23,0,23,..,117,4,127,0,127,..,535,45,581,4,589,..,27,5,30,545,578,11876,567,42,613,550,13035
316021422,0,0,0,0,..,9,0,12,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,40,4,46,0,42,..,312,28,344,3,346,..,31,0,32,417,450,7331,347,29,372,423,8130
316021423,0,3,0,3,..,14,0,15,0,15,..,0,0,0,0,0,..,5,3,9,0,9,..,130,14,141,3,144,..,536,52,587,10,599,..,15,0,21,466,487,9306,552,51,607,474,10392
316021424,0,4,0,4,..,14,3,12,0,12,..,6,0,4,0,10,..,13,0,13,0,13,..,97,8,101,5,107,..,668,59,726,13,733,..,21,4,31,456,482,9454,692,61,748,465,10671
316021580,0,4,0,4,..,14,0,18,0,18,..,0,0,0,0,0,..,14,3,24,0,24,..,227,18,245,7,250,..,1348,113,1465,24,1489,..,49,0,48,511,556,13663,1398,116,1513,529,15707
316021581,0,5,0,5,..,20,0,23,0,23,..,0,0,0,0,0,..,9,9,19,0,19,..,110,20,126,4,132,..,743,57,802,8,815,..,29,5,32,738,770,12816,773,60,838,742,14397
316031425,0,3,0,3,..,23,3,24,0,24,..,5,0,5,0,5,..,4,0,4,0,4,..,145,21,166,3,173,..,759,46,804,17,815,..,36,0,37,686,724,14405,790,48,840,700,15948
316031426,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,12,0,15,0,15,..,112,12,124,3,127,..,562,37,598,3,603,..,24,5,26,633,654,10695,586,37,627,638,11961
316031427,0,4,0,4,..,45,11,54,0,54,..,7,4,4,0,4,..,51,15,68,0,73,..,202,34,237,4,243,..,2009,216,2226,28,2252,..,89,33,127,1862,1988,19089,2099,251,2350,1886,23327
