SA2_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
309021233,76,77,35,37,40,13,11,281,84,75,36,24,39,6,6,266,73,79,49,35,46,12,0,311,372,395,259,163,197,58,27,1468,7,6,4,5,0,0,0,21,607,639,383,260,317,95,48,2344,0,9,11,16,14,4,0,47,6,16,19,12,10,0,0,68,15,26,14,5,18,3,3,77,41,81,71,56,68,20,3,347,0,5,3,0,0,0,0,10,64,133,117,85,109,29,9,551,671,775,496,343,430,121,57,2891
309021234,74,68,39,26,32,15,4,254,76,93,41,25,30,7,3,281,90,97,48,27,23,11,0,311,439,449,282,176,219,76,24,1666,3,0,0,0,0,0,0,3,682,702,412,257,305,111,34,2515,4,13,7,5,11,3,4,43,10,14,15,6,12,0,0,64,7,33,15,8,14,3,0,69,39,93,64,39,88,23,7,356,0,6,0,0,0,0,0,9,66,150,98,61,125,28,9,541,745,858,510,317,433,144,44,3050
309031235,204,217,124,80,97,70,27,816,57,44,30,24,21,9,8,181,63,58,27,22,29,7,8,212,166,168,115,69,118,50,21,707,0,0,0,0,0,0,0,7,489,490,295,196,263,130,62,1924,13,44,21,12,28,19,7,135,18,16,16,6,16,3,0,71,8,12,14,0,5,0,6,46,38,65,47,29,37,12,4,235,5,4,4,0,0,0,0,11,80,144,97,49,84,26,21,497,569,631,394,247,350,159,81,2427
309031236,143,123,45,34,45,15,15,418,25,7,7,10,21,6,9,82,56,30,22,14,17,6,3,147,94,76,49,31,50,19,11,326,3,4,0,0,0,0,0,8,314,244,128,91,125,46,33,979,13,38,16,13,28,19,6,128,3,19,11,8,9,3,0,56,4,20,9,6,8,5,0,44,35,48,39,27,42,8,4,209,0,5,0,0,0,0,0,8,56,127,77,53,91,28,17,447,372,370,201,141,213,78,47,1423
309031237,70,84,54,34,46,13,11,317,45,42,23,16,16,3,3,156,34,43,25,14,14,0,4,138,139,154,110,66,65,20,3,557,8,0,0,0,0,0,0,8,300,335,218,131,134,41,25,1170,9,18,12,6,22,0,5,71,15,19,9,11,6,0,0,71,16,12,12,11,11,4,0,64,38,79,42,35,41,10,4,243,0,3,0,0,0,0,0,6,76,132,75,58,75,20,11,450,373,469,290,189,206,60,29,1629
309031238,188,191,99,74,71,26,26,681,72,43,30,17,11,3,5,188,72,56,33,21,26,7,0,224,212,154,86,62,63,18,3,611,3,7,3,3,7,0,0,18,546,454,260,179,178,58,41,1719,31,53,41,36,39,19,8,222,22,26,29,17,18,4,0,110,18,30,19,19,16,10,3,120,86,126,76,54,67,13,6,426,12,4,3,0,0,0,0,23,164,238,169,123,143,42,20,899,715,693,427,305,324,103,54,2623
309031239,42,45,31,18,41,24,13,224,51,36,28,9,18,9,4,157,34,44,32,18,21,18,3,166,165,184,118,89,127,35,8,725,5,0,0,0,0,0,0,8,301,307,212,137,209,83,29,1281,0,12,6,0,13,3,3,43,4,17,7,3,0,0,0,37,0,3,3,4,13,4,0,28,28,42,24,24,29,15,6,169,5,4,3,4,0,0,0,13,47,77,42,38,60,23,7,291,346,386,256,174,271,105,36,1568
309031240,47,75,38,35,33,19,13,253,16,20,24,16,18,5,3,99,36,47,27,14,34,8,0,165,124,147,79,52,76,35,7,522,0,0,0,0,0,0,0,8,221,287,169,112,165,68,22,1045,0,8,11,11,7,6,0,50,10,12,0,4,8,0,0,41,4,13,10,0,11,0,0,35,28,35,31,25,31,15,9,174,0,0,0,0,0,0,0,0,46,67,59,48,56,21,10,307,268,355,229,158,216,85,33,1349
309041241,16,20,13,5,10,7,6,75,30,32,16,4,14,3,0,94,25,36,19,12,12,3,4,104,121,115,66,54,50,18,5,434,0,0,0,0,0,0,0,8,188,206,119,81,87,26,11,718,0,0,0,0,0,0,0,4,0,0,5,4,4,0,0,16,3,0,3,3,0,3,0,13,14,28,10,10,22,6,0,97,0,3,0,0,0,0,0,5,22,35,20,14,25,9,0,138,208,242,138,97,113,36,16,853
309041242,47,77,66,38,69,22,8,321,86,113,80,49,51,9,10,399,73,106,60,42,61,17,0,368,411,441,295,194,235,71,32,1683,3,6,3,0,0,0,0,13,622,735,516,322,417,125,46,2782,3,4,8,4,13,0,0,42,8,19,19,10,10,4,3,66,5,14,13,14,11,0,0,52,49,87,58,51,50,6,3,312,0,3,3,0,0,0,0,5,63,126,97,84,84,14,7,478,681,862,612,406,496,140,57,3261
309051243,28,46,42,16,27,11,8,174,58,69,33,26,21,14,3,224,36,61,37,23,30,10,9,200,206,298,181,117,137,50,22,1022,0,0,0,0,0,0,0,4,335,478,292,181,207,82,47,1622,0,8,10,6,3,0,0,31,0,6,9,4,7,0,0,29,4,14,8,5,8,0,0,28,23,52,26,18,21,5,3,145,0,0,0,0,0,0,0,0,23,80,49,32,44,6,10,241,358,556,339,216,255,87,53,1863
309051244,142,226,185,117,157,54,29,912,136,200,111,84,80,37,8,656,124,171,94,67,90,25,11,577,588,635,375,248,319,93,32,2296,3,0,6,0,0,0,0,9,997,1230,769,523,645,213,78,4451,10,30,29,36,41,12,6,165,24,52,35,26,24,6,0,165,21,23,27,11,21,8,5,121,71,123,94,69,87,24,10,474,0,3,4,0,0,0,0,14,130,226,188,146,178,51,15,941,1125,1458,957,665,828,264,92,5391
309051245,93,135,96,64,93,37,12,533,65,83,54,22,32,8,0,267,60,69,34,25,34,10,9,237,235,306,185,127,154,50,25,1084,0,0,4,0,0,0,0,3,462,590,367,240,313,106,47,2126,0,13,5,9,17,4,0,58,4,14,12,10,11,3,0,52,4,4,12,5,11,0,0,43,36,56,56,42,46,17,7,262,0,0,0,0,0,0,0,9,49,89,86,65,86,32,11,413,506,679,453,313,401,139,60,2540
309061246,115,111,85,51,70,39,23,492,72,66,48,31,36,5,8,266,82,83,44,23,37,5,3,272,273,274,159,127,136,48,22,1047,5,0,0,0,0,0,0,4,548,533,343,240,277,98,54,2090,5,18,31,14,23,7,3,103,12,27,19,16,16,8,0,108,4,17,14,15,13,8,5,77,42,83,57,42,52,18,7,301,0,5,3,0,0,0,0,8,73,153,121,81,106,39,15,599,623,686,466,321,385,141,71,2687
309061247,55,77,56,30,43,12,9,282,60,66,32,23,27,16,0,223,67,61,37,23,34,10,3,232,236,208,108,72,99,36,9,766,0,4,0,0,0,0,0,3,416,414,229,141,207,71,26,1502,7,8,9,12,9,3,4,54,11,19,5,6,10,0,0,45,5,18,10,6,13,0,0,55,35,59,46,35,33,13,0,227,4,0,3,0,0,0,0,15,67,102,75,62,65,14,3,394,484,515,300,201,275,89,32,1893
309061248,146,149,91,69,94,36,29,614,116,114,77,44,37,8,13,401,122,115,52,33,35,15,10,397,589,612,362,233,253,63,23,2134,6,5,4,0,0,0,0,15,981,995,580,375,424,128,70,3551,13,26,23,24,26,3,5,122,29,42,30,17,36,3,0,151,16,46,19,17,22,10,4,132,102,180,123,77,87,27,11,606,5,6,8,5,0,0,0,21,171,294,201,128,170,43,15,1029,1147,1285,785,505,599,177,82,4588
309061249,314,407,240,134,201,84,47,1426,140,132,65,42,57,25,7,480,126,131,66,40,35,20,8,431,404,475,325,215,271,69,29,1798,0,0,3,5,0,0,0,11,990,1147,696,444,576,199,100,4152,27,41,32,35,32,20,6,194,25,43,30,10,18,9,0,142,13,39,22,11,11,5,3,113,76,131,95,88,86,24,3,500,6,7,5,3,0,0,0,24,139,264,182,149,156,61,16,966,1131,1409,884,595,730,259,113,5115
309061250,48,59,58,48,56,24,10,309,37,68,35,37,48,28,3,254,38,56,45,29,26,19,4,214,250,262,164,117,143,53,29,1028,6,0,4,0,0,0,0,8,378,449,302,235,281,120,42,1815,5,10,3,0,12,10,3,31,9,17,5,0,0,0,0,29,3,11,9,8,11,7,0,44,20,31,25,23,40,11,3,148,0,3,0,0,0,0,0,5,30,62,42,29,59,25,6,266,408,514,346,269,344,149,51,2082
309071251,366,394,228,154,173,68,42,1412,159,133,81,54,58,17,14,504,151,129,68,40,44,13,4,448,543,541,248,175,222,61,22,1815,10,6,6,0,3,0,0,30,1224,1198,631,422,498,163,79,4208,42,92,62,41,55,8,11,307,68,62,38,28,16,6,3,221,44,36,28,23,30,8,4,170,177,238,167,97,100,31,12,816,17,7,0,0,3,0,0,32,335,436,298,181,205,62,31,1548,1563,1631,930,604,703,219,115,5761
309071252,256,315,172,139,185,86,63,1216,100,91,57,45,64,22,9,391,136,118,71,59,60,20,11,475,333,389,282,208,272,112,33,1625,0,0,6,0,0,0,0,7,832,920,582,446,583,244,112,3718,17,26,25,34,38,16,4,155,17,28,14,18,14,9,5,96,3,11,18,11,16,4,0,62,70,81,71,58,77,14,9,382,0,3,7,0,0,0,0,14,107,156,124,114,151,40,23,714,935,1079,708,566,730,279,135,4431
309071253,135,154,101,58,106,66,31,655,52,63,37,18,32,14,3,224,50,65,30,17,27,9,8,214,200,232,127,91,127,62,28,866,0,6,5,0,0,0,0,6,444,517,303,190,289,152,70,1969,7,19,23,24,24,20,5,122,7,6,15,3,5,5,0,44,3,9,7,14,11,0,0,50,34,48,37,28,34,18,6,201,0,0,4,0,0,0,0,12,51,88,89,68,78,39,12,425,490,608,387,259,364,194,81,2390
309071254,22,24,14,18,15,3,0,91,14,30,14,4,14,0,0,81,31,21,12,10,0,0,0,69,146,141,89,78,79,11,8,559,0,0,0,0,0,0,0,0,206,210,130,108,106,22,16,800,0,9,8,6,0,0,0,19,0,3,0,0,3,0,0,11,0,3,0,0,0,0,0,13,19,25,21,11,15,3,0,100,0,0,0,0,0,0,0,0,23,37,30,21,24,8,0,142,235,247,156,133,134,24,16,941
309071256,231,264,175,123,174,73,39,1076,132,131,80,47,60,16,4,477,117,122,83,35,52,23,6,443,519,564,335,219,257,87,23,1996,3,4,5,0,0,0,0,12,1005,1086,674,426,539,199,71,3991,15,29,19,24,21,15,5,129,29,27,26,9,16,7,3,118,17,20,16,13,15,0,7,85,90,145,99,70,74,21,14,506,5,9,5,4,0,3,0,22,159,227,163,127,124,44,22,867,1157,1312,840,546,669,240,91,4862
309071552,121,167,105,67,100,17,3,588,93,93,52,27,33,9,0,305,78,68,53,33,34,6,0,273,375,408,226,163,177,38,11,1399,6,5,0,0,0,0,0,20,674,745,434,296,340,69,21,2573,9,17,11,20,25,9,8,96,16,33,6,14,14,3,0,86,14,24,11,8,8,3,0,70,93,106,84,64,69,13,3,435,6,3,0,6,0,0,0,13,135,182,120,105,113,25,14,696,810,931,549,398,456,93,33,3267
309071553,117,137,102,58,78,33,26,562,86,98,37,35,39,9,3,307,76,76,63,32,36,14,3,294,382,465,298,210,247,77,29,1711,0,0,0,0,0,0,0,3,663,774,504,338,394,138,61,2876,11,13,12,9,9,0,5,54,17,20,10,10,18,4,3,90,6,6,6,0,4,0,0,30,66,73,50,32,52,8,0,290,4,5,5,5,0,0,0,13,105,122,80,55,85,16,11,468,765,894,586,395,481,159,72,3346
309071554,301,258,130,73,67,21,14,860,84,81,29,14,16,8,0,234,79,55,28,12,19,4,0,205,280,238,111,65,71,17,9,791,0,3,3,6,6,0,0,11,745,629,308,171,170,50,22,2103,23,36,25,19,23,11,0,140,24,32,13,12,6,0,0,86,5,11,3,3,10,0,0,29,98,95,61,45,42,5,3,351,0,3,4,0,3,0,0,7,151,178,102,77,87,18,7,616,897,811,412,256,257,66,25,2712
309071555,265,235,139,71,86,15,10,819,134,69,21,13,14,4,0,255,83,49,21,14,11,3,0,173,416,280,139,87,50,14,0,980,0,0,3,0,0,0,0,11,896,628,320,181,168,38,10,2240,23,47,27,26,17,7,3,150,31,43,16,11,6,0,0,117,21,27,6,7,5,8,0,79,140,179,93,61,59,12,5,549,7,3,0,0,4,0,0,22,228,296,149,105,94,28,10,921,1122,928,467,286,263,64,17,3156
309071556,130,206,124,94,114,37,25,729,107,118,63,27,36,11,6,375,104,107,67,41,38,8,4,366,329,433,254,158,178,49,6,1417,0,0,0,0,0,0,0,7,683,865,509,322,369,109,45,2885,8,16,19,4,13,5,0,67,17,28,17,12,4,0,0,83,7,8,13,8,8,4,0,49,40,69,40,37,39,18,3,245,5,3,4,0,0,0,0,10,71,130,96,52,66,24,3,455,753,1001,608,375,434,131,45,3342
309071557,284,373,263,166,219,71,31,1407,151,157,72,49,42,19,4,500,148,159,60,35,47,13,3,475,551,626,368,225,251,66,36,2123,10,9,0,0,5,0,0,29,1151,1322,765,475,569,178,74,4534,30,50,48,45,46,11,4,243,36,60,33,23,23,3,4,180,26,40,30,16,16,4,0,130,137,214,159,105,111,32,7,761,4,9,7,3,4,0,0,25,241,364,272,193,200,48,23,1334,1392,1679,1034,673,769,225,97,5873
309071558,98,90,47,38,54,15,11,355,83,67,25,16,13,0,0,209,64,45,14,5,16,3,0,159,260,201,102,75,91,29,9,766,3,8,5,0,0,0,0,19,507,408,192,141,177,50,27,1503,10,18,14,3,5,4,0,48,20,21,16,10,5,0,0,77,12,15,5,0,0,0,0,37,78,94,55,26,23,10,3,289,5,0,0,0,0,0,0,6,125,145,89,46,41,17,3,465,627,556,279,183,222,60,30,1970
309081259,39,63,53,30,48,28,12,269,13,24,16,5,7,4,4,68,22,19,11,13,17,8,7,94,51,72,45,16,33,18,13,247,0,0,0,0,0,0,0,3,126,177,123,63,109,56,32,687,6,4,8,3,12,8,3,48,0,6,7,6,6,6,0,19,0,4,4,0,3,0,0,18,4,15,19,7,7,0,0,53,0,0,0,0,0,0,0,6,10,28,34,20,34,14,5,139,141,205,160,85,141,66,40,826
309081260,95,101,54,41,54,28,9,382,42,42,21,15,20,6,0,146,45,53,24,15,21,5,3,172,158,140,78,44,47,25,13,493,0,0,0,0,0,0,0,0,342,338,185,117,136,61,23,1196,7,22,18,17,12,8,3,87,9,24,24,11,17,0,0,78,8,7,14,3,3,4,0,42,20,54,45,38,31,12,8,211,0,3,9,0,0,0,0,14,49,109,101,63,67,25,10,432,388,442,284,182,202,84,33,1626
309081262,215,324,161,96,120,58,23,997,105,83,46,29,32,10,9,319,108,109,58,26,30,21,4,349,315,279,168,112,164,50,12,1107,6,4,0,0,0,0,0,11,752,797,427,261,351,145,52,2780,16,55,50,25,44,18,11,216,23,38,21,21,28,3,0,135,9,36,25,15,25,9,0,123,42,87,81,69,85,29,11,408,3,0,0,0,0,0,0,7,88,208,180,125,181,64,25,881,843,1006,609,386,529,207,78,3659
309081559,152,236,156,93,131,69,36,870,102,118,72,50,49,19,16,427,97,117,67,31,47,17,4,368,310,357,229,154,184,86,24,1343,6,7,0,0,0,0,0,6,661,825,519,324,408,188,77,3013,17,32,38,20,28,12,15,164,18,32,22,20,18,5,6,116,4,14,17,7,8,3,0,56,59,87,55,41,63,17,10,336,0,0,0,0,0,0,0,4,102,168,132,93,119,35,26,678,764,992,649,419,528,231,107,3690
309081560,106,95,60,32,60,18,17,395,52,43,21,15,19,8,3,163,52,55,27,15,6,0,0,148,121,107,51,41,57,23,15,407,0,0,0,0,0,0,0,4,336,297,158,101,142,50,33,1120,0,17,14,32,37,7,3,121,13,11,16,10,14,5,9,69,4,12,12,11,12,3,0,43,32,55,39,28,45,12,8,216,0,0,5,0,0,0,0,14,49,96,82,83,107,26,18,461,385,397,241,179,246,78,53,1580
309091263,123,160,75,62,78,32,15,547,87,69,46,23,37,10,6,273,65,65,31,26,33,13,3,243,246,248,147,105,146,62,19,977,5,7,4,0,3,0,0,12,530,550,304,217,294,109,41,2054,7,30,25,18,26,12,6,120,7,16,8,7,7,0,7,54,13,14,5,4,14,5,3,62,31,70,49,38,54,11,9,262,3,3,4,0,0,0,0,13,69,133,89,72,94,31,21,514,592,689,394,288,392,148,63,2560
309091264,116,121,72,47,76,34,20,482,21,34,17,12,25,5,0,122,33,28,30,5,19,11,0,117,118,128,72,41,69,26,8,474,0,0,0,0,0,0,0,0,292,312,187,110,192,78,36,1200,7,25,11,10,18,9,9,85,11,9,7,3,6,4,4,44,9,12,10,5,7,0,0,38,22,48,23,23,22,10,4,150,0,0,0,0,0,0,0,3,39,99,43,43,52,19,13,313,333,414,236,156,241,98,42,1518
309091265,101,110,74,43,74,37,21,465,44,35,28,14,11,6,0,143,45,58,15,12,26,10,5,171,148,185,126,86,101,46,18,715,0,4,0,0,0,0,0,8,334,383,248,167,214,107,43,1493,11,17,12,9,9,7,3,75,9,17,8,9,11,5,0,56,4,12,0,4,4,0,0,33,31,39,34,28,25,9,10,170,7,0,0,0,0,0,0,8,52,85,61,56,50,19,15,344,388,470,307,219,266,119,60,1837
309091540,205,146,66,28,33,18,7,511,41,30,12,5,5,0,0,94,63,41,21,16,17,0,0,167,119,83,38,37,42,16,6,352,0,7,3,3,0,0,0,17,434,308,143,92,98,44,16,1134,33,44,39,31,43,28,10,230,24,26,17,11,15,3,0,101,16,28,18,16,14,0,0,92,53,55,48,43,49,17,7,263,6,6,0,4,3,0,0,22,134,165,128,103,125,50,16,713,570,468,265,188,226,95,33,1849
309091541,208,217,114,75,92,32,24,761,56,44,36,25,24,11,8,197,73,75,33,21,29,5,3,240,199,177,106,78,131,50,10,759,4,4,4,0,0,0,0,11,542,512,295,200,280,102,47,1977,35,46,39,30,44,24,9,239,11,29,31,12,17,10,0,111,20,32,26,20,20,10,3,123,53,92,61,55,76,26,13,375,8,0,3,6,0,0,0,16,128,205,152,120,163,67,33,864,671,713,447,321,443,174,71,2841
309101267,141,220,156,90,112,56,15,791,44,50,30,23,35,17,8,208,47,59,58,32,34,12,9,257,122,155,142,91,132,57,21,727,0,5,3,0,3,0,0,9,359,481,394,235,321,140,53,1984,13,36,25,12,33,11,13,137,0,13,17,15,20,3,0,72,5,17,5,10,15,3,0,49,18,24,29,27,31,12,6,139,5,0,0,0,0,0,0,6,38,92,74,54,91,26,18,398,399,574,474,290,416,173,71,2386
309101268,41,78,39,33,32,10,11,242,16,32,13,13,18,7,7,103,14,25,28,14,20,15,0,119,106,101,74,52,79,29,14,460,0,0,0,0,0,0,0,0,179,236,155,113,144,68,35,921,8,15,7,6,8,0,3,49,4,9,3,7,5,0,0,29,0,11,6,5,0,0,0,15,8,14,25,12,24,8,4,90,0,4,0,0,0,0,0,6,19,49,37,31,38,9,10,196,197,286,189,146,181,78,48,1121
309101269,9,8,3,5,11,0,3,43,11,3,3,9,3,0,0,29,12,7,3,5,5,4,0,38,26,26,13,7,22,16,5,113,0,0,0,0,0,0,0,0,57,49,29,23,40,19,7,227,0,4,4,0,5,0,0,14,6,0,0,0,0,0,0,3,0,6,0,0,5,0,0,11,0,12,9,7,9,9,5,46,0,0,0,0,0,0,0,0,6,16,13,9,13,12,5,80,66,67,40,30,54,30,14,306
309101561,87,55,29,20,32,16,6,240,21,8,10,8,9,5,3,53,48,30,10,6,14,4,0,114,51,39,32,19,34,16,5,199,0,0,0,0,0,0,0,0,210,133,84,52,89,45,12,616,9,16,14,5,16,4,0,69,7,18,8,4,3,0,3,40,4,9,10,7,7,0,0,29,15,25,18,16,14,7,0,100,0,0,0,0,0,0,0,9,39,77,48,30,45,16,0,248,248,206,135,82,125,58,17,866
309101562,129,98,46,35,28,14,9,346,28,24,16,13,18,10,0,106,51,46,30,10,13,8,0,164,125,71,54,42,55,33,9,392,5,4,0,0,0,0,0,8,335,245,151,100,114,60,20,1027,7,25,13,15,9,0,0,70,10,16,12,7,7,0,3,59,7,8,10,3,0,9,5,46,25,37,32,21,27,4,4,152,4,4,0,5,0,0,0,11,67,84,62,46,47,20,13,340,402,326,216,149,161,77,34,1360
310011271,123,116,56,42,53,35,18,443,27,20,13,0,5,3,0,71,46,30,13,11,5,4,0,107,102,85,40,12,19,6,0,260,0,0,0,0,0,0,0,4,293,243,117,69,92,45,22,878,11,26,3,8,21,11,8,92,0,5,0,0,3,0,0,9,9,7,7,5,0,0,0,20,10,34,15,6,11,7,0,81,0,4,3,0,0,0,0,10,27,72,28,22,41,18,12,216,318,320,144,91,132,63,31,1095
310011272,292,257,154,100,138,101,40,1077,22,15,14,0,4,0,0,58,43,36,13,6,6,5,0,117,72,52,38,26,22,4,9,226,0,4,0,0,0,0,0,10,430,363,223,139,177,107,49,1488,41,58,31,32,59,24,17,261,3,11,0,0,0,0,0,26,8,13,4,4,3,3,0,30,18,24,19,13,8,0,3,86,3,3,0,4,0,0,0,10,74,104,57,59,75,28,19,411,504,464,280,194,251,137,66,1900
310011274,805,733,366,241,272,181,78,2665,60,35,17,10,11,4,0,138,75,68,30,15,11,0,0,205,146,97,57,28,33,12,4,377,12,13,10,0,0,0,0,31,1090,944,475,299,328,195,80,3419,164,233,153,117,155,90,40,946,43,40,22,20,17,7,0,141,36,40,24,18,13,7,3,135,145,171,98,61,43,12,0,520,26,44,21,9,12,0,0,108,402,523,313,220,235,112,48,1854,1496,1466,787,525,563,310,128,5275
310011275,103,155,81,59,71,62,30,559,75,53,36,16,21,14,5,223,79,51,31,18,21,4,6,205,275,240,103,72,92,35,13,829,0,0,0,0,0,0,0,3,531,499,255,169,213,118,48,1819,14,7,10,8,12,8,6,71,3,9,6,5,10,5,5,41,3,8,11,3,3,4,5,37,20,50,23,25,24,11,3,164,3,0,0,0,5,0,0,7,45,75,54,41,54,36,19,330,574,575,304,213,270,156,64,2146
310011276,72,48,38,26,18,12,7,223,10,4,0,0,0,0,0,24,16,17,4,3,4,0,0,41,38,30,23,9,19,0,0,119,0,0,0,0,5,0,0,7,136,102,67,40,44,10,11,409,13,18,11,11,14,5,0,77,4,7,5,0,4,0,0,18,0,3,0,0,0,0,0,8,38,42,21,23,20,5,4,151,0,6,3,0,4,0,0,15,59,79,38,40,44,11,0,273,194,172,108,83,88,20,10,681
310011563,416,388,200,110,143,102,54,1413,38,37,13,7,8,6,3,103,58,42,18,5,11,3,0,142,116,83,57,35,28,8,0,331,4,4,3,3,0,0,0,15,627,550,288,163,179,122,58,1998,51,42,34,23,35,17,16,222,34,20,4,5,3,0,0,72,6,12,3,9,0,0,0,36,30,32,19,18,18,3,3,121,7,0,7,3,3,5,0,23,130,107,71,54,62,26,21,476,756,662,362,221,241,155,79,2470
310011564,534,595,328,224,320,176,105,2283,97,106,59,36,59,13,6,387,127,121,74,33,54,18,9,425,349,324,238,170,212,85,37,1412,0,8,0,0,0,0,0,17,1114,1145,697,472,645,298,160,4527,62,83,78,61,90,34,21,424,38,50,41,15,20,12,0,173,17,42,20,18,24,3,0,124,72,116,82,65,78,28,23,463,11,3,3,0,3,0,0,27,204,298,222,157,215,80,48,1213,1321,1446,923,627,858,370,203,5741
310021277,10,11,10,8,7,0,0,50,34,32,17,21,29,7,0,133,34,24,11,3,15,0,0,85,401,472,328,219,283,69,15,1785,3,9,4,0,0,0,0,21,482,544,368,258,333,82,12,2077,0,0,0,0,5,0,0,10,3,4,6,4,8,0,0,32,3,3,6,5,3,0,0,24,66,99,83,51,62,11,4,374,4,0,3,0,0,0,0,8,75,116,96,68,79,9,8,450,556,659,466,322,412,94,20,2519
310021278,0,7,6,5,3,0,0,26,3,9,4,0,5,0,0,26,10,11,4,6,9,0,0,40,115,129,100,65,80,10,0,499,0,0,0,0,0,0,0,0,139,156,115,72,99,13,0,595,0,0,0,0,0,0,0,3,0,6,0,0,6,0,0,19,3,6,0,0,4,0,0,14,28,51,36,23,15,3,0,152,0,3,0,0,0,0,0,3,34,61,34,20,32,8,0,195,172,219,148,96,129,25,0,788
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,26,36,31,23,22,9,4,152,53,51,40,27,32,10,0,212,68,88,48,21,39,4,0,269,735,781,499,337,373,62,16,2807,12,0,3,3,0,0,0,17,892,959,624,410,471,83,22,3457,7,5,4,5,4,0,0,26,23,29,26,14,13,3,0,111,11,14,13,14,17,0,5,76,197,280,193,131,126,17,6,948,5,6,3,3,5,0,0,21,235,332,242,164,169,26,10,1180,1135,1296,867,573,632,109,35,4637
310021281,22,31,32,25,28,7,0,147,31,42,29,22,18,3,4,143,48,57,35,22,14,4,0,190,476,603,368,238,278,69,8,2036,9,5,7,0,3,0,0,20,583,738,473,309,338,82,18,2538,3,4,6,3,0,0,0,13,20,24,14,8,6,3,0,75,6,3,0,5,5,0,0,23,126,239,126,110,97,13,4,708,7,4,8,3,3,0,0,22,154,273,152,124,114,18,9,846,738,1004,623,431,459,95,22,3384
