SA2_CODE_2021,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
309071556,927,1854,32,177,180,817,69,314,1050,4090,1323,5401,88,370,125,435,275,907,490,1714,1821,7117,5,31,36,121,18,71,184,500,250,730,19,60,23,64,143,317,188,439,434,1169,18,35,3201,10173
309071557,1523,3069,70,403,277,1315,113,515,1560,6159,2018,8398,124,549,196,656,373,1208,698,2413,2714,10813,25,112,84,316,66,253,476,1353,651,2034,46,145,92,204,357,800,491,1143,1147,3180,85,175,5461,17238
309071558,652,1322,11,70,81,400,32,157,570,2194,694,2818,31,130,74,243,113,361,214,735,909,3554,4,15,23,75,11,38,214,590,248,715,10,28,25,50,77,171,109,246,355,967,22,48,1940,5884
309081259,539,1083,8,23,53,232,9,41,224,861,294,1158,33,151,69,231,124,403,228,780,524,1939,0,9,17,50,4,3,49,123,67,183,6,17,19,49,57,142,91,210,157,398,19,40,1235,3458
309081260,673,1351,4,25,70,318,13,54,503,1866,593,2266,28,119,81,263,121,384,229,770,823,3033,3,12,22,78,18,66,181,475,228,631,20,64,52,113,137,304,210,478,433,1106,21,41,1954,5532
309081262,1572,3165,19,97,205,900,45,178,1079,4051,1342,5224,72,294,160,541,273,867,502,1694,1841,6921,13,46,86,252,14,58,355,874,467,1233,43,132,117,268,330,701,492,1095,958,2327,90,193,4466,12596
309081559,1743,3529,30,150,212,956,62,254,1064,4073,1357,5431,117,485,201,678,405,1292,716,2452,2077,7881,5,22,48,175,17,60,281,727,356,985,37,115,81,182,279,623,398,922,757,1910,50,104,4623,13423
309081560,1145,2292,6,36,56,261,11,46,494,1773,566,2119,25,102,95,300,169,528,283,932,853,3058,4,16,46,141,10,35,189,454,250,646,13,31,75,166,173,371,263,579,513,1226,32,76,2547,6645
309091263,1216,2452,15,87,159,712,26,113,748,2839,946,3757,63,271,129,435,250,813,442,1520,1392,5275,5,27,42,140,14,62,205,528,263,758,29,95,61,128,210,451,299,678,565,1434,54,103,3223,9264
309091264,538,1081,15,91,81,362,23,109,413,1600,532,2159,48,195,88,296,161,540,297,1032,820,3185,0,0,23,87,14,49,111,308,151,441,26,80,37,76,134,297,189,454,340,900,18,40,1719,5206
309091265,842,1711,14,96,93,423,49,234,486,1871,638,2626,67,285,122,402,255,819,446,1514,1082,4135,8,28,22,77,12,64,127,346,177,513,15,54,34,81,170,391,221,523,394,1037,38,88,2350,6964
309091540,2080,4147,11,46,45,206,12,54,593,2084,660,2396,16,57,74,231,133,417,223,701,882,3093,6,41,39,132,20,72,348,821,423,1067,20,58,116,247,338,709,468,1017,897,2082,157,332,4010,9647
309091541,2030,4079,12,77,129,595,31,156,791,2884,964,3716,55,247,152,501,244,760,459,1509,1420,5223,9,26,63,229,32,99,337,854,438,1209,35,104,127,293,393,857,558,1256,999,2459,119,251,4568,12013
309101267,1040,2108,18,92,162,730,22,100,656,2540,857,3462,63,261,167,572,213,682,447,1510,1301,4973,3,7,35,105,5,14,156,400,197,526,17,65,73,166,120,265,212,493,409,1023,19,42,2776,8141
309101268,546,1100,11,60,73,341,13,58,304,1165,397,1617,24,114,82,272,87,270,197,656,594,2281,4,15,6,29,7,17,84,209,100,271,10,26,31,67,68,140,103,228,209,501,18,35,1369,3920
309101269,749,1476,3,19,17,72,0,10,85,296,108,396,5,33,35,99,56,167,94,304,203,698,0,0,5,15,0,0,37,79,44,98,4,14,18,38,45,88,66,137,108,236,14,29,1069,2443
309101561,1896,3744,0,9,40,172,10,43,287,1000,335,1217,10,42,69,219,106,319,187,571,520,1790,0,0,17,48,7,29,134,309,157,383,4,17,39,83,181,379,224,475,383,855,68,143,2866,6541
309101562,1766,3510,3,23,52,206,16,69,473,1679,537,1980,17,82,80,276,104,326,204,687,744,2667,0,0,21,65,13,55,160,379,190,496,4,20,47,106,183,382,239,511,427,1008,81,163,3028,7350
310011271,384,788,11,70,56,286,6,41,328,1272,400,1668,21,95,36,121,95,339,155,552,556,2221,3,19,13,43,3,11,84,222,112,304,11,52,19,50,101,240,136,340,242,645,45,83,1222,3738
310011272,669,1383,36,237,88,478,23,114,481,1892,627,2720,53,237,68,233,176,599,297,1070,927,3799,9,46,29,118,9,42,137,385,180,587,28,101,37,91,160,382,227,564,408,1158,45,90,2046,6419
310011274,1164,2397,75,496,171,894,74,411,1059,4442,1373,6242,91,440,115,423,351,1155,560,2025,1935,8272,34,172,123,532,77,303,600,1765,835,2767,75,256,99,235,515,1169,690,1666,1524,4434,163,352,4781,15452
310011275,804,1604,13,59,104,481,21,109,685,2638,820,3283,52,228,120,417,131,430,305,1078,1129,4365,4,5,29,100,12,35,120,288,163,428,24,68,51,109,117,255,188,434,349,857,43,90,2327,6921
310011276,155,324,6,54,22,94,16,89,132,541,175,768,16,64,12,36,49,161,70,259,246,1024,11,61,16,70,12,46,83,252,125,434,7,28,13,27,100,230,121,288,245,723,21,38,669,2109
310011563,628,1279,32,197,105,514,45,232,723,2851,910,3797,57,253,87,305,154,508,300,1058,1216,4854,5,52,23,108,13,52,172,493,220,705,19,59,35,92,110,265,164,412,389,1122,45,107,2278,7361
310011564,2013,4063,70,442,322,1492,70,311,1537,5917,1993,8158,173,730,311,1065,518,1699,1000,3489,2996,11652,24,138,83,309,44,174,440,1170,593,1791,54,184,122,297,391,891,572,1374,1159,3164,101,222,6268,19102
310021277,1772,3566,39,196,156,722,49,225,650,2596,896,3738,64,280,113,359,269,850,443,1489,1344,5228,6,35,27,97,19,60,175,482,223,669,15,47,30,67,186,409,227,525,460,1190,22,54,3597,10038
310021278,830,1636,7,48,46,229,16,77,176,723,253,1073,9,47,36,113,101,322,149,483,401,1556,5,16,10,40,11,23,74,213,98,294,3,6,17,30,92,201,113,242,204,540,17,37,1451,3761
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,2396,4810,50,304,237,1140,94,435,1181,4627,1564,6508,77,327,133,426,462,1452,672,2207,2235,8718,24,90,72,291,62,228,430,1242,584,1855,39,115,65,137,353,783,452,1043,1036,2899,77,160,5735,16590
310021281,1574,3174,44,220,165,766,89,421,814,3264,1106,4672,77,326,105,348,314,996,501,1668,1603,6331,5,46,49,199,47,199,294,857,401,1297,22,71,37,89,243,517,305,682,708,1977,58,120,3940,11606
310021282,1466,2937,34,200,138,661,76,353,681,2704,934,3921,73,327,90,301,314,1006,478,1639,1419,5560,7,48,36,130,32,114,263,750,337,1038,21,80,35,80,175,378,232,535,569,1578,34,68,3480,10139
310031283,1079,2188,27,180,120,584,53,238,659,2613,856,3605,34,158,81,277,229,719,341,1158,1200,4766,10,51,70,237,46,193,379,1066,511,1546,29,86,60,131,253,568,342,794,852,2332,61,131,3194,9414
310031284,908,1836,15,88,71,359,45,200,478,1846,605,2492,31,134,41,132,191,653,265,924,872,3421,10,60,37,147,33,111,257,739,340,1054,12,54,39,87,223,492,278,634,612,1680,75,165,2471,7107
310031285,671,1333,23,140,84,433,27,105,444,1720,583,2410,39,157,54,183,148,480,239,814,820,3222,8,50,33,118,19,69,188,481,247,729,9,29,32,66,131,296,175,394,425,1122,21,48,1937,5728
310031286,590,1183,12,77,61,280,13,71,325,1236,410,1663,29,106,42,130,110,361,176,603,587,2267,0,6,30,107,15,57,168,431,217,605,14,38,33,76,151,345,202,457,420,1065,30,72,1631,4588
310031287,1684,3371,39,221,140,675,69,321,904,3497,1150,4718,49,193,112,383,331,1054,490,1630,1642,6347,13,54,64,236,68,256,538,1431,683,1981,23,86,83,186,430,957,543,1221,1219,3197,121,253,4667,13178
310031288,491,970,12,67,64,298,22,105,303,1190,400,1658,39,153,69,244,143,446,247,844,652,2504,4,14,18,68,4,13,63,171,95,275,7,19,12,37,61,140,81,197,171,468,10,14,1322,3965
310031289,737,1467,22,100,98,451,23,112,572,2298,713,2963,56,251,97,323,164,521,315,1087,1029,4053,9,29,15,52,6,28,73,191,95,305,4,23,17,37,60,122,85,187,181,492,8,15,1947,6019
310031290,685,1367,21,111,109,496,28,102,439,1697,593,2406,57,230,107,368,164,531,328,1130,918,3540,0,13,18,67,5,10,67,180,93,276,11,32,21,47,68,145,104,233,201,506,11,19,1812,5426
310031291,645,1304,15,101,54,257,21,109,418,1646,508,2112,22,89,39,125,131,418,191,625,693,2741,25,112,61,224,50,189,357,1033,484,1558,15,45,50,112,224,520,285,679,771,2235,42,91,2153,6374
310031292,683,1376,7,49,42,204,18,71,334,1314,404,1642,23,89,37,123,122,380,178,596,578,2231,3,12,20,60,16,73,149,398,185,546,7,23,22,50,161,354,189,432,377,972,41,89,1683,4671
310031293,1458,2892,33,189,189,904,69,325,979,3885,1269,5304,82,361,110,376,354,1152,554,1887,1825,7192,15,70,78,269,35,142,348,991,477,1465,29,89,58,120,233,513,316,718,786,2182,58,122,4130,12383
310031294,1086,2193,25,131,137,641,43,234,1294,4928,1503,5937,57,260,64,219,180,580,307,1067,1808,7002,5,29,41,125,24,87,339,947,412,1180,5,24,42,105,115,269,168,393,580,1570,47,105,3527,10869
310031295,231,461,7,65,23,98,20,120,110,436,159,715,4,27,13,29,52,178,70,230,230,949,0,6,17,71,14,50,98,292,123,416,5,12,6,13,75,156,88,184,205,597,24,48,694,2056
310041297,932,1873,28,185,91,463,44,222,556,2208,722,3076,44,192,83,296,259,851,390,1342,1115,4415,4,29,35,151,20,78,176,473,233,729,21,72,33,67,188,416,239,559,479,1290,41,92,2561,7662
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
310041299,863,1724,64,411,128,664,70,379,821,3319,1089,4776,63,289,68,222,193,663,331,1175,1415,5949,15,97,46,190,36,158,321,884,420,1332,20,82,33,81,190,425,244,579,663,1911,48,105,2991,9696
310041300,709,1440,41,288,105,579,71,350,559,2336,778,3553,47,220,66,217,183,594,294,1029,1074,4584,18,119,43,177,23,98,317,998,407,1386,18,70,42,89,273,618,328,772,736,2159,66,146,2589,8336
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,1534,3095,103,694,257,1345,142,698,1673,6960,2173,9692,92,416,87,297,343,1138,523,1852,2697,11551,54,296,136,547,95,391,870,2620,1160,3859,57,197,77,189,376,890,517,1284,1669,5142,110,257,6013,20038
310041303,568,1155,33,192,130,636,26,122,583,2276,779,3225,49,205,73,257,160,521,282,983,1052,4210,7,52,26,96,21,71,164,484,223,704,19,72,36,86,91,197,146,350,372,1052,28,57,2018,6470
310041304,1647,3317,55,342,358,1680,91,427,2495,9601,2999,12044,117,508,242,803,286,935,645,2245,3646,14289,19,89,113,398,53,189,508,1377,694,2058,46,153,97,226,241,541,388,921,1082,2977,66,137,6444,20721
310041565,639,1270,20,121,170,808,29,137,969,3747,1192,4809,67,275,153,536,165,538,390,1350,1579,6162,9,25,20,67,7,31,148,373,182,497,15,46,28,68,56,118,100,233,278,727,10,24,2510,8182
310041566,707,1445,25,168,98,461,37,195,739,2951,894,3775,29,132,54,186,145,494,227,813,1121,4585,8,53,43,156,22,107,246,679,321,1005,24,74,35,82,128,286,190,443,511,1443,31,72,2367,7543
311011305,1738,3492,26,153,143,696,59,292,677,2702,907,3848,53,248,92,313,289,903,443,1462,1352,5312,16,72,60,215,37,125,330,969,443,1377,21,68,54,112,274,601,347,778,793,2160,70,141,3953,11115
311021306,729,1504,21,143,51,241,22,104,342,1345,437,1832,23,90,38,136,152,497,213,719,654,2548,8,28,31,97,35,119,230,624,297,870,12,47,38,73,235,517,287,637,587,1510,50,110,2015,5669
311021307,1358,2732,30,182,101,489,48,210,611,2467,787,3350,22,81,48,155,199,628,263,864,1048,4216,14,76,46,178,65,230,428,1239,559,1723,23,79,41,98,311,685,380,866,941,2584,73,160,3416,9698
311021308,803,1626,34,191,93,486,34,143,708,2770,867,3588,39,172,68,233,152,483,262,890,1128,4478,12,60,36,128,27,86,256,703,323,973,14,54,46,92,177,395,237,535,558,1511,52,105,2545,7726
311021309,643,1288,12,60,46,224,21,124,333,1288,415,1691,30,111,34,112,149,452,212,679,623,2375,0,18,17,52,18,54,114,304,148,429,13,46,19,42,107,248,141,331,295,763,25,49,1582,4473
311021310,955,1961,19,97,104,479,42,196,656,2544,823,3316,66,267,74,244,208,675,348,1190,1166,4511,5,39,49,169,20,60,206,567,279,836,15,48,28,63,117,270,166,383,447,1217,32,65,2597,7749
311031311,1812,3678,53,326,174,854,68,337,1258,4907,1551,6425,80,343,90,295,355,1182,524,1822,2077,8249,27,116,72,263,56,202,504,1397,658,1981,29,99,52,124,323,709,406,928,1062,2904,88,182,5039,15004
311031312,591,1211,21,152,94,447,41,203,540,2177,697,2990,23,112,49,159,121,406,195,672,888,3657,13,69,43,155,30,112,203,564,287,905,12,39,44,99,169,363,226,506,511,1409,41,85,2031,6358
311031313,809,1659,34,223,93,475,26,129,602,2403,753,3233,46,216,46,157,175,567,266,945,1021,4177,7,55,32,125,12,49,193,566,246,790,19,63,14,36,115,263,148,363,392,1154,36,78,2259,7065
311031314,727,1460,48,316,129,706,85,413,690,2920,954,4357,54,229,71,229,261,845,377,1305,1334,5664,35,175,68,271,55,227,354,1083,513,1757,27,85,57,135,242,542,323,759,838,2515,61,131,2954,9771
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,794,1600,22,112,112,557,34,173,586,2297,756,3141,53,225,85,281,248,796,382,1303,1137,4438,9,26,20,70,18,68,193,519,230,682,20,66,36,79,146,355,203,498,439,1182,41,88,2413,7312
311031317,792,1635,83,591,221,1199,99,554,955,4128,1362,6465,92,408,93,312,262,870,441,1586,1803,8055,29,176,101,390,68,265,461,1353,652,2181,42,154,63,142,248,572,348,868,999,3050,81,176,3677,12913
311031318,489,979,17,87,62,269,18,100,216,867,304,1322,54,240,59,201,196,643,310,1080,620,2403,5,37,12,32,7,23,68,203,89,291,0,0,11,19,62,140,70,164,163,451,12,21,1275,3857
311031319,1419,2870,72,458,202,1012,81,385,1130,4488,1485,6349,95,422,170,574,456,1491,728,2481,2209,8830,25,126,62,216,28,103,325,969,434,1417,32,107,53,134,304,682,394,914,829,2326,59,121,4512,14152
311041322,937,1908,26,160,109,526,45,233,554,2224,738,3146,71,316,88,320,267,873,425,1506,1164,4651,3,12,10,42,22,91,97,259,133,408,15,49,10,33,115,261,145,343,279,749,18,36,2397,7342
311041567,519,1039,25,162,100,474,52,268,518,2012,694,2910,57,236,51,161,168,552,274,952,967,3864,6,28,26,89,15,61,131,379,179,557,8,27,14,38,70,163,95,228,278,782,11,22,1775,5712
311041568,825,1661,47,279,186,885,69,310,972,3855,1269,5319,74,310,104,348,261,869,434,1524,1708,6843,8,34,23,65,16,53,149,403,190,553,14,45,17,39,56,124,87,209,274,763,21,45,2830,9314
311041569,782,1594,21,142,100,516,37,174,475,1883,635,2717,56,251,80,284,240,768,373,1297,1006,4011,8,47,26,91,13,51,133,363,182,554,12,31,27,60,113,272,151,361,334,914,19,40,2143,6564
311041570,1789,3613,58,356,257,1217,100,485,1317,5257,1731,7313,134,551,185,611,518,1709,830,2871,2560,10187,5,35,47,182,25,105,257,689,328,1016,19,75,39,86,219,489,279,652,614,1670,27,53,4986,15529
311041571,616,1253,22,159,86,426,51,254,990,3963,1145,4802,24,90,27,81,80,281,130,446,1273,5253,7,45,66,236,34,138,509,1568,625,1994,19,61,42,92,147,328,212,477,832,2469,34,69,2755,9040
311051323,1204,2404,31,202,95,482,49,245,689,2678,860,3613,45,184,62,209,170,572,274,967,1140,4573,11,51,52,179,25,93,316,849,397,1171,20,75,45,107,221,488,291,667,689,1837,54,120,3092,8937
311051324,978,1977,31,165,151,690,38,159,596,2376,811,3390,57,253,113,383,290,954,465,1593,1278,4981,12,31,33,115,13,27,124,323,178,502,20,67,33,76,106,232,159,380,337,882,18,37,2610,7873
311051325,1063,2157,28,194,140,666,63,295,820,3230,1049,4383,59,249,88,295,259,830,405,1367,1459,5749,12,52,41,137,16,64,262,751,332,1002,24,87,46,110,227,501,297,693,631,1698,47,111,3207,9710
311051326,824,1690,43,276,124,640,51,263,622,2506,843,3690,40,183,60,217,231,743,329,1148,1174,4833,26,155,55,201,31,144,318,904,435,1402,25,87,43,88,271,617,342,790,774,2193,76,166,2848,8873
311051327,1294,2619,33,162,176,840,33,169,889,3426,1132,4599,111,459,153,524,350,1109,613,2095,1743,6690,0,15,29,100,17,60,166,430,216,598,21,64,49,98,191,425,252,593,470,1193,23,51,3537,10559
311051328,613,1246,26,178,73,405,38,197,419,1709,564,2483,33,136,36,113,132,424,194,672,757,3161,8,35,29,119,12,48,201,592,248,796,9,49,38,83,167,377,215,513,462,1306,35,75,1865,5784
311061329,707,1432,15,68,105,493,24,105,506,1971,645,2638,44,187,91,297,141,446,277,929,922,3570,3,10,17,53,13,44,140,371,178,480,11,32,45,93,115,262,167,388,342,866,32,62,2007,5932
311061330,625,1296,49,293,81,428,43,236,432,1805,603,2771,43,194,48,160,225,757,312,1115,907,3885,28,154,49,195,46,160,350,1009,472,1520,28,104,62,135,273,632,355,868,825,2392,72,163,2436,7729
311061331,337,687,33,217,74,430,33,176,288,1253,428,2074,25,115,19,85,93,314,138,514,565,2589,24,118,31,148,25,96,177,515,250,880,15,71,27,54,153,345,191,474,444,1353,50,107,1389,4740
311061332,1517,3057,30,189,210,997,53,280,1178,4581,1480,6049,94,388,173,608,378,1217,641,2215,2127,8257,5,38,63,203,30,116,252,662,352,1016,22,67,59,139,249,578,339,782,691,1805,43,90,4374,13208
311061333,761,1534,32,174,68,367,49,252,522,2157,669,2956,37,194,52,175,226,758,318,1123,982,4088,18,114,62,231,51,214,287,807,418,1367,28,92,58,126,244,565,329,782,745,2147,63,137,2554,7907
311061334,1049,2108,22,161,100,449,32,140,619,2386,775,3140,63,267,94,323,209,696,370,1289,1143,4427,5,17,38,128,5,31,184,475,242,647,15,50,43,108,176,400,237,553,479,1205,33,74,2705,7809
311061335,535,1105,21,134,99,446,19,95,600,2321,733,2990,67,261,97,339,114,387,276,984,1017,3973,6,32,18,66,3,18,102,279,131,400,9,30,24,53,90,210,127,298,256,693,36,87,1844,5858
311061336,713,1460,60,409,112,646,61,334,551,2311,783,3695,46,237,51,165,185,586,279,986,1060,4691,35,203,67,283,53,217,391,1122,549,1824,36,115,46,111,320,717,399,947,948,2766,77,166,2798,9077
312011337,1140,2241,16,96,91,429,30,153,504,1985,641,2663,33,126,44,130,128,389,205,640,848,3304,7,27,23,78,16,64,186,545,228,708,10,19,28,56,120,249,149,331,382,1038,40,84,2414,6669
312011338,699,1346,11,54,54,266,25,102,480,1872,569,2293,22,83,39,116,102,306,161,503,734,2792,6,12,11,45,13,44,109,291,146,391,5,13,6,11,51,110,61,142,207,530,18,40,1656,4706
312011339,374,731,0,7,44,180,11,40,269,1089,320,1309,13,45,15,42,55,172,82,255,405,1569,0,3,10,25,4,9,55,146,63,189,0,4,6,9,22,51,28,60,92,251,10,22,884,2565
312011340,438,855,5,33,26,134,19,71,210,843,256,1085,8,37,19,51,67,196,88,285,350,1366,0,0,10,20,0,7,48,142,57,170,0,4,4,7,47,101,54,112,109,282,12,24,903,2526
312011341,605,1179,13,87,110,506,35,169,772,3059,931,3823,25,107,63,203,100,302,193,606,1124,4431,3,25,19,65,11,40,160,412,195,544,5,19,18,26,47,87,68,139,264,686,21,45,2016,6338
312021342,1635,3216,35,176,151,687,61,294,988,3809,1233,4963,56,228,114,356,331,1027,502,1611,1737,6574,8,38,74,227,37,126,369,1011,486,1408,22,68,76,170,243,523,342,749,826,2157,64,118,4259,12063
312021343,398,769,5,25,42,199,7,32,184,720,238,974,15,67,36,113,53,155,102,334,346,1312,0,5,13,44,3,11,69,208,90,258,5,13,7,24,57,113,67,147,160,405,16,41,916,2526
312021344,1272,2456,34,171,183,822,72,306,1081,4062,1365,5364,73,280,87,283,218,679,382,1236,1749,6602,13,55,53,189,27,84,279,796,374,1125,13,35,39,83,128,280,172,390,551,1519,30,67,3597,10636
312021345,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
312021346,323,636,4,16,22,87,8,35,130,483,164,621,8,33,8,26,34,114,47,169,217,785,4,14,9,34,5,13,86,200,101,253,3,18,6,18,57,126,72,158,172,411,36,69,747,1908
312021347,113,210,0,5,3,18,0,9,21,73,28,106,0,5,8,17,11,45,19,63,48,170,0,0,0,0,0,0,7,20,7,20,0,0,0,0,5,13,6,12,17,35,0,3,176,420
312021348,1303,2551,31,159,172,754,52,238,782,3089,1041,4242,84,342,118,376,252,784,456,1504,1497,5744,6,13,26,85,12,43,178,477,219,621,17,48,18,41,109,231,139,323,363,939,29,72,3193,9304
312021349,663,1290,12,58,50,218,33,118,312,1197,401,1592,15,63,30,93,113,347,155,502,555,2092,0,11,23,76,11,31,164,414,192,532,9,26,32,71,120,262,157,361,348,885,38,87,1604,4353
312021350,578,1141,9,41,68,290,15,82,438,1705,528,2116,31,129,38,126,119,367,193,618,725,2734,0,0,20,70,9,24,85,244,114,339,12,30,22,46,52,122,87,194,202,542,23,51,1531,4477
312021351,868,1681,19,98,117,527,43,191,657,2579,837,3392,43,160,65,210,190,580,293,953,1133,4346,4,24,32,111,11,47,130,368,177,542,13,29,14,24,78,164,99,219,274,757,19,46,2297,6830
312021352,1474,2876,31,176,119,520,64,283,669,2628,882,3606,58,235,68,217,296,885,420,1336,1299,4940,6,20,22,67,25,82,170,471,220,646,17,52,18,43,129,282,173,383,392,1021,50,104,3217,8943
312021353,1124,2175,19,97,103,453,31,148,428,1699,581,2398,60,226,58,198,219,678,336,1101,916,3496,0,9,13,47,6,21,79,201,103,281,6,20,13,28,86,184,103,228,209,505,15,23,2258,6205
312021354,612,1173,18,90,94,412,27,134,423,1622,561,2265,30,111,49,154,126,362,201,627,765,2888,4,16,20,58,11,43,130,374,162,492,3,15,19,49,84,182,110,247,275,742,19,44,1672,4842
312021355,388,759,10,44,25,144,17,69,165,646,213,896,13,67,10,41,71,224,98,331,318,1227,3,27,12,44,10,32,110,311,133,419,4,10,15,28,69,158,90,202,225,613,19,37,954,2630
312021356,721,1430,12,49,50,227,36,149,378,1441,473,1872,35,117,43,141,106,324,182,585,655,2458,3,14,22,65,14,56,159,448,200,589,9,36,34,61,140,289,182,389,380,975,43,85,1797,4951
312021357,1023,1998,23,117,90,390,33,140,584,2306,722,2963,36,148,75,239,217,674,332,1061,1053,4024,3,13,24,93,13,36,107,280,147,417,4,15,19,37,89,190,112,249,262,664,16,35,2351,6729
312021358,661,1288,13,46,47,211,29,130,361,1392,443,1784,19,75,42,131,112,329,169,532,611,2314,4,11,11,37,9,27,107,288,131,355,12,38,18,34,93,196,123,271,250,629,22,44,1549,4275
312031359,1434,2787,10,42,101,481,36,133,759,2796,907,3455,29,102,66,193,144,451,236,749,1146,4207,0,18,34,111,20,73,242,621,303,819,9,32,55,109,113,245,175,391,481,1206,36,73,3095,8275
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,1081,2131,10,62,98,448,50,191,496,1938,654,2644,30,126,69,217,178,540,278,884,926,3522,0,11,37,111,18,55,129,358,192,540,7,30,26,46,103,218,137,296,325,834,19,43,2356,6533
313011362,2759,5526,24,116,140,644,77,355,672,2599,912,3717,53,223,104,328,354,1122,508,1666,1419,5391,10,25,63,224,31,101,271,761,369,1114,24,76,53,115,286,624,367,817,728,1928,51,102,4965,12950
313011363,4222,8402,32,172,98,437,61,292,522,2013,713,2914,54,212,101,344,341,1024,492,1579,1203,4490,9,44,50,151,34,120,266,699,353,1012,11,38,93,197,368,775,472,1010,821,2019,67,135,6309,15052
313021364,707,1411,21,119,94,431,38,188,515,2002,666,2735,43,182,62,232,175,583,283,993,950,3729,0,17,20,87,5,26,94,256,123,387,8,19,13,31,62,152,81,202,209,593,21,41,1895,5777
313021366,2064,4144,54,319,205,1030,109,514,1280,5044,1645,6909,70,311,99,335,354,1156,530,1805,2174,8711,40,182,124,466,103,404,839,2476,1103,3526,44,156,107,242,529,1171,679,1569,1788,5093,121,255,6144,18201
313021367,479,960,8,48,51,249,24,112,288,1145,372,1552,34,142,50,167,165,533,251,842,619,2393,3,16,3,16,10,30,52,147,71,217,0,9,14,31,48,107,60,147,129,359,6,20,1234,3732
313021368,1062,2144,28,173,100,488,57,280,707,2792,898,3723,35,152,48,166,226,736,312,1051,1204,4773,18,88,33,137,33,121,317,930,399,1271,26,75,43,100,221,491,289,668,696,1938,45,92,3007,8956
313021369,514,1024,14,79,63,290,23,99,242,978,339,1453,27,112,46,150,128,403,198,668,543,2118,0,0,8,17,6,34,46,133,59,175,3,9,7,22,54,119,61,152,126,330,11,25,1187,3493
313021572,1530,3092,40,257,150,736,66,336,957,3795,1222,5114,57,242,99,326,291,942,449,1511,1666,6628,23,115,86,307,44,187,546,1544,694,2155,38,130,93,216,363,781,499,1128,1193,3281,83,175,4478,13179
313021573,1156,2340,33,176,134,624,49,242,626,2506,845,3547,47,190,67,229,267,860,379,1272,1218,4822,14,80,42,168,29,122,266,787,355,1157,23,80,44,91,231,527,301,694,658,1846,51,110,3078,9114
313031370,752,1487,19,87,66,295,21,109,287,1138,392,1627,19,82,38,125,105,342,170,557,562,2189,0,7,8,28,4,20,78,217,91,270,4,10,23,56,91,188,119,260,213,528,9,24,1532,4232
