SA2_CODE_2021,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
311041571,3,6,20,18,23,18,21,17,7,127,0,0,15,3,3,8,10,0,0,44,30,45,144,105,49,18,18,12,6,430,281,812,2285,1510,817,527,326,125,17,6701
311051323,4,3,17,29,35,47,117,166,113,528,3,3,4,13,22,16,13,12,3,86,39,41,140,114,71,79,125,202,209,1014,322,702,1729,1490,1182,1093,1197,1114,535,9370
311051324,0,0,3,4,11,12,69,53,52,210,0,0,0,0,0,6,7,4,5,24,12,7,41,29,30,26,34,31,12,231,241,467,934,1196,1346,1170,1031,387,146,6913
311051325,5,0,21,7,22,28,74,59,24,242,0,0,8,3,8,18,7,4,0,52,31,38,78,69,81,38,44,18,10,402,310,671,1736,1685,1522,1233,924,426,69,8585
311051326,5,6,35,49,43,71,101,86,24,435,0,4,46,50,50,44,25,7,5,240,96,128,210,192,143,93,81,38,13,1003,416,969,1940,1625,1363,1158,851,350,84,8758
311051327,0,0,8,5,6,31,41,48,23,169,0,0,5,3,9,10,3,4,0,50,20,21,45,62,55,48,46,24,10,320,320,684,1405,1836,1723,1565,1189,399,98,9210
311051328,3,0,38,34,34,42,87,89,33,357,0,3,15,22,17,12,19,5,3,95,65,55,132,97,100,74,83,66,50,715,244,529,1098,996,868,726,709,459,181,5813
311061329,3,0,3,8,7,27,42,37,7,136,0,0,3,3,6,0,5,0,0,19,16,10,28,38,42,46,32,14,3,217,178,345,809,1089,977,777,691,279,34,5172
311061330,4,11,60,58,72,74,137,86,29,520,0,10,43,55,61,55,34,18,8,285,87,86,258,182,167,118,72,34,5,1006,396,805,1630,1242,1264,1038,822,366,63,7637
311061331,4,9,83,79,57,52,92,55,10,442,0,16,54,72,68,44,28,22,9,314,56,61,121,109,107,78,67,24,3,618,237,473,901,801,744,584,540,232,47,4563
311061332,0,0,8,14,24,21,92,145,45,352,0,3,11,8,12,9,8,9,0,69,36,30,82,81,70,43,64,58,23,476,405,781,1918,2473,2030,1558,1443,770,175,11565
311061333,3,3,26,42,41,86,131,98,49,470,0,4,39,35,35,25,18,13,3,177,67,68,138,125,99,73,78,50,18,711,348,715,1464,1418,1228,1071,955,455,165,7813
311061334,0,0,10,9,13,26,62,80,55,260,0,0,4,9,8,5,11,8,3,43,19,10,53,65,45,45,51,40,46,377,227,519,1315,1414,1193,1066,1142,586,274,7736
311061335,0,4,6,12,25,15,40,44,9,154,0,0,5,3,8,17,10,5,0,52,18,26,57,45,30,27,18,6,0,231,178,437,1053,1132,869,626,455,192,37,4983
311061336,11,30,113,136,102,102,134,146,52,826,4,13,95,94,98,60,36,19,10,432,88,101,260,189,175,103,129,134,114,1291,446,951,1890,1671,1462,1207,997,623,257,9499
312011337,0,9,19,19,36,71,116,160,89,514,0,0,21,3,10,5,7,14,7,69,47,62,157,153,139,145,115,103,27,942,220,500,1298,1152,1183,1410,1158,645,218,7791
312011338,0,0,5,9,13,45,64,49,8,206,0,0,5,0,7,6,7,0,0,24,80,256,662,431,378,280,99,38,7,2225,212,613,1671,1349,1316,1141,512,185,33,7026
312011339,0,0,3,3,4,13,43,49,18,143,0,0,5,3,0,5,0,5,0,13,21,39,80,72,81,78,38,19,10,429,90,249,590,541,479,496,298,161,54,2966
312011340,3,0,0,5,11,21,54,65,19,180,0,0,4,0,4,6,0,0,0,13,27,38,116,90,139,140,75,22,3,640,112,168,506,424,614,638,460,185,54,3161
312011341,5,8,6,6,23,23,16,9,0,90,0,0,0,0,9,0,0,0,0,8,60,191,505,320,268,187,49,14,3,1585,241,641,1880,1722,1303,779,214,41,13,6840
312021342,5,3,13,18,19,65,181,220,96,609,0,0,0,7,9,5,11,3,3,32,59,79,197,194,171,151,91,92,37,1068,409,977,2220,2057,1963,1888,1403,742,243,11904
312021343,4,0,0,5,3,17,38,33,30,138,0,0,5,0,0,0,5,0,0,16,14,15,37,39,48,46,54,62,85,397,94,214,476,419,538,495,369,216,172,2984
312021344,4,0,7,13,14,31,51,49,9,187,0,0,0,0,0,0,0,0,0,13,55,107,217,204,176,123,54,19,7,958,383,845,2095,2062,1771,1434,770,250,43,9656
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,9
312021346,0,4,3,15,14,25,32,37,12,140,0,0,0,3,3,3,5,0,0,18,34,77,153,125,96,83,56,21,14,653,115,397,745,586,541,544,316,148,66,3461
312021347,0,0,0,0,0,0,3,9,0,17,0,0,0,0,0,0,0,0,0,0,0,4,9,19,9,28,8,4,0,79,17,27,48,77,103,154,87,22,0,541
312021348,5,0,4,0,20,18,103,165,80,396,0,0,4,0,3,6,4,3,4,29,26,40,95,117,117,90,56,68,21,632,290,596,1229,1589,1653,1398,1067,667,219,8703
312021349,0,3,11,12,12,34,62,113,63,313,0,0,4,0,3,5,0,4,0,15,24,31,94,65,74,73,54,67,62,553,157,413,907,779,765,785,582,434,221,5034
312021350,0,4,5,4,13,30,67,100,41,256,0,0,0,5,0,0,3,0,0,15,25,38,105,70,88,65,54,38,24,502,162,381,903,892,705,683,467,252,103,4549
312021351,0,0,5,10,10,27,78,100,24,258,0,0,0,0,8,6,6,3,0,17,75,53,136,181,180,147,92,44,13,914,268,452,1122,1259,1207,1043,701,308,84,6442
312021352,3,3,5,9,22,77,172,179,58,542,0,0,0,0,0,5,0,7,4,21,53,57,161,201,172,187,154,83,32,1102,355,538,1264,1505,1633,1779,1388,564,159,9188
312021353,0,0,4,0,21,46,90,150,33,347,0,3,0,0,4,4,3,0,0,22,41,27,73,115,175,168,111,67,17,796,211,339,656,937,1273,1508,1007,497,88,6517
312021354,0,5,6,4,0,16,41,38,10,109,0,0,0,3,0,0,0,0,0,9,19,29,85,89,90,79,25,14,8,435,164,302,801,888,839,818,437,167,28,4449
312021355,0,3,7,8,9,22,36,52,14,143,0,0,0,0,5,0,0,0,0,8,22,19,38,45,47,47,31,18,5,259,103,189,381,423,492,512,334,171,36,2651
312021356,0,0,3,5,20,42,80,123,57,329,0,0,0,6,0,3,3,4,0,21,25,33,89,86,62,92,61,38,23,519,215,417,950,885,859,934,670,386,139,5447
312021357,6,0,5,5,14,34,111,139,34,349,0,0,5,0,0,5,6,0,9,21,42,44,98,108,151,114,54,40,14,667,240,437,1052,999,1198,1232,774,362,92,6391
312021358,0,0,3,12,12,21,54,98,92,298,0,0,3,7,7,0,0,6,3,29,22,42,97,84,102,59,58,75,72,615,156,406,781,836,844,797,620,384,293,5123
312031359,0,3,8,15,15,39,41,37,11,163,0,0,8,3,8,6,4,0,0,32,68,164,460,288,258,226,142,53,9,1669,365,1101,2827,2186,1993,1778,1199,405,51,11904
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,3,0,5,13,15,36,95,128,69,360,0,0,0,0,0,9,3,8,0,22,43,24,89,95,143,137,117,59,29,739,244,315,828,1038,1290,1346,1139,540,186,6924
313011362,5,3,15,15,40,67,234,302,98,775,0,0,0,5,9,8,3,5,12,38,36,32,76,90,100,115,186,130,50,810,357,592,1191,1582,2016,2426,3221,1878,411,13674
313011363,7,3,4,14,34,115,329,519,191,1215,0,0,5,3,6,7,12,6,7,49,28,22,55,75,126,185,301,274,171,1245,347,485,925,1352,2110,3624,5208,3288,956,18302
313021364,0,0,7,12,19,18,46,60,28,187,0,0,4,5,6,0,0,0,3,15,16,10,25,39,37,31,15,15,0,193,204,440,982,875,929,697,471,247,99,4951
313021366,17,7,49,54,76,100,241,283,109,940,0,6,22,15,16,13,13,14,10,105,103,152,299,212,164,145,170,140,104,1492,756,1647,3581,2821,2488,2268,2198,1245,425,17436
313021367,0,0,5,0,11,12,42,35,9,119,0,0,0,0,0,0,0,3,0,4,7,7,20,24,31,16,13,19,4,155,117,255,470,539,697,570,414,179,42,3286
313021368,4,9,17,21,29,49,81,79,29,316,0,0,13,7,7,6,7,3,0,52,47,60,112,101,66,51,43,26,14,532,348,853,1907,1423,1281,1047,848,426,97,8230
313021369,0,0,0,10,8,17,49,38,14,133,0,0,0,0,0,0,0,0,0,7,15,21,30,23,43,35,38,27,13,239,111,215,450,502,600,651,526,203,54,3313
313021572,8,9,32,36,72,86,189,195,88,713,0,0,16,22,11,12,7,8,4,96,78,113,229,191,181,144,153,106,63,1265,531,1184,2688,2303,2064,1787,1621,910,278,13374
313021573,9,6,23,29,46,70,110,191,105,589,5,0,9,14,14,10,10,8,4,62,47,40,115,98,100,94,105,137,137,872,363,662,1576,1427,1429,1428,1214,860,426,9379
313031370,0,0,3,7,27,27,73,96,41,281,0,0,5,3,6,3,5,0,3,15,35,29,68,120,94,93,76,55,23,588,147,209,639,769,783,825,810,355,93,4627
313031371,3,12,22,22,22,38,92,104,45,354,0,0,0,5,11,8,0,8,0,25,23,30,118,133,99,72,73,38,31,620,217,495,1476,1282,1227,1151,1021,424,136,7423
313041372,3,3,17,21,36,52,155,168,59,514,0,9,8,10,3,7,10,5,4,46,56,57,134,110,104,98,93,77,16,750,525,1211,2279,2025,2118,2022,1572,717,187,12654
313041373,10,11,31,40,76,121,302,361,122,1067,0,6,17,16,14,26,16,11,7,111,73,99,199,208,172,151,187,204,156,1453,666,1358,2447,2718,2822,2722,2681,1665,567,17653
313041374,0,0,6,3,15,20,49,48,16,160,0,0,0,0,3,4,0,0,0,13,16,25,34,42,39,22,32,17,5,234,200,441,723,693,846,870,538,246,41,4602
313041375,7,4,15,14,21,29,102,110,44,348,0,0,14,5,7,7,0,6,0,47,61,38,109,113,103,60,53,44,28,613,716,1280,2662,3119,3043,1882,1272,571,165,14705
313041376,0,0,0,5,8,10,34,32,11,92,0,0,0,0,0,4,6,3,0,8,14,7,13,31,14,16,25,11,0,123,103,174,349,383,529,474,366,134,29,2539
313051377,0,0,8,11,19,34,99,119,54,343,0,0,3,0,9,4,6,11,6,31,13,23,52,73,73,68,63,65,50,481,210,387,877,1037,1273,1183,1048,587,225,6825
313051378,3,7,6,25,31,58,89,146,69,433,0,0,0,4,0,10,8,5,3,38,29,38,73,114,110,100,112,72,33,670,278,501,1043,1483,1817,1935,1778,863,258,9952
313051379,0,4,9,7,40,43,121,185,104,508,0,6,4,0,7,16,12,9,9,57,33,32,68,68,105,120,101,86,42,662,246,423,816,1088,1482,1634,1767,1048,380,8882
313051380,17,4,20,17,42,69,184,239,133,729,0,0,5,6,7,17,10,8,0,73,44,43,101,118,111,105,138,213,255,1146,529,935,1794,1982,2163,1942,2006,1547,755,13663
313051574,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,10,27,9,16,11,13,0,0,93,15,37,66,23,59,40,43,11,0,305
313051575,3,3,5,13,18,35,102,179,81,438,0,0,0,4,6,9,4,3,10,36,24,29,63,67,82,93,95,83,64,591,378,622,1068,1737,2256,2370,2309,1249,459,12455
314011382,0,0,3,3,11,16,70,134,70,308,0,0,3,4,3,3,12,0,6,34,17,23,50,40,37,39,49,55,24,331,469,913,1615,2165,2417,2174,1531,841,299,12420
314011383,0,4,7,16,12,20,65,105,22,255,0,0,9,3,6,8,4,0,0,33,21,27,68,79,58,27,33,23,14,346,552,1166,2578,2938,2876,2236,1306,554,101,14306
314011384,3,4,0,5,14,15,55,79,31,191,0,0,0,0,7,8,0,4,0,17,36,22,47,71,104,63,62,38,10,444,253,384,752,1155,1612,1327,1016,436,83,7018
314011385,0,0,0,0,4,6,13,28,9,60,0,0,0,0,0,0,0,0,0,0,10,14,16,16,19,21,13,5,3,108,241,442,716,1060,1456,950,565,197,40,5668
314011386,0,6,11,9,8,17,84,218,76,429,0,0,3,9,7,0,0,9,0,27,27,39,76,81,82,58,67,52,25,510,619,1361,3009,3729,3700,2517,2126,1124,257,18436
314011387,0,4,0,0,5,6,33,75,24,153,4,0,0,4,0,0,4,0,0,16,13,14,23,43,64,57,57,39,8,321,328,554,736,1449,2270,1872,1385,665,130,9383
314021389,0,3,15,21,27,33,110,113,68,389,0,0,5,5,11,15,9,4,3,60,29,48,190,152,93,50,65,59,54,739,531,1521,4253,3640,2541,1839,1366,708,264,16664
314021576,3,6,5,4,8,16,17,11,0,71,0,0,0,0,4,0,0,0,0,14,9,29,84,46,34,32,20,9,5,274,129,469,1065,782,617,431,262,88,23,3873
314021577,7,6,30,29,54,94,190,222,90,708,0,0,14,9,24,16,14,9,4,93,63,80,191,181,140,112,113,113,122,1098,632,1455,3460,3015,2675,2284,1819,958,349,16636
314021578,8,0,8,16,10,14,43,29,36,165,0,0,7,3,4,8,10,4,0,47,32,34,101,125,66,44,21,19,12,460,398,893,2338,2954,1796,912,598,204,114,10198
314021579,0,4,16,22,22,37,68,125,55,357,0,0,11,7,5,13,7,3,0,54,38,49,140,112,95,59,50,78,60,691,675,1320,2916,3663,3387,1931,1354,901,315,16467
314031391,0,0,10,13,20,35,68,82,47,274,3,0,10,10,11,8,8,5,0,59,24,31,61,58,53,35,39,26,24,347,283,607,1369,1538,1274,1046,1025,411,180,7727
314031392,3,4,11,7,14,20,59,86,52,256,0,0,11,3,4,0,5,6,0,28,21,26,56,47,50,31,32,28,3,300,207,483,1128,1013,854,703,579,332,140,5435
314031393,0,0,10,10,19,26,49,58,22,184,4,0,5,8,6,3,0,0,0,28,25,23,42,40,41,42,31,15,11,267,290,583,1113,1157,1298,1110,767,306,68,6694
314031394,8,0,15,31,37,41,125,172,61,490,0,0,7,20,12,12,9,7,5,85,38,54,131,97,96,82,65,59,21,636,396,920,2133,2015,1610,1487,1270,693,164,10690
315011395,25,6,8,4,6,14,14,4,0,75,0,0,6,3,0,0,0,0,0,6,9,6,22,13,15,7,3,0,0,76,96,90,187,142,156,105,44,5,0,828
315011396,13,8,21,26,36,76,93,56,12,345,3,0,4,3,7,5,7,9,0,45,65,69,222,184,194,193,132,49,12,1114,323,465,1132,945,1000,1025,730,274,35,5926
315011397,6,0,4,0,11,8,23,17,3,77,0,0,0,0,0,0,0,0,0,0,6,4,14,21,24,22,15,21,0,123,37,54,134,115,135,140,122,62,9,809
315011398,12,6,9,14,24,18,40,3,3,125,0,0,6,0,0,0,0,0,0,10,15,17,61,23,40,30,11,9,0,211,111,130,269,201,268,145,81,23,3,1241
315011399,0,0,0,3,0,16,28,10,0,63,0,0,0,0,0,0,0,0,0,10,23,32,48,39,47,39,18,4,0,248,126,244,420,299,257,232,102,23,3,1698
315011400,4,7,21,15,21,41,87,104,29,329,0,0,4,6,4,5,8,4,3,40,39,38,80,98,112,121,94,48,6,650,159,385,898,818,930,935,683,350,64,5225
315011401,4,0,0,0,4,24,31,30,8,104,0,0,0,0,3,0,5,0,0,14,14,21,32,44,53,48,36,15,3,260,142,252,517,455,395,358,184,62,10,2381
315011402,9,8,7,15,11,50,85,48,9,230,0,0,3,0,3,4,11,6,3,36,16,10,44,42,38,48,18,7,0,230,182,293,639,523,417,357,205,65,9,2691
315011403,0,0,3,9,3,7,9,8,0,33,0,5,0,0,0,0,0,0,0,3,26,53,117,84,69,57,13,6,3,424,104,309,797,636,572,364,91,31,10,2902
315021404,26,15,40,42,32,74,68,38,6,336,13,3,10,0,9,12,6,9,0,70,23,49,91,65,55,69,43,33,7,433,320,431,750,594,577,562,290,127,18,3679
315021405,24,8,41,43,71,83,151,117,26,576,0,7,9,4,16,13,21,8,4,93,102,151,350,302,256,212,111,80,26,1590,588,1320,3284,2625,2221,1874,907,465,114,13397
315021406,3,5,4,4,16,35,60,28,12,161,0,0,3,0,5,3,7,3,0,28,41,65,137,99,97,101,45,24,0,616,153,336,690,594,508,515,269,104,25,3195
315021407,6,0,5,3,5,26,52,53,18,177,0,0,0,0,0,4,7,0,0,13,19,38,93,58,69,77,47,27,11,445,97,205,490,337,371,443,309,176,43,2477
315031408,3,0,8,7,16,47,98,110,37,324,0,0,0,0,0,0,4,0,6,9,19,21,45,47,59,82,56,69,35,436,124,238,534,518,611,703,577,368,119,3789
315031409,0,0,4,8,19,46,80,84,52,296,0,0,0,0,0,5,7,4,3,19,23,28,84,42,66,102,50,27,15,441,94,203,534,400,496,679,451,209,111,3175
315031410,0,0,0,4,7,31,30,36,4,117,0,0,0,0,0,0,0,0,0,14,21,16,45,40,45,43,48,14,0,288,80,144,277,261,285,330,242,119,19,1753
315031411,3,3,6,8,16,34,52,46,14,173,0,0,0,0,3,0,6,7,0,20,9,9,19,22,35,36,26,20,3,181,59,133,353,279,350,446,295,148,53,2114
315031412,0,0,3,6,14,27,59,39,20,171,0,0,0,0,0,4,3,9,0,15,25,31,54,65,53,90,52,42,38,449,96,221,467,464,437,545,385,167,88,2876
316011413,0,0,3,3,17,23,78,168,125,414,4,0,0,0,3,0,0,3,6,20,29,33,65,83,85,79,143,134,188,834,349,696,1481,2029,2352,2316,2580,1766,914,14486
316011414,3,3,3,9,12,10,74,98,61,274,0,0,5,3,5,6,0,0,0,20,31,51,114,85,111,84,75,81,72,712,457,951,1765,2069,2614,2260,1889,1081,402,13493
316011415,3,4,6,5,15,13,24,37,15,124,0,0,7,3,0,6,5,0,0,26,31,33,87,90,59,57,25,21,8,413,351,661,1420,1840,1843,1309,867,363,83,8723
316011416,0,0,4,0,18,13,38,90,49,218,0,7,5,0,4,4,0,0,3,19,100,101,116,82,42,37,54,76,66,677,796,1173,1569,1402,1269,834,807,831,374,9060
316021417,5,0,4,7,10,18,88,118,88,337,0,0,4,0,4,5,3,3,0,26,26,15,29,54,45,53,55,52,41,358,269,456,916,1256,1377,1336,1190,753,340,7901
316021418,3,0,0,0,0,13,43,70,42,173,0,0,0,0,3,3,0,0,0,11,14,22,79,48,52,79,67,48,18,420,157,338,754,767,963,1039,936,558,189,5703
316021419,0,7,5,4,15,31,53,118,90,320,0,0,0,0,0,3,3,3,3,13,16,22,67,65,56,74,99,88,63,542,138,304,712,656,878,1193,1257,811,335,6287
316021421,0,0,8,4,8,30,116,223,120,521,0,0,4,3,0,0,6,8,4,30,23,15,41,65,101,88,114,97,38,594,284,418,720,1094,1811,2123,2514,1524,468,10957
316021422,0,0,6,8,8,20,41,92,53,240,0,0,0,8,0,0,0,0,5,16,23,15,35,52,60,92,49,66,39,433,197,398,724,931,1141,1270,1062,644,275,6640
316021423,4,0,7,10,16,18,44,88,77,260,0,0,0,4,8,4,3,4,3,24,17,22,64,70,57,52,64,91,62,500,220,416,1002,1260,1378,1438,1249,902,396,8266
316021424,3,0,10,5,5,16,51,83,68,241,0,0,0,0,4,0,4,4,0,18,22,35,114,64,56,60,42,54,23,470,287,732,1592,1389,1357,1286,990,612,278,8527
316021580,11,5,4,12,20,26,65,79,34,251,0,0,0,3,3,3,5,7,0,26,33,36,113,93,60,54,34,23,12,456,395,962,2628,2474,1738,1353,1082,547,127,11318
316021581,0,0,8,5,22,41,85,186,79,426,0,0,3,6,0,5,3,5,0,23,50,41,77,85,92,67,108,165,219,904,432,720,1459,1776,1863,1331,1474,1397,589,11039
316031425,0,3,0,7,10,25,55,102,86,290,0,0,3,0,0,8,0,5,4,25,36,40,90,137,118,97,88,79,21,703,377,636,1581,2220,2470,2314,1852,898,363,12712
316031426,5,0,0,5,8,29,61,100,47,258,0,0,9,0,0,0,0,0,3,15,35,50,76,86,113,104,95,92,39,684,279,567,1163,1313,1615,1968,1779,944,301,9937
316031427,6,9,15,10,25,72,137,223,143,639,0,0,12,8,9,10,3,7,9,62,54,114,305,231,216,238,274,309,292,2016,469,1487,3511,2688,2626,3163,3263,2014,904,20130
316031428,3,0,3,11,9,20,48,79,44,218,0,0,3,5,0,5,3,4,0,24,31,31,135,82,124,126,116,55,46,746,250,724,1831,1491,1672,1926,1654,762,264,10574
316051434,0,0,0,0,3,10,22,17,8,60,0,0,0,0,0,0,0,0,0,5,10,11,41,45,43,43,57,54,64,368,74,153,411,492,696,846,995,491,171,4335
316051435,0,0,4,4,8,9,35,71,43,170,0,0,3,4,0,0,0,0,4,10,16,14,54,42,58,72,85,97,45,497,148,285,572,844,1224,1454,1848,1236,373,7979
316051437,0,0,0,0,0,10,9,17,15,51,0,0,5,0,0,0,0,0,0,18,18,21,56,58,73,43,28,24,9,334,135,267,622,838,1145,1090,898,396,83,5462
316051438,3,5,0,12,10,35,70,100,75,308,0,0,0,0,3,0,0,4,3,17,26,27,51,60,80,71,110,157,176,757,225,406,715,1059,1415,1502,1648,1193,525,8704
316051543,0,0,0,0,0,4,5,8,15,30,0,0,0,0,0,0,0,0,0,0,3,3,20,33,32,22,30,15,5,162,75,136,359,530,643,685,499,236,65,3219
316051544,4,3,4,5,5,9,28,34,34,120,0,0,0,9,0,0,0,5,0,14,25,8,44,105,57,42,39,26,13,361,253,400,959,1767,1478,963,1020,538,190,7562
316061439,4,4,12,12,21,32,74,106,38,289,0,0,0,0,0,0,0,6,0,16,23,42,93,50,60,72,70,50,38,503,249,512,1103,1102,1156,1210,1076,592,197,7187
316061440,6,0,3,3,5,14,40,84,49,206,0,0,0,0,0,0,4,0,3,13,24,26,58,70,69,110,113,75,35,580,170,236,548,824,1165,1630,1850,1003,294,7722
316061441,0,4,0,4,12,18,59,92,38,221,0,0,0,0,3,0,5,5,0,21,21,18,70,48,44,56,51,38,5,340,177,322,711,831,878,896,790,408,106,5119
316061442,7,4,5,11,17,25,81,86,28,268,4,5,0,0,3,4,0,0,3,20,38,35,108,134,147,71,70,55,14,676,455,999,2241,2164,2192,1809,1290,548,132,11830
316061443,0,0,4,3,9,23,47,82,30,194,0,0,0,0,5,0,0,0,0,7,27,18,35,79,91,59,54,41,15,411,167,225,458,704,938,1246,1200,576,141,5659
316061444,5,0,8,6,14,17,50,99,63,260,0,0,0,0,5,4,8,4,6,25,33,33,68,94,90,94,78,40,34,559,295,511,1061,1374,1772,1754,1433,695,249,9134
316071545,0,0,8,3,6,37,49,113,50,263,0,0,0,5,3,0,6,0,0,15,16,19,53,82,48,57,38,58,39,403,236,396,1245,1548,1217,1234,1245,872,229,8222
316071546,0,0,5,7,0,4,32,47,13,113,0,0,0,0,0,0,0,0,0,8,14,8,21,30,30,28,36,24,18,196,99,195,327,520,653,640,601,330,89,3454
316071547,5,0,7,18,23,25,62,82,37,253,0,0,0,7,4,6,0,0,0,27,36,42,71,90,123,104,69,42,10,579,307,508,1286,1545,1901,1916,1391,568,120,9524
316071548,10,3,7,28,43,81,139,245,187,756,3,7,8,8,18,20,21,9,11,102,47,70,143,164,152,139,148,142,125,1125,623,1223,2783,2873,2946,2804,2232,1408,655,17550
316081549,6,8,7,18,36,58,132,184,94,548,4,0,8,6,11,9,0,7,5,41,61,50,126,197,244,248,186,142,105,1353,566,829,1682,2675,3739,4142,3574,1677,435,19314
317011445,5,0,4,4,10,23,69,73,18,204,0,0,0,0,0,3,0,0,0,7,16,24,59,49,45,44,39,26,3,303,222,479,1068,1006,1001,959,634,270,46,5690
317011446,6,16,41,49,52,32,98,206,146,646,0,14,35,35,32,26,21,3,4,177,38,47,130,84,57,49,81,105,81,675,438,1188,2577,1849,1298,1219,1319,905,451,11252
317011447,11,16,24,43,34,47,128,223,162,683,3,8,25,29,13,18,12,9,6,126,46,67,114,75,60,70,74,80,82,664,337,845,1577,1214,1068,1114,1064,822,455,8497
317011448,7,8,31,25,38,43,127,176,89,548,0,3,51,38,22,12,10,8,0,147,58,70,129,84,66,43,41,54,24,568,304,710,1584,923,769,733,680,481,205,6387
317011449,0,0,4,11,14,31,41,59,10,179,0,0,0,0,0,0,3,0,4,8,18,12,33,36,43,29,22,17,0,201,178,308,911,1011,924,842,497,223,44,4937
317011450,0,3,3,11,14,14,104,154,52,352,0,0,0,4,6,7,0,0,0,14,26,17,54,76,86,61,77,46,19,459,367,551,1236,1833,2039,1885,1715,893,211,10727
317011451,5,0,17,22,29,52,157,191,50,518,0,0,6,4,7,10,3,5,0,37,60,46,81,96,107,109,107,53,15,675,381,536,1249,1486,1692,1768,1266,568,126,9062
317011452,0,3,7,7,10,19,39,93,73,254,0,5,0,10,3,8,6,4,6,40,7,12,14,19,16,25,40,30,26,188,165,289,611,993,976,975,871,571,268,5719
317011453,13,22,25,36,36,52,135,146,73,536,9,12,37,33,22,23,17,7,0,164,33,44,93,83,81,66,52,60,25,539,319,800,1601,1155,1103,1146,932,539,205,7788
317011454,3,4,22,25,21,24,62,86,40,290,0,4,34,26,11,15,4,0,0,96,32,39,86,64,44,44,32,44,21,393,185,477,1019,713,724,726,545,324,140,4855
317011455,4,4,3,3,7,9,52,110,79,284,0,0,4,9,3,4,0,0,3,23,9,13,27,42,36,43,41,42,22,263,187,422,845,1051,1122,1014,1029,737,335,6747
317011456,8,14,29,31,57,55,122,168,140,621,5,8,44,28,17,18,21,9,5,153,30,74,138,101,128,123,110,73,41,827,395,1041,2209,1723,1723,1521,1359,800,382,11151
317011457,7,12,3,25,26,21,39,60,51,249,0,9,10,9,8,3,9,3,0,48,18,38,57,45,49,62,42,51,17,381,259,557,1099,1220,1445,1271,1102,631,231,7805
317011458,3,3,13,23,28,54,121,216,130,584,0,0,17,16,18,16,10,0,6,87,65,64,129,79,77,75,73,69,57,681,500,1180,2393,1868,1887,1668,1365,747,325,11935
317011459,7,12,25,36,49,99,200,399,170,1000,3,10,28,36,29,33,30,20,4,197,45,51,104,99,90,87,91,147,86,798,420,924,1718,1517,1496,1618,1697,1396,462,11255
318011460,3,0,14,22,27,46,137,244,121,611,0,5,7,4,8,3,6,4,7,51,59,76,152,110,111,80,81,67,46,786,243,534,1101,923,1110,1217,1120,718,285,7246
318011461,0,0,0,14,18,30,117,160,87,430,0,0,0,0,3,5,4,0,0,17,40,38,95,90,101,125,84,80,30,677,222,329,714,821,1042,1188,1051,559,205,6123
318011462,3,5,12,5,34,45,129,171,82,490,0,0,0,0,3,9,0,3,0,25,94,61,121,141,148,105,122,95,34,918,265,412,817,837,982,949,935,590,210,6005
318011463,0,0,7,3,10,32,87,43,12,190,0,0,0,0,0,6,8,0,0,15,27,19,50,77,90,100,79,37,13,489,101,126,356,469,537,593,536,203,43,2963
318011464,0,0,6,4,16,24,73,140,116,387,0,0,0,3,6,0,5,4,6,25,17,33,53,44,63,66,56,50,32,414,112,223,452,398,521,647,555,467,254,3629
318011465,3,0,6,0,15,29,104,160,75,396,0,0,0,0,3,0,3,3,4,18,27,31,44,51,60,73,80,86,52,502,133,244,501,571,807,1174,1126,574,201,5340
318011466,20,7,7,9,18,42,37,16,0,158,0,0,3,0,0,0,0,0,0,7,6,13,31,8,23,17,10,0,0,119,116,176,318,226,243,203,91,19,0,1407
