SA2_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
312021346,..,777,777,435,76,507,157,15,168,94,7,100,42,0,46,21,0,21,742,878,1618
312021347,..,70,70,111,3,121,32,0,37,12,0,12,6,0,6,0,0,0,176,73,247
312021348,..,773,773,1325,82,1406,606,13,617,728,0,730,331,0,331,129,0,129,3115,867,3985
312021349,..,877,877,818,83,905,335,12,350,253,4,255,119,0,120,54,0,54,1586,986,2564
312021350,..,411,411,608,49,651,329,22,357,349,7,351,146,0,146,64,0,64,1499,480,1980
312021351,..,463,463,894,50,948,458,9,465,516,0,517,267,0,267,109,0,109,2252,522,2773
312021352,..,874,874,1524,86,1602,613,4,627,574,5,578,278,0,278,143,0,143,3128,971,4100
312021353,..,583,583,1122,62,1181,368,3,373,392,0,392,210,0,210,93,0,93,2193,647,2839
312021354,..,379,379,669,42,711,335,5,334,385,0,387,177,0,177,69,0,69,1635,424,2054
312021355,..,321,321,458,36,491,202,0,202,140,0,141,71,0,71,59,0,59,922,358,1287
312021356,..,956,956,867,75,944,378,15,393,299,3,303,136,0,135,74,0,74,1762,1047,2808
312021357,..,465,465,1012,61,1077,447,3,455,461,0,468,240,0,240,110,0,110,2278,536,2811
312021358,..,788,788,744,74,819,289,27,315,288,0,288,124,6,124,60,0,60,1510,890,2403
312031359,..,1212,1212,1513,215,1732,608,56,669,633,19,647,216,3,219,69,5,81,3044,1515,4558
312031360,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,..,795,795,1132,71,1199,428,4,438,433,3,436,209,0,209,91,0,91,2293,867,3163
313011362,..,1589,1589,2899,176,3068,801,12,810,658,4,670,311,0,313,167,0,169,4836,1782,6615
313011363,..,3097,3097,4478,242,4718,797,19,816,554,0,559,235,4,236,136,0,136,6201,3352,9553
313021364,..,194,194,641,36,681,374,4,379,421,3,424,217,0,217,133,0,136,1786,242,2028
313021366,..,1943,1943,2505,299,2803,1270,26,1301,1187,12,1198,585,13,600,385,15,403,5939,2308,8247
313021367,..,140,140,392,16,408,259,4,259,267,0,267,134,0,138,91,0,91,1145,166,1308
313021368,..,750,750,1206,119,1319,695,34,728,556,9,565,268,4,274,197,3,201,2927,911,3843
313021369,..,156,156,448,29,479,215,5,223,220,0,222,128,0,128,92,0,92,1106,192,1296
313021572,..,1540,1540,1783,217,1995,955,39,996,828,11,843,431,13,446,303,7,313,4306,1828,6133
313021573,..,1189,1189,1237,120,1354,632,19,654,568,10,576,291,8,294,218,0,223,2952,1344,4297
313031370,..,484,484,772,45,812,253,11,262,248,12,254,134,11,143,83,0,84,1484,559,2043
313031371,..,508,508,947,57,1000,420,4,431,389,0,396,179,0,179,131,0,131,2070,575,2643
313041372,..,1148,1148,1830,131,1967,971,30,998,905,7,911,435,0,440,262,0,265,4406,1322,5724
313041373,..,2368,2368,2717,233,2947,1254,32,1286,1016,4,1018,479,0,479,378,0,377,5842,2640,8480
313041374,..,297,297,606,40,643,331,7,343,338,0,343,168,4,164,119,5,124,1565,356,1922
313041375,..,719,719,1781,86,1862,1275,13,1291,1529,12,1539,665,0,666,375,0,371,5619,834,6450
313041376,..,118,118,355,11,366,180,0,181,192,0,192,109,0,109,63,0,63,904,129,1035
313051377,..,1043,1043,1106,104,1205,489,10,500,379,4,384,154,0,158,84,0,83,2213,1164,3379
313051378,..,2032,2032,1734,177,1908,636,15,656,497,0,497,172,0,172,82,0,82,3116,2224,5341
313051379,..,1947,1947,1627,146,1772,533,11,542,368,3,370,127,0,127,69,0,69,2721,2108,4834
313051380,..,1840,1840,2067,165,2232,1001,41,1041,785,10,793,406,0,404,232,0,232,4490,2048,6541
313051574,..,25,25,27,0,27,4,0,8,0,0,0,0,0,0,0,0,0,37,26,62
313051575,..,1647,1647,2397,100,2493,825,12,840,754,8,758,292,0,295,139,0,139,4405,1771,6175
314011382,..,1011,1011,1831,56,1891,1009,15,1025,1212,0,1212,476,0,480,167,0,167,4694,1082,5778
314011383,..,731,731,1871,77,1951,1276,16,1292,1542,7,1545,571,3,571,272,0,272,5534,829,6362
314011384,..,365,365,1058,36,1099,424,10,429,571,3,576,274,0,274,184,0,184,2508,413,2926
314011385,..,208,208,735,15,751,496,4,504,660,0,662,260,0,260,94,0,94,2245,230,2478
314011386,..,1410,1410,2790,174,2967,1547,42,1589,1820,11,1831,601,0,599,207,0,205,6962,1644,8602
314011387,..,447,447,1405,43,1452,616,5,620,877,0,882,406,0,406,188,0,188,3495,498,3993
314021389,..,1419,1419,2481,191,2680,1495,29,1526,1563,4,1567,595,0,596,291,0,291,6434,1643,8069
314021576,..,418,418,595,69,663,330,11,343,307,0,304,104,0,104,70,0,70,1403,506,1910
314021577,..,2088,2088,2418,279,2702,1357,41,1397,1106,9,1112,495,0,493,299,0,302,5675,2425,8099
314021578,..,693,693,1099,111,1209,977,19,993,1197,5,1210,446,0,446,215,0,215,3929,826,4760
314021579,..,1201,1201,2184,131,2316,1504,23,1525,1639,10,1651,655,5,660,304,0,304,6289,1367,7657
314031391,..,655,655,1062,87,1154,624,13,634,604,4,611,275,0,275,177,0,177,2742,757,3496
314031392,..,745,745,795,89,883,451,15,461,376,3,378,150,0,150,83,0,89,1853,854,2705
314031393,..,599,599,1007,79,1089,583,15,594,553,6,558,222,0,228,83,0,83,2454,697,3149
314031394,..,1407,1407,1558,158,1718,853,37,893,703,8,703,300,3,299,183,0,185,3591,1609,5208
315011395,..,39,39,39,0,38,50,0,50,27,0,27,19,0,19,61,0,61,187,43,236
315011396,..,721,721,608,61,666,317,9,329,267,0,270,170,0,170,192,0,192,1551,787,2337
315011397,..,128,128,105,4,111,38,0,38,22,0,22,20,0,20,16,0,16,205,137,341
315011398,..,62,62,99,10,104,56,0,56,51,0,51,49,0,49,80,0,80,332,64,398
315011399,..,138,138,135,8,138,100,6,102,101,0,101,67,0,67,137,0,137,532,150,678
315011400,..,535,535,629,52,682,234,7,247,194,0,194,91,0,94,73,0,73,1220,599,1819
315011401,..,242,242,193,17,210,121,10,121,134,3,139,102,0,102,125,0,125,674,273,950
315011402,..,215,215,202,8,209,146,0,146,142,0,142,111,0,111,193,0,193,791,224,1013
315011403,..,242,242,348,35,383,185,14,197,238,0,238,117,0,120,60,0,60,945,293,1238
315021404,..,343,343,325,29,352,170,9,179,136,0,136,116,0,120,181,0,181,933,388,1319
315021405,..,1779,1779,1750,196,1950,897,38,932,894,13,903,450,0,456,309,0,309,4299,2026,6328
315021406,..,367,367,326,30,354,133,4,140,147,0,147,75,0,79,55,0,56,736,409,1148
315021407,..,333,333,323,23,350,107,0,108,124,0,125,72,0,72,37,0,37,661,364,1026
315031408,..,592,592,632,31,663,199,10,209,203,0,203,98,0,98,54,0,54,1183,627,1816
315031409,..,541,541,508,39,548,176,10,186,143,0,143,78,0,78,45,0,45,949,582,1528
315031410,..,285,285,248,23,264,87,0,84,73,0,72,37,0,39,27,0,27,465,311,775
315031411,..,399,399,335,28,368,109,3,116,113,0,113,64,0,64,46,0,44,659,435,1092
315031412,..,439,439,447,45,488,176,7,180,123,0,123,74,0,74,34,0,34,849,492,1342
316011413,..,1901,1901,2560,136,2696,915,49,954,974,4,980,395,4,399,149,0,149,4992,2095,7084
316011414,..,1195,1195,2148,159,2311,1010,41,1045,1128,19,1148,434,0,439,151,3,157,4869,1417,6285
316011415,..,621,621,1249,115,1361,766,41,806,869,22,885,310,3,311,108,0,108,3302,795,4099
316011416,..,887,887,1153,144,1294,558,58,620,636,38,671,274,10,284,101,0,101,2726,1130,3854
316021417,..,827,827,1300,105,1413,567,14,584,616,8,623,231,0,231,88,0,88,2801,954,3760
316021418,..,683,683,931,85,1017,358,29,388,375,11,386,138,0,140,45,0,51,1857,806,2662
316021419,..,1362,1362,1273,123,1387,302,19,315,157,7,161,51,0,51,18,0,21,1805,1505,3309
316021421,..,1278,1278,2431,118,2555,592,10,606,590,0,593,218,3,225,99,0,99,3927,1416,5347
316021422,..,872,872,1155,85,1236,416,23,437,401,10,412,154,0,154,59,0,57,2183,984,3168
316021423,..,1003,1003,1435,100,1533,542,37,573,578,8,587,198,0,200,83,0,83,2832,1143,3976
316021424,..,924,924,1367,158,1528,572,64,641,579,41,617,208,4,215,90,0,90,2818,1190,4006
316021580,..,890,890,1623,137,1765,975,26,998,1062,12,1075,435,0,435,213,0,213,4308,1061,5368
316021581,..,1219,1219,1727,103,1831,768,18,794,862,8,866,348,4,349,154,0,154,3857,1358,5214
316031425,..,1505,1505,2130,207,2332,925,51,972,882,16,895,313,6,319,92,4,96,4337,1773,6114
316031426,..,1100,1100,1928,158,2093,630,20,646,530,11,538,196,0,199,86,0,86,3369,1295,4667
316031427,..,3212,3212,3554,451,4002,1084,150,1238,840,41,879,303,10,314,122,7,122,5899,3873,9771
316031428,..,1768,1768,1863,278,2143,593,59,650,478,22,494,186,6,188,58,4,54,3173,2131,5308
316051434,..,489,489,871,70,940,227,15,245,207,8,222,81,6,80,16,0,16,1403,592,1994
316051435,..,1166,1166,1787,90,1877,397,26,426,371,3,374,130,0,130,40,0,40,2730,1281,4010
316051437,..,603,603,1038,110,1148,384,14,405,367,8,369,121,0,126,28,0,28,1949,740,2688
316051438,..,1156,1156,1549,123,1677,581,16,601,484,5,491,189,0,189,71,4,77,2877,1307,4182
316051543,..,397,397,559,52,607,211,13,223,237,3,239,95,0,95,27,0,27,1127,457,1591
316051544,..,546,546,1205,70,1281,597,20,616,816,4,822,293,0,293,85,0,85,2992,647,3635
316061439,..,637,637,1110,80,1188,518,11,521,515,0,517,228,0,234,127,0,127,2493,728,3223
316061440,..,934,934,1593,87,1678,451,18,467,323,0,321,148,0,148,87,0,87,2599,1037,3637
316061441,..,396,396,823,54,880,362,3,365,366,3,368,168,0,170,84,0,84,1805,466,2269
316061442,..,761,761,1623,138,1755,983,45,1031,1030,20,1049,398,5,404,216,3,218,4246,965,5215
316061443,..,590,590,1145,54,1204,304,5,309,280,0,283,118,0,118,98,0,98,1948,653,2604
316061444,..,738,738,1383,79,1463,620,21,640,641,4,645,312,0,314,182,0,182,3141,845,3985
316071545,..,725,725,1397,81,1476,578,14,592,676,3,682,248,0,249,124,0,129,3026,827,3848
316071546,..,370,370,499,29,528,240,6,245,238,0,237,127,0,127,69,0,71,1176,406,1580
316071547,..,679,679,1490,127,1614,698,13,708,692,0,693,339,0,341,175,0,179,3394,816,4214
316071548,..,2282,2282,2605,247,2853,1319,38,1356,1155,5,1160,535,4,538,268,0,265,5870,2581,8454
316081549,..,1671,1671,3303,210,3517,1264,36,1299,1299,9,1308,543,4,553,319,0,319,6729,1935,8662
317011445,..,396,396,885,57,941,453,5,454,497,0,502,234,0,234,114,0,114,2186,453,2639
317011446,..,1636,1636,1609,136,1738,760,57,819,610,13,621,313,4,315,211,9,213,3499,1851,5349
317011447,..,1580,1580,1334,147,1489,537,18,554,426,9,436,202,0,202,149,0,147,2650,1759,4411
317011448,..,735,735,801,96,895,366,52,423,326,45,376,142,23,166,132,25,157,1767,985,2753
317011449,..,304,304,763,29,788,369,0,372,441,0,441,237,0,237,140,0,140,1945,331,2277
317011450,..,659,659,1913,38,1954,717,6,727,870,0,870,432,0,432,244,0,244,4174,709,4884
317011451,..,702,702,1393,77,1470,671,10,680,623,3,625,312,0,316,210,0,210,3212,799,4011
317011452,..,454,454,962,28,997,383,14,393,454,4,457,210,0,211,94,0,97,2108,497,2600
317011453,..,1601,1601,1263,161,1420,497,36,533,363,5,370,160,4,162,128,0,128,2414,1801,4214
317011454,..,862,862,756,92,845,302,17,317,263,5,266,129,0,129,73,0,73,1524,971,2494
317011455,..,928,928,1214,73,1283,466,16,478,450,4,451,185,0,181,76,0,76,2383,1015,3403
317011456,..,2153,2153,1754,211,1961,725,41,759,554,10,559,233,5,240,139,0,139,3402,2413,5818
317011457,..,1284,1284,1301,84,1381,521,13,541,487,0,492,214,0,215,111,0,111,2639,1384,4025
317011458,..,1037,1037,1896,147,2044,846,22,871,881,9,890,421,6,426,218,0,218,4265,1215,5484
317011459,..,2005,2005,1992,155,2150,712,36,746,519,12,529,245,0,245,191,0,188,3651,2209,5862
318011460,..,1157,1157,1243,79,1323,419,11,430,400,4,398,156,0,155,60,0,61,2273,1254,3528
318011461,..,743,743,1096,50,1148,362,10,366,344,0,344,183,0,183,67,0,67,2052,794,2850
318011462,..,924,924,963,76,1042,354,17,373,282,0,282,144,0,144,71,0,71,1807,1016,2826
318011463,..,310,310,441,22,462,165,6,170,164,0,164,94,0,94,55,0,55,918,332,1255
318011464,..,672,672,649,40,691,189,4,191,158,0,155,80,0,80,41,0,41,1115,716,1832
318011465,..,715,715,1132,53,1181,295,0,299,243,0,239,118,0,118,44,0,44,1827,771,2594
318011466,..,105,105,81,13,94,60,5,64,62,0,62,52,0,52,120,0,120,375,118,491
318021467,..,577,577,537,65,600,260,14,272,198,10,204,108,4,110,71,0,72,1176,668,1839
318021468,..,421,421,1000,58,1064,445,22,468,496,15,506,236,3,236,123,0,123,2302,514,2815
318021469,..,457,457,350,40,392,160,11,172,167,4,168,65,0,65,24,0,24,762,511,1272
318021470,..,336,336,1004,55,1058,557,7,564,554,3,555,250,0,250,112,0,112,2476,401,2877
318021471,..,1001,1001,1246,121,1371,594,21,618,482,0,490,236,0,239,168,0,168,2729,1150,3887
318021472,..,642,642,692,63,762,329,25,352,257,12,266,133,4,140,74,0,78,1493,747,2232
318021474,..,535,535,685,151,836,391,98,481,353,51,406,123,23,138,75,7,85,1623,864,2489
318021475,..,1278,1278,804,129,936,303,19,323,201,5,209,75,0,76,35,0,35,1419,1428,2848
318021476,..,881,881,892,98,990,437,20,451,344,4,344,128,0,127,83,0,83,1873,1004,2875
318021477,..,482,482,464,37,503,230,12,241,160,4,165,67,0,67,56,0,56,985,535,1516
318021478,..,958,958,701,89,789,281,15,302,212,3,218,76,0,76,30,0,30,1300,1067,2368
318021479,..,808,808,564,87,651,248,20,263,191,6,197,85,0,85,34,0,34,1120,920,2042
318021480,..,642,642,1112,84,1200,645,18,664,492,0,493,282,0,282,222,0,222,2751,741,3494
318021481,..,803,803,871,64,932,401,20,418,340,6,339,156,5,154,135,0,137,1895,895,2793
318021482,..,984,984,1781,144,1922,950,28,983,859,4,862,365,0,365,191,0,191,4145,1163,5307
318021483,..,385,385,451,41,489,95,4,101,54,3,54,15,0,15,11,0,11,627,435,1064
318021484,..,635,635,1110,106,1216,617,24,643,645,10,655,248,0,252,102,0,102,2724,778,3501
318021485,..,548,548,400,30,425,168,7,176,152,0,152,67,0,74,26,0,26,819,586,1398
318021486,..,564,564,878,83,963,304,11,316,299,0,298,143,0,143,102,0,102,1732,658,2394
318021487,..,678,678,831,145,978,406,34,440,382,12,388,152,0,152,57,0,57,1831,866,2696
318021488,..,825,825,695,123,813,268,18,277,195,4,197,63,0,65,36,0,36,1255,958,2209
318021489,..,302,302,683,35,715,257,0,257,238,0,244,94,0,94,54,0,54,1321,341,1663
318021490,..,1741,1741,1295,201,1496,389,47,437,256,11,261,80,3,81,27,0,27,2041,1996,4039
318021491,..,552,552,645,56,698,295,10,301,234,0,236,93,0,93,49,0,49,1317,616,1937
318021582,..,825,825,1901,181,2077,1245,31,1275,1351,11,1360,523,0,523,235,0,235,5258,1041,6303
318021583,..,376,376,644,47,690,380,8,393,346,0,350,155,0,155,95,0,95,1619,440,2056
319011492,..,545,545,718,51,764,236,7,243,282,3,283,133,3,132,82,0,80,1449,610,2060
319011493,..,1817,1817,3233,182,3416,884,19,904,850,7,853,333,0,335,176,3,182,5475,2028,7505
319011494,..,285,285,642,40,684,304,3,307,316,0,314,148,0,148,88,0,88,1496,328,1826
319011495,..,1119,1119,699,102,804,286,22,308,193,12,208,91,3,91,67,5,75,1336,1267,2609
319011496,..,584,584,752,45,796,314,10,321,312,8,317,124,0,124,68,0,68,1570,644,2215
319011497,..,909,909,1148,79,1220,365,8,370,267,9,280,141,0,140,83,0,87,2000,1009,3008
319011498,..,648,648,1336,105,1439,474,12,488,429,4,434,187,0,187,115,0,115,2538,775,3315
319011499,..,1102,1102,1786,113,1899,475,11,481,375,0,375,200,0,200,107,0,107,2936,1226,4166
319011500,..,939,939,1099,81,1181,372,7,384,298,0,295,144,0,144,83,0,83,1992,1024,3018
319011501,..,849,849,716,59,774,320,13,335,235,0,241,111,0,111,67,0,67,1447,924,2369
319011502,..,1291,1291,1413,132,1543,609,19,630,472,7,479,184,0,188,160,0,160,2841,1458,4301
319021503,..,769,769,894,75,968,270,15,289,241,3,245,108,10,117,61,4,62,1583,867,2451
319021504,..,579,579,804,93,897,269,6,272,177,3,183,91,0,91,65,0,62,1404,682,2085
319021505,..,1200,1200,1302,125,1424,511,21,530,440,10,453,236,5,239,143,3,145,2631,1361,3989
319021506,..,1071,1071,1271,91,1367,420,7,424,313,0,315,175,0,175,162,0,162,2340,1172,3513
319021507,..,325,325,605,29,634,190,5,195,161,0,161,103,0,103,69,0,69,1127,360,1486
319021508,..,463,463,551,38,592,170,5,177,121,0,121,70,0,70,37,0,37,950,507,1455
319021509,..,1303,1303,1555,130,1680,427,15,439,288,0,290,191,0,191,104,0,104,2562,1447,4007
319021510,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4
319031511,..,973,973,1399,85,1488,228,6,231,137,3,132,69,0,69,36,0,36,1868,1068,2937
319031512,..,1871,1871,1879,189,2063,766,18,784,659,6,664,282,4,283,188,4,188,3770,2091,5858
319031513,..,750,750,1049,68,1117,409,8,421,369,4,373,166,0,166,78,0,78,2075,832,2904
319031514,..,1552,1552,2765,192,2957,1044,21,1067,894,4,893,480,0,480,323,0,323,5504,1773,7272
319031515,..,424,424,565,37,601,166,0,166,150,0,150,73,0,73,49,0,49,1002,459,1462
319041516,..,325,325,861,48,905,315,0,318,256,0,255,134,0,135,90,0,90,1659,378,2033
319041517,..,236,236,882,46,934,272,7,279,298,0,298,147,0,147,72,0,72,1672,295,1969
319041518,..,1818,1818,2621,185,2810,771,25,796,587,9,596,259,0,258,183,0,183,4419,2038,6459
319041519,..,597,597,939,96,1037,267,3,276,218,0,218,105,0,110,50,0,50,1593,702,2286
319041520,..,2195,2195,2439,207,2641,779,29,804,532,3,542,249,0,249,148,0,148,4148,2438,6588
319041521,..,1555,1555,2329,190,2521,737,20,759,596,5,601,264,3,270,156,0,156,4087,1775,5862
319051522,..,1102,1102,1887,150,2034,477,17,494,348,6,355,179,0,179,112,0,112,3012,1264,4277
319051523,..,350,350,431,28,457,148,3,153,123,0,125,64,0,64,39,0,39,809,381,1194
319051524,..,2493,2493,2487,234,2716,840,30,874,697,5,704,288,0,288,231,0,233,4547,2763,7309
319051525,..,1011,1011,1651,137,1791,396,13,411,322,0,319,146,0,146,96,0,98,2617,1162,3777
319051526,..,438,438,951,44,997,310,10,322,270,0,270,121,0,121,54,0,54,1707,497,2206
397979799,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
399999499,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401011001,..,3741,3741,2423,847,3269,567,266,834,261,64,324,45,10,50,18,13,27,3317,4936,8254
401011002,..,1194,1194,995,126,1126,272,38,308,149,14,163,49,9,55,17,0,16,1484,1375,2862
401021003,..,408,408,928,33,957,382,5,386,452,0,453,166,0,166,80,0,82,2006,444,2447
401021004,..,1222,1222,2257,69,2325,1014,12,1029,1313,4,1322,454,0,453,153,4,160,5197,1316,6512
401021005,..,353,353,601,29,632,248,11,259,287,0,287,118,0,118,36,0,36,1287,392,1682
401021006,..,780,780,1242,46,1291,499,8,512,517,0,517,240,0,240,95,0,95,2593,832,3427
401021007,..,1991,1991,2751,167,2916,1319,34,1356,1338,6,1349,527,4,531,209,0,211,6144,2205,8349
401021008,..,488,488,914,34,947,376,0,377,422,0,422,169,0,169,64,0,64,1946,522,2464
401021009,..,403,403,635,33,671,346,5,348,355,0,353,127,0,127,43,0,43,1505,439,1944
401021010,..,376,376,742,45,785,336,8,346,400,4,402,138,0,138,59,0,56,1677,426,2104
401031011,..,1835,1835,2341,135,2474,1104,37,1140,1272,19,1291,436,4,444,144,0,146,5290,2031,7324
401031012,..,728,728,1131,37,1171,515,16,527,793,17,812,277,8,286,95,0,92,2810,796,3606
401031013,..,2202,2202,2063,113,2182,813,28,842,1048,18,1066,370,0,371,104,4,106,4403,2361,6767
401041014,..,666,666,1165,40,1206,660,7,669,705,0,708,226,4,229,64,0,64,2822,721,3542
401041015,..,2529,2529,2563,209,2776,1366,75,1442,1243,19,1258,408,7,413,158,6,162,5734,2848,8580
401041016,..,2545,2545,2701,206,2901,1492,83,1571,1567,28,1592,519,5,528,172,4,175,6446,2883,9327
401051017,..,1984,1984,1491,192,1688,555,82,639,454,17,476,126,0,127,35,0,33,2657,2287,4945
401051018,..,1870,1870,1587,163,1746,707,54,762,784,19,805,230,15,238,59,5,68,3369,2125,5493
401051019,..,1759,1759,1675,157,1833,737,54,789,791,26,814,264,6,272,59,0,61,3530,2004,5529
401061020,..,751,751,701,74,777,414,32,447,418,12,432,149,0,156,39,0,35,1715,876,2597
401061021,..,1583,1583,1728,215,1938,907,100,1010,1014,46,1060,336,8,348,100,12,111,4088,1956,6042
401061022,..,956,956,1058,79,1133,393,29,425,434,9,443,177,3,178,37,4,41,2107,1077,3184
401071023,..,2149,2149,2307,212,2522,947,84,1029,1037,31,1065,335,6,339,86,3,89,4702,2492,7194
401071024,..,2530,2530,2595,217,2811,1102,95,1194,1258,24,1280,422,7,431,87,0,86,5462,2871,8333
402011025,..,685,685,1077,68,1142,569,8,575,591,0,595,274,0,274,130,0,130,2642,763,3404
402011026,..,2556,2556,2891,185,3073,1292,17,1309,1084,3,1093,438,3,441,192,0,193,5898,2765,8669
402011027,..,361,361,681,52,734,382,4,383,412,0,413,184,0,187,115,0,115,1774,420,2191
402021028,..,1366,1366,2147,139,2284,1228,22,1245,1192,3,1201,522,0,521,309,0,309,5393,1532,6925
402021029,..,1635,1635,1610,228,1833,1030,31,1063,861,3,868,458,5,463,428,4,426,4388,1899,6289
402021030,..,1645,1645,972,133,1105,517,30,545,389,12,399,233,0,236,239,3,239,2341,1815,4163
402021031,..,1383,1383,1461,136,1596,857,26,878,658,6,663,305,0,304,248,0,248,3529,1549,5079
402021032,..,1032,1032,1576,145,1718,979,16,1000,1033,5,1040,447,0,447,283,0,283,4321,1200,5517
402021033,..,87,87,310,5,314,133,0,135,165,0,165,63,0,63,40,0,40,705,93,805
402021034,..,1659,1659,1281,183,1456,711,15,724,488,5,497,257,0,257,199,0,199,2930,1868,4797
402021035,..,558,558,657,36,695,309,7,316,277,0,276,133,0,133,87,0,87,1466,605,2069
402031036,..,2708,2708,2299,371,2665,1403,184,1582,1316,94,1412,548,29,575,411,36,441,5966,3426,9387
402031038,..,2476,2476,2389,266,2652,1440,89,1529,1382,46,1422,444,15,466,202,10,210,5852,2903,8753
402031175,..,1709,1709,1778,194,1970,1123,69,1196,1082,28,1109,334,6,346,183,0,184,4505,2003,6505
402031176,..,920,920,1242,102,1340,653,34,687,589,13,605,232,5,237,121,5,122,2835,1076,3916
402041039,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041040,..,1617,1617,1849,123,1979,869,18,892,893,19,910,332,7,333,189,4,196,4136,1789,5920
402041041,..,1324,1324,1763,113,1877,919,27,952,871,10,874,363,0,363,206,0,206,4122,1472,5598
402041042,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041043,..,1254,1254,1649,112,1762,1101,27,1133,1059,23,1084,498,10,505,408,4,407,4719,1424,6141
402041044,..,1323,1323,1626,133,1769,1038,32,1069,1024,10,1035,470,0,470,375,3,378,4539,1500,6044
402041046,..,2165,2165,1818,200,2019,974,44,1017,796,12,804,469,3,479,369,6,376,4430,2425,6854
402041047,..,1831,1831,2150,124,2271,1058,21,1078,976,7,979,457,0,457,279,0,279,4929,1976,6904
402041048,..,1558,1558,1604,160,1759,1141,21,1166,926,8,935,461,6,462,356,0,357,4490,1751,6238
402041171,..,1188,1188,1360,191,1549,864,90,954,863,24,887,314,13,334,151,5,157,3551,1517,5065
402041172,..,863,863,858,70,929,478,20,494,427,5,433,177,10,185,126,0,134,2067,978,3046
402051049,..,973,973,1316,32,1351,623,7,629,695,0,698,220,0,227,94,0,94,2951,1009,3961
402051050,..,732,732,1035,32,1064,571,0,570,664,0,667,248,0,248,66,0,66,2585,771,3351
402051051,..,753,753,1442,47,1489,669,18,683,726,0,728,280,0,283,100,0,105,3218,824,4037
402051052,..,2265,2265,2141,153,2292,1012,45,1059,886,11,892,305,3,309,158,12,164,4504,2482,6986
